"Plot Title: 10347337"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10347337, SEN S/N: 10347337)","Intensity, Lux (LGR S/N: 10347337, SEN S/N: 10347337)"
1,12/17/2016 12:00:00 AM,-0.887,0.0
2,12/17/2016 12:05:00 AM,-1.001,0.0
3,12/17/2016 12:10:00 AM,-1.001,0.0
4,12/17/2016 12:15:00 AM,-1.001,0.0
5,12/17/2016 12:20:00 AM,-1.114,0.0
6,12/17/2016 12:25:00 AM,-1.114,0.0
7,12/17/2016 12:30:00 AM,-1.001,0.0
8,12/17/2016 12:35:00 AM,-1.001,0.0
9,12/17/2016 12:40:00 AM,-0.887,0.0
10,12/17/2016 12:45:00 AM,-0.887,0.0
11,12/17/2016 12:50:00 AM,-0.887,0.0
12,12/17/2016 12:55:00 AM,-0.887,0.0
13,12/17/2016 01:00:00 AM,-0.887,0.0
14,12/17/2016 01:05:00 AM,-0.887,0.0
15,12/17/2016 01:10:00 AM,-0.887,0.0
16,12/17/2016 01:15:00 AM,-0.887,0.0
17,12/17/2016 01:20:00 AM,-0.774,0.0
18,12/17/2016 01:25:00 AM,-0.887,0.0
19,12/17/2016 01:30:00 AM,-0.887,0.0
20,12/17/2016 01:35:00 AM,-1.001,0.0
21,12/17/2016 01:40:00 AM,-1.114,0.0
22,12/17/2016 01:45:00 AM,-1.228,0.0
23,12/17/2016 01:50:00 AM,-1.456,0.0
24,12/17/2016 01:55:00 AM,-1.684,0.0
25,12/17/2016 02:00:00 AM,-1.799,0.0
26,12/17/2016 02:05:00 AM,-1.914,0.0
27,12/17/2016 02:10:00 AM,-2.030,0.0
28,12/17/2016 02:15:00 AM,-2.145,0.0
29,12/17/2016 02:20:00 AM,-2.145,0.0
30,12/17/2016 02:25:00 AM,-2.145,0.0
31,12/17/2016 02:30:00 AM,-2.145,0.0
32,12/17/2016 02:35:00 AM,-2.030,0.0
33,12/17/2016 02:40:00 AM,-1.914,0.0
34,12/17/2016 02:45:00 AM,-1.684,0.0
35,12/17/2016 02:50:00 AM,-1.570,0.0
36,12/17/2016 02:55:00 AM,-1.456,0.0
37,12/17/2016 03:00:00 AM,-1.341,0.0
38,12/17/2016 03:05:00 AM,-1.228,0.0
39,12/17/2016 03:10:00 AM,-1.228,0.0
40,12/17/2016 03:15:00 AM,-1.114,0.0
41,12/17/2016 03:20:00 AM,-1.114,0.0
42,12/17/2016 03:25:00 AM,-1.228,0.0
43,12/17/2016 03:30:00 AM,-1.228,0.0
44,12/17/2016 03:35:00 AM,-1.228,0.0
45,12/17/2016 03:40:00 AM,-1.228,0.0
46,12/17/2016 03:45:00 AM,-1.228,0.0
47,12/17/2016 03:50:00 AM,-1.228,0.0
48,12/17/2016 03:55:00 AM,-1.228,0.0
49,12/17/2016 04:00:00 AM,-1.228,0.0
50,12/17/2016 04:05:00 AM,-1.228,0.0
51,12/17/2016 04:10:00 AM,-1.228,0.0
52,12/17/2016 04:15:00 AM,-1.341,0.0
53,12/17/2016 04:20:00 AM,-1.341,0.0
54,12/17/2016 04:25:00 AM,-1.341,0.0
55,12/17/2016 04:30:00 AM,-1.341,0.0
56,12/17/2016 04:35:00 AM,-1.228,0.0
57,12/17/2016 04:40:00 AM,-1.456,0.0
58,12/17/2016 04:45:00 AM,-1.684,0.0
59,12/17/2016 04:50:00 AM,-1.799,0.0
60,12/17/2016 04:55:00 AM,-1.914,0.0
61,12/17/2016 05:00:00 AM,-2.030,0.0
62,12/17/2016 05:05:00 AM,-2.145,0.0
63,12/17/2016 05:10:00 AM,-2.261,0.0
64,12/17/2016 05:15:00 AM,-2.377,0.0
65,12/17/2016 05:20:00 AM,-2.494,0.0
66,12/17/2016 05:25:00 AM,-2.610,0.0
67,12/17/2016 05:30:00 AM,-2.494,0.0
68,12/17/2016 05:35:00 AM,-2.494,0.0
69,12/17/2016 05:40:00 AM,-2.494,0.0
70,12/17/2016 05:45:00 AM,-2.494,0.0
71,12/17/2016 05:50:00 AM,-2.377,0.0
72,12/17/2016 05:55:00 AM,-2.145,0.0
73,12/17/2016 06:00:00 AM,-2.030,0.0
74,12/17/2016 06:05:00 AM,-2.030,0.0
75,12/17/2016 06:10:00 AM,-1.914,0.0
76,12/17/2016 06:15:00 AM,-1.914,0.0
77,12/17/2016 06:20:00 AM,-1.914,0.0
78,12/17/2016 06:25:00 AM,-1.799,0.0
79,12/17/2016 06:30:00 AM,-1.799,0.0
80,12/17/2016 06:35:00 AM,-1.799,0.0
81,12/17/2016 06:40:00 AM,-1.799,0.0
82,12/17/2016 06:45:00 AM,-1.799,0.0
83,12/17/2016 06:50:00 AM,-1.914,0.0
84,12/17/2016 06:55:00 AM,-2.261,0.0
85,12/17/2016 07:00:00 AM,-2.494,0.0
86,12/17/2016 07:05:00 AM,-2.727,0.0
87,12/17/2016 07:10:00 AM,-2.727,0.0
88,12/17/2016 07:15:00 AM,-2.610,0.0
89,12/17/2016 07:20:00 AM,-2.610,0.0
90,12/17/2016 07:25:00 AM,-2.610,0.0
91,12/17/2016 07:30:00 AM,-2.727,0.0
92,12/17/2016 07:35:00 AM,-2.727,0.0
93,12/17/2016 07:40:00 AM,-2.727,0.0
94,12/17/2016 07:45:00 AM,-2.610,0.0
95,12/17/2016 07:50:00 AM,-2.377,0.0
96,12/17/2016 07:55:00 AM,-2.261,0.0
97,12/17/2016 08:00:00 AM,-2.145,10.8
98,12/17/2016 08:05:00 AM,-2.145,21.5
99,12/17/2016 08:10:00 AM,-2.030,53.8
100,12/17/2016 08:15:00 AM,-2.030,86.1
101,12/17/2016 08:20:00 AM,-2.030,129.2
102,12/17/2016 08:25:00 AM,-2.030,183.0
103,12/17/2016 08:30:00 AM,-1.914,269.1
104,12/17/2016 08:35:00 AM,-1.799,419.8
105,12/17/2016 08:40:00 AM,-1.684,559.7
106,12/17/2016 08:45:00 AM,-1.570,742.7
107,12/17/2016 08:50:00 AM,-1.570,1033.3
108,12/17/2016 08:55:00 AM,-1.341,1324.0
109,12/17/2016 09:00:00 AM,-1.228,1463.9
110,12/17/2016 09:05:00 AM,-1.228,1722.2
111,12/17/2016 09:10:00 AM,-1.228,1894.5
112,12/17/2016 09:15:00 AM,-1.341,1636.1
113,12/17/2016 09:20:00 AM,-1.456,1550.0
114,12/17/2016 09:25:00 AM,-1.456,1722.2
115,12/17/2016 09:30:00 AM,-1.456,1722.2
116,12/17/2016 09:35:00 AM,-1.341,1722.2
117,12/17/2016 09:40:00 AM,-1.228,1463.9
118,12/17/2016 09:45:00 AM,-1.114,1194.8
119,12/17/2016 09:50:00 AM,-1.001,1636.1
120,12/17/2016 09:55:00 AM,-0.887,1463.9
121,12/17/2016 10:00:00 AM,-0.774,2927.8
122,12/17/2016 10:05:00 AM,-0.549,3444.5
123,12/17/2016 10:10:00 AM,-0.437,2927.8
124,12/17/2016 10:15:00 AM,-0.437,3616.7
125,12/17/2016 10:20:00 AM,-0.325,3272.2
126,12/17/2016 10:25:00 AM,-0.213,3272.2
127,12/17/2016 10:30:00 AM,-0.437,3788.9
128,12/17/2016 10:35:00 AM,-0.213,3788.9
129,12/17/2016 10:40:00 AM,-0.102,4133.4
130,12/17/2016 10:45:00 AM,-0.102,4305.6
131,12/17/2016 10:50:00 AM,-0.102,3616.7
132,12/17/2016 10:55:00 AM,0.010,4305.6
133,12/17/2016 11:00:00 AM,0.010,3961.1
134,12/17/2016 11:05:00 AM,-0.102,3616.7
135,12/17/2016 11:10:00 AM,-0.102,2755.6
136,12/17/2016 11:15:00 AM,-0.102,4305.6
137,12/17/2016 11:20:00 AM,0.343,5511.1
138,12/17/2016 11:25:00 AM,0.563,5166.7
139,12/17/2016 11:30:00 AM,0.674,5338.9
140,12/17/2016 11:35:00 AM,0.784,6200.0
141,12/17/2016 11:40:00 AM,0.784,6200.0
142,12/17/2016 11:45:00 AM,0.893,6200.0
143,12/17/2016 11:50:00 AM,1.221,5166.7
144,12/17/2016 11:55:00 AM,1.112,8266.7
145,12/17/2016 12:00:00 PM,1.548,7577.8
146,12/17/2016 12:05:00 PM,1.872,7577.8
147,12/17/2016 12:10:00 PM,1.764,6200.0
148,12/17/2016 12:15:00 PM,1.439,4822.3
149,12/17/2016 12:20:00 PM,1.656,8611.2
150,12/17/2016 12:25:00 PM,2.088,9300.1
151,12/17/2016 12:30:00 PM,2.195,9300.1
152,12/17/2016 12:35:00 PM,2.303,8611.2
153,12/17/2016 12:40:00 PM,2.303,7577.8
154,12/17/2016 12:45:00 PM,2.088,7577.8
155,12/17/2016 12:50:00 PM,1.872,5511.1
156,12/17/2016 12:55:00 PM,1.872,7577.8
157,12/17/2016 01:00:00 PM,1.980,8611.2
158,12/17/2016 01:05:00 PM,2.088,7577.8
159,12/17/2016 01:10:00 PM,1.980,6544.5
160,12/17/2016 01:15:00 PM,1.980,5511.1
161,12/17/2016 01:20:00 PM,1.764,5166.7
162,12/17/2016 01:25:00 PM,1.764,4994.5
163,12/17/2016 01:30:00 PM,1.548,5166.7
164,12/17/2016 01:35:00 PM,1.439,4650.0
165,12/17/2016 01:40:00 PM,1.548,4822.3
166,12/17/2016 01:45:00 PM,1.656,4822.3
167,12/17/2016 01:50:00 PM,1.764,4650.0
168,12/17/2016 01:55:00 PM,1.656,4822.3
169,12/17/2016 02:00:00 PM,1.656,4822.3
170,12/17/2016 02:05:00 PM,1.980,6200.0
171,12/17/2016 02:10:00 PM,2.088,4650.0
172,12/17/2016 02:15:00 PM,1.872,4822.3
173,12/17/2016 02:20:00 PM,1.980,6200.0
174,12/17/2016 02:25:00 PM,2.195,7233.4
175,12/17/2016 02:30:00 PM,2.517,8266.7
176,12/17/2016 02:35:00 PM,2.730,7233.4
177,12/17/2016 02:40:00 PM,2.730,6544.5
178,12/17/2016 02:45:00 PM,2.624,6544.5
179,12/17/2016 02:50:00 PM,2.517,4650.0
180,12/17/2016 02:55:00 PM,2.195,3616.7
181,12/17/2016 03:00:00 PM,2.088,3100.0
182,12/17/2016 03:05:00 PM,2.088,3272.2
183,12/17/2016 03:10:00 PM,1.980,3616.7
184,12/17/2016 03:15:00 PM,2.088,3788.9
