"Plot Title: 10350050"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350050, SEN S/N: 10350050)","Intensity, Lux (LGR S/N: 10350050, SEN S/N: 10350050)","Bad Battery (LGR S/N: 10350050)","Coupler Attached (LGR S/N: 10350050)","Coupler Detached (LGR S/N: 10350050)","Host Connected (LGR S/N: 10350050)","Stopped (LGR S/N: 10350050)","End Of File (LGR S/N: 10350050)"
1,30/10/2024 11:00:00 AM,22.621,387.5,,,,,,
2,30/10/2024 11:10:00 AM,22.525,581.3,,,,,,
3,30/10/2024 11:20:00 AM,22.812,775.0,,,,,,
4,30/10/2024 11:30:00 AM,38.268,10.8,,,,,,
5,30/10/2024 11:40:00 AM,44.334,0.0,,,,,,
6,30/10/2024 11:50:00 AM,43.480,0.0,,,,,,
7,30/10/2024 12:00:00 PM,42.401,0.0,,,,,,
8,30/10/2024 12:10:00 PM,41.341,0.0,,,,,,
9,30/10/2024 12:20:00 PM,18.045,0.0,,,,,,
10,30/10/2024 12:30:00 PM,16.808,0.0,,,,,,
11,30/10/2024 12:40:00 PM,16.903,0.0,,,,,,
12,30/10/2024 12:50:00 PM,18.140,1119.5,,,,,,
13,30/10/2024 01:00:00 PM,20.519,0.0,,,,,,
14,30/10/2024 01:10:00 PM,24.931,0.0,,,,,,
15,30/10/2024 01:20:00 PM,27.665,0.0,,,,,,
16,30/10/2024 01:30:00 PM,29.352,0.0,,,,,,
17,30/10/2024 01:40:00 PM,30.457,0.0,,,,,,
18,30/10/2024 01:50:00 PM,31.268,0.0,,,,,,
19,30/10/2024 02:00:00 PM,31.574,0.0,,,,,,
20,30/10/2024 02:10:00 PM,25.902,0.0,,,,,,
21,30/10/2024 02:20:00 PM,23.388,0.0,,,,,,
22,30/10/2024 02:30:00 PM,22.429,0.0,,,,,,
23,30/10/2024 02:40:00 PM,21.378,0.0,,,,,,
24,30/10/2024 02:50:00 PM,19.853,0.0,,,,,,
25,30/10/2024 03:00:00 PM,20.138,0.0,,,,,,
26,30/10/2024 03:10:00 PM,20.901,0.0,,,,,,
27,30/10/2024 03:20:00 PM,20.234,0.0,,,,,,
28,30/10/2024 03:30:00 PM,18.236,204.5,,,,,,
29,30/10/2024 03:40:00 PM,12.980,21.5,,,,,,
30,30/10/2024 03:50:00 PM,11.431,226.0,,,,,,
31,30/10/2024 04:00:00 PM,10.651,161.5,,,,,,
32,30/10/2024 04:10:00 PM,10.161,129.2,,,,,,
33,30/10/2024 04:20:00 PM,9.768,96.9,,,,,,
34,30/10/2024 04:30:00 PM,9.669,53.8,,,,,,
35,30/10/2024 04:40:00 PM,9.571,53.8,,,,,,
36,30/10/2024 04:50:00 PM,9.571,21.5,,,,,,
37,30/10/2024 05:00:00 PM,9.472,0.0,,,,,,
38,30/10/2024 05:10:00 PM,9.373,0.0,,,,,,
39,30/10/2024 05:20:00 PM,9.275,0.0,,,,,,
40,30/10/2024 05:30:00 PM,9.275,0.0,,,,,,
41,30/10/2024 05:40:00 PM,9.176,0.0,,,,,,
42,30/10/2024 05:50:00 PM,9.077,0.0,,,,,,
43,30/10/2024 06:00:00 PM,9.077,0.0,,,,,,
44,30/10/2024 06:10:00 PM,9.077,0.0,,,,,,
45,30/10/2024 06:20:00 PM,9.077,0.0,,,,,,
46,30/10/2024 06:30:00 PM,8.978,0.0,,,,,,
47,30/10/2024 06:40:00 PM,8.978,0.0,,,,,,
48,30/10/2024 06:50:00 PM,9.077,0.0,,,,,,
49,30/10/2024 07:00:00 PM,8.978,0.0,,,,,,
50,30/10/2024 07:10:00 PM,8.978,0.0,,,,,,
51,30/10/2024 07:20:00 PM,8.978,0.0,,,,,,
52,30/10/2024 07:30:00 PM,8.978,0.0,,,,,,
53,30/10/2024 07:40:00 PM,8.879,0.0,,,,,,
54,30/10/2024 07:50:00 PM,8.879,0.0,,,,,,
55,30/10/2024 08:00:00 PM,8.879,0.0,,,,,,
56,30/10/2024 08:10:00 PM,8.779,0.0,,,,,,
57,30/10/2024 08:20:00 PM,8.879,0.0,,,,,,
58,30/10/2024 08:30:00 PM,8.879,0.0,,,,,,
59,30/10/2024 08:40:00 PM,8.779,0.0,,,,,,
60,30/10/2024 08:50:00 PM,8.779,0.0,,,,,,
61,30/10/2024 09:00:00 PM,8.779,0.0,,,,,,
62,30/10/2024 09:10:00 PM,8.779,0.0,,,,,,
63,30/10/2024 09:20:00 PM,8.779,0.0,,,,,,
64,30/10/2024 09:30:00 PM,8.879,0.0,,,,,,
65,30/10/2024 09:40:00 PM,8.879,0.0,,,,,,
66,30/10/2024 09:50:00 PM,8.879,0.0,,,,,,
67,30/10/2024 10:00:00 PM,8.879,0.0,,,,,,
68,30/10/2024 10:10:00 PM,8.978,0.0,,,,,,
69,30/10/2024 10:20:00 PM,8.978,0.0,,,,,,
70,30/10/2024 10:30:00 PM,8.978,0.0,,,,,,
71,30/10/2024 10:40:00 PM,8.978,0.0,,,,,,
72,30/10/2024 10:50:00 PM,9.077,0.0,,,,,,
73,30/10/2024 11:00:00 PM,9.077,0.0,,,,,,
74,30/10/2024 11:10:00 PM,9.077,0.0,,,,,,
75,30/10/2024 11:20:00 PM,9.077,0.0,,,,,,
76,30/10/2024 11:30:00 PM,9.077,0.0,,,,,,
77,30/10/2024 11:40:00 PM,9.077,0.0,,,,,,
78,30/10/2024 11:50:00 PM,9.077,0.0,,,,,,
79,31/10/2024 12:00:00 AM,9.077,0.0,,,,,,
80,31/10/2024 12:10:00 AM,9.176,0.0,,,,,,
81,31/10/2024 12:20:00 AM,9.176,0.0,,,,,,
82,31/10/2024 12:30:00 AM,9.176,0.0,,,,,,
83,31/10/2024 12:40:00 AM,9.176,0.0,,,,,,
84,31/10/2024 12:50:00 AM,9.176,0.0,,,,,,
85,31/10/2024 01:00:00 AM,9.077,0.0,,,,,,
86,31/10/2024 01:10:00 AM,9.077,0.0,,,,,,
87,31/10/2024 01:20:00 AM,9.077,0.0,,,,,,
88,31/10/2024 01:30:00 AM,9.077,0.0,,,,,,
89,31/10/2024 01:40:00 AM,9.077,0.0,,,,,,
90,31/10/2024 01:50:00 AM,9.077,0.0,,,,,,
91,31/10/2024 02:00:00 AM,9.077,0.0,,,,,,
92,31/10/2024 02:10:00 AM,9.077,0.0,,,,,,
93,31/10/2024 02:20:00 AM,9.077,0.0,,,,,,
94,31/10/2024 02:30:00 AM,9.176,0.0,,,,,,
95,31/10/2024 02:40:00 AM,9.077,0.0,,,,,,
96,31/10/2024 02:50:00 AM,9.077,0.0,,,,,,
97,31/10/2024 03:00:00 AM,8.978,0.0,,,,,,
98,31/10/2024 03:10:00 AM,8.978,0.0,,,,,,
99,31/10/2024 03:20:00 AM,8.978,0.0,,,,,,
100,31/10/2024 03:30:00 AM,9.077,0.0,,,,,,
101,31/10/2024 03:40:00 AM,9.077,0.0,,,,,,
102,31/10/2024 03:50:00 AM,9.077,0.0,,,,,,
103,31/10/2024 04:00:00 AM,9.077,0.0,,,,,,
104,31/10/2024 04:10:00 AM,9.077,0.0,,,,,,
105,31/10/2024 04:20:00 AM,9.077,0.0,,,,,,
106,31/10/2024 04:30:00 AM,8.978,0.0,,,,,,
107,31/10/2024 04:40:00 AM,8.879,0.0,,,,,,
108,31/10/2024 04:50:00 AM,8.779,0.0,,,,,,
109,31/10/2024 05:00:00 AM,8.680,0.0,,,,,,
110,31/10/2024 05:10:00 AM,8.680,0.0,,,,,,
111,31/10/2024 05:20:00 AM,8.680,0.0,,,,,,
112,31/10/2024 05:30:00 AM,8.680,0.0,,,,,,
113,31/10/2024 05:40:00 AM,8.680,0.0,,,,,,
114,31/10/2024 05:50:00 AM,8.680,0.0,,,,,,
115,31/10/2024 06:00:00 AM,8.680,0.0,,,,,,
116,31/10/2024 06:10:00 AM,8.680,0.0,,,,,,
117,31/10/2024 06:20:00 AM,8.779,0.0,,,,,,
118,31/10/2024 06:30:00 AM,8.779,0.0,,,,,,
119,31/10/2024 06:40:00 AM,8.978,0.0,,,,,,
120,31/10/2024 06:50:00 AM,9.077,0.0,,,,,,
121,31/10/2024 07:00:00 AM,9.077,0.0,,,,,,
122,31/10/2024 07:10:00 AM,9.077,0.0,,,,,,
123,31/10/2024 07:20:00 AM,9.077,0.0,,,,,,
124,31/10/2024 07:30:00 AM,9.077,0.0,,,,,,
125,31/10/2024 07:40:00 AM,9.077,10.8,,,,,,
126,31/10/2024 07:50:00 AM,8.978,21.5,,,,,,
127,31/10/2024 08:00:00 AM,8.879,21.5,,,,,,
128,31/10/2024 08:10:00 AM,8.779,32.3,,,,,,
129,31/10/2024 08:20:00 AM,8.779,43.1,,,,,,
130,31/10/2024 08:30:00 AM,8.779,64.6,,,,,,
131,31/10/2024 08:40:00 AM,8.879,75.3,,,,,,
132,31/10/2024 08:50:00 AM,8.879,86.1,,,,,,
133,31/10/2024 09:00:00 AM,8.779,86.1,,,,,,
134,31/10/2024 09:10:00 AM,8.779,86.1,,,,,,
135,31/10/2024 09:20:00 AM,8.680,86.1,,,,,,
136,31/10/2024 09:30:00 AM,8.779,96.9,,,,,,
137,31/10/2024 09:40:00 AM,8.779,107.6,,,,,,
138,31/10/2024 09:50:00 AM,8.779,129.2,,,,,,
139,31/10/2024 10:00:00 AM,8.879,150.7,,,,,,
140,31/10/2024 10:10:00 AM,8.978,150.7,,,,,,
141,31/10/2024 10:20:00 AM,9.077,150.7,,,,,,
142,31/10/2024 10:30:00 AM,9.176,150.7,,,,,,
143,31/10/2024 10:40:00 AM,9.275,172.2,,,,,,
144,31/10/2024 10:50:00 AM,9.275,226.0,,,,,,
145,31/10/2024 11:00:00 AM,9.373,269.1,,,,,,
146,31/10/2024 11:10:00 AM,9.373,247.6,,,,,,
147,31/10/2024 11:20:00 AM,9.472,258.3,,,,,,
148,31/10/2024 11:30:00 AM,9.472,333.7,,,,,,
149,31/10/2024 11:40:00 AM,9.373,236.8,,,,,,
150,31/10/2024 11:50:00 AM,9.275,247.6,,,,,,
151,31/10/2024 12:00:00 PM,9.176,269.1,,,,,,
152,31/10/2024 12:10:00 PM,9.275,215.3,,,,,,
153,31/10/2024 12:20:00 PM,9.176,204.5,,,,,,
154,31/10/2024 12:30:00 PM,9.176,215.3,,,,,,
155,31/10/2024 12:40:00 PM,9.275,258.3,,,,,,
156,31/10/2024 12:50:00 PM,9.275,258.3,,,,,,
157,31/10/2024 01:00:00 PM,9.275,236.8,,,,,,
158,31/10/2024 01:10:00 PM,9.275,236.8,,,,,,
159,31/10/2024 01:20:00 PM,9.373,215.3,,,,,,
160,31/10/2024 01:30:00 PM,9.373,258.3,,,,,,
161,31/10/2024 01:40:00 PM,9.373,226.0,,,,,,
162,31/10/2024 01:50:00 PM,9.373,258.3,,,,,,
163,31/10/2024 02:00:00 PM,9.472,226.0,,,,,,
164,31/10/2024 02:10:00 PM,9.472,193.8,,,,,,
165,31/10/2024 02:20:00 PM,9.373,193.8,,,,,,
166,31/10/2024 02:30:00 PM,9.373,183.0,,,,,,
167,31/10/2024 02:40:00 PM,9.373,129.2,,,,,,
168,31/10/2024 02:50:00 PM,9.472,139.9,,,,,,
169,31/10/2024 03:00:00 PM,9.373,129.2,,,,,,
170,31/10/2024 03:10:00 PM,9.373,139.9,,,,,,
171,31/10/2024 03:20:00 PM,9.373,129.2,,,,,,
172,31/10/2024 03:30:00 PM,9.373,118.4,,,,,,
173,31/10/2024 03:40:00 PM,9.373,96.9,,,,,,
174,31/10/2024 03:50:00 PM,9.373,64.6,,,,,,
175,31/10/2024 04:00:00 PM,9.373,53.8,,,,,,
176,31/10/2024 04:10:00 PM,9.275,43.1,,,,,,
177,31/10/2024 04:20:00 PM,9.176,32.3,,,,,,
178,31/10/2024 04:30:00 PM,9.176,21.5,,,,,,
179,31/10/2024 04:40:00 PM,9.176,10.8,,,,,,
180,31/10/2024 04:50:00 PM,9.176,0.0,,,,,,
181,31/10/2024 05:00:00 PM,9.176,0.0,,,,,,
182,31/10/2024 05:10:00 PM,9.176,0.0,,,,,,
183,31/10/2024 05:20:00 PM,9.176,0.0,,,,,,
184,31/10/2024 05:30:00 PM,9.176,0.0,,,,,,
185,31/10/2024 05:40:00 PM,9.176,0.0,,,,,,
186,31/10/2024 05:50:00 PM,9.077,0.0,,,,,,
187,31/10/2024 06:00:00 PM,9.077,0.0,,,,,,
188,31/10/2024 06:10:00 PM,9.077,0.0,,,,,,
189,31/10/2024 06:20:00 PM,9.077,0.0,,,,,,
190,31/10/2024 06:30:00 PM,9.077,0.0,,,,,,
191,31/10/2024 06:40:00 PM,9.077,0.0,,,,,,
192,31/10/2024 06:50:00 PM,9.077,0.0,,,,,,
193,31/10/2024 07:00:00 PM,9.077,0.0,,,,,,
194,31/10/2024 07:10:00 PM,9.077,0.0,,,,,,
195,31/10/2024 07:20:00 PM,9.077,0.0,,,,,,
196,31/10/2024 07:30:00 PM,9.077,0.0,,,,,,
197,31/10/2024 07:40:00 PM,9.077,0.0,,,,,,
198,31/10/2024 07:50:00 PM,9.077,0.0,,,,,,
199,31/10/2024 08:00:00 PM,9.077,0.0,,,,,,
200,31/10/2024 08:10:00 PM,9.077,0.0,,,,,,
201,31/10/2024 08:20:00 PM,9.077,0.0,,,,,,
202,31/10/2024 08:30:00 PM,9.077,0.0,,,,,,
203,31/10/2024 08:40:00 PM,9.077,0.0,,,,,,
204,31/10/2024 08:50:00 PM,9.077,0.0,,,,,,
205,31/10/2024 09:00:00 PM,8.978,0.0,,,,,,
206,31/10/2024 09:10:00 PM,8.978,0.0,,,,,,
207,31/10/2024 09:20:00 PM,8.978,0.0,,,,,,
208,31/10/2024 09:30:00 PM,8.978,0.0,,,,,,
209,31/10/2024 09:40:00 PM,8.978,0.0,,,,,,
210,31/10/2024 09:50:00 PM,8.978,0.0,,,,,,
211,31/10/2024 10:00:00 PM,8.879,0.0,,,,,,
212,31/10/2024 10:10:00 PM,8.879,0.0,,,,,,
213,31/10/2024 10:20:00 PM,8.879,0.0,,,,,,
214,31/10/2024 10:30:00 PM,8.879,0.0,,,,,,
215,31/10/2024 10:40:00 PM,8.879,0.0,,,,,,
216,31/10/2024 10:50:00 PM,8.978,0.0,,,,,,
217,31/10/2024 11:00:00 PM,8.978,0.0,,,,,,
218,31/10/2024 11:10:00 PM,8.978,0.0,,,,,,
219,31/10/2024 11:20:00 PM,8.978,0.0,,,,,,
220,31/10/2024 11:30:00 PM,8.879,0.0,,,,,,
221,31/10/2024 11:40:00 PM,8.879,0.0,,,,,,
222,31/10/2024 11:50:00 PM,8.779,0.0,,,,,,
223,01/11/2024 12:00:00 AM,8.680,0.0,,,,,,
224,01/11/2024 12:10:00 AM,8.581,0.0,,,,,,
225,01/11/2024 12:20:00 AM,8.581,0.0,,,,,,
226,01/11/2024 12:30:00 AM,8.481,0.0,,,,,,
227,01/11/2024 12:40:00 AM,8.481,0.0,,,,,,
228,01/11/2024 12:50:00 AM,8.282,0.0,,,,,,
229,01/11/2024 01:00:00 AM,8.082,0.0,,,,,,
230,01/11/2024 01:10:00 AM,8.082,0.0,,,,,,
231,01/11/2024 01:20:00 AM,8.082,0.0,,,,,,
232,01/11/2024 01:30:00 AM,8.082,0.0,,,,,,
233,01/11/2024 01:40:00 AM,8.082,0.0,,,,,,
234,01/11/2024 01:50:00 AM,7.983,0.0,,,,,,
235,01/11/2024 02:00:00 AM,7.983,0.0,,,,,,
236,01/11/2024 02:10:00 AM,7.983,0.0,,,,,,
237,01/11/2024 02:20:00 AM,7.983,0.0,,,,,,
238,01/11/2024 02:30:00 AM,7.983,0.0,,,,,,
239,01/11/2024 02:40:00 AM,7.882,0.0,,,,,,
240,01/11/2024 02:50:00 AM,7.882,0.0,,,,,,
241,01/11/2024 03:00:00 AM,7.882,0.0,,,,,,
242,01/11/2024 03:10:00 AM,7.882,0.0,,,,,,
243,01/11/2024 03:20:00 AM,7.882,0.0,,,,,,
244,01/11/2024 03:30:00 AM,7.782,0.0,,,,,,
245,01/11/2024 03:40:00 AM,7.782,0.0,,,,,,
246,01/11/2024 03:50:00 AM,7.782,0.0,,,,,,
247,01/11/2024 04:00:00 AM,7.682,0.0,,,,,,
248,01/11/2024 04:10:00 AM,7.582,0.0,,,,,,
249,01/11/2024 04:20:00 AM,7.582,0.0,,,,,,
250,01/11/2024 04:30:00 AM,7.481,0.0,,,,,,
251,01/11/2024 04:40:00 AM,7.582,0.0,,,,,,
252,01/11/2024 04:50:00 AM,7.582,0.0,,,,,,
253,01/11/2024 05:00:00 AM,7.682,0.0,,,,,,
254,01/11/2024 05:10:00 AM,7.682,0.0,,,,,,
255,01/11/2024 05:20:00 AM,7.682,0.0,,,,,,
256,01/11/2024 05:30:00 AM,7.782,0.0,,,,,,
257,01/11/2024 05:40:00 AM,7.782,0.0,,,,,,
258,01/11/2024 05:50:00 AM,7.782,0.0,,,,,,
259,01/11/2024 06:00:00 AM,7.782,0.0,,,,,,
260,01/11/2024 06:10:00 AM,7.782,0.0,,,,,,
261,01/11/2024 06:20:00 AM,7.782,0.0,,,,,,
262,01/11/2024 06:30:00 AM,7.782,0.0,,,,,,
263,01/11/2024 06:40:00 AM,7.782,0.0,,,,,,
264,01/11/2024 06:50:00 AM,7.582,0.0,,,,,,
265,01/11/2024 07:00:00 AM,7.481,0.0,,,,,,
266,01/11/2024 07:10:00 AM,7.481,0.0,,,,,,
267,01/11/2024 07:20:00 AM,7.481,0.0,,,,,,
268,01/11/2024 07:30:00 AM,7.481,0.0,,,,,,
269,01/11/2024 07:40:00 AM,7.481,10.8,,,,,,
270,01/11/2024 07:50:00 AM,7.481,21.5,,,,,,
271,01/11/2024 08:00:00 AM,7.481,43.1,,,,,,
272,01/11/2024 08:10:00 AM,7.481,75.3,,,,,,
273,01/11/2024 08:20:00 AM,7.481,96.9,,,,,,
274,01/11/2024 08:30:00 AM,7.582,107.6,,,,,,
275,01/11/2024 08:40:00 AM,7.682,118.4,,,,,,
276,01/11/2024 08:50:00 AM,7.782,150.7,,,,,,
277,01/11/2024 09:00:00 AM,7.882,193.8,,,,,,
278,01/11/2024 09:10:00 AM,7.983,183.0,,,,,,
279,01/11/2024 09:20:00 AM,7.983,193.8,,,,,,
280,01/11/2024 09:30:00 AM,8.082,301.4,,,,,,
281,01/11/2024 09:40:00 AM,8.182,290.6,,,,,,
282,01/11/2024 09:50:00 AM,8.082,366.0,,,,,,
283,01/11/2024 10:00:00 AM,8.282,366.0,,,,,,
284,01/11/2024 10:10:00 AM,8.282,441.3,,,,,,
285,01/11/2024 10:20:00 AM,8.382,452.1,,,,,,
286,01/11/2024 10:30:00 AM,8.382,462.9,,,,,,
287,01/11/2024 10:40:00 AM,8.382,452.1,,,,,,
288,01/11/2024 10:50:00 AM,8.481,538.2,,,,,,
289,01/11/2024 11:00:00 AM,8.581,645.8,,,,,,
290,01/11/2024 11:10:00 AM,8.680,592.0,,,,,,
291,01/11/2024 11:20:00 AM,8.779,570.5,,,,,,
292,01/11/2024 11:30:00 AM,8.978,549.0,,,,,,
293,01/11/2024 11:40:00 AM,9.176,721.2,,,,,,
294,01/11/2024 11:50:00 AM,9.373,505.9,,,,,,
295,01/11/2024 12:00:00 PM,9.669,775.0,,,,,,
296,01/11/2024 12:10:00 PM,9.866,839.6,,,,,,
297,01/11/2024 12:20:00 PM,10.063,667.4,,,,,,
298,01/11/2024 12:30:00 PM,10.161,753.5,,,,,,
299,01/11/2024 12:40:00 PM,10.357,968.8,,,,,,
300,01/11/2024 12:50:00 PM,10.357,1044.1,,,,,,
301,01/11/2024 01:00:00 PM,10.553,785.8,,,,,,
302,01/11/2024 01:10:00 PM,10.553,807.3,,,,,,
303,01/11/2024 01:20:00 PM,10.455,839.6,,,,,,
304,01/11/2024 01:30:00 PM,10.651,882.6,,,,,,
305,01/11/2024 01:40:00 PM,10.944,710.4,,,,,,
306,01/11/2024 01:50:00 PM,10.846,613.5,,,,,,
307,01/11/2024 02:00:00 PM,10.944,645.8,,,,,,
308,01/11/2024 02:10:00 PM,11.041,624.3,,,,,,
309,01/11/2024 02:20:00 PM,11.041,473.6,,,,,,
310,01/11/2024 02:30:00 PM,11.041,441.3,,,,,,
311,01/11/2024 02:40:00 PM,11.041,645.8,,,,,,
312,01/11/2024 02:50:00 PM,11.236,624.3,,,,,,
313,01/11/2024 03:00:00 PM,11.334,462.9,,,,,,
314,01/11/2024 03:10:00 PM,11.431,312.2,,,,,,
315,01/11/2024 03:20:00 PM,11.431,301.4,,,,,,
316,01/11/2024 03:30:00 PM,11.431,204.5,,,,,,
317,01/11/2024 03:40:00 PM,11.334,161.5,,,,,,
318,01/11/2024 03:50:00 PM,11.236,118.4,,,,,,
319,01/11/2024 04:00:00 PM,11.139,86.1,,,,,,
320,01/11/2024 04:10:00 PM,11.139,75.3,,,,,,
321,01/11/2024 04:20:00 PM,11.139,53.8,,,,,,
322,01/11/2024 04:30:00 PM,11.041,32.3,,,,,,
323,01/11/2024 04:40:00 PM,10.748,21.5,,,,,,
324,01/11/2024 04:50:00 PM,10.455,10.8,,,,,,
325,01/11/2024 05:00:00 PM,10.161,0.0,,,,,,
326,01/11/2024 05:10:00 PM,9.965,0.0,,,,,,
327,01/11/2024 05:20:00 PM,9.866,0.0,,,,,,
328,01/11/2024 05:30:00 PM,9.965,0.0,,,,,,
329,01/11/2024 05:40:00 PM,10.063,0.0,,,,,,
330,01/11/2024 05:50:00 PM,10.063,0.0,,,,,,
331,01/11/2024 06:00:00 PM,9.965,0.0,,,,,,
332,01/11/2024 06:10:00 PM,9.965,0.0,,,,,,
333,01/11/2024 06:20:00 PM,9.866,0.0,,,,,,
334,01/11/2024 06:30:00 PM,9.866,0.0,,,,,,
335,01/11/2024 06:40:00 PM,9.768,0.0,,,,,,
336,01/11/2024 06:50:00 PM,9.768,0.0,,,,,,
337,01/11/2024 07:00:00 PM,9.669,0.0,,,,,,
338,01/11/2024 07:10:00 PM,9.571,0.0,,,,,,
339,01/11/2024 07:20:00 PM,9.373,0.0,,,,,,
340,01/11/2024 07:30:00 PM,9.373,0.0,,,,,,
341,01/11/2024 07:40:00 PM,9.669,0.0,,,,,,
342,01/11/2024 07:50:00 PM,9.571,0.0,,,,,,
343,01/11/2024 08:00:00 PM,8.779,0.0,,,,,,
344,01/11/2024 08:10:00 PM,8.382,0.0,,,,,,
345,01/11/2024 08:20:00 PM,8.182,0.0,,,,,,
346,01/11/2024 08:30:00 PM,8.282,0.0,,,,,,
347,01/11/2024 08:40:00 PM,8.282,0.0,,,,,,
348,01/11/2024 08:50:00 PM,8.282,0.0,,,,,,
349,01/11/2024 09:00:00 PM,8.182,0.0,,,,,,
350,01/11/2024 09:10:00 PM,7.983,0.0,,,,,,
351,01/11/2024 09:20:00 PM,7.782,0.0,,,,,,
352,01/11/2024 09:30:00 PM,7.782,0.0,,,,,,
353,01/11/2024 09:40:00 PM,8.779,0.0,,,,,,
354,01/11/2024 09:50:00 PM,7.882,0.0,,,,,,
355,01/11/2024 10:00:00 PM,7.782,0.0,,,,,,
356,01/11/2024 10:10:00 PM,7.582,0.0,,,,,,
357,01/11/2024 10:20:00 PM,7.582,0.0,,,,,,
358,01/11/2024 10:30:00 PM,7.682,0.0,,,,,,
359,01/11/2024 10:40:00 PM,7.682,0.0,,,,,,
360,01/11/2024 10:50:00 PM,7.682,0.0,,,,,,
361,01/11/2024 11:00:00 PM,7.682,0.0,,,,,,
362,01/11/2024 11:10:00 PM,7.682,0.0,,,,,,
363,01/11/2024 11:20:00 PM,7.782,0.0,,,,,,
364,01/11/2024 11:30:00 PM,7.782,0.0,,,,,,
365,01/11/2024 11:40:00 PM,7.782,0.0,,,,,,
366,01/11/2024 11:50:00 PM,7.782,0.0,,,,,,
367,02/11/2024 12:00:00 AM,7.782,0.0,,,,,,
368,02/11/2024 12:10:00 AM,7.782,0.0,,,,,,
369,02/11/2024 12:20:00 AM,7.682,0.0,,,,,,
370,02/11/2024 12:30:00 AM,7.682,0.0,,,,,,
371,02/11/2024 12:40:00 AM,7.582,0.0,,,,,,
372,02/11/2024 12:50:00 AM,7.481,0.0,,,,,,
373,02/11/2024 01:00:00 AM,7.381,0.0,,,,,,
374,02/11/2024 01:10:00 AM,7.381,0.0,,,,,,
375,02/11/2024 01:20:00 AM,7.381,0.0,,,,,,
376,02/11/2024 01:30:00 AM,7.381,0.0,,,,,,
377,02/11/2024 01:40:00 AM,7.381,0.0,,,,,,
378,02/11/2024 01:50:00 AM,7.280,0.0,,,,,,
379,02/11/2024 02:00:00 AM,7.179,0.0,,,,,,
380,02/11/2024 02:10:00 AM,7.179,0.0,,,,,,
381,02/11/2024 02:20:00 AM,7.179,0.0,,,,,,
382,02/11/2024 02:30:00 AM,7.079,0.0,,,,,,
383,02/11/2024 02:40:00 AM,6.978,0.0,,,,,,
384,02/11/2024 02:50:00 AM,6.775,0.0,,,,,,
385,02/11/2024 03:00:00 AM,6.573,0.0,,,,,,
386,02/11/2024 03:10:00 AM,6.573,0.0,,,,,,
387,02/11/2024 03:20:00 AM,6.471,0.0,,,,,,
388,02/11/2024 03:30:00 AM,6.471,0.0,,,,,,
389,02/11/2024 03:40:00 AM,6.573,0.0,,,,,,
390,02/11/2024 03:50:00 AM,6.573,0.0,,,,,,
391,02/11/2024 04:00:00 AM,6.471,0.0,,,,,,
392,02/11/2024 04:10:00 AM,6.370,0.0,,,,,,
393,02/11/2024 04:20:00 AM,6.370,0.0,,,,,,
394,02/11/2024 04:30:00 AM,6.370,0.0,,,,,,
395,02/11/2024 04:40:00 AM,6.370,0.0,,,,,,
396,02/11/2024 04:50:00 AM,6.370,0.0,,,,,,
397,02/11/2024 05:00:00 AM,6.370,0.0,,,,,,
398,02/11/2024 05:10:00 AM,6.370,0.0,,,,,,
399,02/11/2024 05:20:00 AM,6.370,0.0,,,,,,
400,02/11/2024 05:30:00 AM,6.370,0.0,,,,,,
401,02/11/2024 05:40:00 AM,6.471,0.0,,,,,,
402,02/11/2024 05:50:00 AM,6.471,0.0,,,,,,
403,02/11/2024 06:00:00 AM,6.573,0.0,,,,,,
404,02/11/2024 06:10:00 AM,6.471,0.0,,,,,,
405,02/11/2024 06:20:00 AM,6.573,0.0,,,,,,
406,02/11/2024 06:30:00 AM,6.573,0.0,,,,,,
407,02/11/2024 06:40:00 AM,6.573,0.0,,,,,,
408,02/11/2024 06:50:00 AM,6.573,0.0,,,,,,
409,02/11/2024 07:00:00 AM,6.471,0.0,,,,,,
410,02/11/2024 07:10:00 AM,6.573,0.0,,,,,,
411,02/11/2024 07:20:00 AM,6.573,0.0,,,,,,
412,02/11/2024 07:30:00 AM,6.573,0.0,,,,,,
413,02/11/2024 07:40:00 AM,6.674,0.0,,,,,,
414,02/11/2024 07:50:00 AM,6.674,0.0,,,,,,
415,02/11/2024 08:00:00 AM,6.573,10.8,,,,,,
416,02/11/2024 08:10:00 AM,6.573,21.5,,,,,,
417,02/11/2024 08:20:00 AM,6.573,21.5,,,,,,
418,02/11/2024 08:30:00 AM,6.471,32.3,,,,,,
419,02/11/2024 08:40:00 AM,6.471,64.6,,,,,,
420,02/11/2024 08:50:00 AM,6.471,129.2,,,,,,
421,02/11/2024 09:00:00 AM,6.573,107.6,,,,,,
422,02/11/2024 09:10:00 AM,6.674,118.4,,,,,,
423,02/11/2024 09:20:00 AM,6.674,129.2,,,,,,
424,02/11/2024 09:30:00 AM,6.775,129.2,,,,,,
425,02/11/2024 09:40:00 AM,6.877,161.5,,,,,,
426,02/11/2024 09:50:00 AM,6.877,150.7,,,,,,
427,02/11/2024 10:00:00 AM,6.978,183.0,,,,,,
428,02/11/2024 10:10:00 AM,6.978,226.0,,,,,,
429,02/11/2024 10:20:00 AM,7.179,269.1,,,,,,
430,02/11/2024 10:30:00 AM,7.179,247.6,,,,,,
