"Plot Title: 10350104"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350104, SEN S/N: 10350104)","Intensity, Lux (LGR S/N: 10350104, SEN S/N: 10350104)","Coupler Attached (LGR S/N: 10350104)","Host Connected (LGR S/N: 10350104)","Stopped (LGR S/N: 10350104)","End Of File (LGR S/N: 10350104)"
1,10/30/2024 10:00:00 AM,21.473,0.0,,,,
2,10/30/2024 10:10:00 AM,22.238,193.8,,,,
3,10/30/2024 10:20:00 AM,23.004,64.6,,,,
4,10/30/2024 10:30:00 AM,23.100,21.5,,,,
5,10/30/2024 10:40:00 AM,23.196,10.8,,,,
6,10/30/2024 10:50:00 AM,23.581,10.8,,,,
7,10/30/2024 11:00:00 AM,23.196,118.4,,,,
8,10/30/2024 11:10:00 AM,23.004,172.2,,,,
9,10/30/2024 11:20:00 AM,22.908,32.3,,,,
10,10/30/2024 11:30:00 AM,38.714,21.5,,,,
11,10/30/2024 11:40:00 AM,44.828,0.0,,,,
12,10/30/2024 11:50:00 AM,43.359,0.0,,,,
13,10/30/2024 12:00:00 PM,42.282,0.0,,,,
14,10/30/2024 12:10:00 PM,40.992,0.0,,,,
15,10/30/2024 12:20:00 PM,17.665,32.3,,,,
16,10/30/2024 12:30:00 PM,16.618,75.3,,,,
17,10/30/2024 12:40:00 PM,16.713,64.6,,,,
18,10/30/2024 12:50:00 PM,17.760,355.2,,,,
19,10/30/2024 01:00:00 PM,16.237,839.6,,,,
20,10/30/2024 01:10:00 PM,15.473,0.0,,,,
21,10/30/2024 01:20:00 PM,16.046,0.0,,,,
22,10/30/2024 01:30:00 PM,16.903,0.0,,,,
23,10/30/2024 01:40:00 PM,17.760,0.0,,,,
24,10/30/2024 01:50:00 PM,18.616,0.0,,,,
25,10/30/2024 02:00:00 PM,19.377,0.0,,,,
26,10/30/2024 02:10:00 PM,18.901,0.0,,,,
27,10/30/2024 02:20:00 PM,17.094,0.0,,,,
28,10/30/2024 02:30:00 PM,15.760,0.0,,,,
29,10/30/2024 02:40:00 PM,14.996,0.0,,,,
30,10/30/2024 02:50:00 PM,14.613,0.0,,,,
31,10/30/2024 03:00:00 PM,14.421,0.0,,,,
32,10/30/2024 03:10:00 PM,14.325,0.0,,,,
33,10/30/2024 03:20:00 PM,14.709,0.0,,,,
34,10/30/2024 03:30:00 PM,13.461,1377.8,,,,
35,10/30/2024 03:40:00 PM,11.722,559.7,,,,
36,10/30/2024 03:50:00 PM,10.553,559.7,,,,
37,10/30/2024 04:00:00 PM,10.259,344.4,,,,
38,10/30/2024 04:10:00 PM,9.965,355.2,,,,
39,10/30/2024 04:20:00 PM,9.669,301.4,,,,
40,10/30/2024 04:30:00 PM,9.571,161.5,,,,
41,10/30/2024 04:40:00 PM,9.373,139.9,,,,
42,10/30/2024 04:50:00 PM,9.373,75.3,,,,
43,10/30/2024 05:00:00 PM,9.275,32.3,,,,
44,10/30/2024 05:10:00 PM,9.176,10.8,,,,
45,10/30/2024 05:20:00 PM,9.077,0.0,,,,
46,10/30/2024 05:30:00 PM,9.077,0.0,,,,
47,10/30/2024 05:40:00 PM,8.978,0.0,,,,
48,10/30/2024 05:50:00 PM,8.879,0.0,,,,
49,10/30/2024 06:00:00 PM,8.879,0.0,,,,
50,10/30/2024 06:10:00 PM,8.879,0.0,,,,
51,10/30/2024 06:20:00 PM,8.879,0.0,,,,
52,10/30/2024 06:30:00 PM,8.779,0.0,,,,
53,10/30/2024 06:40:00 PM,8.879,0.0,,,,
54,10/30/2024 06:50:00 PM,8.879,0.0,,,,
55,10/30/2024 07:00:00 PM,8.879,0.0,,,,
56,10/30/2024 07:10:00 PM,8.779,0.0,,,,
57,10/30/2024 07:20:00 PM,8.680,0.0,,,,
