"Plot Title: 10349996"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10349996, SEN S/N: 10349996)","Intensity, Lux (LGR S/N: 10349996, SEN S/N: 10349996)","Host Connected (LGR S/N: 10349996)","Coupler Attached (LGR S/N: 10349996)","Stopped (LGR S/N: 10349996)","End Of File (LGR S/N: 10349996)"
1,10/30/2024 11:00:00 AM,25.222,441.3,,,,
2,10/30/2024 11:10:00 AM,23.484,495.1,,,,
3,10/30/2024 11:20:00 AM,23.100,236.8,,,,
4,10/30/2024 11:30:00 AM,38.602,0.0,,,,
5,10/30/2024 11:40:00 AM,44.580,0.0,,,,
6,10/30/2024 11:50:00 AM,43.480,0.0,,,,
7,10/30/2024 12:00:00 PM,42.282,0.0,,,,
8,10/30/2024 12:10:00 PM,41.108,0.0,,,,
9,10/30/2024 12:20:00 PM,17.760,0.0,,,,
10,10/30/2024 12:30:00 PM,16.713,0.0,,,,
11,10/30/2024 12:40:00 PM,16.808,0.0,,,,
12,10/30/2024 12:50:00 PM,21.282,850.4,,,,
13,10/30/2024 01:00:00 PM,21.187,0.0,,,,
14,10/30/2024 01:10:00 PM,23.677,0.0,,,,
15,10/30/2024 01:20:00 PM,26.000,0.0,,,,
16,10/30/2024 01:30:00 PM,23.196,21.5,,,,
17,10/30/2024 01:40:00 PM,22.621,10.8,,,,
18,10/30/2024 01:50:00 PM,21.951,10.8,,,,
19,10/30/2024 02:00:00 PM,21.473,10.8,,,,
20,10/30/2024 02:10:00 PM,22.046,0.0,,,,
21,10/30/2024 02:20:00 PM,21.855,10.8,,,,
22,10/30/2024 02:30:00 PM,21.187,10.8,,,,
23,10/30/2024 02:40:00 PM,17.950,538.2,,,,
24,10/30/2024 02:50:00 PM,12.787,366.0,,,,
25,10/30/2024 03:00:00 PM,10.846,581.3,,,,
26,10/30/2024 03:10:00 PM,10.357,430.6,,,,
27,10/30/2024 03:20:00 PM,9.965,355.2,,,,
28,10/30/2024 03:30:00 PM,9.669,312.2,,,,
29,10/30/2024 03:40:00 PM,9.571,258.3,,,,
30,10/30/2024 03:50:00 PM,9.472,193.8,,,,
31,10/30/2024 04:00:00 PM,9.472,107.6,,,,
32,10/30/2024 04:10:00 PM,9.373,32.3,,,,
33,10/30/2024 04:20:00 PM,9.275,10.8,,,,
34,10/30/2024 04:30:00 PM,9.275,0.0,,,,
35,10/30/2024 04:40:00 PM,9.176,0.0,,,,
36,10/30/2024 04:50:00 PM,9.077,0.0,,,,
37,10/30/2024 05:00:00 PM,8.978,0.0,,,,
38,10/30/2024 05:10:00 PM,9.077,0.0,,,,
39,10/30/2024 05:20:00 PM,8.978,0.0,,,,
40,10/30/2024 05:30:00 PM,9.077,0.0,,,,
41,10/30/2024 05:40:00 PM,8.978,0.0,,,,
42,10/30/2024 05:50:00 PM,8.978,0.0,,,,
43,10/30/2024 06:00:00 PM,8.978,0.0,,,,
44,10/30/2024 06:10:00 PM,8.978,0.0,,,,
45,10/30/2024 06:20:00 PM,8.978,0.0,,,,
46,10/30/2024 06:30:00 PM,8.978,0.0,,,,
47,10/30/2024 06:40:00 PM,8.879,0.0,,,,
48,10/30/2024 06:50:00 PM,8.779,0.0,,,,
49,10/30/2024 07:00:00 PM,8.779,0.0,,,,
50,10/30/2024 07:10:00 PM,8.779,0.0,,,,
51,10/30/2024 07:20:00 PM,8.779,0.0,,,,
52,10/30/2024 07:30:00 PM,8.779,0.0,,,,
53,10/30/2024 07:40:00 PM,8.779,0.0,,,,
54,10/30/2024 07:50:00 PM,8.680,0.0,,,,
55,10/30/2024 08:00:00 PM,8.680,0.0,,,,
56,10/30/2024 08:10:00 PM,8.680,0.0,,,,
57,10/30/2024 08:20:00 PM,8.680,0.0,,,,
58,10/30/2024 08:30:00 PM,8.680,0.0,,,,
59,10/30/2024 08:40:00 PM,8.680,0.0,,,,
60,10/30/2024 08:50:00 PM,8.779,0.0,,,,
61,10/30/2024 09:00:00 PM,8.879,0.0,,,,
62,10/30/2024 09:10:00 PM,8.879,0.0,,,,
63,10/30/2024 09:20:00 PM,8.879,0.0,,,,
64,10/30/2024 09:30:00 PM,8.879,0.0,,,,
65,10/30/2024 09:40:00 PM,8.879,0.0,,,,
66,10/30/2024 09:50:00 PM,8.978,0.0,,,,
67,10/30/2024 10:00:00 PM,8.978,0.0,,,,
68,10/30/2024 10:10:00 PM,8.978,0.0,,,,
69,10/30/2024 10:20:00 PM,8.978,0.0,,,,
70,10/30/2024 10:30:00 PM,8.978,0.0,,,,
71,10/30/2024 10:40:00 PM,8.978,0.0,,,,
72,10/30/2024 10:50:00 PM,8.978,0.0,,,,
73,10/30/2024 11:00:00 PM,9.077,0.0,,,,
74,10/30/2024 11:10:00 PM,9.077,0.0,,,,
75,10/30/2024 11:20:00 PM,9.077,0.0,,,,
76,10/30/2024 11:30:00 PM,9.077,0.0,,,,
77,10/30/2024 11:40:00 PM,9.176,0.0,,,,
78,10/30/2024 11:50:00 PM,9.077,0.0,,,,
79,10/31/2024 12:00:00 AM,9.077,0.0,,,,
80,10/31/2024 12:10:00 AM,9.077,0.0,,,,
81,10/31/2024 12:20:00 AM,9.077,0.0,,,,
82,10/31/2024 12:30:00 AM,9.077,0.0,,,,
83,10/31/2024 12:40:00 AM,9.176,0.0,,,,
84,10/31/2024 12:50:00 AM,9.077,0.0,,,,
85,10/31/2024 01:00:00 AM,9.077,0.0,,,,
86,10/31/2024 01:10:00 AM,9.077,0.0,,,,
87,10/31/2024 01:20:00 AM,9.077,0.0,,,,
88,10/31/2024 01:30:00 AM,9.077,0.0,,,,
89,10/31/2024 01:40:00 AM,9.077,0.0,,,,
90,10/31/2024 01:50:00 AM,9.077,0.0,,,,
91,10/31/2024 02:00:00 AM,8.978,0.0,,,,
92,10/31/2024 02:10:00 AM,9.077,0.0,,,,
93,10/31/2024 02:20:00 AM,8.978,0.0,,,,
94,10/31/2024 02:30:00 AM,8.978,0.0,,,,
95,10/31/2024 02:40:00 AM,8.978,0.0,,,,
96,10/31/2024 02:50:00 AM,8.978,0.0,,,,
97,10/31/2024 03:00:00 AM,8.978,0.0,,,,
98,10/31/2024 03:10:00 AM,8.978,0.0,,,,
99,10/31/2024 03:20:00 AM,8.978,0.0,,,,
100,10/31/2024 03:30:00 AM,8.978,0.0,,,,
101,10/31/2024 03:40:00 AM,8.978,0.0,,,,
102,10/31/2024 03:50:00 AM,8.779,0.0,,,,
103,10/31/2024 04:00:00 AM,8.680,0.0,,,,
104,10/31/2024 04:10:00 AM,8.680,0.0,,,,
105,10/31/2024 04:20:00 AM,8.680,0.0,,,,
106,10/31/2024 04:30:00 AM,8.680,0.0,,,,
107,10/31/2024 04:40:00 AM,8.581,0.0,,,,
108,10/31/2024 04:50:00 AM,8.680,0.0,,,,
109,10/31/2024 05:00:00 AM,8.581,0.0,,,,
110,10/31/2024 05:10:00 AM,8.581,0.0,,,,
111,10/31/2024 05:20:00 AM,8.581,0.0,,,,
112,10/31/2024 05:30:00 AM,8.680,0.0,,,,
113,10/31/2024 05:40:00 AM,8.779,0.0,,,,
114,10/31/2024 05:50:00 AM,8.978,0.0,,,,
115,10/31/2024 06:00:00 AM,8.978,0.0,,,,
116,10/31/2024 06:10:00 AM,9.077,0.0,,,,
117,10/31/2024 06:20:00 AM,8.978,0.0,,,,
118,10/31/2024 06:30:00 AM,8.978,0.0,,,,
119,10/31/2024 06:40:00 AM,8.978,10.8,,,,
120,10/31/2024 06:50:00 AM,8.978,43.1,,,,
121,10/31/2024 07:00:00 AM,8.879,64.6,,,,
122,10/31/2024 07:10:00 AM,8.879,96.9,,,,
123,10/31/2024 07:20:00 AM,8.879,118.4,,,,
124,10/31/2024 07:30:00 AM,8.779,150.7,,,,
125,10/31/2024 07:40:00 AM,8.779,226.0,,,,
126,10/31/2024 07:50:00 AM,8.879,236.8,,,,
127,10/31/2024 08:00:00 AM,8.978,269.1,,,,
128,10/31/2024 08:10:00 AM,8.879,269.1,,,,
129,10/31/2024 08:20:00 AM,8.779,279.9,,,,
130,10/31/2024 08:30:00 AM,8.779,279.9,,,,
131,10/31/2024 08:40:00 AM,8.779,312.2,,,,
132,10/31/2024 08:50:00 AM,8.779,333.7,,,,
133,10/31/2024 09:00:00 AM,8.779,398.3,,,,
134,10/31/2024 09:10:00 AM,8.879,452.1,,,,
135,10/31/2024 09:20:00 AM,8.978,452.1,,,,
136,10/31/2024 09:30:00 AM,9.077,452.1,,,,
137,10/31/2024 09:40:00 AM,9.176,462.9,,,,
138,10/31/2024 09:50:00 AM,9.176,473.6,,,,
139,10/31/2024 10:00:00 AM,9.275,667.4,,,,
140,10/31/2024 10:10:00 AM,9.373,785.8,,,,
141,10/31/2024 10:20:00 AM,9.373,645.8,,,,
142,10/31/2024 10:30:00 AM,9.373,731.9,,,,
143,10/31/2024 10:40:00 AM,9.571,968.8,,,,
144,10/31/2024 10:50:00 AM,9.571,635.1,,,,
145,10/31/2024 11:00:00 AM,9.472,667.4,,,,
146,10/31/2024 11:10:00 AM,9.373,710.4,,,,
147,10/31/2024 11:20:00 AM,9.373,645.8,,,,
148,10/31/2024 11:30:00 AM,9.275,581.3,,,,
149,10/31/2024 11:40:00 AM,9.275,581.3,,,,
150,10/31/2024 11:50:00 AM,9.275,775.0,,,,
151,10/31/2024 12:00:00 PM,9.373,742.7,,,,
152,10/31/2024 12:10:00 PM,9.373,699.7,,,,
153,10/31/2024 12:20:00 PM,9.373,688.9,,,,
154,10/31/2024 12:30:00 PM,9.472,645.8,,,,
155,10/31/2024 12:40:00 PM,9.373,688.9,,,,
156,10/31/2024 12:50:00 PM,9.472,688.9,,,,
157,10/31/2024 01:00:00 PM,9.472,753.5,,,,
158,10/31/2024 01:10:00 PM,9.472,688.9,,,,
159,10/31/2024 01:20:00 PM,9.373,559.7,,,,
160,10/31/2024 01:30:00 PM,9.373,549.0,,,,
161,10/31/2024 01:40:00 PM,9.373,570.5,,,,
162,10/31/2024 01:50:00 PM,9.472,409.0,,,,
163,10/31/2024 02:00:00 PM,9.373,409.0,,,,
164,10/31/2024 02:10:00 PM,9.373,398.3,,,,
