dttm th origin
129 2022.12.06 08:00:00 1.7128 H
130 2022.12.06 09:00:00 2.3742 H
131 2022.12.06 10:00:00 3.5892 H
132 2022.12.06 11:00:00 5.2328 H
133 2022.12.06 12:00:00 6.204 H
134 2022.12.06 13:00:00 6.2035 H
135 2022.12.06 14:00:00 5.097 H
136 2022.12.06 15:00:00 5.3197 H
137 2022.12.06 16:00:00 4.7527 H
138 2022.12.06 17:00:00 3.3272 H
139 2022.12.06 18:00:00 3.1347 H
140 2022.12.06 19:00:00 3.416 H
141 2022.12.06 20:00:00 3.556 H
142 2022.12.06 21:00:00 3.3107 H
143 2022.12.06 22:00:00 2.9762 H
144 2022.12.06 23:00:00 2.7643 H
145 2022.12.07 00:00:00 2.8527 H
146 2022.12.07 01:00:00 2.9587 H
147 2022.12.07 02:00:00 2.941 H
148 2022.12.07 03:00:00 2.8173 H
149 2022.12.07 04:00:00 2.7643 H
150 2022.12.07 05:00:00 2.782 H
151 2022.12.07 06:00:00 2.6578 H
152 2022.12.07 07:00:00 1.9633 H
153 2022.12.07 08:00:00 1.172 H
154 2022.12.07 09:00:00 1.8372 H
155 2022.12.07 10:00:00 3.3785 H
156 2022.12.07 11:00:00 5.5398 H
157 2022.12.07 12:00:00 7.0293 H
158 2022.12.07 13:00:00 6.3552 H
159 2022.12.07 14:00:00 5.8643 H
160 2022.12.07 15:00:00 5.1827 H
161 2022.12.07 16:00:00 4.3025 H
162 2022.12.07 17:00:00 2.622 H
163 2022.12.07 18:00:00 1.8567 H
164 2022.12.07 19:00:00 1.316 H
165 2022.12.07 20:00:00 0.8807 H
166 2022.12.07 21:00:00 0.4605 H
167 2022.12.07 22:00:00 0.1493 H
168 2022.12.07 23:00:00 0.6987 H
169 2022.12.08 00:00:00 0.3143 H
170 2022.12.08 01:00:00 -0.1645 H
171 2022.12.08 02:00:00 -0.5177 H
172 2022.12.08 03:00:00 -0.9485 H
173 2022.12.08 04:00:00 -1.7435 H
174 2022.12.08 05:00:00 -1.384 H
175 2022.12.08 06:00:00 -2.0663 H
176 2022.12.08 07:00:00 -2.1645 H
177 2022.12.08 08:00:00 -1.3625 H
178 2022.12.08 09:00:00 -0.4997 H
179 2022.12.08 10:00:00 0.5878 H
180 2022.12.08 11:00:00 1.0437 H
181 2022.12.08 12:00:00 0.8772 H
182 2022.12.08 13:00:00 2.7083 H
183 2022.12.08 14:00:00 3.5367 H
184 2022.12.08 15:00:00 2.552 R
185 2022.12.08 16:00:00 1.8332 H
186 2022.12.08 17:00:00 0.607 H
187 2022.12.08 18:00:00 -0.6668 H
188 2022.12.08 19:00:00 -1.4765 H
189 2022.12.08 20:00:00 -2.1628 H
190 2022.12.08 21:00:00 -2.6058 H
191 2022.12.08 22:00:00 -3.4263 H
192 2022.12.08 23:00:00 -2.8772 H
193 2022.12.09 00:00:00 -2.8987 H
194 2022.12.09 01:00:00 -3.7222 H
195 2022.12.09 02:00:00 -3.6425 H
196 2022.12.09 03:00:00 -3.5442 H
197 2022.12.09 04:00:00 -3.3075 H
198 2022.12.09 05:00:00 -3.2287 H
199 2022.12.09 06:00:00 -3.0528 H
200 2022.12.09 07:00:00 -2.8193 H
201 2022.12.09 08:00:00 -2.451 H
202 2022.12.09 09:00:00 -2.2202 H
203 2022.12.09 10:00:00 -1.723 H
204 2022.12.09 11:00:00 -0.948 H
205 2022.12.09 12:00:00 -0.648 H
206 2022.12.09 13:00:00 -0.4618 H
207 2022.12.09 14:00:00 -0.3873 H
208 2022.12.09 15:00:00 -0.1275 H
209 2022.12.09 16:00:00 -0.1463 H
210 2022.12.09 17:00:00 -0.6293 H
211 2022.12.09 18:00:00 -0.5175 H
212 2022.12.09 19:00:00 -0.3687 H
213 2022.12.09 20:00:00 -0.109 H
214 2022.12.09 21:00:00 -0.0535 H
215 2022.12.09 22:00:00 -0.035 H
216 2022.12.09 23:00:00 -0.109 H
217 2022.12.10 00:00:00 0.0572 H
218 2022.12.10 01:00:00 0.1493 H
219 2022.12.10 02:00:00 0.2043 H
220 2022.12.10 03:00:00 0.2412 H
221 2022.12.10 04:00:00 0.1493 H
222 2022.12.10 05:00:00 0.0942 H
223 2022.12.10 06:00:00 -0.146 H
224 2022.12.10 07:00:00 -0.0905 H
225 2022.12.10 08:00:00 -0.0535 H
226 2022.12.10 09:00:00 0.0573 H
227 2022.12.10 10:00:00 0.186 H
228 2022.12.10 11:00:00 0.2593 H
229 2022.12.10 12:00:00 0.131 H
230 2022.12.10 13:00:00 0.0205 H
231 2022.12.10 14:00:00 -0.035 H
232 2022.12.10 15:00:00 -0.0905 H
233 2022.12.10 16:00:00 -0.2758 H
234 2022.12.10 17:00:00 -0.406 H
235 2022.12.10 18:00:00 -0.2945 H
236 2022.12.10 19:00:00 -0.5175 H
237 2022.12.10 20:00:00 -0.8543 H
238 2022.12.10 21:00:00 -1.4952 H
239 2022.12.10 22:00:00 -1.0418 H
240 2022.12.10 23:00:00 -1.4002 H
241 2022.12.11 00:00:00 -2.029 H
242 2022.12.11 01:00:00 -1.9523 H
243 2022.12.11 02:00:00 -1.7802 H
244 2022.12.11 03:00:00 -1.8758 H
245 2022.12.11 04:00:00 -2.4122 H
246 2022.12.11 05:00:00 -2.5087 H
247 2022.12.11 06:00:00 -2.4705 H
248 2022.12.11 07:00:00 -2.975 H
249 2022.12.11 08:00:00 -2.9943 H
250 2022.12.11 09:00:00 -2.0087 H
251 2022.12.11 10:00:00 -1.1552 H
252 2022.12.11 11:00:00 -1.118 H
253 2022.12.11 12:00:00 -1.8205 H
