dttm,th,origin
2022.12.01 00:00:00,5.95,R
2022.12.01 01:00:00,5.763,H
2022.12.01 02:00:00,5.61,H
2022.12.01 03:00:00,4.908,H
2022.12.01 04:00:00,4.252,H
2022.12.01 05:00:00,3.939,H
2022.12.01 06:00:00,3.853,H
2022.12.01 07:00:00,3.748,H
2022.12.01 08:00:00,3.661,H
2022.12.01 09:00:00,3.835,H
2022.12.01 10:00:00,4.252,H
2022.12.01 11:00:00,4.391,H
2022.12.01 12:00:00,4.321,H
2022.12.01 13:00:00,4.46,H
2022.12.01 14:00:00,4.477,H
2022.12.01 15:00:00,3.991,H
2022.12.01 16:00:00,3.661,H
2022.12.01 17:00:00,3.434,H
2022.12.01 18:00:00,3.223,H
2022.12.01 19:00:00,3.232,R
2022.12.01 20:00:00,3.127,R
2022.12.01 21:00:00,3.108,R
2022.12.01 22:00:00,3.079,R
2022.12.01 23:00:00,3.07,R
2022.12.02 00:00:00,3.029,H
2022.12.02 01:00:00,2.959,H
2022.12.02 02:00:00,2.965,R
2022.12.02 03:00:00,2.965,R
2022.12.02 04:00:00,2.946,R
2022.12.02 05:00:00,2.946,R
2022.12.02 06:00:00,3.047,H
2022.12.02 07:00:00,3.117,R
2022.12.02 08:00:00,3.156,R
2022.12.02 09:00:00,3.165,R
2022.12.02 10:00:00,3.468,H
2022.12.02 11:00:00,3.748,H
2022.12.02 12:00:00,3.8,H
2022.12.02 13:00:00,4.078,H
2022.12.02 14:00:00,4.183,H
2022.12.02 15:00:00,4.287,H
2022.12.02 16:00:00,4.061,H
2022.12.02 17:00:00,3.748,H
2022.12.02 18:00:00,3.574,H
2022.12.02 19:00:00,3.503,H
2022.12.02 20:00:00,3.623,R
2022.12.02 21:00:00,3.69,R
2022.12.02 22:00:00,3.503,H
2022.12.02 23:00:00,3.451,H
2022.12.03 00:00:00,2.923,H
2022.12.03 01:00:00,2.143,H
2022.12.03 02:00:00,2.214,H
2022.12.03 03:00:00,1.695,H
2022.12.03 04:00:00,1.105,R
2022.12.03 05:00:00,1.803,H
2022.12.03 06:00:00,1.659,H
2022.12.03 07:00:00,1.605,H
2022.12.03 08:00:00,1.533,H
2022.12.03 09:00:00,1.497,H
2022.12.03 10:00:00,2.053,H
2022.12.03 11:00:00,2.232,H
2022.12.03 12:00:00,2.321,H
2022.12.03 13:00:00,2.303,H
2022.12.03 14:00:00,2.658,H
2022.12.03 15:00:00,2.835,H
2022.12.03 16:00:00,2.612,R
2022.12.03 17:00:00,2.623,H
2022.12.03 18:00:00,2.499,H
2022.12.03 19:00:00,2.375,H
2022.12.03 20:00:00,2.214,H
2022.12.03 21:00:00,1.928,H
2022.12.03 22:00:00,1.443,H
2022.12.03 23:00:00,0.972,H
2022.12.04 00:00:00,0.79,H
2022.12.04 01:00:00,0.936,H
2022.12.04 02:00:00,0.972,H
2022.12.04 03:00:00,1.226,H
2022.12.04 04:00:00,0.99,H
2022.12.04 05:00:00,1.458,R
2022.12.04 06:00:00,0.736,H
2022.12.04 07:00:00,0.754,H
2022.12.04 08:00:00,0.918,H
2022.12.04 09:00:00,1.407,H
2022.12.04 10:00:00,1.713,H
2022.12.04 11:00:00,2.054,H
2022.12.04 12:00:00,1.91,H
2022.12.04 13:00:00,1.859,R
2022.12.04 14:00:00,1.767,H
2022.12.04 15:00:00,1.605,H
2022.12.04 16:00:00,1.983,R
2022.12.04 17:00:00,1.749,H
2022.12.04 18:00:00,2.002,R
2022.12.04 19:00:00,2.078,R
2022.12.04 20:00:00,1.839,H
2022.12.04 21:00:00,2.24,R
2022.12.04 22:00:00,2.09,H
2022.12.04 23:00:00,1.964,H
2022.12.05 00:00:00,2.374,R
2022.12.05 01:00:00,2.107,H
2022.12.05 02:00:00,2.179,H
2022.12.05 03:00:00,2.463,H
2022.12.05 04:00:00,2.499,H
2022.12.05 05:00:00,3.433,H
2022.12.05 06:00:00,4.217,H
2022.12.05 07:00:00,4.72,R
2022.12.05 08:00:00,4.408,H
2022.12.05 09:00:00,4.856,H
2022.12.05 10:00:00,5.626,H
2022.12.05 11:00:00,6.66,H
2022.12.05 12:00:00,7.548,H
2022.12.05 13:00:00,6.795,H
2022.12.05 14:00:00,6.559,H
2022.12.05 15:00:00,6.795,H
2022.12.05 16:00:00,5.797,H
2022.12.05 17:00:00,5.234,H
2022.12.05 18:00:00,4.442,H
2022.12.05 19:00:00,4.407,H
2022.12.05 20:00:00,4.165,H
2022.12.05 21:00:00,3.116,H
2022.12.05 22:00:00,1.442,H
2022.12.05 23:00:00,1.622,H
2022.12.06 00:00:00,2.195,H
2022.12.06 01:00:00,0.954,H
2022.12.06 02:00:00,1.086,R
2022.12.06 03:00:00,1.461,H
2022.12.06 04:00:00,1.353,H
2022.12.06 05:00:00,1.802,H
2022.12.06 06:00:00,1.91,H
2022.12.06 07:00:00,2.107,H
2022.12.06 08:00:00,2.268,H
2022.12.06 09:00:00,2.958,H
2022.12.06 10:00:00,3.678,H
2022.12.06 11:00:00,5.723,H
2022.12.06 12:00:00,5.835,R
2022.12.06 13:00:00,6.961,H
2022.12.06 14:00:00,5.37,H
2022.12.06 15:00:00,5.285,H
2022.12.06 16:00:00,4.805,H
2022.12.06 17:00:00,3.59,H
2022.12.06 18:00:00,3.293,H
2022.12.06 19:00:00,3.521,H
2022.12.06 20:00:00,3.527,R
2022.12.06 21:00:00,3.293,H
2022.12.06 22:00:00,3.065,H
2022.12.06 23:00:00,3.06,R
2022.12.07 00:00:00,3.089,R
2022.12.07 01:00:00,3.127,R
2022.12.07 02:00:00,3.098,R
2022.12.07 03:00:00,2.941,H
2022.12.07 04:00:00,2.747,H
2022.12.07 05:00:00,2.641,H
2022.12.07 06:00:00,2.517,H
2022.12.07 07:00:00,2.125,H
2022.12.07 08:00:00,1.533,H
2022.12.07 09:00:00,1.567,H
2022.12.07 10:00:00,3.22,H
2022.12.07 11:00:00,4.329,R
2022.12.07 12:00:00,5.721,R
2022.12.07 13:00:00,6.676,H
2022.12.07 14:00:00,5.984,H
2022.12.07 15:00:00,5.405,H
2022.12.07 16:00:00,4.528,H
2022.12.07 17:00:00,2.175,H
2022.12.07 18:00:00,1.172,H
2022.12.07 19:00:00,1.443,H
2022.12.07 20:00:00,1.117,H
2022.12.07 21:00:00,0.626,H
2022.12.07 22:00:00,0.296,H
