dttm,th,origin
2022.12.01 00:00:00, 6.226,R
2022.12.01 01:00:00, 5.838,H
2022.12.01 02:00:00, 5.651,H
2022.12.01 03:00:00, 4.933,H
2022.12.01 04:00:00, 4.400,H
2022.12.01 05:00:00, 4.105,H
2022.12.01 06:00:00, 3.949,H
2022.12.01 07:00:00, 3.810,H
2022.12.01 08:00:00, 3.653,H
2022.12.01 09:00:00, 3.966,H
2022.12.01 10:00:00, 4.330,H
2022.12.01 11:00:00, 4.675,H
2022.12.01 12:00:00, 4.486,H
2022.12.01 13:00:00, 4.624,H
2022.12.01 14:00:00, 4.641,H
2022.12.01 15:00:00, 4.053,H
2022.12.01 16:00:00, 3.723,H
2022.12.01 17:00:00, 3.478,H
2022.12.01 18:00:00, 3.303,H
2022.12.01 19:00:00, 3.163,H
2022.12.01 20:00:00, 3.093,H
2022.12.01 21:00:00, 3.058,H
2022.12.01 22:00:00, 3.022,H
2022.12.01 23:00:00, 3.022,H
2022.12.02 00:00:00, 2.973,R
2022.12.02 01:00:00, 2.952,H
2022.12.02 02:00:00, 2.973,R
2022.12.02 03:00:00, 2.775,R
2022.12.02 04:00:00, 2.934,H
2022.12.02 05:00:00, 3.022,H
2022.12.02 06:00:00, 2.874,R
2022.12.02 07:00:00, 3.092,H
2022.12.02 08:00:00, 3.071,R
2022.12.02 09:00:00, 3.391,H
2022.12.02 10:00:00, 3.775,H
2022.12.02 11:00:00, 4.105,H
2022.12.02 12:00:00, 4.001,H
2022.12.02 13:00:00, 4.434,H
2022.12.02 14:00:00, 4.296,H
2022.12.02 15:00:00, 4.417,H
2022.12.02 16:00:00, 4.001,H
2022.12.02 17:00:00, 3.688,H
2022.12.02 18:00:00, 3.496,H
2022.12.02 19:00:00, 3.513,H
2022.12.02 20:00:00, 3.618,H
2022.12.02 21:00:00, 3.548,H
2022.12.02 22:00:00, 3.443,H
2022.12.02 23:00:00, 3.408,H
2022.12.03 00:00:00, 3.128,H
2022.12.03 01:00:00, 2.881,H
2022.12.03 02:00:00, 2.599,H
2022.12.03 03:00:00, 2.457,H
2022.12.03 04:00:00, 2.226,H
2022.12.03 05:00:00, 2.012,H
2022.12.03 06:00:00, 1.888,R
2022.12.03 07:00:00, 1.592,R
2022.12.03 08:00:00, 1.762,H
2022.12.03 09:00:00, 2.154,H
2022.12.03 10:00:00, 2.510,H
2022.12.03 11:00:00, 2.775,H
2022.12.03 12:00:00, 2.952,H
2022.12.03 13:00:00, 2.863,H
2022.12.03 14:00:00, 2.970,H
2022.12.03 15:00:00, 3.022,H
2022.12.03 16:00:00, 2.899,H
2022.12.03 17:00:00, 2.616,H
2022.12.03 18:00:00, 2.528,H
2022.12.03 19:00:00, 2.350,H
2022.12.03 20:00:00, 2.297,H
2022.12.03 21:00:00, 2.030,H
2022.12.03 22:00:00, 1.744,H
2022.12.03 23:00:00, 1.276,H
2022.12.04 00:00:00, 1.186,H
2022.12.04 01:00:00, 1.113,H
2022.12.04 02:00:00, 1.041,H
2022.12.04 03:00:00, 1.041,H
2022.12.04 04:00:00, 0.914,H
2022.12.04 05:00:00, 1.022,H
2022.12.04 06:00:00, 0.604,H
2022.12.04 07:00:00, 0.750,H
2022.12.04 08:00:00, 0.950,H
2022.12.04 09:00:00, 1.456,H
2022.12.04 10:00:00, 1.905,H
2022.12.04 11:00:00, 2.244,H
2022.12.04 12:00:00, 2.244,H
2022.12.04 13:00:00, 2.368,H
2022.12.04 14:00:00, 2.208,H
2022.12.04 15:00:00, 1.905,H
2022.12.04 16:00:00, 1.958,H
