dttm,th,origin
2022.12.01 00:00,5.473,H
2022.12.01 01:00,6.799,R
2022.12.01 02:00,5.422,H
2022.12.01 03:00,4.736,H
2022.12.01 04:00,4.096,H
2022.12.01 05:00,3.818,H
2022.12.01 06:00,3.574,H
2022.12.01 07:00,3.661,H
2022.12.01 08:00,3.556,H
2022.12.01 09:00,3.783,H
2022.12.01 10:00,4.217,H
2022.12.01 11:00,4.529,H
2022.12.01 12:00,4.684,H
2022.12.01 13:00,4.704,R
2022.12.01 14:00,4.684,H
2022.12.01 15:00,4.113,H
2022.12.01 16:00,3.661,H
2022.12.01 17:00,3.364,H
2022.12.01 18:00,3.205,H
2022.12.01 19:00,3.047,H
2022.12.01 20:00,2.941,H
2022.12.01 21:00,2.941,H
2022.12.01 22:00,2.906,H
2022.12.01 23:00,3.27,R
2022.12.02 00:00,3.38,R
2022.12.02 01:00,3.38,R
2022.12.02 02:00,3.27,R
2022.12.02 03:00,3.27,R
2022.12.02 04:00,3.27,R
2022.12.02 05:00,2.976,H
2022.12.02 06:00,3.38,R
2022.12.02 07:00,3.17,H
2022.12.02 08:00,3.381,H
2022.12.02 09:00,3.601,R
2022.12.02 10:00,3.922,H
2022.12.02 11:00,4.373,H
2022.12.02 12:00,4.356,H
2022.12.02 13:00,4.684,H
2022.12.02 14:00,4.736,H
2022.12.02 15:00,4.718,H
2022.12.02 16:00,4.183,H
2022.12.02 17:00,3.888,H
2022.12.02 18:00,3.626,H
2022.12.02 19:00,3.538,H
2022.12.02 20:00,4.042,R
2022.12.02 21:00,4.152,R
2022.12.02 22:00,3.451,H
2022.12.02 23:00,3.381,H
2022.12.03 00:00,3.152,H
2022.12.03 01:00,2.764,H
2022.12.03 02:00,2.428,H
2022.12.03 03:00,2.214,H
2022.12.03 04:00,2.286,H
2022.12.03 05:00,1.964,H
2022.12.03 06:00,2.057,R
2022.12.03 07:00,1.857,H
2022.12.03 08:00,1.857,H
2022.12.03 09:00,2.232,H
2022.12.03 10:00,2.693,H
2022.12.03 11:00,3.082,H
2022.12.03 12:00,3.503,H
2022.12.03 13:00,3.696,H
2022.12.03 14:00,3.626,H
2022.12.03 15:00,3.521,H
2022.12.03 16:00,3.258,H
2022.12.03 17:00,2.835,H
2022.12.03 18:00,2.747,H
