date_time,th
2023-01-06 16:00:00,11.7763
2023-01-06 17:00:00,11.0777
2023-01-06 18:00:00,10.7517
2023-01-06 19:00:00,10.621
2023-01-06 20:00:00,10.2773
2023-01-06 21:00:00,9.6532
2023-01-06 22:00:00,9.5873
2023-01-06 23:00:00,9.3235
2023-01-07 00:00:00,9.075
2023-01-07 01:00:00,8.9097
2023-01-07 02:00:00,8.8267
2023-01-07 03:00:00,8.7935
2023-01-07 04:00:00,8.8763
2023-01-07 05:00:00,8.8598
2023-01-07 06:00:00,8.7605
2023-01-07 07:00:00,9.0253
2023-01-07 08:00:00,8.7765
2023-01-07 09:00:00,9.3232
2023-01-07 10:00:00,11.3358
2023-01-07 11:00:00,13.8993
2023-01-07 12:00:00,15.2445
2023-01-07 13:00:00,17.4555
2023-01-07 14:00:00,15.197
2023-01-07 15:00:00,13.5983
2023-01-07 16:00:00,12.7622
2023-01-07 17:00:00,10.9462
2023-01-07 18:00:00,9.3723
2023-01-07 19:00:00,8.4438
2023-01-07 20:00:00,7.2543
2023-01-07 21:00:00,6.3228
2023-01-07 22:00:00,5.6058
2023-01-07 23:00:00,5.0543
