dttm,th,origin
2022.12.01 00:00:00, 5.901,R
2022.12.01 01:00:00, 5.663,H
2022.12.01 02:00:00, 5.646,H
2022.12.01 03:00:00, 4.896,H
2022.12.01 04:00:00, 4.245,H
2022.12.01 05:00:00, 3.951,H
2022.12.01 06:00:00, 3.691,H
2022.12.01 07:00:00, 3.656,H
2022.12.01 08:00:00, 3.587,H
2022.12.01 09:00:00, 4.020,H
2022.12.01 10:00:00, 4.400,H
2022.12.01 11:00:00, 4.227,H
2022.12.01 12:00:00, 4.193,H
2022.12.01 13:00:00, 4.313,H
2022.12.01 14:00:00, 4.296,H
2022.12.01 15:00:00, 3.899,H
2022.12.01 16:00:00, 3.552,H
2022.12.01 17:00:00, 3.308,H
2022.12.01 18:00:00, 3.011,H
2022.12.01 19:00:00, 3.055,R
2022.12.01 20:00:00, 2.818,H
2022.12.01 21:00:00, 2.871,H
2022.12.01 22:00:00, 2.865,R
2022.12.01 23:00:00, 2.783,H
2022.12.02 00:00:00, 2.770,R
2022.12.02 01:00:00, 2.889,H
2022.12.02 02:00:00, 2.625,H
2022.12.02 03:00:00, 2.678,H
2022.12.02 04:00:00, 2.590,H
2022.12.02 05:00:00, 2.607,H
2022.12.02 06:00:00, 2.660,H
2022.12.02 07:00:00, 2.730,H
2022.12.02 08:00:00, 2.854,H
2022.12.02 09:00:00, 2.906,H
2022.12.02 10:00:00, 3.151,H
2022.12.02 11:00:00, 3.291,H
2022.12.02 12:00:00, 3.343,H
2022.12.02 13:00:00, 3.552,H
2022.12.02 14:00:00, 3.708,H
2022.12.02 15:00:00, 3.934,H
2022.12.02 16:00:00, 3.778,H
2022.12.02 17:00:00, 3.430,H
2022.12.02 18:00:00, 3.291,H
2022.12.02 19:00:00, 3.221,H
2022.12.02 20:00:00, 3.326,H
2022.12.02 21:00:00, 3.529,R
2022.12.02 22:00:00, 3.343,H
2022.12.02 23:00:00, 3.308,H
2022.12.03 00:00:00, 2.642,H
2022.12.03 01:00:00, 1.899,H
2022.12.03 02:00:00, 2.042,H
2022.12.03 03:00:00, 1.632,H
2022.12.03 04:00:00, 1.722,H
2022.12.03 05:00:00, 1.686,H
2022.12.03 06:00:00, 1.632,H
2022.12.03 07:00:00, 1.722,H
2022.12.03 08:00:00, 1.507,H
2022.12.03 09:00:00, 1.686,H
2022.12.03 10:00:00, 2.095,H
2022.12.03 11:00:00, 1.900,H
2022.12.03 12:00:00, 2.201,H
2022.12.03 13:00:00, 2.237,H
2022.12.03 14:00:00, 2.555,H
2022.12.03 15:00:00, 2.484,H
2022.12.03 16:00:00, 2.607,H
2022.12.03 17:00:00, 2.660,H
2022.12.03 18:00:00, 2.572,H
2022.12.03 19:00:00, 2.502,H
2022.12.03 20:00:00, 2.466,H
2022.12.03 21:00:00, 2.184,H
2022.12.03 22:00:00, 1.685,H
2022.12.03 23:00:00, 0.985,H
2022.12.04 00:00:00, 1.004,H
2022.12.04 01:00:00, 1.040,H
2022.12.04 02:00:00, 0.778,R
2022.12.04 03:00:00, 1.345,H
2022.12.04 04:00:00, 1.058,H
2022.12.04 05:00:00, 1.076,H
2022.12.04 06:00:00, 0.715,H
2022.12.04 07:00:00, 0.715,H
2022.12.04 08:00:00, 0.968,H
2022.12.04 09:00:00, 1.346,H
2022.12.04 10:00:00, 1.363,H
2022.12.04 11:00:00, 1.775,H
2022.12.04 12:00:00, 1.686,H
2022.12.04 13:00:00, 1.829,H
2022.12.04 14:00:00, 1.811,H
2022.12.04 15:00:00, 1.739,H
2022.12.04 16:00:00, 1.704,H
2022.12.04 17:00:00, 1.579,H
2022.12.04 18:00:00, 1.597,H
2022.12.04 19:00:00, 1.727,R
2022.12.04 20:00:00, 1.953,H
2022.12.04 21:00:00, 2.148,H
2022.12.04 22:00:00, 2.254,H
2022.12.04 23:00:00, 2.077,H
2022.12.05 00:00:00, 2.011,R
2022.12.05 01:00:00, 2.237,H
2022.12.05 02:00:00, 2.296,R
2022.12.05 03:00:00, 2.501,H
2022.12.05 04:00:00, 2.871,H
2022.12.05 05:00:00, 3.621,H
2022.12.05 06:00:00, 4.003,H
2022.12.05 07:00:00, 4.124,H
2022.12.05 08:00:00, 4.262,H
2022.12.05 09:00:00, 4.657,H
2022.12.05 10:00:00, 5.357,H
2022.12.05 11:00:00, 6.085,H
2022.12.05 12:00:00, 6.539,H
