dttm,th,origin
2022.12.01 00:00:00,6.918,R
2022.12.01 01:00:00,6.722,R
2022.12.01 02:00:00,6.82,R
2022.12.01 03:00:00,6.428,R
2022.12.01 04:00:00,5.446,R
2022.12.01 05:00:00,4.956,R
2022.12.01 06:00:00,4.661,R
2022.12.01 07:00:00,4.661,R
2022.12.01 08:00:00,4.759,R
2022.12.01 09:00:00,4.661,R
2022.12.01 10:00:00,5.446,R
2022.12.01 11:00:00,5.446,R
2022.12.01 12:00:00,5.25,R
2022.12.01 13:00:00,5.054,R
2022.12.01 14:00:00,5.348,R
2022.12.01 15:00:00,5.054,R
2022.12.01 16:00:00,4.342,H
2022.12.01 17:00:00,4.045,H
2022.12.01 18:00:00,3.887,H
2022.12.01 19:00:00,3.764,H
2022.12.01 20:00:00,3.711,H
2022.12.01 21:00:00,3.711,H
2022.12.01 22:00:00,3.694,H
2022.12.01 23:00:00,3.694,H
2022.12.02 00:00:00,3.68,R
2022.12.02 01:00:00,3.64,H
2022.12.02 02:00:00,3.499,H
2022.12.02 03:00:00,3.484,R
2022.12.02 04:00:00,3.582,R
2022.12.02 05:00:00,3.582,R
2022.12.02 06:00:00,3.729,H
2022.12.02 07:00:00,3.782,H
2022.12.02 08:00:00,3.852,H
2022.12.02 09:00:00,3.905,H
2022.12.02 10:00:00,4.185,H
2022.12.02 11:00:00,4.482,H
2022.12.02 12:00:00,4.464,H
2022.12.02 13:00:00,5.053,H
2022.12.02 14:00:00,4.95,H
2022.12.02 15:00:00,5.123,H
2022.12.02 16:00:00,4.656,H
2022.12.02 17:00:00,4.36,H
2022.12.02 18:00:00,4.15,H
2022.12.02 19:00:00,4.098,H
2022.12.02 20:00:00,4.185,H
2022.12.02 21:00:00,4.29,H
2022.12.02 22:00:00,4.115,H
2022.12.02 23:00:00,4.115,H
2022.12.03 00:00:00,4.062,H
2022.12.03 01:00:00,3.746,H
2022.12.03 02:00:00,3.534,H
2022.12.03 03:00:00,3.199,H
2022.12.03 04:00:00,3.003,H
2022.12.03 05:00:00,2.539,H
2022.12.03 06:00:00,2.557,H
2022.12.03 07:00:00,2.647,H
2022.12.03 08:00:00,2.36,H
2022.12.03 09:00:00,2.629,H
2022.12.03 10:00:00,2.842,H
2022.12.03 11:00:00,3.252,H
2022.12.03 12:00:00,3.199,H
2022.12.03 13:00:00,3.11,H
2022.12.03 14:00:00,3.852,H
2022.12.03 15:00:00,3.658,H
2022.12.03 16:00:00,3.499,H
2022.12.03 17:00:00,3.287,H
2022.12.03 18:00:00,3.199,H
2022.12.03 19:00:00,3.199,H
2022.12.03 20:00:00,3.11,H
2022.12.03 21:00:00,2.575,H
2022.12.03 22:00:00,2.27,H
2022.12.03 23:00:00,1.692,H
2022.12.04 00:00:00,2.072,H
2022.12.04 01:00:00,1.728,H
2022.12.04 02:00:00,1.892,H
2022.12.04 03:00:00,2,H
2022.12.04 04:00:00,1.547,H
2022.12.04 05:00:00,1.746,H
2022.12.04 06:00:00,1.456,H
2022.12.04 07:00:00,1.674,H
2022.12.04 08:00:00,2,H
2022.12.04 09:00:00,2.072,H
