dttm,th,origin
2022.12.01 00:00:00,6.1056,R
2022.12.01 01:00:00,5.4293,H
2022.12.01 02:00:00,5.4465,H
2022.12.01 03:00:00,5.4123,H
2022.12.01 04:00:00,5.0535,H
2022.12.01 05:00:00,4.8647,H
2022.12.01 06:00:00,4.658,H
2022.12.01 07:00:00,4.6065,H
2022.12.01 08:00:00,4.3477,H
2022.12.01 09:00:00,4.6063,H
2022.12.01 10:00:00,4.658,H
2022.12.01 11:00:00,4.9163,H
2022.12.01 12:00:00,5.139,H
2022.12.01 13:00:00,5.1218,H
2022.12.01 14:00:00,5.2585,H
2022.12.01 15:00:00,4.7613,H
2022.12.01 16:00:00,4.2262,H
2022.12.01 17:00:00,4.053,H
2022.12.01 18:00:00,4.0183,H
2022.12.01 19:00:00,3.81,H
2022.12.01 20:00:00,3.7053,H
2022.12.01 21:00:00,3.566,H
2022.12.01 22:00:00,3.7053,H
2022.12.01 23:00:00,3.4785,H
2022.12.02 00:00:00,3.5833,H
2022.12.02 01:00:00,3.531,H
2022.12.02 02:00:00,3.5135,H
2022.12.02 03:00:00,3.531,H
2022.12.02 04:00:00,3.4435,H
2022.12.02 05:00:00,3.5135,H
2022.12.02 06:00:00,3.496,H
2022.12.02 07:00:00,3.3663,R
2022.12.02 08:00:00,3.4032,R
2022.12.02 09:00:00,3.9143,H
2022.12.02 10:00:00,4.1917,H
2022.12.02 11:00:00,4.3477,H
2022.12.02 12:00:00,4.3303,H
2022.12.02 13:00:00,4.209,H
2022.12.02 14:00:00,4.5892,H
2022.12.02 15:00:00,4.6927,H
2022.12.02 16:00:00,4.3477,H
2022.12.02 17:00:00,4.2955,H
2022.12.02 18:00:00,4.053,H
2022.12.02 19:00:00,4.1743,H
2022.12.02 20:00:00,3.8968,H
2022.12.02 21:00:00,3.5483,H
2022.12.02 22:00:00,3.0575,H
2022.12.02 23:00:00,3.286,H
2022.12.03 00:00:00,2.4908,H
2022.12.03 01:00:00,1.474,H
2022.12.03 02:00:00,1.9942,H
2022.12.03 03:00:00,2.0122,H
2022.12.03 04:00:00,2.1193,H
2022.12.03 05:00:00,1.9407,H
2022.12.03 06:00:00,1.8155,H
2022.12.03 07:00:00,1.9942,H
2022.12.03 08:00:00,2.155,H
2022.12.03 09:00:00,2.5453,H
2022.12.03 10:00:00,2.8637,H
2022.12.03 11:00:00,3.0752,H
2022.12.03 12:00:00,3.5307,H
2022.12.03 13:00:00,3.6007,H
2022.12.03 14:00:00,3.548,H
2022.12.03 15:00:00,3.461,H
2022.12.03 16:00:00,3.1807,H
2022.12.03 17:00:00,3.198,H
2022.12.03 18:00:00,3.1102,H
2022.12.03 19:00:00,2.9167,H
2022.12.03 20:00:00,2.687,H
2022.12.03 21:00:00,2.137,H
2022.12.03 22:00:00,1.0942,H
2022.12.03 23:00:00,0.8772,H
2022.12.04 00:00:00,0.8227,H
2022.12.04 01:00:00,1.1855,H
2022.12.04 02:00:00,1.438,H
2022.12.04 03:00:00,1.654,H
2022.12.04 04:00:00,1.528,H
2022.12.04 05:00:00,1.654,H
2022.12.04 06:00:00,1.312,H
2022.12.04 07:00:00,1.258,H
2022.12.04 08:00:00,1.492,H
2022.12.04 09:00:00,1.9405,H
2022.12.04 10:00:00,2.3678,H
2022.12.04 11:00:00,2.7223,H
2022.12.04 12:00:00,2.6693,H
2022.12.04 13:00:00,2.8107,H
2022.12.04 14:00:00,2.5633,H
2022.12.04 15:00:00,2.4738,H
2022.12.04 16:00:00,2.5102,H
2022.12.04 17:00:00,2.5457,H
2022.12.04 18:00:00,2.528,H
2022.12.04 19:00:00,2.5633,H
2022.12.04 20:00:00,2.6163,H
2022.12.04 21:00:00,2.5987,H
2022.12.04 22:00:00,2.6517,H
2022.12.04 23:00:00,2.5808,H
2022.12.05 00:00:00,2.7047,H
2022.12.05 01:00:00,2.563,H
2022.12.05 02:00:00,2.2263,H
2022.12.05 03:00:00,2.4568,H
2022.12.05 04:00:00,2.7223,H
2022.12.05 05:00:00,3.6157,H
2022.12.05 06:00:00,4.3303,H
2022.12.05 07:00:00,4.6752,H
2022.12.05 08:00:00,4.7953,H
2022.12.05 09:00:00,5.4292,H
2022.12.05 10:00:00,6.1428,H
