dttm,th,origin
2022-12-01 00:00:00,6.9725,R
2022-12-01 01:00:00,6.3360,H
2022-12-01 02:00:00,6.1490,H
2022-12-01 03:00:00,5.4665,H
2022-12-01 04:00:00,4.9168,H
2022-12-01 05:00:00,4.5537,H
2022-12-01 06:00:00,4.5190,H
2022-12-01 07:00:00,4.2763,H
2022-12-01 08:00:00,4.1545,H
2022-12-01 09:00:00,4.3630,H
2022-12-01 10:00:00,4.6057,H
2022-12-01 11:00:00,4.9338,H
2022-12-01 12:00:00,4.9168,H
2022-12-01 13:00:00,5.3470,H
2022-12-01 14:00:00,5.0373,H
2022-12-01 15:00:00,4.4843,H
2022-12-01 16:00:00,4.4323,H
2022-12-01 17:00:00,3.9803,H
2022-12-01 18:00:00,3.7530,H
2022-12-01 19:00:00,3.6480,H
2022-12-01 20:00:00,3.5427,H
2022-12-01 21:00:00,3.5947,H
2022-12-01 22:00:00,4.1023,H
2022-12-01 23:00:00,3.5073,H
2022-12-02 00:00:00,3.6510,R
2022-12-02 01:00:00,3.4020,H
2022-12-02 02:00:00,3.2610,H
2022-12-02 03:00:00,3.3493,H
2022-12-02 04:00:00,3.2963,H
2022-12-02 05:00:00,3.5504,R
2022-12-02 06:00:00,3.4720,H
2022-12-02 07:00:00,3.6510,R
2022-12-02 08:00:00,3.5603,H
2022-12-02 09:00:00,3.7180,H
2022-12-02 10:00:00,4.0673,H
2022-12-02 11:00:00,4.3630,H
2022-12-02 12:00:00,4.3803,H
2022-12-02 13:00:00,4.7270,H
2022-12-02 14:00:00,4.6057,H
2022-12-02 15:00:00,4.7790,H
2022-12-02 16:00:00,4.3628,H
2022-12-02 17:00:00,4.0847,H
2022-12-02 18:00:00,4.2067,H
2022-12-02 19:00:00,4.3105,H
2022-12-02 20:00:00,4.1543,R
2022-12-02 21:00:00,4.4562,R
2022-12-02 22:00:00,3.8405,H
2022-12-02 23:00:00,3.8055,H
2022-12-03 00:00:00,3.6303,H
2022-12-03 01:00:00,3.3490,H
2022-12-03 02:00:00,3.0313,H
2022-12-03 03:00:00,2.8367,H
2022-12-03 04:00:00,2.4990,H
2022-12-03 05:00:00,2.3387,H
2022-12-03 06:00:00,2.5439,R
2022-12-03 07:00:00,2.2310,H
2022-12-03 08:00:00,2.0880,H
2022-12-03 09:00:00,2.5165,H
2022-12-03 10:00:00,2.8543,H
2022-12-03 11:00:00,3.1020,H
2022-12-03 12:00:00,3.1197,H
2022-12-03 13:00:00,3.1727,H
2022-12-03 14:00:00,3.2610,H
2022-12-03 15:00:00,3.4193,H
2022-12-03 16:00:00,3.2962,H
2022-12-03 17:00:00,3.0843,H
2022-12-03 18:00:00,3.0313,H
2022-12-03 19:00:00,2.9430,H
2022-12-03 20:00:00,2.9603,H
2022-12-03 21:00:00,2.3922,H
2022-12-03 22:00:00,1.9978,H
2022-12-03 23:00:00,1.6380,H
2022-12-04 00:00:00,1.5660,H
2022-12-04 01:00:00,1.4935,H
2022-12-04 02:00:00,1.6200,H
2022-12-04 03:00:00,1.5838,H
2022-12-04 04:00:00,1.3663,H
2022-12-04 05:00:00,1.4208,H
2022-12-04 06:00:00,1.1665,H
2022-12-04 07:00:00,1.1847,H
2022-12-04 08:00:00,1.4390,H
2022-12-04 09:00:00,1.7820,H
2022-12-04 10:00:00,2.1953,H
2022-12-04 11:00:00,2.5170,H
2022-12-04 12:00:00,2.4278,H
2022-12-04 13:00:00,2.7125,H
2022-12-04 14:00:00,2.5705,H
2022-12-04 15:00:00,2.3387,H
2022-12-04 16:00:00,2.2310,H
2022-12-04 17:00:00,2.1773,H
2022-12-04 18:00:00,2.2130,H
2022-12-04 19:00:00,2.6230,H
2022-12-04 20:00:00,2.5163,H
2022-12-04 21:00:00,2.7655,H
2022-12-04 22:00:00,2.4100,H
2022-12-04 23:00:00,2.9465,R
2022-12-05 00:00:00,2.8458,R
2022-12-05 01:00:00,2.5170,H
2022-12-05 02:00:00,2.5348,H
2022-12-05 03:00:00,2.6415,H
2022-12-05 04:00:00,2.6237,H
2022-12-05 05:00:00,4.0308,H
2022-12-05 06:00:00,4.9168,H
2022-12-05 07:00:00,4.8825,H
2022-12-05 08:00:00,5.1405,H
2022-12-05 09:00:00,5.6718,H
2022-12-05 10:00:00,6.2168,H
2022-12-05 11:00:00,7.4973,H
2022-12-05 12:00:00,7.9318,H
2022-12-05 13:00:00,7.5145,H
2022-12-05 14:00:00,7.0113,H
2022-12-05 15:00:00,7.1738,R
2022-12-05 16:00:00,7.1738,R
2022-12-05 17:00:00,5.8935,H
2022-12-05 18:00:00,5.4327,H
2022-12-05 19:00:00,5.3642,H
2022-12-05 20:00:00,5.0028,H
2022-12-05 21:00:00,4.2932,H
2022-12-05 22:00:00,4.1198,H
2022-12-05 23:00:00,4.2063,H
2022-12-06 00:00:00,3.0487,H
2022-12-06 01:00:00,2.5345,H
2022-12-06 02:00:00,2.4988,H
2022-12-06 03:00:00,2.4990,H
2022-12-06 04:00:00,2.0518,H
2022-12-06 05:00:00,2.3920,H
2022-12-06 06:00:00,2.4813,H
2022-12-06 07:00:00,2.5527,H
2022-12-06 08:00:00,2.7835,H
2022-12-06 09:00:00,3.4180,H
2022-12-06 10:00:00,3.8523,R
2022-12-06 11:00:00,12.3517,H
2022-12-06 12:00:00,12.7372,H
2022-12-06 13:00:00,15.3608,H
2022-12-06 14:00:00,5.7647,R
2022-12-06 15:00:00,7.7980,H
2022-12-06 16:00:00,6.6908,H
2022-12-06 17:00:00,5.3978,H
2022-12-06 18:00:00,5.2268,H
2022-12-06 19:00:00,5.0888,H
2022-12-06 20:00:00,4.7095,H
2022-12-06 21:00:00,4.5190,H
2022-12-06 22:00:00,4.4150,H
2022-12-06 23:00:00,4.1893,H
2022-12-07 00:00:00,4.2590,H
2022-12-07 01:00:00,4.1195,H
2022-12-07 02:00:00,4.0500,H
2022-12-07 03:00:00,3.8055,H
2022-12-07 04:00:00,3.4898,H
2022-12-07 05:00:00,3.5602,H
2022-12-07 06:00:00,3.3490,H
2022-12-07 07:00:00,2.9428,H
2022-12-07 08:00:00,2.2118,H
2022-12-07 09:00:00,2.2419,R
2022-12-07 10:00:00,3.0471,R
2022-12-07 11:00:00,4.2549,R
2022-12-07 12:00:00,5.2614,R
2022-12-07 13:00:00,10.8293,H
2022-12-07 14:00:00,9.6840,H
2022-12-07 15:00:00,7.7312,H
