date_time,th,origin
2022-12-08 19:00,0.6588,H
2022-12-08 20:00,0.2012,H
2022-12-08 21:00,-0.0937,H
2022-12-08 22:00,-0.7433,H
2022-12-08 23:00,-0.1303,H
2022-12-09 00:00,-0.1488,H
2022-12-09 01:00,-0.5380,H
2022-12-09 02:00,-0.7430,H
2022-12-09 03:00,-1.0427,H
2022-12-09 04:00,-1.1925,H
2022-12-09 05:00,-1.2682,H
2022-12-09 06:00,-1.2497,H
2022-12-09 07:00,-1.0800,H
2022-12-09 08:00,-0.7803,H
2022-12-09 09:00,-0.2978,H
2022-12-09 10:00,0.3300,H
2022-12-09 11:00,0.6772,H
2022-12-09 12:00,0.8953,H
2022-12-09 13:00,1.2398,H
2022-12-09 14:00,1.2397,H
2022-12-09 15:00,1.1132,H
2022-12-09 16:00,0.9498,H
2022-12-09 17:00,0.7682,H
2022-12-09 18:00,0.7863,H
2022-12-09 19:00,0.8772,H
2022-12-09 20:00,1.0407,H
2022-12-09 21:00,1.3300,H
2022-12-09 22:00,1.3300,H
2022-12-09 23:00,1.2040,H
2022-12-10 00:00,1.2400,H
2022-12-10 01:00,1.4560,H
2022-12-10 02:00,1.4200,H
2022-12-10 03:00,1.5280,H
2022-12-10 04:00,1.5820,H
2022-12-10 05:00,1.4200,H
2022-12-10 06:00,1.3120,H
2022-12-10 07:00,1.0770,H
2022-12-10 08:00,1.1677,H
2022-12-10 09:00,1.4558,H
2022-12-10 10:00,1.3120,H
2022-12-10 11:00,1.3300,H
2022-12-10 12:00,1.2220,H
2022-12-10 13:00,1.3300,H
2022-12-10 14:00,1.2220,H
2022-12-10 15:00,1.0588,H
2022-12-10 16:00,0.9135,H
2022-12-10 17:00,0.9498,H
2022-12-10 18:00,1.0225,H
2022-12-10 19:00,0.9498,H
2022-12-10 20:00,0.8953,H
2022-12-10 21:00,0.2378,H
2022-12-10 22:00,0.0723,H
2022-12-10 23:00,-0.7058,H
2022-12-11 00:00,-0.9675,H
2022-12-11 01:00,-1.2305,H
2022-12-11 02:00,-0.8743,H
2022-12-11 03:00,-0.9863,H
2022-12-11 04:00,-0.8177,H
2022-12-11 05:00,-2.4800,R
2022-12-11 06:00,-1.0238,H
2022-12-11 07:00,-1.7798,H
2022-12-11 08:00,-2.3727,H
2022-12-11 09:00,-1.7230,H
2022-12-11 10:00,-1.0247,H
2022-12-11 11:00,-2.5500,R
2022-12-11 12:00,-2.4200,R
2022-12-11 13:00,0.9578,H
2022-12-11 14:00,-0.9863,H
2022-12-11 15:00,-0.7255,H
2022-12-11 16:00,-1.4218,H
2022-12-11 17:00,-2.2380,H
2022-12-11 18:00,-2.6618,H
2022-12-11 19:00,-2.8363,H
2022-12-11 20:00,-3.1288,H
2022-12-11 21:00,-3.5593,H
2022-12-11 22:00,-3.9945,H
2022-12-11 23:00,-4.1537,H
2022-12-12 00:00,-4.1538,H
2022-12-12 01:00,-4.7350,H
2022-12-12 02:00,-5.0997,H
2022-12-12 03:00,-5.4058,H
2022-12-12 04:00,-5.8167,H
2022-12-12 05:00,-5.4472,H
2022-12-12 06:00,-5.1203,H
2022-12-12 07:00,-5.6107,H
2022-12-12 08:00,-5.9615,H
2022-12-12 09:00,-5.4058,H
2022-12-12 10:00,-4.3938,H
2022-12-12 11:00,-3.7967,H
2022-12-12 12:00,-3.4220,H
2022-12-12 13:00,-3.2847,H
2022-12-12 14:00,-2.9143,H
2022-12-12 15:00,-3.2260,H
2022-12-12 16:00,-3.8162,H
2022-12-12 17:00,-4.1340,H
2022-12-12 18:00,-3.9353,H
2022-12-12 19:00,-5.2838,H
2022-12-12 20:00,-5.0188,H
2022-12-12 21:00,-4.8963,H
2022-12-12 22:00,-4.7953,H
2022-12-12 23:00,-4.5940,H
2022-12-13 00:00,-4.7560,H
2022-12-13 01:00,-4.8763,H
2022-12-13 02:00,-4.8768,H
2022-12-13 03:00,-5.1812,H
2022-12-13 04:00,-5.1200,H
2022-12-13 05:00,-6.5800,R
2022-12-13 06:00,-5.3443,H
2022-12-13 07:00,-5.4873,H
2022-12-13 08:00,-5.3648,H
2022-12-13 09:00,-4.8775,H
2022-12-13 10:00,-4.1755,H
2022-12-13 11:00,-2.7408,H
2022-12-13 12:00,-3.0120,H
2022-12-13 13:00,-2.7783,H
2022-12-13 14:00,-2.4515,H
2022-12-13 15:00,-2.6047,H
2022-12-13 16:00,-2.8752,H
2022-12-13 17:00,-2.7975,H
2022-12-13 18:00,-2.6617,H
2022-12-13 19:00,-2.4688,H
2022-12-13 20:00,-2.0093,H
2022-12-13 21:00,-2.2763,H
2022-12-13 22:00,-2.1993,H
2022-12-13 23:00,-2.0845,H
2022-12-14 00:00,-1.9128,H
2022-12-14 01:00,-2.9000,R
2022-12-14 02:00,-1.2303,H
2022-12-14 03:00,-1.5145,H
2022-12-14 04:00,-1.5710,H
2022-12-14 05:00,-1.1743,H
2022-12-14 06:00,-1.0988,H
2022-12-14 07:00,-1.1737,H
2022-12-14 08:00,-0.9115,H
2022-12-14 09:00,-0.4832,H
2022-12-14 10:00,-0.0382,H
2022-12-14 11:00,0.2187,H
2022-12-14 12:00,0.2562,H
2022-12-14 13:00,0.2380,H
2022-12-14 14:00,0.5312,H
2022-12-14 15:00,0.5858,H
2022-12-14 16:00,0.5860,H
2022-12-14 17:00,0.7137,H
2022-12-14 18:00,0.5677,H
2022-12-14 19:00,0.7318,H
2022-12-14 20:00,0.8772,H
2022-12-14 21:00,0.9862,H
2022-12-14 22:00,0.6773,H
2022-12-14 23:00,0.3665,H
2022-12-15 00:00,0.1828,H
2022-12-15 01:00,-0.0930,H
2022-12-15 02:00,-0.0930,H
2022-12-15 03:00,-0.2410,H
2022-12-15 04:00,-1.3100,R
2022-12-15 05:00,-0.2780,H
2022-12-15 06:00,-0.3335,H
2022-12-15 07:00,-0.6125,H
2022-12-15 08:00,-0.9113,H
2022-12-15 09:00,-0.6685,H
2022-12-15 10:00,-0.4452,H
2022-12-15 11:00,-0.3338,H
2022-12-15 12:00,0.0543,H
2022-12-15 13:00,-0.1485,H
2022-12-15 14:00,-0.1488,H
2022-12-15 15:00,-0.1302,H
2022-12-15 16:00,-0.4453,H
2022-12-15 17:00,-0.5567,H
2022-12-15 18:00,-0.3150,H
2022-12-15 19:00,-0.4638,H
2022-12-15 20:00,-0.5010,H
2022-12-15 21:00,-0.8738,H
2022-12-15 22:00,-1.0237,H
2022-12-15 23:00,-0.8552,H
2022-12-16 00:00,-1.0237,H
2022-12-16 01:00,-0.9113,H
2022-12-16 02:00,-0.8927,H
2022-12-16 03:00,-1.0052,H
2022-12-16 04:00,-0.9862,H
2022-12-16 05:00,-1.2497,H
2022-12-16 06:00,-1.2870,H
2022-12-16 07:00,-1.4193,H
2022-12-16 08:00,-2.6400,R
2022-12-16 09:00,-0.7995,H
2022-12-16 10:00,-0.9487,H
2022-12-16 11:00,-1.1365,H
2022-12-16 12:00,-0.8177,H
2022-12-16 13:00,-0.5568,H
2022-12-16 14:00,-0.8552,H
2022-12-16 15:00,-1.1742,H
2022-12-16 16:00,-1.0798,H
2022-12-16 17:00,-1.4572,H
2022-12-16 18:00,-1.2870,H
2022-12-16 19:00,-1.3630,H
2022-12-16 20:00,-1.4762,H
2022-12-16 21:00,-1.6467,H
2022-12-16 22:00,-1.6842,H
2022-12-16 23:00,-2.0082,H
2022-12-17 00:00,-2.3542,H
2022-12-17 01:00,-2.6037,H
2022-12-17 02:00,-3.5210,H
2022-12-17 03:00,-4.2335,H
2022-12-17 04:00,-4.6142,H
2022-12-17 05:00,-4.9370,H
2022-12-17 06:00,-5.3648,H
2022-12-17 07:00,-5.6105,H
2022-12-17 08:00,-5.8167,H
2022-12-17 09:00,-4.7962,H
2022-12-17 10:00,-3.7992,H
2022-12-17 11:00,-3.6582,H
2022-12-17 12:00,-3.7173,H
2022-12-17 13:00,-3.5790,H
2022-12-17 14:00,-3.5393,H
2022-12-17 15:00,-3.5003,H
2022-12-17 16:00,-3.7767,H
2022-12-17 17:00,-4.2137,H
2022-12-17 18:00,-4.2732,H
2022-12-17 19:00,-4.4333,H
2022-12-17 20:00,-4.3932,H
2022-12-17 21:00,-4.5742,H
2022-12-17 22:00,-4.7348,H
2022-12-17 23:00,-4.7752,H
2022-12-18 00:00,-4.6945,H
2022-12-18 01:00,-5.2635,H
2022-12-18 02:00,-5.7135,H
2022-12-18 03:00,-5.7548,H
2022-12-18 04:00,-5.9410,H
2022-12-18 05:00,-6.4827,H
2022-12-18 06:00,-7.3725,H
2022-12-18 07:00,-7.5432,H
2022-12-18 08:00,-7.3933,H
2022-12-18 09:00,-7.1162,H
2022-12-18 10:00,-6.1302,H
2022-12-18 11:00,-6.0900,R
2022-12-18 12:00,-4.6900,R
2022-12-18 13:00,1.5593,H
2022-12-18 14:00,0.5310,H
2022-12-18 15:00,-0.3530,H
2022-12-18 16:00,-1.4763,H
2022-12-18 17:00,-1.6465,H
2022-12-18 18:00,-1.5900,H
2022-12-18 19:00,-1.5330,H
2022-12-18 20:00,-1.3437,H
2022-12-18 21:00,-1.0238,H
2022-12-18 22:00,-0.8925,H
2022-12-18 23:00,-0.5195,H
2022-12-19 00:00,0.3647,H
2022-12-19 01:00,1.2032,H
2022-12-19 02:00,1.0225,H
2022-12-19 03:00,1.2935,H
2022-12-19 04:00,1.8155,H
2022-12-19 05:00,2.0655,H
2022-12-19 06:00,1.9225,H
2022-12-19 07:00,2.6338,H
2022-12-19 08:00,2.7577,H
2022-12-19 09:00,2.8450,H
2022-12-19 10:00,4.7257,H
2022-12-19 11:00,4.3800,R
2022-12-19 12:00,5.8500,R
2022-12-19 13:00,6.3400,R
2022-12-19 14:00,9.3232,H
2022-12-19 15:00,8.8457,H
2022-12-19 16:00,7.0015,H
2022-12-19 17:00,6.3290,H
2022-12-19 18:00,6.1087,H
2022-12-19 19:00,5.7358,H
2022-12-19 20:00,5.9740,H
2022-12-19 21:00,6.2447,H
2022-12-19 22:00,6.4977,H
2022-12-19 23:00,6.1600,H
2022-12-20 00:00,6.0413,H
2022-12-20 01:00,6.1260,H
2022-12-20 02:00,6.0752,H
2022-12-20 03:00,6.2783,H
2022-12-20 04:00,6.3120,H
2022-12-20 05:00,6.5655,H
2022-12-20 06:00,6.6493,H
2022-12-20 07:00,6.4978,H
2022-12-20 08:00,6.6832,H
2022-12-20 09:00,7.3195,H
2022-12-20 10:00,8.5325,H
2022-12-20 11:00,8.8600,R
2022-12-20 12:00,10.6100,R
2022-12-20 13:00,12.8000,R
2022-12-20 14:00,14.3500,R
2022-12-20 15:00,13.9300,R
2022-12-20 16:00,12.2147,H
2022-12-20 17:00,10.6298,H
2022-12-20 18:00,9.9133,H
2022-12-20 19:00,9.5698,H
2022-12-20 20:00,9.6345,H
2022-12-20 21:00,10.4187,H
2022-12-20 22:00,11.1655,H
2022-12-20 23:00,11.0198,H
2022-12-21 00:00,11.9902,H
2022-12-21 01:00,11.7965,H
2022-12-21 02:00,11.7318,H
2022-12-21 03:00,12.1187,H
2022-12-21 04:00,12.0383,H
2022-12-21 05:00,11.4247,H
2022-12-21 06:00,11.1333,H
2022-12-21 07:00,11.5540,H
2022-12-21 08:00,12.0707,H
2022-12-21 09:00,11.1173,H
2022-12-21 10:00,11.7960,H
2022-12-21 11:00,12.0900,R
2022-12-21 12:00,12.6600,R
2022-12-21 13:00,13.1473,H
2022-12-21 14:00,12.8800,R
2022-12-21 15:00,14.3460,H
2022-12-21 16:00,12.6337,H
2022-12-21 17:00,12.3100,R
2022-12-21 18:00,12.1600,R
2022-12-21 19:00,12.0000,R
2022-12-21 20:00,12.2100,R
2022-12-21 21:00,12.7945,H
2022-12-21 22:00,13.2437,H
2022-12-21 23:00,13.2277,H
2022-12-22 00:00,12.8748,H
2022-12-22 01:00,12.0378,H
2022-12-22 02:00,11.8287,H
2022-12-22 03:00,12.5533,H
2022-12-22 04:00,13.1797,H
2022-12-22 05:00,13.0800,R
2022-12-22 06:00,12.8700,R
2022-12-22 07:00,12.6900,R
2022-12-22 08:00,12.3800,R
2022-12-22 09:00,11.9095,H
2022-12-22 10:00,11.9097,H
2022-12-22 11:00,12.3122,H
2022-12-22 12:00,12.3282,H
2022-12-22 13:00,12.5855,H
2022-12-22 14:00,11.8933,H
2022-12-22 15:00,11.2467,H
2022-12-22 16:00,11.7803,H
2022-12-22 17:00,12.1352,H
2022-12-22 18:00,12.1352,H
2022-12-22 19:00,12.7303,H
2022-12-22 20:00,11.7315,H
2022-12-22 21:00,10.9068,H
2022-12-22 22:00,11.0203,H
2022-12-22 23:00,11.9250,H
2022-12-23 00:00,12.5375,H
2022-12-23 01:00,12.8587,H
2022-12-23 02:00,13.2758,H
2022-12-23 03:00,13.5000,R
2022-12-23 04:00,13.6800,R
2022-12-23 05:00,13.6200,R
2022-12-23 06:00,13.5900,R
2022-12-23 07:00,13.5900,R
2022-12-23 08:00,13.7900,R
2022-12-23 09:00,13.2917,H
2022-12-23 10:00,13.4520,H
2022-12-23 11:00,13.2700,R
2022-12-23 12:00,13.3077,H
2022-12-23 13:00,13.9155,H
2022-12-23 14:00,14.0592,H
2022-12-23 15:00,14.1230,H
2022-12-23 16:00,14.2000,R
2022-12-23 17:00,14.1500,R
2022-12-23 18:00,13.9315,H
2022-12-23 19:00,14.1500,R
2022-12-23 20:00,14.2000,R
2022-12-23 21:00,14.0270,H
2022-12-23 22:00,13.7078,H
2022-12-23 23:00,13.4040,H
2022-12-24 00:00,13.1300,R
2022-12-24 01:00,12.8300,R
2022-12-24 02:00,12.7142,H
2022-12-24 03:00,12.3700,R
2022-12-24 04:00,12.0870,H
2022-12-24 05:00,11.7000,R
2022-12-24 06:00,11.6000,R
2022-12-24 07:00,11.4500,R
2022-12-24 08:00,11.3500,R
2022-12-24 09:00,11.8610,H
2022-12-24 10:00,12.7300,H
2022-12-24 11:00,13.3235,H
2022-12-24 12:00,12.5900,R
2022-12-24 13:00,14.1070,H
2022-12-24 14:00,13.1635,H
2022-12-24 15:00,12.6178,H
2022-12-24 16:00,12.1513,H
2022-12-24 17:00,11.3200,R
2022-12-24 18:00,11.3923,H
2022-12-24 19:00,10.2800,R
2022-12-24 20:00,9.9100,R
2022-12-24 21:00,10.5165,H
2022-12-24 22:00,9.8643,H
2022-12-24 23:00,9.5865,H
2022-12-25 00:00,9.8153,H
2022-12-25 01:00,8.7000,R
2022-12-25 02:00,8.7000,R
2022-12-25 03:00,10.1420,H
2022-12-25 04:00,9.5800,R
2022-12-25 05:00,10.1743,H
2022-12-25 06:00,10.3047,H
2022-12-25 07:00,9.5530,H
2022-12-25 08:00,8.7808,H
2022-12-25 09:00,7.6500,R
2022-12-25 10:00,10.2547,H
2022-12-25 11:00,12.6015,H
2022-12-25 12:00,11.2000,R
2022-12-25 13:00,12.5200,R
2022-12-25 14:00,17.6673,H
2022-12-25 15:00,16.1922,H
2022-12-25 16:00,14.9520,H
2022-12-25 17:00,15.0635,H
2022-12-25 18:00,14.6657,H
2022-12-25 19:00,14.4742,H
2022-12-25 20:00,14.2030,H
2022-12-25 21:00,13.9795,H
2022-12-25 22:00,14.4105,H
2022-12-25 23:00,14.7290,H
2022-12-26 00:00,14.6900,R
2022-12-26 01:00,14.8300,R
2022-12-26 02:00,14.8700,R
2022-12-26 03:00,14.8900,R
2022-12-26 04:00,14.7200,R
2022-12-26 05:00,15.0477,H
2022-12-26 06:00,15.0800,R
2022-12-26 07:00,14.9840,H
2022-12-26 08:00,14.7282,H
2022-12-26 09:00,12.6660,H
2022-12-26 10:00,12.1030,H
2022-12-26 11:00,11.5540,H
2022-12-26 12:00,11.2145,H
2022-12-26 13:00,10.8742,H
2022-12-26 14:00,10.7765,H
2022-12-26 15:00,11.2468,H
2022-12-26 16:00,11.4570,H
2022-12-26 17:00,11.3800,R
2022-12-26 18:00,11.6000,R
2022-12-26 19:00,11.3900,R
2022-12-26 20:00,8.8305,H
2022-12-26 21:00,9.4400,R
2022-12-26 22:00,9.0935,H
2022-12-26 23:00,8.7150,H
2022-12-27 00:00,8.0028,H
2022-12-27 01:00,7.4035,H
2022-12-27 02:00,6.5815,H
2022-12-27 03:00,5.8550,H
2022-12-27 04:00,5.3952,H
2022-12-27 05:00,5.1562,H
2022-12-27 06:00,5.0363,H
2022-12-27 07:00,4.9335,H
2022-12-27 08:00,4.8132,H
2022-12-27 09:00,5.1215,H
2022-12-27 10:00,6.0910,H
2022-12-27 11:00,6.2500,R
2022-12-27 12:00,8.1300,R
2022-12-27 13:00,8.7300,R
2022-12-27 14:00,10.0930,H
2022-12-27 15:00,9.6025,H
2022-12-27 16:00,8.6480,H
2022-12-27 17:00,7.2525,H
2022-12-27 18:00,5.9057,H
2022-12-27 19:00,5.3098,H
2022-12-27 20:00,4.7097,H
2022-12-27 21:00,4.3303,H
2022-12-27 22:00,4.0703,H
2022-12-27 23:00,3.7228,H
2022-12-28 00:00,3.6530,H
2022-12-28 01:00,3.6880,H
2022-12-28 02:00,4.3818,H
2022-12-28 03:00,6.5603,H
2022-12-28 04:00,8.4163,H
2022-12-28 05:00,8.9620,H
2022-12-28 06:00,8.6985,H
2022-12-28 07:00,8.4837,H
2022-12-28 08:00,8.6488,H
2022-12-28 09:00,8.8298,H
2022-12-28 10:00,10.0272,H
2022-12-28 11:00,11.5053,H
2022-12-28 12:00,12.4083,H
2022-12-28 13:00,11.6400,R
2022-12-28 14:00,11.8200,R
2022-12-28 15:00,12.7457,H
2022-12-28 16:00,12.4408,H
2022-12-28 17:00,12.1028,H
2022-12-28 18:00,11.5217,H
2022-12-28 19:00,13.1467,H
2022-12-28 20:00,13.8678,H
2022-12-28 21:00,13.5320,H
2022-12-28 22:00,13.5640,H
2022-12-28 23:00,13.8677,H
2022-12-29 00:00,14.2030,H
2022-12-29 01:00,14.2300,R
2022-12-29 02:00,13.8035,H
2022-12-29 03:00,13.1313,H
2022-12-29 04:00,12.8800,R
2022-12-29 05:00,12.7800,R
2022-12-29 06:00,13.6277,H
2022-12-29 07:00,14.1500,R
2022-12-29 08:00,14.3943,H
2022-12-29 09:00,14.1550,H
2022-12-29 10:00,13.8037,H
2022-12-29 11:00,12.9870,H
2022-12-29 12:00,13.4357,H
2022-12-29 13:00,13.9157,H
2022-12-29 14:00,14.1070,H
2022-12-29 15:00,13.2760,H
2022-12-29 16:00,12.7782,H
2022-12-29 17:00,12.2155,H
2022-12-29 18:00,11.3272,H
2022-12-29 19:00,11.5055,H
2022-12-29 20:00,11.7318,H
2022-12-29 21:00,10.3048,H
2022-12-29 22:00,8.9777,H
2022-12-29 23:00,8.8468,H
2022-12-30 00:00,8.4008,H
2022-12-30 01:00,8.4505,H
2022-12-30 02:00,8.3013,H
2022-12-30 03:00,7.8033,H
2022-12-30 04:00,8.0858,H
2022-12-30 05:00,7.7035,H
2022-12-30 06:00,7.1523,H
2022-12-30 07:00,6.2612,H
2022-12-30 08:00,5.7700,H
2022-12-30 09:00,6.3792,H
2022-12-30 10:00,8.2318,H
2022-12-30 11:00,10.3050,H
2022-12-30 12:00,10.8255,H
2022-12-30 13:00,12.0222,H
2022-12-30 14:00,12.5210,H
2022-12-30 15:00,12.7787,H
2022-12-30 16:00,12.6822,H
2022-12-30 17:00,13.5157,H
2022-12-30 18:00,14.3787,H
2022-12-30 19:00,14.6800,R
2022-12-30 20:00,14.3305,H
2022-12-30 21:00,14.6817,H
2022-12-30 22:00,15.0158,H
2022-12-30 23:00,15.2863,H
2022-12-31 00:00,16.0812,H
2022-12-31 01:00,16.4620,H
2022-12-31 02:00,16.8900,R
2022-12-31 03:00,15.9223,H
2022-12-31 04:00,15.6842,H
2022-12-31 05:00,16.3987,H
2022-12-31 06:00,16.4147,H
2022-12-31 07:00,16.0492,H
2022-12-31 08:00,17.2710,H
2022-12-31 09:00,18.2222,H
2022-12-31 10:00,18.9515,H
2022-12-31 11:00,19.9200,R
2022-12-31 12:00,20.2300,R
2022-12-31 13:00,19.2800,R
2022-12-31 14:00,19.2530,H
2022-12-31 15:00,18.1747,H
2022-12-31 16:00,16.4303,H
2022-12-31 17:00,15.1910,H
2022-12-31 18:00,14.5220,H
2022-12-31 19:00,13.9633,H
2022-12-31 20:00,13.5640,H
2022-12-31 21:00,13.6917,H
2022-12-31 22:00,15.2382,H
2022-12-31 23:00,15.6682,H
2023-01-01 00:00,15.8748,H
2023-01-01 01:00,15.3023,H
2023-01-01 02:00,15.2068,H
2023-01-01 03:00,15.0635,H
2023-01-01 04:00,14.3305,H
2023-01-01 05:00,15.0635,H
2023-01-01 06:00,13.6917,H
2023-01-01 07:00,12.6975,H
2023-01-01 08:00,11.7318,H
2023-01-01 09:00,11.9577,H
2023-01-01 10:00,13.6273,H
2023-01-01 11:00,15.5200,R
2023-01-01 12:00,17.2300,R
2023-01-01 13:00,17.3500,R
2023-01-01 14:00,22.9147,H
2023-01-01 15:00,21.4143,H
2023-01-01 16:00,15.3700,R
2023-01-01 17:00,13.9152,H
2023-01-01 18:00,12.5857,H
2023-01-01 19:00,13.6200,R
2023-01-01 20:00,15.2227,H
2023-01-01 21:00,14.9200,H
