dttm,th,origin
2022.12.01 00:00:00,7.182,R
2022.12.01 01:00:00,7.014,H
2022.12.01 02:00:00,7.098,H
2022.12.01 03:00:00,6.777,H
2022.12.01 04:00:00,6.096,H
2022.12.01 05:00:00,5.771,H
2022.12.01 06:00:00,5.512,H
2022.12.01 07:00:00,5.461,H
2022.12.01 08:00:00,5.547,H
2022.12.01 09:00:00,5.754,H
2022.12.01 10:00:00,5.925,H
2022.12.01 11:00:00,6.249,H
2022.12.01 12:00:00,6.420,H
2022.12.01 13:00:00,5.460,R
2022.12.01 14:00:00,6.760,H
2022.12.01 15:00:00,5.976,H
2022.12.01 16:00:00,5.478,H
2022.12.01 17:00:00,5.150,H
2022.12.01 18:00:00,4.908,H
2022.12.01 19:00:00,4.856,H
2022.12.01 20:00:00,4.752,H
2022.12.01 21:00:00,4.612,H
2022.12.01 22:00:00,4.648,H
2022.12.01 23:00:00,4.325,R
2022.12.02 00:00:00,4.508,H
2022.12.02 01:00:00,4.490,H
2022.12.02 02:00:00,4.221,R
2022.12.02 03:00:00,4.508,H
2022.12.02 04:00:00,4.543,H
2022.12.02 05:00:00,4.202,R
2022.12.02 06:00:00,4.297,R
2022.12.02 07:00:00,4.665,H
2022.12.02 08:00:00,4.717,H
2022.12.02 09:00:00,4.994,H
2022.12.02 10:00:00,4.942,H
2022.12.02 11:00:00,5.254,H
2022.12.02 12:00:00,5.495,H
2022.12.02 13:00:00,5.564,H
2022.12.02 14:00:00,5.478,H
2022.12.02 15:00:00,5.856,H
2022.12.02 16:00:00,5.702,H
2022.12.02 17:00:00,5.289,H
2022.12.02 18:00:00,5.289,H
2022.12.02 19:00:00,5.116,H
2022.12.02 20:00:00,5.098,H
2022.12.02 21:00:00,5.116,H
2022.12.02 22:00:00,4.925,H
2022.12.02 23:00:00,4.419,H
2022.12.03 00:00:00,2.653,H
2022.12.03 01:00:00,2.186,H
2022.12.03 02:00:00,2.132,H
2022.12.03 03:00:00,1.515,H
2022.12.03 04:00:00,1.588,H
2022.12.03 05:00:00,1.461,H
2022.12.03 06:00:00,1.606,H
2022.12.03 07:00:00,1.515,H
2022.12.03 08:00:00,1.150,H
2022.12.03 09:00:00,1.913,H
2022.12.03 10:00:00,3.241,H
2022.12.03 11:00:00,4.158,H
