"","id","dttm","temp","lux"
"556",838,2021-12-16 20:30:00,3.261,0
"557",839,2021-12-16 20:40:00,3.155,0
"558",840,2021-12-16 20:50:00,3.155,0
"559",841,2021-12-16 21:00:00,2.837,0
"560",842,2021-12-16 21:10:00,2.837,0
"561",843,2021-12-16 21:20:00,2.517,0
"562",844,2021-12-16 21:30:00,2.624,0
"563",845,2021-12-16 21:40:00,2.624,0
"564",846,2021-12-16 21:50:00,2.624,0
"565",847,2021-12-16 22:00:00,2.41,0
"566",848,2021-12-16 22:10:00,2.41,0
"567",849,2021-12-16 22:20:00,2.195,0
"568",850,2021-12-16 22:30:00,2.303,0
"569",851,2021-12-16 22:40:00,2.088,0
"570",852,2021-12-16 22:50:00,1.98,0
"571",853,2021-12-16 23:00:00,1.872,0
"572",854,2021-12-16 23:10:00,1.872,0
"573",855,2021-12-16 23:20:00,1.548,0
"574",856,2021-12-16 23:30:00,1.656,0
"575",857,2021-12-16 23:40:00,1.439,0
"576",858,2021-12-16 23:50:00,1.439,0
"577",859,2021-12-17 00:00:00,1.439,0
"578",860,2021-12-17 00:10:00,1.33,0
"579",861,2021-12-17 00:20:00,1.112,0
"580",862,2021-12-17 00:30:00,1.003,0
"581",863,2021-12-17 00:40:00,0.893,0
"582",864,2021-12-17 00:50:00,0.893,0
"583",865,2021-12-17 01:00:00,0.784,0
"584",866,2021-12-17 01:10:00,0.784,0
"585",867,2021-12-17 01:20:00,0.674,0
"586",868,2021-12-17 01:30:00,0.563,0
"587",869,2021-12-17 01:40:00,0.453,0
"588",870,2021-12-17 01:50:00,0.453,0
"589",871,2021-12-17 02:00:00,0.893,0
"590",872,2021-12-17 02:10:00,0.784,0
"591",873,2021-12-17 02:20:00,0.893,0
"592",874,2021-12-17 02:30:00,0.893,0
"593",875,2021-12-17 02:40:00,1.003,0
"594",876,2021-12-17 02:50:00,0.893,0
"595",877,2021-12-17 03:00:00,0.893,0
"596",878,2021-12-17 03:10:00,0.893,0
"597",879,2021-12-17 03:20:00,0.893,0
"598",880,2021-12-17 03:30:00,0.784,0
"599",881,2021-12-17 03:40:00,1.112,0
"600",882,2021-12-17 03:50:00,1.112,0
"601",883,2021-12-17 04:00:00,0.893,0
"602",884,2021-12-17 04:10:00,0.784,0
"603",885,2021-12-17 04:20:00,0.784,0
"604",886,2021-12-17 04:30:00,0.674,0
"605",887,2021-12-17 04:40:00,1.221,0
"606",888,2021-12-17 04:50:00,0.893,0
"607",889,2021-12-17 05:00:00,0.784,0
"608",890,2021-12-17 05:10:00,0.674,0
"609",891,2021-12-17 05:20:00,0.674,0
"610",892,2021-12-17 05:30:00,0.453,0
"611",893,2021-12-17 05:40:00,0.232,0
"612",894,2021-12-17 05:50:00,0.343,0
"613",895,2021-12-17 06:00:00,0.232,0
"614",896,2021-12-17 06:10:00,0.121,0
"615",897,2021-12-17 06:20:00,0.121,0
"616",898,2021-12-17 06:30:00,0.232,0
"617",899,2021-12-17 06:40:00,0.121,0
"618",900,2021-12-17 06:50:00,-0.102,0
"619",901,2021-12-17 07:00:00,-0.213,0
"620",902,2021-12-17 07:10:00,-0.437,0
"621",903,2021-12-17 07:20:00,-0.662,0
"622",904,2021-12-17 07:30:00,-0.774,0
"623",905,2021-12-17 07:40:00,-0.887,0
"624",906,2021-12-17 07:50:00,-0.887,53.8
"625",907,2021-12-17 08:00:00,-0.325,172.2
"626",908,2021-12-17 08:10:00,-0.549,441.3
"627",909,2021-12-17 08:20:00,-0.102,710.4
"628",910,2021-12-17 08:30:00,-0.213,1011.8
"629",911,2021-12-17 08:40:00,0.121,2669.5
"630",912,2021-12-17 08:50:00,0.121,2669.5
"631",913,2021-12-17 09:00:00,0.232,2669.5
"632",914,2021-12-17 09:10:00,0.121,3100
"633",915,2021-12-17 09:20:00,0.453,5166.7
"634",916,2021-12-17 09:30:00,0.674,6200
"635",917,2021-12-17 09:40:00,1.221,6200
"636",918,2021-12-17 09:50:00,1.872,4477.8
"637",919,2021-12-17 10:00:00,1.98,5166.7
"638",920,2021-12-17 10:10:00,2.088,4994.5
"639",921,2021-12-17 10:20:00,2.41,4822.3
"640",922,2021-12-17 10:30:00,2.303,4305.6
"641",923,2021-12-17 10:40:00,2.195,4305.6
"642",924,2021-12-17 10:50:00,2.517,7577.8
"643",925,2021-12-17 11:00:00,3.261,8611.2
"644",926,2021-12-17 11:10:00,3.472,10677.8
"645",927,2021-12-17 11:20:00,3.788,11711.2
"646",928,2021-12-17 11:30:00,3.893,13089
"647",929,2021-12-17 11:40:00,4.519,10677.8
"648",930,2021-12-17 11:50:00,4.415,10677.8
"649",931,2021-12-17 12:00:00,4.207,10333.4
"650",932,2021-12-17 12:10:00,4.727,13089
"651",933,2021-12-17 12:20:00,5.244,9300.1
"652",934,2021-12-17 12:30:00,4.934,9644.5
"653",935,2021-12-17 12:40:00,5.244,11022.3
"654",936,2021-12-17 12:50:00,4.934,10677.8
"655",937,2021-12-17 13:00:00,5.347,10677.8
"656",938,2021-12-17 13:10:00,5.037,5511.1
"657",939,2021-12-17 13:20:00,4.415,4822.3
"658",940,2021-12-17 13:30:00,4.311,7577.8
"659",941,2021-12-17 13:40:00,4.934,8611.2
"660",942,2021-12-17 13:50:00,4.934,6544.5
"661",943,2021-12-17 14:00:00,5.037,6544.5
"662",944,2021-12-17 14:10:00,4.934,8266.7
"663",945,2021-12-17 14:20:00,5.141,6200
"664",946,2021-12-17 14:30:00,5.141,6200
"665",947,2021-12-17 14:40:00,4.727,4477.8
"666",948,2021-12-17 14:50:00,4.415,3961.1
"667",949,2021-12-17 15:00:00,4.102,3100
"668",950,2021-12-17 15:10:00,3.788,3444.5
"669",951,2021-12-17 15:20:00,3.893,3788.9
"670",952,2021-12-17 15:30:00,4.207,3100
"671",953,2021-12-17 15:40:00,3.893,1894.5
"672",954,2021-12-17 15:50:00,3.578,1808.3
"673",955,2021-12-17 16:00:00,3.472,1463.9
"674",956,2021-12-17 16:10:00,3.367,1162.5
"675",957,2021-12-17 16:20:00,3.261,635.1
"676",958,2021-12-17 16:30:00,3.261,366
"677",959,2021-12-17 16:40:00,3.049,215.3
"678",960,2021-12-17 16:50:00,2.837,96.9
"679",961,2021-12-17 17:00:00,2.73,21.5
"680",962,2021-12-17 17:10:00,2.837,0
"681",963,2021-12-17 17:20:00,2.73,0
"682",964,2021-12-17 17:30:00,2.73,0
"683",965,2021-12-17 17:40:00,2.73,0
"684",966,2021-12-17 17:50:00,2.837,0
"685",967,2021-12-17 18:00:00,2.73,0
"686",968,2021-12-17 18:10:00,2.624,0
"687",969,2021-12-17 18:20:00,2.41,0
"688",970,2021-12-17 18:30:00,2.41,0
"689",971,2021-12-17 18:40:00,2.195,0
"690",972,2021-12-17 18:50:00,2.195,0
"691",973,2021-12-17 19:00:00,2.195,0
"692",974,2021-12-17 19:10:00,2.303,0
"693",975,2021-12-17 19:20:00,2.303,0
"694",976,2021-12-17 19:30:00,2.088,0
"695",977,2021-12-17 19:40:00,1.872,0
"696",978,2021-12-17 19:50:00,1.656,0
"697",979,2021-12-17 20:00:00,1.656,0
"698",980,2021-12-17 20:10:00,1.656,0
"699",981,2021-12-17 20:20:00,1.656,0
"700",982,2021-12-17 20:30:00,1.439,0
"701",983,2021-12-17 20:40:00,1.112,0
"702",984,2021-12-17 20:50:00,0.784,0
"703",985,2021-12-17 21:00:00,0.563,0
"704",986,2021-12-17 21:10:00,0.563,0
"705",987,2021-12-17 21:20:00,0.453,0
"706",988,2021-12-17 21:30:00,0.121,0
"707",989,2021-12-17 21:40:00,0.121,0
"708",990,2021-12-17 21:50:00,0.121,0
"709",991,2021-12-17 22:00:00,0.121,0
"710",992,2021-12-17 22:10:00,0.121,0
"711",993,2021-12-17 22:20:00,0.232,0
"712",994,2021-12-17 22:30:00,0.121,0
"713",995,2021-12-17 22:40:00,0.01,0
"714",996,2021-12-17 22:50:00,0.121,0
"715",997,2021-12-17 23:00:00,0.343,0
"716",998,2021-12-17 23:10:00,0.563,0
"717",999,2021-12-17 23:20:00,0.563,0
"718",1000,2021-12-17 23:30:00,0.563,0
"719",1001,2021-12-17 23:40:00,0.343,0
"720",1002,2021-12-17 23:50:00,0.343,0
"721",1003,2021-12-18 00:00:00,0.343,0
"722",1004,2021-12-18 00:10:00,0.343,0
"723",1005,2021-12-18 00:20:00,0.453,0
"724",1006,2021-12-18 00:30:00,0.674,0
"725",1007,2021-12-18 00:40:00,0.784,0
"726",1008,2021-12-18 00:50:00,0.784,0
"727",1009,2021-12-18 01:00:00,0.674,0
"728",1010,2021-12-18 01:10:00,0.674,0
"729",1011,2021-12-18 01:20:00,0.674,0
"730",1012,2021-12-18 01:30:00,0.784,0
"731",1013,2021-12-18 01:40:00,0.893,0
"732",1014,2021-12-18 01:50:00,0.784,0
"733",1015,2021-12-18 02:00:00,0.674,0
"734",1016,2021-12-18 02:10:00,0.674,0
"735",1017,2021-12-18 02:20:00,0.893,0
"736",1018,2021-12-18 02:30:00,0.893,0
"737",1019,2021-12-18 02:40:00,0.893,0
"738",1020,2021-12-18 02:50:00,0.893,0
"739",1021,2021-12-18 03:00:00,0.893,0
"740",1022,2021-12-18 03:10:00,1.112,0
"741",1023,2021-12-18 03:20:00,1.003,0
"742",1024,2021-12-18 03:30:00,1.003,0
"743",1025,2021-12-18 03:40:00,1.003,0
"744",1026,2021-12-18 03:50:00,0.893,0
"745",1027,2021-12-18 04:00:00,1.003,0
"746",1028,2021-12-18 04:10:00,1.112,0
"747",1029,2021-12-18 04:20:00,1.003,0
"748",1030,2021-12-18 04:30:00,1.003,0
"749",1031,2021-12-18 04:40:00,1.003,0
"750",1032,2021-12-18 04:50:00,0.893,0
"751",1033,2021-12-18 05:00:00,0.893,0
"752",1034,2021-12-18 05:10:00,0.784,0
"753",1035,2021-12-18 05:20:00,0.784,0
"754",1036,2021-12-18 05:30:00,0.563,0
"755",1037,2021-12-18 05:40:00,0.343,0
"756",1038,2021-12-18 05:50:00,0.343,0
"757",1039,2021-12-18 06:00:00,0.343,0
"758",1040,2021-12-18 06:10:00,0.453,0
"759",1041,2021-12-18 06:20:00,0.453,0
"760",1042,2021-12-18 06:30:00,0.563,0
"761",1043,2021-12-18 06:40:00,0.453,0
"762",1044,2021-12-18 06:50:00,0.343,0
"763",1045,2021-12-18 07:00:00,0.343,0
"764",1046,2021-12-18 07:10:00,0.453,0
"765",1047,2021-12-18 07:20:00,0.563,0
"766",1048,2021-12-18 07:30:00,0.563,0
"767",1049,2021-12-18 07:40:00,0.343,0
"768",1050,2021-12-18 07:50:00,0.343,10.8
"769",1051,2021-12-18 08:00:00,0.453,53.8
"770",1052,2021-12-18 08:10:00,0.453,139.9
"771",1053,2021-12-18 08:20:00,0.343,247.6
"772",1054,2021-12-18 08:30:00,0.343,355.2
"773",1055,2021-12-18 08:40:00,0.343,473.6
"774",1056,2021-12-18 08:50:00,0.563,688.9
"775",1057,2021-12-18 09:00:00,0.563,861.1
"776",1058,2021-12-18 09:10:00,0.453,1463.9
"777",1059,2021-12-18 09:20:00,0.453,1894.5
"778",1060,2021-12-18 09:30:00,0.343,2238.9
"779",1061,2021-12-18 09:40:00,0.343,2755.6
"780",1062,2021-12-18 09:50:00,0.453,3100
"781",1063,2021-12-18 10:00:00,0.563,2927.8
"782",1064,2021-12-18 10:10:00,0.784,3100
"783",1065,2021-12-18 10:20:00,1.003,4133.4
"784",1066,2021-12-18 10:30:00,1.003,3961.1
"785",1067,2021-12-18 10:40:00,1.003,4133.4
"786",1068,2021-12-18 10:50:00,1.003,4477.8
"787",1069,2021-12-18 11:00:00,1.221,7233.4
"788",1070,2021-12-18 11:10:00,1.764,7233.4
"789",1071,2021-12-18 11:20:00,1.872,6544.5
"790",1072,2021-12-18 11:30:00,1.98,6200
"791",1073,2021-12-18 11:40:00,1.98,5511.1
"792",1074,2021-12-18 11:50:00,1.98,5166.7
"793",1075,2021-12-18 12:00:00,2.195,6200
"794",1076,2021-12-18 12:10:00,2.41,5511.1
"795",1077,2021-12-18 12:20:00,2.303,6200
"796",1078,2021-12-18 12:30:00,2.41,7233.4
"797",1079,2021-12-18 12:40:00,2.41,7233.4
"798",1080,2021-12-18 12:50:00,2.624,5511.1
"799",1081,2021-12-18 13:00:00,2.624,5166.7
"800",1082,2021-12-18 13:10:00,2.41,4305.6
"801",1083,2021-12-18 13:20:00,2.303,4305.6
"802",1084,2021-12-18 13:30:00,2.303,4133.4
"803",1085,2021-12-18 13:40:00,2.517,3616.7
"804",1086,2021-12-18 13:50:00,2.517,3616.7
"805",1087,2021-12-18 14:00:00,2.517,3961.1
"806",1088,2021-12-18 14:10:00,2.624,3444.5
"807",1089,2021-12-18 14:20:00,2.943,3961.1
"808",1090,2021-12-18 14:30:00,3.049,4650
"809",1091,2021-12-18 14:40:00,3.261,4994.5
"810",1092,2021-12-18 14:50:00,3.261,4822.3
"811",1093,2021-12-18 15:00:00,3.155,4650
"812",1094,2021-12-18 15:10:00,3.155,3444.5
"813",1095,2021-12-18 15:20:00,3.155,3100
"814",1096,2021-12-18 15:30:00,3.155,2755.6
"815",1097,2021-12-18 15:40:00,2.943,2927.8
"816",1098,2021-12-18 15:50:00,2.73,2325
"817",1099,2021-12-18 16:00:00,2.41,2066.7
"818",1100,2021-12-18 16:10:00,2.303,1313.2
"819",1101,2021-12-18 16:20:00,1.98,925.7
"820",1102,2021-12-18 16:30:00,1.656,667.4
"821",1103,2021-12-18 16:40:00,1.548,387.5
"822",1104,2021-12-18 16:50:00,1.439,150.7
"823",1105,2021-12-18 17:00:00,1.33,21.5
"824",1106,2021-12-18 17:10:00,1.439,0
"825",1107,2021-12-18 17:20:00,1.656,0
"826",1108,2021-12-18 17:30:00,1.872,0
"827",1109,2021-12-18 17:40:00,2.195,0
"828",1110,2021-12-18 17:50:00,2.303,0
"829",1111,2021-12-18 18:00:00,2.41,0
"830",1112,2021-12-18 18:10:00,2.517,0
"831",1113,2021-12-18 18:20:00,2.517,0
"832",1114,2021-12-18 18:30:00,2.517,0
"833",1115,2021-12-18 18:40:00,2.517,0
"834",1116,2021-12-18 18:50:00,2.73,0
"835",1117,2021-12-18 19:00:00,2.837,0
"836",1118,2021-12-18 19:10:00,3.049,0
"837",1119,2021-12-18 19:20:00,3.155,0
"838",1120,2021-12-18 19:30:00,3.049,0
"839",1121,2021-12-18 19:40:00,3.155,0
"840",1122,2021-12-18 19:50:00,3.155,0
"841",1123,2021-12-18 20:00:00,3.155,0
"842",1124,2021-12-18 20:10:00,3.155,0
"843",1125,2021-12-18 20:20:00,3.683,0
"844",1126,2021-12-18 20:30:00,3.261,0
"845",1127,2021-12-18 20:40:00,3.261,0
"846",1128,2021-12-18 20:50:00,3.155,0
"847",1129,2021-12-18 21:00:00,2.943,0
"848",1130,2021-12-18 21:10:00,2.943,0
"849",1131,2021-12-18 21:20:00,3.155,0
"850",1132,2021-12-18 21:30:00,3.049,0
"851",1133,2021-12-18 21:40:00,2.943,0
"852",1134,2021-12-18 21:50:00,2.837,0
"853",1135,2021-12-18 22:00:00,2.837,0
"854",1136,2021-12-18 22:10:00,2.837,0
"855",1137,2021-12-18 22:20:00,2.837,0
"856",1138,2021-12-18 22:30:00,2.73,0
"857",1139,2021-12-18 22:40:00,2.73,0
"858",1140,2021-12-18 22:50:00,2.624,0
"859",1141,2021-12-18 23:00:00,2.73,0
"860",1142,2021-12-18 23:10:00,2.73,0
"861",1143,2021-12-18 23:20:00,2.73,0
"862",1144,2021-12-18 23:30:00,2.837,0
"863",1145,2021-12-18 23:40:00,2.837,0
"864",1146,2021-12-18 23:50:00,2.837,0
"865",1147,2021-12-19 00:00:00,2.837,0
"866",1148,2021-12-19 00:10:00,2.73,0
"867",1149,2021-12-19 00:20:00,2.73,0
"868",1150,2021-12-19 00:30:00,2.624,0
"869",1151,2021-12-19 00:40:00,2.73,0
"870",1152,2021-12-19 00:50:00,2.837,0
"871",1153,2021-12-19 01:00:00,2.837,0
"872",1154,2021-12-19 01:10:00,2.624,0
"873",1155,2021-12-19 01:20:00,2.624,0
"874",1156,2021-12-19 01:30:00,2.517,0
"875",1157,2021-12-19 01:40:00,2.517,0
"876",1158,2021-12-19 01:50:00,2.517,0
"877",1159,2021-12-19 02:00:00,2.624,0
"878",1160,2021-12-19 02:10:00,2.41,0
"879",1161,2021-12-19 02:20:00,2.41,0
"880",1162,2021-12-19 02:30:00,2.41,0
"881",1163,2021-12-19 02:40:00,2.303,0
"882",1164,2021-12-19 02:50:00,2.303,0
"883",1165,2021-12-19 03:00:00,2.195,0
"884",1166,2021-12-19 03:10:00,2.195,0
"885",1167,2021-12-19 03:20:00,2.195,0
"886",1168,2021-12-19 03:30:00,2.195,0
"887",1169,2021-12-19 03:40:00,2.195,0
"888",1170,2021-12-19 03:50:00,2.088,0
"889",1171,2021-12-19 04:00:00,2.088,0
"890",1172,2021-12-19 04:10:00,2.088,0
"891",1173,2021-12-19 04:20:00,1.98,0
"892",1174,2021-12-19 04:30:00,1.98,0
"893",1175,2021-12-19 04:40:00,1.98,0
"894",1176,2021-12-19 04:50:00,1.98,0
"895",1177,2021-12-19 05:00:00,1.872,0
"896",1178,2021-12-19 05:10:00,1.764,0
"897",1179,2021-12-19 05:20:00,1.98,0
"898",1180,2021-12-19 05:30:00,1.98,0
"899",1181,2021-12-19 05:40:00,1.98,0
"900",1182,2021-12-19 05:50:00,1.872,0
"901",1183,2021-12-19 06:00:00,1.872,0
"902",1184,2021-12-19 06:10:00,1.764,0
"903",1185,2021-12-19 06:20:00,1.764,0
"904",1186,2021-12-19 06:30:00,1.872,0
"905",1187,2021-12-19 06:40:00,1.872,0
"906",1188,2021-12-19 06:50:00,1.764,0
"907",1189,2021-12-19 07:00:00,1.764,0
"908",1190,2021-12-19 07:10:00,1.764,0
"909",1191,2021-12-19 07:20:00,1.656,0
"910",1192,2021-12-19 07:30:00,1.548,0
"911",1193,2021-12-19 07:40:00,1.439,0
"912",1194,2021-12-19 07:50:00,1.439,0
"913",1195,2021-12-19 08:00:00,1.548,32.3
"914",1196,2021-12-19 08:10:00,1.548,86.1
"915",1197,2021-12-19 08:20:00,1.548,150.7
"916",1198,2021-12-19 08:30:00,1.548,312.2
"917",1199,2021-12-19 08:40:00,1.548,559.7
"918",1200,2021-12-19 08:50:00,1.656,882.6
"919",1201,2021-12-19 09:00:00,1.872,1054.9
"920",1202,2021-12-19 09:10:00,2.088,1463.9
"921",1203,2021-12-19 09:20:00,1.98,1980.6
"922",1204,2021-12-19 09:30:00,1.98,2411.1
"923",1205,2021-12-19 09:40:00,2.088,2755.6
"924",1206,2021-12-19 09:50:00,2.088,2927.8
"925",1207,2021-12-19 10:00:00,2.195,3272.2
"926",1208,2021-12-19 10:10:00,2.41,3616.7
"927",1209,2021-12-19 10:20:00,2.517,4650
"928",1210,2021-12-19 10:30:00,2.73,4822.3
"929",1211,2021-12-19 10:40:00,2.73,4994.5
"930",1212,2021-12-19 10:50:00,2.517,4994.5
"931",1213,2021-12-19 11:00:00,2.624,5338.9
"932",1214,2021-12-19 11:10:00,2.837,5166.7
"933",1215,2021-12-19 11:20:00,2.73,5166.7
"934",1216,2021-12-19 11:30:00,2.624,4822.3
"935",1217,2021-12-19 11:40:00,2.837,5166.7
"936",1218,2021-12-19 11:50:00,3.155,5511.1
"937",1219,2021-12-19 12:00:00,3.049,5166.7
"938",1220,2021-12-19 12:10:00,3.049,5511.1
"939",1221,2021-12-19 12:20:00,3.049,6544.5
"940",1222,2021-12-19 12:30:00,3.049,7233.4
"941",1223,2021-12-19 12:40:00,3.155,6544.5
"942",1224,2021-12-19 12:50:00,3.155,6200
"943",1225,2021-12-19 13:00:00,3.261,6200
"944",1226,2021-12-19 13:10:00,3.049,6200
"945",1227,2021-12-19 13:20:00,2.943,6200
"946",1228,2021-12-19 13:30:00,2.624,5511.1
"947",1229,2021-12-19 13:40:00,2.303,5338.9
"948",1230,2021-12-19 13:50:00,2.303,4650
"949",1231,2021-12-19 14:00:00,2.303,4477.8
"950",1232,2021-12-19 14:10:00,2.195,4133.4
"951",1233,2021-12-19 14:20:00,2.195,3788.9
"952",1234,2021-12-19 14:30:00,2.195,3616.7
"953",1235,2021-12-19 14:40:00,1.872,3272.2
"954",1236,2021-12-19 14:50:00,1.872,2755.6
"955",1237,2021-12-19 15:00:00,1.764,2583.4
"956",1238,2021-12-19 15:10:00,1.548,2238.9
"957",1239,2021-12-19 15:20:00,1.764,2066.7
"958",1240,2021-12-19 15:30:00,1.33,1722.2
"959",1241,2021-12-19 15:40:00,1.33,1324
"960",1242,2021-12-19 15:50:00,1.33,1097.9
"961",1243,2021-12-19 16:00:00,1.221,742.7
"962",1244,2021-12-19 16:10:00,1.33,559.7
"963",1245,2021-12-19 16:20:00,1.33,344.4
"964",1246,2021-12-19 16:30:00,1.221,172.2
"965",1247,2021-12-19 16:40:00,1.112,86.1
"966",1248,2021-12-19 16:50:00,1.112,43.1
"967",1249,2021-12-19 17:00:00,1.112,10.8
"968",1250,2021-12-19 17:10:00,1.112,0
"969",1251,2021-12-19 17:20:00,0.893,0
"970",1252,2021-12-19 17:30:00,0.784,0
"971",1253,2021-12-19 17:40:00,0.784,0
"972",1254,2021-12-19 17:50:00,0.784,0
"973",1255,2021-12-19 18:00:00,0.784,0
"974",1256,2021-12-19 18:10:00,0.784,0
"975",1257,2021-12-19 18:20:00,0.674,0
"976",1258,2021-12-19 18:30:00,0.674,0
"977",1259,2021-12-19 18:40:00,0.784,0
"978",1260,2021-12-19 18:50:00,0.784,0
"979",1261,2021-12-19 19:00:00,0.784,0
"980",1262,2021-12-19 19:10:00,0.784,0
"981",1263,2021-12-19 19:20:00,0.784,0
"982",1264,2021-12-19 19:30:00,0.784,0
"983",1265,2021-12-19 19:40:00,0.674,0
"984",1266,2021-12-19 19:50:00,0.674,0
"985",1267,2021-12-19 20:00:00,0.784,0
"986",1268,2021-12-19 20:10:00,0.674,0
"987",1269,2021-12-19 20:20:00,0.563,0
"988",1270,2021-12-19 20:30:00,0.674,0
"989",1271,2021-12-19 20:40:00,0.674,0
"990",1272,2021-12-19 20:50:00,0.563,0
"991",1273,2021-12-19 21:00:00,0.674,0
"992",1274,2021-12-19 21:10:00,0.563,0
"993",1275,2021-12-19 21:20:00,0.674,0
"994",1276,2021-12-19 21:30:00,0.674,0
"995",1277,2021-12-19 21:40:00,0.674,0
"996",1278,2021-12-19 21:50:00,0.674,0
"997",1279,2021-12-19 22:00:00,0.674,0
"998",1280,2021-12-19 22:10:00,0.674,0
"999",1281,2021-12-19 22:20:00,0.784,0
"1000",1282,2021-12-19 22:30:00,0.784,0
"1001",1283,2021-12-19 22:40:00,0.784,0
"1002",1284,2021-12-19 22:50:00,0.784,0
"1003",1285,2021-12-19 23:00:00,0.674,0
"1004",1286,2021-12-19 23:10:00,0.674,0
"1005",1287,2021-12-19 23:20:00,0.563,0
"1006",1288,2021-12-19 23:30:00,0.343,0
"1007",1289,2021-12-19 23:40:00,0.453,0
"1008",1290,2021-12-19 23:50:00,0.453,0
"1009",1291,2021-12-20 00:00:00,0.453,0
"1010",1292,2021-12-20 00:10:00,0.343,0
"1011",1293,2021-12-20 00:20:00,0.453,0
"1012",1294,2021-12-20 00:30:00,0.563,0
"1013",1295,2021-12-20 00:40:00,0.343,0
"1014",1296,2021-12-20 00:50:00,0.563,0
"1015",1297,2021-12-20 01:00:00,0.453,0
"1016",1298,2021-12-20 01:10:00,0.343,0
"1017",1299,2021-12-20 01:20:00,0.343,0
"1018",1300,2021-12-20 01:30:00,0.343,0
"1019",1301,2021-12-20 01:40:00,0.343,0
"1020",1302,2021-12-20 01:50:00,0.232,0
"1021",1303,2021-12-20 02:00:00,0.232,0
"1022",1304,2021-12-20 02:10:00,0.343,0
"1023",1305,2021-12-20 02:20:00,0.453,0
"1024",1306,2021-12-20 02:30:00,0.453,0
"1025",1307,2021-12-20 02:40:00,0.563,0
"1026",1308,2021-12-20 02:50:00,0.563,0
"1027",1309,2021-12-20 03:00:00,0.563,0
"1028",1310,2021-12-20 03:10:00,0.563,0
"1029",1311,2021-12-20 03:20:00,0.563,0
"1030",1312,2021-12-20 03:30:00,0.674,0
"1031",1313,2021-12-20 03:40:00,0.784,0
"1032",1314,2021-12-20 03:50:00,0.784,0
"1033",1315,2021-12-20 04:00:00,0.784,0
"1034",1316,2021-12-20 04:10:00,0.784,0
"1035",1317,2021-12-20 04:20:00,0.893,0
"1036",1318,2021-12-20 04:30:00,0.784,0
"1037",1319,2021-12-20 04:40:00,0.784,0
"1038",1320,2021-12-20 04:50:00,0.893,0
"1039",1321,2021-12-20 05:00:00,1.003,0
"1040",1322,2021-12-20 05:10:00,1.003,0
"1041",1323,2021-12-20 05:20:00,0.784,0
"1042",1324,2021-12-20 05:30:00,0.674,0
"1043",1325,2021-12-20 05:40:00,0.563,0
"1044",1326,2021-12-20 05:50:00,0.453,0
"1045",1327,2021-12-20 06:00:00,0.343,0
"1046",1328,2021-12-20 06:10:00,0.232,0
"1047",1329,2021-12-20 06:20:00,0.232,0
"1048",1330,2021-12-20 06:30:00,0.232,0
"1049",1331,2021-12-20 06:40:00,-0.102,0
"1050",1332,2021-12-20 06:50:00,-0.325,0
"1051",1333,2021-12-20 07:00:00,-0.213,0
"1052",1334,2021-12-20 07:10:00,-0.325,0
"1053",1335,2021-12-20 07:20:00,-0.437,0
"1054",1336,2021-12-20 07:30:00,-0.325,0
"1055",1337,2021-12-20 07:40:00,-0.102,0
"1056",1338,2021-12-20 07:50:00,-0.213,21.5
"1057",1339,2021-12-20 08:00:00,-0.437,75.3
"1058",1340,2021-12-20 08:10:00,-0.325,236.8
"1059",1341,2021-12-20 08:20:00,-0.213,505.9
"1060",1342,2021-12-20 08:30:00,-0.213,958
"1061",1343,2021-12-20 08:40:00,0.121,2497.2
"1062",1344,2021-12-20 08:50:00,0.453,4133.4
"1063",1345,2021-12-20 09:00:00,0.893,2927.8
"1064",1346,2021-12-20 09:10:00,1.221,3961.1
"1065",1347,2021-12-20 09:20:00,1.33,4133.4
"1066",1348,2021-12-20 09:30:00,1.439,5166.7
"1067",1349,2021-12-20 09:40:00,1.656,4822.3
"1068",1350,2021-12-20 09:50:00,1.872,5166.7
"1069",1351,2021-12-20 10:00:00,2.195,6544.5
"1070",1352,2021-12-20 10:10:00,1.872,3788.9
"1071",1353,2021-12-20 10:20:00,1.656,5166.7
"1072",1354,2021-12-20 10:30:00,1.872,5166.7
"1073",1355,2021-12-20 10:40:00,1.872,5511.1
"1074",1356,2021-12-20 10:50:00,2.088,6200
"1075",1357,2021-12-20 11:00:00,2.517,7233.4
"1076",1358,2021-12-20 11:10:00,2.624,6544.5
"1077",1359,2021-12-20 11:20:00,3.049,8611.2
"1078",1360,2021-12-20 11:30:00,3.893,10677.8
"1079",1361,2021-12-20 11:40:00,4.415,11711.2
"1080",1362,2021-12-20 11:50:00,4.102,6200
"1081",1363,2021-12-20 12:00:00,4.207,9644.5
"1082",1364,2021-12-20 12:10:00,4.831,9300.1
"1083",1365,2021-12-20 12:20:00,4.519,6544.5
"1084",1366,2021-12-20 12:30:00,3.998,6544.5
"1085",1367,2021-12-20 12:40:00,3.998,6544.5
"1086",1368,2021-12-20 12:50:00,4.102,5511.1
"1087",1369,2021-12-20 13:00:00,3.578,4305.6
"1088",1370,2021-12-20 13:10:00,3.472,4305.6
"1089",1371,2021-12-20 13:20:00,3.578,4305.6
"1090",1372,2021-12-20 13:30:00,3.472,4305.6
"1091",1373,2021-12-20 13:40:00,3.683,4822.3
"1092",1374,2021-12-20 13:50:00,3.683,5338.9
"1093",1375,2021-12-20 14:00:00,3.893,6200
"1094",1376,2021-12-20 14:10:00,4.207,7233.4
"1095",1377,2021-12-20 14:20:00,4.519,6200
