id,dttm,temp,lux
283,2021-12-13T00:00:00Z,4.831,0
284,2021-12-13T00:10:00Z,4.934,0
285,2021-12-13T00:20:00Z,5.037,0
286,2021-12-13T00:30:00Z,5.037,0
287,2021-12-13T00:40:00Z,5.141,0
288,2021-12-13T00:50:00Z,5.037,0
289,2021-12-13T01:00:00Z,5.037,0
290,2021-12-13T01:10:00Z,4.934,0
291,2021-12-13T01:20:00Z,4.934,0
292,2021-12-13T01:30:00Z,4.934,0
293,2021-12-13T01:40:00Z,5.037,0
294,2021-12-13T01:50:00Z,5.141,0
295,2021-12-13T02:00:00Z,5.141,0
296,2021-12-13T02:10:00Z,5.141,0
297,2021-12-13T02:20:00Z,5.244,0
298,2021-12-13T02:30:00Z,5.141,0
299,2021-12-13T02:40:00Z,5.244,0
300,2021-12-13T02:50:00Z,5.141,0
301,2021-12-13T03:00:00Z,5.141,0
302,2021-12-13T03:10:00Z,5.037,0
303,2021-12-13T03:20:00Z,5.141,0
304,2021-12-13T03:30:00Z,5.244,0
305,2021-12-13T03:40:00Z,5.037,0
306,2021-12-13T03:50:00Z,4.831,0
307,2021-12-13T04:00:00Z,4.623,0
308,2021-12-13T04:10:00Z,4.415,0
309,2021-12-13T04:20:00Z,4.207,0
310,2021-12-13T04:30:00Z,4.102,0
311,2021-12-13T04:40:00Z,3.788,0
312,2021-12-13T04:50:00Z,3.472,0
313,2021-12-13T05:00:00Z,3.367,0
314,2021-12-13T05:10:00Z,3.049,0
315,2021-12-13T05:20:00Z,2.943,0
316,2021-12-13T05:30:00Z,2.943,0
317,2021-12-13T05:40:00Z,3.049,0
318,2021-12-13T05:50:00Z,3.155,0
319,2021-12-13T06:00:00Z,3.049,0
320,2021-12-13T06:10:00Z,3.049,0
321,2021-12-13T06:20:00Z,2.837,0
322,2021-12-13T06:30:00Z,2.41,0
323,2021-12-13T06:40:00Z,2.195,0
324,2021-12-13T06:50:00Z,2.195,0
325,2021-12-13T07:00:00Z,2.195,0
326,2021-12-13T07:10:00Z,1.872,0
327,2021-12-13T07:20:00Z,1.872,0
328,2021-12-13T07:30:00Z,1.764,0
329,2021-12-13T07:40:00Z,1.872,0
330,2021-12-13T07:50:00Z,1.98,43.1
331,2021-12-13T08:00:00Z,2.088,183
332,2021-12-13T08:10:00Z,2.195,409
333,2021-12-13T08:20:00Z,2.088,645.8
334,2021-12-13T08:30:00Z,1.98,936.5
335,2021-12-13T08:40:00Z,2.088,1119.5
336,2021-12-13T08:50:00Z,2.195,1259.4
337,2021-12-13T09:00:00Z,2.303,1377.8
338,2021-12-13T09:10:00Z,2.41,1463.9
339,2021-12-13T09:20:00Z,2.41,1722.2
340,2021-12-13T09:30:00Z,2.73,2411.1
341,2021-12-13T09:40:00Z,2.943,2325
342,2021-12-13T09:50:00Z,2.943,2066.7
343,2021-12-13T10:00:00Z,3.155,3961.1
344,2021-12-13T10:10:00Z,7.682,39955.8
345,2021-12-13T10:20:00Z,14.804,46844.8
346,2021-12-13T10:30:00Z,19.092,57867
347,2021-12-13T10:40:00Z,22.142,60622.6
348,2021-12-13T10:50:00Z,23.004,60622.6
349,2021-12-13T11:00:00Z,23.292,60622.6
350,2021-12-13T11:10:00Z,23.773,57867
351,2021-12-13T11:20:00Z,23.773,57867
352,2021-12-13T11:30:00Z,23.196,55111.5
353,2021-12-13T11:40:00Z,24.931,52355.9
354,2021-12-13T11:50:00Z,26.488,49600.3
355,2021-12-13T12:00:00Z,25.319,42711.4
356,2021-12-13T12:10:00Z,27.272,27555.7
357,2021-12-13T12:20:00Z,19.662,11022.3
358,2021-12-13T12:30:00Z,16.903,9300.1
359,2021-12-13T12:40:00Z,11.236,9300.1
360,2021-12-13T12:50:00Z,9.077,8266.7
361,2021-12-13T13:00:00Z,8.68,7577.8
362,2021-12-13T13:10:00Z,8.581,6544.5
363,2021-12-13T13:20:00Z,8.68,6544.5
364,2021-12-13T13:30:00Z,8.581,6200
365,2021-12-13T13:40:00Z,8.879,6200
366,2021-12-13T13:50:00Z,8.879,6200
367,2021-12-13T14:00:00Z,8.879,6200
368,2021-12-13T14:10:00Z,8.978,5511.1
369,2021-12-13T14:20:00Z,8.978,5511.1
370,2021-12-13T14:30:00Z,8.978,5166.7
371,2021-12-13T14:40:00Z,8.978,5166.7
372,2021-12-13T14:50:00Z,8.779,4650
373,2021-12-13T15:00:00Z,8.779,4305.6
