id,dttm,temp,lux
1,2021-12-13 00:00:00,5.655,0
2,2021-12-13 00:10:00,5.655,0
3,2021-12-13 00:20:00,5.552,0
4,2021-12-13 00:30:00,5.552,0
5,2021-12-13 00:40:00,5.552,0
6,2021-12-13 00:50:00,5.552,0
7,2021-12-13 01:00:00,5.552,0
8,2021-12-13 01:10:00,5.347,0
9,2021-12-13 01:20:00,5.347,0
10,2021-12-13 01:30:00,5.347,0
11,2021-12-13 01:40:00,5.347,0
12,2021-12-13 01:50:00,5.244,0
13,2021-12-13 02:00:00,5.037,0
14,2021-12-13 02:10:00,5.037,0
15,2021-12-13 02:20:00,5.037,0
16,2021-12-13 02:30:00,4.934,0
17,2021-12-13 02:40:00,5.037,0
18,2021-12-13 02:50:00,5.037,0
19,2021-12-13 03:00:00,4.934,0
20,2021-12-13 03:10:00,4.831,0
21,2021-12-13 03:20:00,4.623,0
22,2021-12-13 03:30:00,4.519,0
23,2021-12-13 03:40:00,4.415,0
24,2021-12-13 03:50:00,4.415,0
25,2021-12-13 04:00:00,4.311,0
26,2021-12-13 04:10:00,4.102,0
27,2021-12-13 04:20:00,4.102,0
28,2021-12-13 04:30:00,3.998,0
29,2021-12-13 04:40:00,3.788,0
30,2021-12-13 04:50:00,3.472,0
31,2021-12-13 05:00:00,3.472,0
32,2021-12-13 05:10:00,3.578,0
33,2021-12-13 05:20:00,3.472,0
34,2021-12-13 05:30:00,3.155,0
35,2021-12-13 05:40:00,2.837,0
36,2021-12-13 05:50:00,2.837,0
37,2021-12-13 06:00:00,2.943,0
38,2021-12-13 06:10:00,3.049,0
39,2021-12-13 06:20:00,3.049,0
40,2021-12-13 06:30:00,2.943,0
41,2021-12-13 06:40:00,2.943,0
42,2021-12-13 06:50:00,3.049,0
43,2021-12-13 07:00:00,3.049,0
44,2021-12-13 07:10:00,3.049,0
45,2021-12-13 07:20:00,2.943,0
46,2021-12-13 07:30:00,2.73,0
47,2021-12-13 07:40:00,2.837,0
48,2021-12-13 07:50:00,2.943,32.3
49,2021-12-13 08:00:00,2.837,193.8
50,2021-12-13 08:10:00,2.624,430.6
51,2021-12-13 08:20:00,2.73,656.6
52,2021-12-13 08:30:00,2.624,1463.9
53,2021-12-13 08:40:00,2.73,1636.1
54,2021-12-13 08:50:00,3.049,2325
55,2021-12-13 09:00:00,3.261,2755.6
56,2021-12-13 09:10:00,3.788,10677.8
57,2021-12-13 09:20:00,9.571,66133.8
58,2021-12-13 09:30:00,10.063,46844.8
59,2021-12-13 09:40:00,11.041,57867
60,2021-12-13 09:50:00,10.846,52355.9
61,2021-12-13 10:00:00,9.768,31689.1
62,2021-12-13 10:10:00,8.481,24800.2
63,2021-12-13 10:20:00,8.779,26178
64,2021-12-13 10:30:00,12.69,60622.6
65,2021-12-13 10:40:00,11.528,60622.6
66,2021-12-13 10:50:00,12.883,104711.8
67,2021-12-13 11:00:00,11.625,34444.7
68,2021-12-13 11:10:00,10.651,55111.5
69,2021-12-13 11:20:00,8.779,24800.2
70,2021-12-13 11:30:00,8.68,19289
71,2021-12-13 11:40:00,11.139,28933.5
72,2021-12-13 11:50:00,11.625,88178.4
73,2021-12-13 12:00:00,9.472,5166.7
74,2021-12-13 12:10:00,8.481,8611.2
75,2021-12-13 12:20:00,8.382,4822.3
76,2021-12-13 12:30:00,7.682,4477.8
77,2021-12-13 12:40:00,7.582,4477.8
78,2021-12-13 12:50:00,7.682,4650
79,2021-12-13 13:00:00,7.882,4822.3
80,2021-12-13 13:10:00,8.282,4994.5
81,2021-12-13 13:20:00,8.779,5166.7
82,2021-12-13 13:30:00,8.779,5166.7
83,2021-12-13 13:40:00,8.978,5166.7
84,2021-12-13 13:50:00,8.978,4994.5
85,2021-12-13 14:00:00,9.077,4822.3
86,2021-12-13 14:10:00,8.879,4477.8
87,2021-12-13 14:20:00,8.68,4133.4
88,2021-12-13 14:30:00,8.68,3961.1
89,2021-12-13 14:40:00,8.481,3788.9
90,2021-12-13 14:50:00,8.382,3272.2
91,2021-12-13 15:00:00,8.382,3100
92,2021-12-13 15:10:00,8.282,2755.6
93,2021-12-13 15:20:00,8.182,2583.4
94,2021-12-13 15:30:00,8.182,2238.9
95,2021-12-13 15:40:00,8.182,1894.5
96,2021-12-13 15:50:00,7.983,1636.1
97,2021-12-13 16:00:00,7.582,1291.7
98,2021-12-13 16:10:00,7.28,936.5
99,2021-12-13 16:20:00,7.079,602.8
100,2021-12-13 16:30:00,6.877,344.4
101,2021-12-13 16:40:00,6.471,150.7
102,2021-12-13 16:50:00,6.166,64.6
103,2021-12-13 17:00:00,6.064,10.8
104,2021-12-13 17:10:00,5.962,0
105,2021-12-13 17:20:00,5.86,0
106,2021-12-13 17:30:00,6.064,0
107,2021-12-13 17:40:00,5.962,0
108,2021-12-13 17:50:00,5.757,0
109,2021-12-13 18:00:00,5.757,0
110,2021-12-13 18:10:00,5.757,0
111,2021-12-13 18:20:00,5.86,0
112,2021-12-13 18:30:00,5.655,0
113,2021-12-13 18:40:00,5.347,0
114,2021-12-13 18:50:00,5.244,0
115,2021-12-13 19:00:00,4.934,0
116,2021-12-13 19:10:00,4.831,0
117,2021-12-13 19:20:00,4.727,0
118,2021-12-13 19:30:00,4.831,0
119,2021-12-13 19:40:00,4.831,0
120,2021-12-13 19:50:00,4.727,0
121,2021-12-13 20:00:00,4.623,0
122,2021-12-13 20:10:00,4.311,0
123,2021-12-13 20:20:00,4.207,0
124,2021-12-13 20:30:00,4.102,0
125,2021-12-13 20:40:00,3.998,0
126,2021-12-13 20:50:00,4.102,0
127,2021-12-13 21:00:00,4.102,0
128,2021-12-13 21:10:00,4.102,0
129,2021-12-13 21:20:00,4.102,0
130,2021-12-13 21:30:00,4.207,0
131,2021-12-13 21:40:00,4.207,0
132,2021-12-13 21:50:00,3.788,0
133,2021-12-13 22:00:00,3.998,0
134,2021-12-13 22:10:00,3.788,0
135,2021-12-13 22:20:00,3.683,0
136,2021-12-13 22:30:00,3.578,0
137,2021-12-13 22:40:00,3.683,0
138,2021-12-13 22:50:00,3.788,0
139,2021-12-13 23:00:00,3.683,0
140,2021-12-13 23:10:00,3.788,0
141,2021-12-13 23:20:00,3.155,0
142,2021-12-13 23:30:00,2.837,0
143,2021-12-13 23:40:00,3.049,0
144,2021-12-13 23:50:00,3.578,0
145,2021-12-14 00:00:00,3.683,0
146,2021-12-14 00:10:00,3.998,0
147,2021-12-14 00:20:00,3.788,0
148,2021-12-14 00:30:00,3.472,0
149,2021-12-14 00:40:00,3.472,0
150,2021-12-14 00:50:00,3.261,0
151,2021-12-14 01:00:00,2.943,0
152,2021-12-14 01:10:00,2.73,0
153,2021-12-14 01:20:00,2.41,0
154,2021-12-14 01:30:00,2.517,0
155,2021-12-14 01:40:00,2.73,0
156,2021-12-14 01:50:00,2.624,0
157,2021-12-14 02:00:00,2.517,0
158,2021-12-14 02:10:00,2.517,0
159,2021-12-14 02:20:00,2.41,0
160,2021-12-14 02:30:00,2.41,0
161,2021-12-14 02:40:00,2.624,0
162,2021-12-14 02:50:00,2.517,0
163,2021-12-14 03:00:00,2.303,0
164,2021-12-14 03:10:00,2.195,0
165,2021-12-14 03:20:00,2.088,0
166,2021-12-14 03:30:00,2.088,0
167,2021-12-14 03:40:00,1.872,0
168,2021-12-14 03:50:00,1.656,0
169,2021-12-14 04:00:00,1.656,0
170,2021-12-14 04:10:00,1.439,0
171,2021-12-14 04:20:00,1.33,0
172,2021-12-14 04:30:00,1.112,0
173,2021-12-14 04:40:00,0.784,0
174,2021-12-14 04:50:00,0.784,0
175,2021-12-14 05:00:00,0.893,0
176,2021-12-14 05:10:00,1.003,0
177,2021-12-14 05:20:00,1.33,0
178,2021-12-14 05:30:00,1.548,0
179,2021-12-14 05:40:00,1.656,0
180,2021-12-14 05:50:00,1.98,0
181,2021-12-14 06:00:00,1.872,0
182,2021-12-14 06:10:00,2.088,0
183,2021-12-14 06:20:00,2.195,0
184,2021-12-14 06:30:00,2.088,0
185,2021-12-14 06:40:00,1.98,0
186,2021-12-14 06:50:00,2.195,0
187,2021-12-14 07:00:00,2.303,0
188,2021-12-14 07:10:00,2.303,0
189,2021-12-14 07:20:00,2.195,0
190,2021-12-14 07:30:00,2.195,0
191,2021-12-14 07:40:00,2.303,0
192,2021-12-14 07:50:00,2.41,0
193,2021-12-14 08:00:00,2.517,53.8
194,2021-12-14 08:10:00,2.73,150.7
195,2021-12-14 08:20:00,2.624,107.6
196,2021-12-14 08:30:00,2.73,183
197,2021-12-14 08:40:00,2.837,290.6
198,2021-12-14 08:50:00,2.943,613.5
199,2021-12-14 09:00:00,2.943,882.6
200,2021-12-14 09:10:00,3.578,1130.2
201,2021-12-14 09:20:00,3.893,1808.3
202,2021-12-14 09:30:00,3.788,2755.6
203,2021-12-14 09:40:00,3.998,3272.2
204,2021-12-14 09:50:00,3.893,2755.6
205,2021-12-14 10:00:00,4.102,4650
206,2021-12-14 10:10:00,4.415,5511.1
207,2021-12-14 10:20:00,5.037,8266.7
208,2021-12-14 10:30:00,5.141,8611.2
209,2021-12-14 10:40:00,5.347,11711.2
210,2021-12-14 10:50:00,6.471,12400.1
211,2021-12-14 11:00:00,6.37,11711.2
212,2021-12-14 11:10:00,6.268,8266.7
213,2021-12-14 11:20:00,6.775,14466.8
214,2021-12-14 11:30:00,7.179,9300.1
215,2021-12-14 11:40:00,5.86,7233.4
216,2021-12-14 11:50:00,5.757,3788.9
217,2021-12-14 12:00:00,5.45,5166.7
218,2021-12-14 12:10:00,5.347,2927.8
219,2021-12-14 12:20:00,5.244,8266.7
220,2021-12-14 12:30:00,5.655,8266.7
221,2021-12-14 12:40:00,5.552,5338.9
222,2021-12-14 12:50:00,5.552,5166.7
223,2021-12-14 13:00:00,5.552,5511.1
224,2021-12-14 13:10:00,5.757,6200
225,2021-12-14 13:20:00,5.757,5166.7
226,2021-12-14 13:30:00,5.552,5338.9
