"","id","dttm","temp","lux"
"461",461,2021-12-16 04:40:00,5.141,0
"462",462,2021-12-16 04:50:00,5.037,0
"463",463,2021-12-16 05:00:00,5.037,0
"464",464,2021-12-16 05:10:00,4.934,0
"465",465,2021-12-16 05:20:00,5.037,0
"466",466,2021-12-16 05:30:00,5.141,0
"467",467,2021-12-16 05:40:00,5.141,0
"468",468,2021-12-16 05:50:00,5.244,0
"469",469,2021-12-16 06:00:00,5.037,0
"470",470,2021-12-16 06:10:00,4.934,0
"471",471,2021-12-16 06:20:00,4.831,0
"472",472,2021-12-16 06:30:00,4.623,0
"473",473,2021-12-16 06:40:00,4.415,0
"474",474,2021-12-16 06:50:00,4.415,0
"475",475,2021-12-16 07:00:00,4.519,0
"476",476,2021-12-16 07:10:00,4.519,0
"477",477,2021-12-16 07:20:00,4.623,0
"478",478,2021-12-16 07:30:00,4.727,0
"479",479,2021-12-16 07:40:00,4.831,0
"480",480,2021-12-16 07:50:00,4.831,0
"481",481,2021-12-16 08:00:00,4.831,0
"482",482,2021-12-16 08:10:00,5.244,21.5
"483",483,2021-12-16 08:20:00,5.45,53.8
"484",484,2021-12-16 08:30:00,5.45,107.6
"485",485,2021-12-16 08:40:00,5.552,139.9
"486",486,2021-12-16 08:50:00,5.347,215.3
"487",487,2021-12-16 09:00:00,5.347,355.2
"488",488,2021-12-16 09:10:00,5.347,484.4
"489",489,2021-12-16 09:20:00,5.45,484.4
"490",490,2021-12-16 09:30:00,5.45,936.5
"491",491,2021-12-16 09:40:00,5.962,990.3
"492",492,2021-12-16 09:50:00,5.552,645.8
"493",493,2021-12-16 10:00:00,5.552,731.9
"494",494,2021-12-16 10:10:00,5.86,882.6
"495",495,2021-12-16 10:20:00,5.757,861.1
"496",496,2021-12-16 10:30:00,5.962,893.4
"497",497,2021-12-16 10:40:00,6.064,914.9
"498",498,2021-12-16 10:50:00,6.064,1377.8
"499",499,2021-12-16 11:00:00,6.064,1463.9
"500",500,2021-12-16 11:10:00,6.064,1463.9
"501",501,2021-12-16 11:20:00,6.166,1463.9
"502",502,2021-12-16 11:30:00,6.268,1377.8
"503",503,2021-12-16 11:40:00,6.268,1280.9
"504",504,2021-12-16 11:50:00,6.268,1259.4
"505",505,2021-12-16 12:00:00,6.268,1108.7
"506",506,2021-12-16 12:10:00,6.166,1119.5
"507",507,2021-12-16 12:20:00,6.268,1097.9
"508",508,2021-12-16 12:30:00,6.37,1162.5
"509",509,2021-12-16 12:40:00,6.37,1119.5
"510",510,2021-12-16 12:50:00,6.37,1141
"511",511,2021-12-16 13:00:00,6.471,1044.1
"512",512,2021-12-16 13:10:00,6.471,925.7
"513",513,2021-12-16 13:20:00,6.471,882.6
"514",514,2021-12-16 13:30:00,6.37,850.4
"515",515,2021-12-16 13:40:00,6.37,1001
"516",516,2021-12-16 13:50:00,6.37,925.7
"517",517,2021-12-16 14:00:00,6.573,882.6
"518",518,2021-12-16 14:10:00,6.674,850.4
"519",519,2021-12-16 14:20:00,6.573,731.9
"520",520,2021-12-16 14:30:00,6.674,667.4
"521",521,2021-12-16 14:40:00,6.573,592
"522",522,2021-12-16 14:50:00,6.573,495.1
"523",523,2021-12-16 15:00:00,6.573,495.1
"524",524,2021-12-16 15:10:00,6.471,462.9
"525",525,2021-12-16 15:20:00,6.674,430.6
"526",526,2021-12-16 15:30:00,7.782,376.7
"527",527,2021-12-16 15:40:00,8.082,258.3
"528",528,2021-12-16 15:50:00,7.28,183
"529",529,2021-12-16 16:00:00,6.877,150.7
"530",530,2021-12-16 16:10:00,6.674,96.9
"531",531,2021-12-16 16:20:00,6.471,53.8
"532",532,2021-12-16 16:30:00,6.471,21.5
"533",533,2021-12-16 16:40:00,6.471,10.8
"534",534,2021-12-16 16:50:00,6.573,0
"535",535,2021-12-16 17:00:00,6.573,0
"536",536,2021-12-16 17:10:00,6.573,0
"537",537,2021-12-16 17:20:00,6.573,0
"538",538,2021-12-16 17:30:00,6.674,0
"539",539,2021-12-16 17:40:00,6.674,0
"540",540,2021-12-16 17:50:00,6.471,0
"541",541,2021-12-16 18:00:00,6.471,0
"542",542,2021-12-16 18:10:00,6.471,0
"543",543,2021-12-16 18:20:00,6.573,0
"544",544,2021-12-16 18:30:00,6.573,0
"545",545,2021-12-16 18:40:00,6.573,0
"546",546,2021-12-16 18:50:00,6.775,0
"547",547,2021-12-16 19:00:00,6.674,0
"548",548,2021-12-16 19:10:00,6.573,0
"549",549,2021-12-16 19:20:00,6.37,0
"550",550,2021-12-16 19:30:00,6.268,0
"551",551,2021-12-16 19:40:00,6.166,0
"552",552,2021-12-16 19:50:00,6.064,0
"553",553,2021-12-16 20:00:00,6.064,0
"554",554,2021-12-16 20:10:00,6.166,0
"555",555,2021-12-16 20:20:00,6.064,0
"556",556,2021-12-16 20:30:00,5.962,0
"557",557,2021-12-16 20:40:00,5.962,0
"558",558,2021-12-16 20:50:00,5.655,0
"559",559,2021-12-16 21:00:00,5.552,0
"560",560,2021-12-16 21:10:00,5.757,0
"561",561,2021-12-16 21:20:00,5.655,0
"562",562,2021-12-16 21:30:00,5.655,0
"563",563,2021-12-16 21:40:00,5.552,0
