"id","dttm","temp","lux"
1,2021-12-13 00:00:00,4.415,0
2,2021-12-13 00:10:00,4.415,0
3,2021-12-13 00:20:00,4.519,0
4,2021-12-13 00:30:00,4.623,0
5,2021-12-13 00:40:00,4.623,0
6,2021-12-13 00:50:00,4.623,0
7,2021-12-13 01:00:00,4.623,0
8,2021-12-13 01:10:00,4.623,0
9,2021-12-13 01:20:00,4.623,0
10,2021-12-13 01:30:00,4.623,0
11,2021-12-13 01:40:00,4.623,0
12,2021-12-13 01:50:00,4.623,0
13,2021-12-13 02:00:00,4.623,0
14,2021-12-13 02:10:00,4.727,0
15,2021-12-13 02:20:00,4.727,0
16,2021-12-13 02:30:00,4.727,0
17,2021-12-13 02:40:00,4.727,0
18,2021-12-13 02:50:00,4.623,0
19,2021-12-13 03:00:00,4.623,0
20,2021-12-13 03:10:00,4.623,0
21,2021-12-13 03:20:00,4.519,0
22,2021-12-13 03:30:00,4.519,0
23,2021-12-13 03:40:00,4.519,0
24,2021-12-13 03:50:00,4.623,0
25,2021-12-13 04:00:00,4.519,0
26,2021-12-13 04:10:00,4.207,0
27,2021-12-13 04:20:00,3.998,0
28,2021-12-13 04:30:00,3.893,0
29,2021-12-13 04:40:00,3.683,0
30,2021-12-13 04:50:00,3.261,0
31,2021-12-13 05:00:00,2.943,0
32,2021-12-13 05:10:00,2.73,0
33,2021-12-13 05:20:00,2.517,0
34,2021-12-13 05:30:00,2.41,0
35,2021-12-13 05:40:00,2.41,0
36,2021-12-13 05:50:00,2.303,0
37,2021-12-13 06:00:00,2.303,0
38,2021-12-13 06:10:00,2.195,0
39,2021-12-13 06:20:00,1.98,0
40,2021-12-13 06:30:00,1.872,0
41,2021-12-13 06:40:00,1.872,0
42,2021-12-13 06:50:00,1.872,0
43,2021-12-13 07:00:00,1.764,0
44,2021-12-13 07:10:00,1.764,0
45,2021-12-13 07:20:00,1.764,0
46,2021-12-13 07:30:00,1.548,0
47,2021-12-13 07:40:00,1.548,0
48,2021-12-13 07:50:00,1.548,0
49,2021-12-13 08:00:00,1.548,32.3
50,2021-12-13 08:10:00,1.439,96.9
51,2021-12-13 08:20:00,1.548,139.9
52,2021-12-13 08:30:00,1.548,215.3
53,2021-12-13 08:40:00,1.548,258.3
54,2021-12-13 08:50:00,1.548,376.7
55,2021-12-13 09:00:00,1.548,645.8
56,2021-12-13 09:10:00,1.764,850.4
57,2021-12-13 09:20:00,2.088,1141
58,2021-12-13 09:30:00,2.517,1550
59,2021-12-13 09:40:00,2.624,1463.9
60,2021-12-13 09:50:00,2.943,1550
61,2021-12-13 10:00:00,3.261,1636.1
62,2021-12-13 10:10:00,3.472,1722.2
63,2021-12-13 10:20:00,3.788,1808.3
64,2021-12-13 10:30:00,3.788,1894.5
65,2021-12-13 10:40:00,4.102,2066.7
66,2021-12-13 10:50:00,4.311,2152.8
67,2021-12-13 11:00:00,4.623,2152.8
68,2021-12-13 11:10:00,4.831,2152.8
69,2021-12-13 11:20:00,5.141,2152.8
70,2021-12-13 11:30:00,5.655,2497.2
71,2021-12-13 11:40:00,5.86,2238.9
72,2021-12-13 11:50:00,6.064,2325
73,2021-12-13 12:00:00,6.268,2583.4
74,2021-12-13 12:10:00,6.471,2755.6
