"Plot Title: 10347320"
#	Date	Time	Temp (°C) LGR S/N: 10347320,  #10347320	Intensity (Lux) LGR S/N: 10347320,  #10347320	Coupler Attached LGR S/N: 10347320	Host Connected LGR S/N: 10347320	Stopped LGR S/N: 10347320	End Of File LGR S/N: 10347320
66	2018-12-09	09:50:00	8.282	419.8				
67	2018-12-09	10:00:00	8.282	462.9				
68	2018-12-09	10:10:00	8.382	731.9				
69	2018-12-09	10:20:00	8.581	914.9				
70	2018-12-09	10:30:00	8.879	2,669.5				
71	2018-12-09	10:40:00	9.077	2,238.9				
72	2018-12-09	10:50:00	9.077	1,463.9				
73	2018-12-09	11:00:00	9.077	1,302.4				
74	2018-12-09	11:10:00	8.978	1,151.7				
75	2018-12-09	11:20:00	9.077	1,808.3				
76	2018-12-09	11:30:00	9.077	699.7				
77	2018-12-09	11:40:00	8.879	333.7				
78	2018-12-09	11:50:00	8.680	559.7				
79	2018-12-09	12:00:00	8.779	979.5				
80	2018-12-09	12:10:00	8.879	721.2				
81	2018-12-09	12:20:00	8.978	947.2				
82	2018-12-09	12:30:00	9.077	1,463.9				
83	2018-12-09	12:40:00	9.275	1,722.2				
84	2018-12-09	12:50:00	9.077	1,130.2				
85	2018-12-09	13:00:00	8.978	1,248.6				
86	2018-12-09	13:10:00	8.978	1,087.2				
87	2018-12-09	13:20:00	9.275	2,497.2				
88	2018-12-09	13:30:00	9.373	1,894.5				
89	2018-12-09	13:40:00	9.176	1,205.6				
90	2018-12-09	13:50:00	9.176	1,463.9				
91	2018-12-09	14:00:00	8.978	602.8				
92	2018-12-09	14:10:00	8.779	538.2				
93	2018-12-09	14:20:00	8.779	279.9				
94	2018-12-09	14:30:00	8.680	462.9				
95	2018-12-09	14:40:00	8.581	430.6				
96	2018-12-09	14:50:00	8.481	193.8				
97	2018-12-09	15:00:00	8.581	129.2				
98	2018-12-09	15:10:00	8.382	183.0				
99	2018-12-09	15:20:00	7.983	247.6				
100	2018-12-09	15:30:00	7.782	290.6				
101	2018-12-09	15:40:00	7.782	183.0				
102	2018-12-09	15:50:00	7.782	226.0				
103	2018-12-09	16:00:00	7.682	129.2				
104	2018-12-09	16:10:00	7.782	107.6				
105	2018-12-09	16:20:00	7.782	86.1				
106	2018-12-09	16:30:00	7.782	53.8				
107	2018-12-09	16:40:00	7.782	10.8				
108	2018-12-09	16:50:00	7.582	0.0				
109	2018-12-09	17:00:00	7.481	0.0				
110	2018-12-09	17:10:00	7.481	0.0				
111	2018-12-09	17:20:00	7.481	0.0				
112	2018-12-09	17:30:00	7.481	0.0				
113	2018-12-09	17:40:00	7.381	0.0				
114	2018-12-09	17:50:00	7.381	0.0				
115	2018-12-09	18:00:00	7.179	0.0				
116	2018-12-09	18:10:00	7.179	0.0				
117	2018-12-09	18:20:00	7.179	0.0				
118	2018-12-09	18:30:00	7.179	0.0				
119	2018-12-09	18:40:00	7.179	0.0				
120	2018-12-09	18:50:00	7.079	0.0				
121	2018-12-09	19:00:00	7.079	0.0				
122	2018-12-09	19:10:00	7.079	0.0				
123	2018-12-09	19:20:00	7.079	0.0				
124	2018-12-09	19:30:00	7.179	0.0				
125	2018-12-09	19:40:00	7.179	0.0				
126	2018-12-09	19:50:00	7.280	0.0				
127	2018-12-09	20:00:00	7.280	0.0				
128	2018-12-09	20:10:00	7.280	0.0				
129	2018-12-09	20:20:00	7.280	0.0				
130	2018-12-09	20:30:00	7.179	0.0				
131	2018-12-09	20:40:00	7.179	0.0				
132	2018-12-09	20:50:00	7.280	0.0				
133	2018-12-09	21:00:00	7.179	0.0				
134	2018-12-09	21:10:00	7.179	0.0				
135	2018-12-09	21:20:00	7.179	0.0				
136	2018-12-09	21:30:00	7.079	0.0				
137	2018-12-09	21:40:00	6.978	0.0				
138	2018-12-09	21:50:00	6.978	0.0				
139	2018-12-09	22:00:00	6.978	0.0				
140	2018-12-09	22:10:00	6.978	0.0				
141	2018-12-09	22:20:00	6.978	0.0				
142	2018-12-09	22:30:00	6.877	0.0				
143	2018-12-09	22:40:00	6.775	0.0				
144	2018-12-09	22:50:00	6.573	0.0				
145	2018-12-09	23:00:00	6.573	0.0				
146	2018-12-09	23:10:00	6.370	0.0				
147	2018-12-09	23:20:00	6.370	0.0				
148	2018-12-09	23:30:00	6.471	0.0				
149	2018-12-09	23:40:00	6.471	0.0				
150	2018-12-09	23:50:00	6.370	0.0				
151	2018-12-10	00:00:00	6.370	0.0				
152	2018-12-10	00:10:00	6.268	0.0				
153	2018-12-10	00:20:00	6.370	0.0				
154	2018-12-10	00:30:00	6.268	0.0				
155	2018-12-10	00:40:00	5.962	0.0				
156	2018-12-10	00:50:00	5.962	0.0				
157	2018-12-10	01:00:00	5.962	0.0				
158	2018-12-10	01:10:00	6.064	0.0				
159	2018-12-10	01:20:00	5.962	0.0				
160	2018-12-10	01:30:00	6.064	0.0				
161	2018-12-10	01:40:00	6.064	0.0				
162	2018-12-10	01:50:00	5.962	0.0				
163	2018-12-10	02:00:00	6.064	0.0				
164	2018-12-10	02:10:00	6.064	0.0				
165	2018-12-10	02:20:00	6.064	0.0				
166	2018-12-10	02:30:00	6.064	0.0				
167	2018-12-10	02:40:00	6.064	0.0				
168	2018-12-10	02:50:00	6.064	0.0				
169	2018-12-10	03:00:00	6.166	0.0				
170	2018-12-10	03:10:00	6.166	0.0				
171	2018-12-10	03:20:00	6.064	0.0				
172	2018-12-10	03:30:00	6.064	0.0				
173	2018-12-10	03:40:00	6.064	0.0				
174	2018-12-10	03:50:00	6.064	0.0				
175	2018-12-10	04:00:00	6.166	0.0				
176	2018-12-10	04:10:00	6.166	0.0				
177	2018-12-10	04:20:00	6.268	0.0				
178	2018-12-10	04:30:00	6.268	0.0				
179	2018-12-10	04:40:00	6.166	0.0				
180	2018-12-10	04:50:00	6.166	0.0				
181	2018-12-10	05:00:00	6.166	0.0				
182	2018-12-10	05:10:00	5.962	0.0				
183	2018-12-10	05:20:00	5.655	0.0				
184	2018-12-10	05:30:00	5.450	0.0				
185	2018-12-10	05:40:00	5.450	0.0				
186	2018-12-10	05:50:00	5.450	0.0				
187	2018-12-10	06:00:00	5.347	0.0				
188	2018-12-10	06:10:00	5.244	0.0				
189	2018-12-10	06:20:00	5.450	0.0				
190	2018-12-10	06:30:00	5.552	0.0				
191	2018-12-10	06:40:00	5.552	0.0				
192	2018-12-10	06:50:00	5.552	0.0				
193	2018-12-10	07:00:00	5.552	0.0				
194	2018-12-10	07:10:00	5.552	0.0				
195	2018-12-10	07:20:00	5.347	0.0				
196	2018-12-10	07:30:00	5.244	0.0				
197	2018-12-10	07:40:00	5.347	0.0				
198	2018-12-10	07:50:00	5.450	0.0				
199	2018-12-10	08:00:00	5.347	21.5				
200	2018-12-10	08:10:00	5.347	43.1				
201	2018-12-10	08:20:00	5.450	64.6				
202	2018-12-10	08:30:00	5.450	107.6				
203	2018-12-10	08:40:00	5.552	183.0				
204	2018-12-10	08:50:00	5.552	549.0				
205	2018-12-10	09:00:00	5.655	376.7				
206	2018-12-10	09:10:00	5.655	409.0				
207	2018-12-10	09:20:00	5.757	570.5				
208	2018-12-10	09:30:00	5.757	1,173.3				
209	2018-12-10	09:40:00	5.860	667.4				
210	2018-12-10	09:50:00	5.962	1,108.7				
211	2018-12-10	10:00:00	5.962	742.7				
212	2018-12-10	10:10:00	5.860	538.2				
213	2018-12-10	10:20:00	5.860	301.4				
214	2018-12-10	10:30:00	5.860	592.0				
215	2018-12-10	10:40:00	6.064	979.5				
216	2018-12-10	10:50:00	6.268	1,259.4				
217	2018-12-10	11:00:00	6.573	1,808.3				
218	2018-12-10	11:10:00	6.674	1,722.2				
219	2018-12-10	11:20:00	6.877	1,550.0				
220	2018-12-10	11:30:00	6.978	2,152.8				
221	2018-12-10	11:40:00	7.280	2,927.8				
222	2018-12-10	11:50:00	7.481	1,722.2				
223	2018-12-10	12:00:00	8.481	21,355.7				
224	2018-12-10	12:10:00	7.983	2,238.9				
225	2018-12-10	12:20:00	8.481	5,511.1				
226	2018-12-10	12:30:00	8.382	1,980.6				
227	2018-12-10	12:40:00	8.082	1,980.6				
228	2018-12-10	12:50:00	8.680	4,994.5				
229	2018-12-10	13:00:00	10.651	10,677.8				
230	2018-12-10	13:10:00	12.110	11,711.2				
231	2018-12-10	13:20:00	12.787	13,089.0				
232	2018-12-10	13:30:00	13.558	13,089.0				
233	2018-12-10	13:40:00	12.497	3,444.5				
234	2018-12-10	13:50:00	13.365	11,711.2				
235	2018-12-10	14:00:00	13.365	9,300.1				
236	2018-12-10	14:10:00	13.461	8,611.2				
237	2018-12-10	14:20:00	11.236	979.5				
238	2018-12-10	14:30:00	10.553	753.5				
239	2018-12-10	14:40:00	10.063	398.3				
240	2018-12-10	14:50:00	8.978	269.1				
241	2018-12-10	15:00:00	8.182	118.4				
242	2018-12-10	15:10:00	7.481	484.4				
243	2018-12-10	15:20:00	7.381	1,065.6				
244	2018-12-10	15:30:00	7.481	818.1				
245	2018-12-10	15:40:00	7.381	850.4				
246	2018-12-10	15:50:00	7.280	742.7				
247	2018-12-10	16:00:00	7.179	656.6				
248	2018-12-10	16:10:00	7.079	527.4				
249	2018-12-10	16:20:00	7.179	107.6				
250	2018-12-10	16:30:00	7.280	43.1				
251	2018-12-10	16:40:00	6.978	75.3				
252	2018-12-10	16:50:00	6.775	10.8				
253	2018-12-10	17:00:00	6.573	0.0				
254	2018-12-10	17:10:00	6.573	0.0				
255	2018-12-10	17:20:00	6.674	0.0				
256	2018-12-10	17:30:00	6.573	0.0				
257	2018-12-10	17:40:00	6.674	0.0				
258	2018-12-10	17:50:00	6.674	0.0				
259	2018-12-10	18:00:00	6.674	0.0				
260	2018-12-10	18:10:00	6.573	0.0				
261	2018-12-10	18:20:00	6.674	0.0				
262	2018-12-10	18:30:00	6.573	0.0				
263	2018-12-10	18:40:00	6.573	0.0				
264	2018-12-10	18:50:00	6.573	0.0				
265	2018-12-10	19:00:00	6.573	0.0				
266	2018-12-10	19:10:00	6.573	0.0				
267	2018-12-10	19:20:00	6.674	0.0				
268	2018-12-10	19:30:00	6.573	0.0				
269	2018-12-10	19:40:00	6.674	0.0				
270	2018-12-10	19:50:00	6.674	0.0				
271	2018-12-10	20:00:00	6.573	0.0				
272	2018-12-10	20:10:00	6.573	0.0				
273	2018-12-10	20:20:00	6.573	0.0				
274	2018-12-10	20:30:00	6.877	0.0				
275	2018-12-10	20:40:00	6.674	0.0				
276	2018-12-10	20:50:00	6.471	0.0				
277	2018-12-10	21:00:00	6.370	0.0				
278	2018-12-10	21:10:00	6.268	0.0				
279	2018-12-10	21:20:00	6.268	0.0				
280	2018-12-10	21:30:00	6.166	0.0				
281	2018-12-10	21:40:00	6.064	0.0				
282	2018-12-10	21:50:00	6.064	0.0				
283	2018-12-10	22:00:00	5.962	0.0				
284	2018-12-10	22:10:00	5.860	0.0				
285	2018-12-10	22:20:00	5.962	0.0				
286	2018-12-10	22:30:00	5.860	0.0				
287	2018-12-10	22:40:00	5.757	0.0				
288	2018-12-10	22:50:00	5.347	0.0				
289	2018-12-10	23:00:00	5.141	0.0				
290	2018-12-10	23:10:00	4.934	0.0				
291	2018-12-10	23:20:00	4.727	0.0				
292	2018-12-10	23:30:00	4.727	0.0				
293	2018-12-10	23:40:00	4.727	0.0				
294	2018-12-10	23:50:00	4.727	0.0				
295	2018-12-11	00:00:00	4.727	0.0				
296	2018-12-11	00:10:00	4.727	0.0				
297	2018-12-11	00:20:00	4.519	0.0				
298	2018-12-11	00:30:00	4.519	0.0				
299	2018-12-11	00:40:00	4.415	0.0				
300	2018-12-11	00:50:00	4.415	0.0				
301	2018-12-11	01:00:00	4.623	0.0				
302	2018-12-11	01:10:00	4.623	0.0				
303	2018-12-11	01:20:00	4.623	0.0				
304	2018-12-11	01:30:00	4.623	0.0				
305	2018-12-11	01:40:00	4.415	0.0				
306	2018-12-11	01:50:00	4.102	0.0				
307	2018-12-11	02:00:00	4.207	0.0				
308	2018-12-11	02:10:00	4.102	0.0				
309	2018-12-11	02:20:00	3.893	0.0				
310	2018-12-11	02:30:00	3.788	0.0				
311	2018-12-11	02:40:00	3.788	0.0				
312	2018-12-11	02:50:00	3.683	0.0				
313	2018-12-11	03:00:00	3.683	0.0				
314	2018-12-11	03:10:00	3.683	0.0				
315	2018-12-11	03:20:00	3.998	0.0				
316	2018-12-11	03:30:00	3.893	0.0				
317	2018-12-11	03:40:00	3.788	0.0				
318	2018-12-11	03:50:00	3.788	0.0				
319	2018-12-11	04:00:00	3.788	0.0				
320	2018-12-11	04:10:00	3.788	0.0				
321	2018-12-11	04:20:00	3.683	0.0				
322	2018-12-11	04:30:00	3.367	0.0				
323	2018-12-11	04:40:00	3.261	0.0				
324	2018-12-11	04:50:00	3.261	0.0				
325	2018-12-11	05:00:00	3.261	0.0				
326	2018-12-11	05:10:00	3.049	0.0				
327	2018-12-11	05:20:00	2.943	0.0				
328	2018-12-11	05:30:00	2.943	0.0				
329	2018-12-11	05:40:00	3.155	0.0				
330	2018-12-11	05:50:00	3.261	0.0				
331	2018-12-11	06:00:00	3.155	0.0				
332	2018-12-11	06:10:00	2.943	0.0				
333	2018-12-11	06:20:00	2.624	0.0				
334	2018-12-11	06:30:00	2.410	0.0				
335	2018-12-11	06:40:00	2.303	0.0				
336	2018-12-11	06:50:00	2.088	0.0				
337	2018-12-11	07:00:00	1.872	0.0				
338	2018-12-11	07:10:00	1.872	0.0				
339	2018-12-11	07:20:00	1.656	0.0				
340	2018-12-11	07:30:00	1.548	0.0				
341	2018-12-11	07:40:00	1.548	0.0				
342	2018-12-11	07:50:00	1.439	43.1				
343	2018-12-11	08:00:00	1.330	118.4				
344	2018-12-11	08:10:00	1.330	226.0				
345	2018-12-11	08:20:00	1.439	430.6				
346	2018-12-11	08:30:00	1.439	656.6				
347	2018-12-11	08:40:00	1.548	914.9				
348	2018-12-11	08:50:00	1.764	1,291.7				
349	2018-12-11	09:00:00	1.872	1,722.2				
350	2018-12-11	09:10:00	2.303	4,650.0				
351	2018-12-11	09:20:00	3.155	10,333.4				
352	2018-12-11	09:30:00	3.998	13,777.9				
353	2018-12-11	09:40:00	5.244	14,466.8				
354	2018-12-11	09:50:00	5.037	8,266.7				
355	2018-12-11	10:00:00	3.998	3,444.5				
356	2018-12-11	10:10:00	4.519	17,222.3				
357	2018-12-11	10:20:00	6.573	39,955.8				
358	2018-12-11	10:30:00	8.481	42,711.4				
359	2018-12-11	10:40:00	11.041	44,089.2				
360	2018-12-11	10:50:00	12.883	44,089.2				
361	2018-12-11	11:00:00	13.461	44,089.2				
362	2018-12-11	11:10:00	14.804	44,089.2				
363	2018-12-11	11:20:00	18.426	42,711.4				
364	2018-12-11	11:30:00	18.140	41,333.6				
365	2018-12-11	11:40:00	19.092	38,578.0				
366	2018-12-11	11:50:00	20.710	35,822.5				
367	2018-12-11	12:00:00	20.043	33,066.9				
368	2018-12-11	12:10:00	17.284	30,311.3				
369	2018-12-11	12:20:00	14.325	28,933.5				
370	2018-12-11	12:30:00	14.517	27,555.7				
371	2018-12-11	12:40:00	14.804	26,178.0				
372	2018-12-11	12:50:00	12.980	24,800.2				
373	2018-12-11	13:00:00	13.173	22,044.6				
374	2018-12-11	13:10:00	12.787	20,666.8				
375	2018-12-11	13:20:00	11.916	18,600.1				
376	2018-12-11	13:30:00	12.110	9,644.5				
377	2018-12-11	13:40:00	13.173	16,533.4				
378	2018-12-11	13:50:00	12.787	14,466.8				
379	2018-12-11	14:00:00	11.819	12,400.1				
380	2018-12-11	14:10:00	11.722	10,677.8				
381	2018-12-11	14:20:00	12.304	11,022.3				
382	2018-12-11	14:30:00	12.013	10,333.4				
383	2018-12-11	14:40:00	11.819	8,611.2				
384	2018-12-11	14:50:00	11.819	7,577.8				
385	2018-12-11	15:00:00	11.041	5,511.1				
386	2018-12-11	15:10:00	9.768	3,788.9				
387	2018-12-11	15:20:00	9.571	3,100.0				
388	2018-12-11	15:30:00	8.581	2,152.8				
389	2018-12-11	15:40:00	7.782	1,550.0				
390	2018-12-11	15:50:00	7.381	958.0				
391	2018-12-11	16:00:00	6.674	376.7				
392	2018-12-11	16:10:00	6.166	247.6				
393	2018-12-11	16:20:00	5.655	129.2				
394	2018-12-11	16:30:00	5.552	86.1				
395	2018-12-11	16:40:00	5.655	43.1				
396	2018-12-11	16:50:00	5.552	10.8				
397	2018-12-11	17:00:00	5.552	0.0				
398	2018-12-11	17:10:00	5.552	0.0				
399	2018-12-11	17:20:00	5.450	0.0				
400	2018-12-11	17:30:00	5.141	0.0				
401	2018-12-11	17:40:00	4.934	0.0				
402	2018-12-11	17:50:00	4.727	0.0				
403	2018-12-11	18:00:00	4.415	0.0				
404	2018-12-11	18:10:00	4.311	0.0				
405	2018-12-11	18:20:00	4.415	0.0				
406	2018-12-11	18:30:00	4.311	0.0				
407	2018-12-11	18:40:00	4.207	0.0				
408	2018-12-11	18:50:00	4.207	0.0				
409	2018-12-11	19:00:00	4.102	0.0				
410	2018-12-11	19:10:00	4.102	0.0				
411	2018-12-11	19:20:00	4.102	0.0				
412	2018-12-11	19:30:00	3.998	0.0				
413	2018-12-11	19:40:00	3.998	0.0				
414	2018-12-11	19:50:00	3.998	0.0				
415	2018-12-11	20:00:00	3.788	0.0				
416	2018-12-11	20:10:00	3.788	0.0				
417	2018-12-11	20:20:00	3.788	0.0				
418	2018-12-11	20:30:00	3.893	0.0				
419	2018-12-11	20:40:00	3.893	0.0				
420	2018-12-11	20:50:00	3.683	0.0				
421	2018-12-11	21:00:00	3.472	0.0				
422	2018-12-11	21:10:00	2.943	0.0				
423	2018-12-11	21:20:00	2.624	0.0				
424	2018-12-11	21:30:00	2.303	0.0				
425	2018-12-11	21:40:00	2.195	0.0				
426	2018-12-11	21:50:00	1.980	0.0				
427	2018-12-11	22:00:00	1.872	0.0				
428	2018-12-11	22:10:00	1.656	0.0				
429	2018-12-11	22:20:00	1.548	0.0				
430	2018-12-11	22:30:00	1.548	0.0				
431	2018-12-11	22:40:00	1.439	0.0				
432	2018-12-11	22:50:00	1.221	0.0				
433	2018-12-11	23:00:00	1.221	0.0				
434	2018-12-11	23:10:00	1.003	0.0				
435	2018-12-11	23:20:00	0.893	0.0				
436	2018-12-11	23:30:00	0.784	0.0				
437	2018-12-11	23:40:00	0.674	0.0				
438	2018-12-11	23:50:00	0.674	0.0				
439	2018-12-12	00:00:00	0.563	0.0				
440	2018-12-12	00:10:00	0.453	0.0				
441	2018-12-12	00:20:00	0.343	0.0				
442	2018-12-12	00:30:00	0.343	0.0				
443	2018-12-12	00:40:00	0.232	0.0				
444	2018-12-12	00:50:00	-0.102	0.0				
445	2018-12-12	01:00:00	-0.102	0.0				
446	2018-12-12	01:10:00	0.010	0.0				
447	2018-12-12	01:20:00	0.010	0.0				
448	2018-12-12	01:30:00	-0.102	0.0				
449	2018-12-12	01:40:00	-0.213	0.0				
450	2018-12-12	01:50:00	-0.213	0.0				
451	2018-12-12	02:00:00	-0.102	0.0				
452	2018-12-12	02:10:00	-0.213	0.0				
453	2018-12-12	02:20:00	-0.213	0.0				
454	2018-12-12	02:30:00	-0.213	0.0				
455	2018-12-12	02:40:00	-0.325	0.0				
456	2018-12-12	02:50:00	-0.325	0.0				
457	2018-12-12	03:00:00	-0.325	0.0				
458	2018-12-12	03:10:00	-0.325	0.0				
459	2018-12-12	03:20:00	-0.437	0.0				
460	2018-12-12	03:30:00	-0.437	0.0				
461	2018-12-12	03:40:00	-0.437	0.0				
462	2018-12-12	03:50:00	-0.662	0.0				
463	2018-12-12	04:00:00	-0.662	0.0				
464	2018-12-12	04:10:00	-0.774	0.0				
465	2018-12-12	04:20:00	-0.774	0.0				
466	2018-12-12	04:30:00	-0.774	0.0				
467	2018-12-12	04:40:00	-0.774	0.0				
468	2018-12-12	04:50:00	-0.887	0.0				
469	2018-12-12	05:00:00	-0.887	0.0				
470	2018-12-12	05:10:00	-1.114	0.0				
471	2018-12-12	05:20:00	-1.228	0.0				
472	2018-12-12	05:30:00	-1.114	0.0				
473	2018-12-12	05:40:00	-1.114	0.0				
474	2018-12-12	05:50:00	-1.228	0.0				
475	2018-12-12	06:00:00	-1.228	0.0				
476	2018-12-12	06:10:00	-1.456	0.0				
477	2018-12-12	06:20:00	-1.570	0.0				
478	2018-12-12	06:30:00	-1.684	0.0				
479	2018-12-12	06:40:00	-1.914	0.0				
480	2018-12-12	06:50:00	-2.030	0.0				
481	2018-12-12	07:00:00	-1.914	0.0				
482	2018-12-12	07:10:00	-1.914	0.0				
483	2018-12-12	07:20:00	-2.030	0.0				
484	2018-12-12	07:30:00	-2.030	0.0				
485	2018-12-12	07:40:00	-1.914	0.0				
486	2018-12-12	07:50:00	-1.684	43.1				
487	2018-12-12	08:00:00	-1.570	118.4				
488	2018-12-12	08:10:00	-1.684	247.6				
489	2018-12-12	08:20:00	-1.799	387.5				
490	2018-12-12	08:30:00	-1.684	549.0				
491	2018-12-12	08:40:00	-1.684	721.2				
492	2018-12-12	08:50:00	-1.684	979.5				
493	2018-12-12	09:00:00	-1.570	1,162.5				
494	2018-12-12	09:10:00	-1.228	3,272.2				
495	2018-12-12	09:20:00	-0.102	9,644.5				
496	2018-12-12	09:30:00	1.112	13,777.9				
497	2018-12-12	09:40:00	3.049	14,466.8				
498	2018-12-12	09:50:00	2.730	8,266.7				
499	2018-12-12	10:00:00	1.764	3,444.5				
500	2018-12-12	10:10:00	2.303	16,533.4				
501	2018-12-12	10:20:00	5.244	41,333.6				
502	2018-12-12	10:30:00	7.280	44,089.2				
503	2018-12-12	10:40:00	9.472	44,089.2				
504	2018-12-12	10:50:00	11.236	46,844.8				
505	2018-12-12	11:00:00	13.365	44,089.2				
506	2018-12-12	11:10:00	14.613	44,089.2				
507	2018-12-12	11:20:00	16.237	42,711.4				
508	2018-12-12	11:30:00	16.427	41,333.6				
509	2018-12-12	11:40:00	18.521	37,200.2				
510	2018-12-12	11:50:00	17.665	34,444.7				
511	2018-12-12	12:00:00	16.427	31,689.1				
512	2018-12-12	12:10:00	14.804	30,311.3				
513	2018-12-12	12:20:00	12.401	27,555.7				
514	2018-12-12	12:30:00	10.161	24,800.2				
515	2018-12-12	12:40:00	9.768	23,422.4				
516	2018-12-12	12:50:00	8.581	22,044.6				
517	2018-12-12	13:00:00	9.275	20,666.8				
518	2018-12-12	13:10:00	10.259	19,289.0				
519	2018-12-12	13:20:00	9.571	8,266.7				
520	2018-12-12	13:30:00	7.582	4,650.0				
521	2018-12-12	13:40:00	6.370	5,166.7				
522	2018-12-12	13:50:00	6.877	14,466.8				
523	2018-12-12	14:00:00	6.573	11,711.2				
524	2018-12-12	14:10:00	6.775	11,022.3				
525	2018-12-12	14:20:00	7.280	10,677.8				
526	2018-12-12	14:30:00	7.481	10,333.4				
527	2018-12-12	14:40:00	7.682	10,333.4				
528	2018-12-12	14:50:00	7.481	8,611.2				
529	2018-12-12	15:00:00	7.179	5,166.7				
530	2018-12-12	15:10:00	6.166	2,497.2				
531	2018-12-12	15:20:00	5.552	1,980.6				
532	2018-12-12	15:30:00	5.347	1,980.6				
533	2018-12-12	15:40:00	4.934	1,722.2				
534	2018-12-12	15:50:00	4.415	1,377.8				
535	2018-12-12	16:00:00	3.788	1,184.0				
536	2018-12-12	16:10:00	3.261	764.2				
537	2018-12-12	16:20:00	2.943	462.9				
538	2018-12-12	16:30:00	2.624	204.5				
539	2018-12-12	16:40:00	2.410	75.3				
540	2018-12-12	16:50:00	2.303	10.8				
541	2018-12-12	17:00:00	2.303	0.0				
542	2018-12-12	17:10:00	1.980	0.0				
543	2018-12-12	17:20:00	1.656	0.0				
544	2018-12-12	17:30:00	1.656	0.0				
545	2018-12-12	17:40:00	1.221	0.0				
546	2018-12-12	17:50:00	1.330	0.0				
547	2018-12-12	18:00:00	1.439	0.0				
548	2018-12-12	18:10:00	1.439	0.0				
549	2018-12-12	18:20:00	1.656	0.0				
550	2018-12-12	18:30:00	1.548	0.0				
551	2018-12-12	18:40:00	1.548	0.0				
552	2018-12-12	18:50:00	1.112	0.0				
553	2018-12-12	19:00:00	0.674	0.0				
554	2018-12-12	19:10:00	0.784	0.0				
555	2018-12-12	19:20:00	1.112	0.0				
556	2018-12-12	19:30:00	1.112	0.0				
557	2018-12-12	19:40:00	1.221	0.0				
558	2018-12-12	19:50:00	1.221	0.0				
559	2018-12-12	20:00:00	1.221	0.0				
