"Plot Title: 10350090"
#	Date	Time	Temp (°C) LGR S/N: 10350090,  #10350090	Intensity (Lux) LGR S/N: 10350090,  #10350090	Coupler Attached LGR S/N: 10350090	Coupler Detached LGR S/N: 10350090	Host Connected LGR S/N: 10350090	Stopped LGR S/N: 10350090	End Of File LGR S/N: 10350090
227	2018-12-10	12:40:00	7.782	1,722.2					
228	2018-12-10	12:50:00	7.983	3,100.0					
229	2018-12-10	13:00:00	8.779	4,305.6					
230	2018-12-10	13:10:00	9.472	5,511.1					
231	2018-12-10	13:20:00	9.373	5,166.7					
232	2018-12-10	13:30:00	9.669	5,511.1					
233	2018-12-10	13:40:00	9.275	3,961.1					
234	2018-12-10	13:50:00	9.669	5,511.1					
235	2018-12-10	14:00:00	9.373	2,583.4					
236	2018-12-10	14:10:00	9.965	5,166.7					
237	2018-12-10	14:20:00	8.978	925.7					
238	2018-12-10	14:30:00	8.382	602.8					
239	2018-12-10	14:40:00	8.082	376.7					
240	2018-12-10	14:50:00	7.882	247.6					
241	2018-12-10	15:00:00	7.782	139.9					
242	2018-12-10	15:10:00	7.179	505.9					
243	2018-12-10	15:20:00	7.179	1,065.6					
244	2018-12-10	15:30:00	7.179	925.7					
245	2018-12-10	15:40:00	7.179	1,054.9					
246	2018-12-10	15:50:00	7.481	1,011.8					
247	2018-12-10	16:00:00	7.179	850.4					
248	2018-12-10	16:10:00	7.079	549.0					
249	2018-12-10	16:20:00	6.775	107.6					
250	2018-12-10	16:30:00	6.674	75.3					
251	2018-12-10	16:40:00	6.573	53.8					
252	2018-12-10	16:50:00	6.674	64.6					
253	2018-12-10	17:00:00	6.471	0.0					
254	2018-12-10	17:10:00	6.471	0.0					
255	2018-12-10	17:20:00	6.471	0.0					
256	2018-12-10	17:30:00	6.471	0.0					
257	2018-12-10	17:40:00	6.573	0.0					
258	2018-12-10	17:50:00	6.573	0.0					
259	2018-12-10	18:00:00	6.573	0.0					
260	2018-12-10	18:10:00	6.573	0.0					
261	2018-12-10	18:20:00	6.573	0.0					
262	2018-12-10	18:30:00	6.674	0.0					
263	2018-12-10	18:40:00	6.674	0.0					
264	2018-12-10	18:50:00	6.674	0.0					
265	2018-12-10	19:00:00	6.674	0.0					
266	2018-12-10	19:10:00	6.775	0.0					
267	2018-12-10	19:20:00	6.877	0.0					
268	2018-12-10	19:30:00	6.877	0.0					
269	2018-12-10	19:40:00	6.877	0.0					
270	2018-12-10	19:50:00	6.978	0.0					
271	2018-12-10	20:00:00	6.877	0.0					
272	2018-12-10	20:10:00	6.775	0.0					
273	2018-12-10	20:20:00	6.775	0.0					
274	2018-12-10	20:30:00	6.674	0.0					
275	2018-12-10	20:40:00	6.775	0.0					
276	2018-12-10	20:50:00	6.877	0.0					
277	2018-12-10	21:00:00	6.877	0.0					
278	2018-12-10	21:10:00	6.775	0.0					
279	2018-12-10	21:20:00	6.573	0.0					
280	2018-12-10	21:30:00	6.471	0.0					
281	2018-12-10	21:40:00	6.268	0.0					
282	2018-12-10	21:50:00	6.268	0.0					
283	2018-12-10	22:00:00	6.370	0.0					
284	2018-12-10	22:10:00	6.370	0.0					
285	2018-12-10	22:20:00	6.370	0.0					
286	2018-12-10	22:30:00	6.471	0.0					
287	2018-12-10	22:40:00	6.370	0.0					
288	2018-12-10	22:50:00	5.757	0.0					
289	2018-12-10	23:00:00	5.347	0.0					
290	2018-12-10	23:10:00	5.037	0.0					
291	2018-12-10	23:20:00	4.934	0.0					
292	2018-12-10	23:30:00	5.037	0.0					
293	2018-12-10	23:40:00	5.141	0.0					
294	2018-12-10	23:50:00	5.141	0.0					
