date	hour	th	origin
2019-12-14	0	6.14	R
2019-12-14	1	6.415	R
2019-12-14	2	5.976	R
2019-12-14	3	6.226	R
2019-12-14	4	7.682	R
2019-12-14	5	9.087	R
2019-12-14	6	9.225	R
2019-12-14	7	9.32	R
2019-12-14	8	9.371	R
2019-12-14	9	8.484	R
2019-12-14	10	8.553	R
2019-12-14	11	8.785	R
2019-12-14	12	8.346	R
2019-12-14	13	9.035	R
2019-12-14	14	9.182	R
2019-12-14	15	10	R
2019-12-14	16	9.854	R
2019-12-14	17	10.147	R
2019-12-14	18	10.147	R
2019-12-14	19	10.293	R
2019-12-14	20	10.226	H
2019-12-14	21	10.488	H
2019-12-14	22	10.911	H
2019-12-14	23	11.204	H
2019-12-15	0	10.52	H
2019-12-15	1	9.899	H
2019-12-15	2	10.552	H
2019-12-15	3	11.771	H
2019-12-15	4	12.32	H
2019-12-15	5	12.513	H
2019-12-15	6	12.771	H
2019-12-15	7	12.996	H
2019-12-15	8	13.285	H
2019-12-15	9	13.798	H
2019-12-15	10	13.43	R
2019-12-15	11	13.206	R
2019-12-15	12	14.038	H
2019-12-15	13	13.718	H
2019-12-15	14	13.269	H
2019-12-15	15	12.931	H
2019-12-15	16	12.352	H
2019-12-15	17	11.706	H
2019-12-15	18	11.139	H
2019-12-15	19	10.422	H
2019-12-15	20	10.047	H
2019-12-15	21	9.735	H
2019-12-15	22	9.39	H
2019-12-15	23	9.11	H
2019-12-16	0	8.995	H
2019-12-16	1	9.044	H
2019-12-16	2	9.39	H
2019-12-16	3	9.34	H
2019-12-16	4	8.63	H
2019-12-16	5	8.116	H
2019-12-16	6	7.932	H
2019-12-16	7	7.682	H
2019-12-16	8	7.548	H
2019-12-16	9	8.497	H
2019-12-16	10	9.957	R
2019-12-16	11	10.634	H
2019-12-16	12	11.517	R
2019-12-16	13	11.827	R
2019-12-16	14	11.5	R
2019-12-16	15	11.867	H
2019-12-16	16	10.683	H
2019-12-16	17	9.472	H
2019-12-16	18	8.614	H
2019-12-16	19	8.431	H
2019-12-16	20	8.249	H
2019-12-16	21	7.799	H
2019-12-16	22	7.682	H
2019-12-16	23	7.078	H
2019-12-17	0	6.505	H
2019-12-17	1	6.708	H
2019-12-17	2	6.335	H
2019-12-17	3	6.268	H
2019-12-17	4	6.505	H
2019-12-17	5	6.438	H
2019-12-17	6	6.691	H
2019-12-17	7	7.095	H
2019-12-17	8	7.213	H
2019-12-17	9	7.514	H
2019-12-17	10	8.895	H
2019-12-17	11	10.793	R
2019-12-17	12	12.43	R
2019-12-17	13	12.56	R
2019-12-17	14	13.723	R
2019-12-17	15	12.433	H
2019-12-17	16	11.593	H
2019-12-17	17	11.074	H
2019-12-17	18	10.357	H
2019-12-17	19	9.274	H
2019-12-17	20	8.398	H
2019-12-17	21	8.149	H
2019-12-17	22	7.915	H
2019-12-17	23	7.632	H
2019-12-18	0	9.119	H
2019-12-18	1	12.078	H
2019-12-18	2	12.578	H
2019-12-18	3	12.578	H
2019-12-18	4	12.336	H
2019-12-18	5	12.126	H
2019-12-18	6	12.045	H
2019-12-18	7	11.609	H
2019-12-18	8	11.463	H
2019-12-18	9	11.787	H
2019-12-18	10	11.965	H
2019-12-18	11	11.388	R
2019-12-18	12	12.706	R
2019-12-18	13	13.686	H
2019-12-18	14	13.75	H
2019-12-18	15	13.429	H
2019-12-18	16	12.029	H
2019-12-18	17	10.667	H
2019-12-18	18	9.833	H
2019-12-18	19	9.258	H
2019-12-18	20	8.564	H
2019-12-18	21	8.165	H
2019-12-18	22	7.447	H
2019-12-18	23	6.877	H
2019-12-19	0	6.302	H
2019-12-19	1	5.877	H
2019-12-19	2	5.569	H
2019-12-19	3	5.175	H
2019-12-19	4	5.02	H
2019-12-19	5	4.588	H
2019-12-19	6	4.502	H
2019-12-19	7	4.571	H
2019-12-19	8	4.951	H
2019-12-19	9	5.674	R
2019-12-19	10	6.269	R
2019-12-19	11	7.965	H
2019-12-19	12	8.712	H
2019-12-19	13	9.472	H
2019-12-19	14	9.571	H
2019-12-19	15	9.669	H
2019-12-19	16	9.324	H
2019-12-19	17	8.531	H
2019-12-19	18	8.249	H
2019-12-19	19	7.565	H
2019-12-19	20	7.045	H
2019-12-19	21	6.91	H
2019-12-19	22	6.369	H
2019-12-19	23	5.809	H
2019-12-20	0	5.278	H
2019-12-20	1	5.192	H
2019-12-20	2	5.381	H
2019-12-20	3	4.689	H
2019-12-20	4	3.455	H
2019-12-20	5	3.437	H
2019-12-20	6	3.42	H
2019-12-20	7	3.788	H
2019-12-20	8	4.657	H
2019-12-20	9	5.071	H
2019-12-20	10	7.162	H
2019-12-20	11	7.865	H
2019-12-20	12	9.324	H
2019-12-20	13	8.795	H
2019-12-20	14	8.481	H
2019-12-20	15	9.455	H
2019-12-20	16	9.587	H
2019-12-20	17	9.176	H
2019-12-20	18	8.829	H
2019-12-20	19	8.564	H
2019-12-20	20	8.432	H
2019-12-20	21	8.232	H
2019-12-20	22	7.665	H
2019-12-20	23	7.213	H
2019-12-21	0	6.64	H
2019-12-21	1	5.877	H
2019-12-21	2	5.415	H
2019-12-21	3	4.848	H
2019-12-21	4	4.467	H
2019-12-21	5	4.259	H
2019-12-21	6	4.795	H
2019-12-21	7	5.02	H
2019-12-21	8	5.054	H
2019-12-21	9	5.432	H
2019-12-21	10	6.097	H
2019-12-21	11	7.217	R
2019-12-21	12	8.441	R
2019-12-21	13	8.449	R
2019-12-21	14	8.199	R
2019-12-21	15	8.762	H
2019-12-21	16	7.932	H
2019-12-21	17	6.386	H
