date	hour	th	origin
2019-12-14	0	19.155	H
2019-12-14	1	17.871	H
2019-12-14	2	17.205	H
2019-12-14	3	16.935	H
2019-12-14	4	16.061	H
2019-12-14	5	16.475	H
2019-12-14	6	16.697	H
2019-12-14	7	9.251	R
2019-12-14	8	9.314	R
2019-12-14	9	15.886	H
2019-12-14	10	16.792	H
2019-12-14	11	19.266	H
2019-12-14	12	20.234	H
2019-12-14	13	21.012	H
2019-12-14	14	20.758	H
2019-12-14	15	10.084	R
2019-12-14	16	20.503	H
2019-12-14	17	17.515	H
2019-12-14	18	10.292	H
2019-12-14	19	10.488	H
2019-12-14	20	10.471	H
2019-12-14	21	10.928	H
2019-12-14	22	11.512	H
2019-12-14	23	11.3	H
2019-12-15	0	9.258	H
2019-12-15	1	8.829	H
2019-12-15	2	10.405	H
2019-12-15	3	11.803	H
2019-12-15	4	12.626	H
2019-12-15	5	13.012	H
2019-12-15	6	13.477	H
2019-12-15	7	13.718	H
2019-12-15	8	14.086	H
2019-12-15	9	14.501	H
2019-12-15	10	14.597	H
2019-12-15	11	14.437	H
2019-12-15	12	14.022	H
2019-12-15	13	13.188	H
2019-12-15	14	12.239	H
2019-12-15	15	12.078	H
2019-12-15	16	11.495	H
2019-12-15	17	10.144	H
2019-12-15	18	9.291	H
2019-12-15	19	8.895	H
2019-12-15	20	8.597	H
2019-12-15	21	8.066	H
2019-12-15	22	7.865	H
2019-12-15	23	7.615	H
2019-12-16	0	7.465	H
2019-12-16	1	7.816	H
2019-12-16	2	8.415	H
2019-12-16	3	8.032	H
2019-12-16	4	7.011	H
2019-12-16	5	6.589	H
2019-12-16	6	6.59	H
2019-12-16	7	6.387	H
2019-12-16	8	6.149	H
2019-12-16	9	7.329	H
2019-12-16	10	10.031	R
2019-12-16	11	11.402	R
2019-12-16	12	11.94	R
2019-12-16	13	12.319	R
2019-12-16	14	11.919	R
2019-12-16	15	11.462	H
2019-12-16	16	9.207	H
2019-12-16	17	7.481	H
2019-12-16	18	7.129	H
2019-12-16	19	7.011	H
2019-12-16	20	6.418	H
2019-12-16	21	6.028	H
2019-12-16	22	5.12	H
2019-12-16	23	4.64	H
2019-12-17	0	4.014	H
2019-12-17	1	4.502	H
2019-12-17	2	3.805	H
2019-12-17	3	4.328	H
2019-12-17	4	4.536	H
2019-12-17	5	4.38	H
2019-12-17	6	5.002	H
2019-12-17	7	5.175	H
2019-12-17	8	4.449	H
2019-12-17	9	5.362	H
2019-12-17	10	8.017	R
2019-12-17	11	11.054	R
2019-12-17	12	13.057	R
2019-12-17	13	13.216	R
2019-12-17	14	14.639	R
2019-12-17	15	11.867	H
2019-12-17	16	10.487	H
2019-12-17	17	9.883	H
2019-12-17	18	8.81	H
2019-12-17	19	6.908	H
2019-12-17	20	6.352	H
2019-12-17	21	6.792	H
2019-12-17	22	5.602	H
2019-12-17	23	5.089	H
2019-12-18	0	14.228	R
2019-12-18	1	13.525	H
2019-12-18	2	13.541	H
2019-12-18	3	13.028	H
2019-12-18	4	12.223	H
2019-12-18	5	11.787	H
2019-12-18	6	11.285	H
2019-12-18	7	10.683	H
2019-12-18	8	10.732	H
2019-12-18	9	10.634	H
2019-12-18	10	11.106	H
2019-12-18	11	12.222	H
2019-12-18	12	13.395	R
2019-12-18	13	14.86	R
2019-12-18	14	14.998	R
2019-12-18	15	13.091	H
2019-12-18	16	10.469	H
2019-12-18	17	8.994	H
2019-12-18	18	8.481	H
2019-12-18	19	7.899	H
2019-12-18	20	6.792	H
2019-12-18	21	5.842	H
2019-12-18	22	4.744	H
2019-12-18	23	3.858	H
2019-12-19	0	3.437	H
2019-12-19	1	3.261	H
2019-12-19	2	2.801	H
2019-12-19	3	2.553	H
