date	hour	th	origin
2019-12-14	0	6.251	H
2019-12-14	1	6.50516666666667	H
2019-12-14	2	6.3865	H
2019-12-14	3	6.45433333333333	H
2019-12-14	4	7.58016666666667	H
2019-12-14	5	9.126	H
2019-12-14	6	9.4225	H
2019-12-14	7	9.35666666666667	H
2019-12-14	8	9.27466666666667	H
2019-12-14	9	9.06	H
2019-12-14	10	9.20883333333333	H
2019-12-14	11	9.3735	H
2019-12-14	12	9.0935	H
2019-12-14	13	9.838971630125565	R
2019-12-14	14	9.86633333333333	H
2019-12-14	15	10.5366666666667	H
2019-12-14	16	10.4386666666667	H
2019-12-14	17	10.5693333333333	H
2019-12-14	18	10.667	H
2019-12-14	19	10.8623333333333	H
2019-12-14	20	10.9598333333333	H
2019-12-14	21	11.22	H
2019-12-14	22	11.7058333333333	H
2019-12-14	23	11.8675	H
2019-12-15	0	11.2845	H
2019-12-15	1	10.4548333333333	H
2019-12-15	2	11.4136666666667	H
2019-12-15	3	12.5291666666667	H
2019-12-15	4	13.028	H
2019-12-15	5	13.381	H
2019-12-15	6	13.638	H
2019-12-15	7	13.862	H
2019-12-15	8	14.15	H
2019-12-15	9	14.453	H
2019-12-15	10	14.254235996843203	R
2019-12-15	11	14.029144087951716	R
2019-12-15	12	14.3411666666667	H
2019-12-15	13	14.038	H
2019-12-15	14	13.5255	H
2019-12-15	15	13.1886666666667	H
2019-12-15	16	12.7385	H
2019-12-15	17	12.11	H
2019-12-15	18	11.3981666666667	H
2019-12-15	19	11.155	H
2019-12-15	20	10.9111666666667	H
2019-12-15	21	10.6995	H
2019-12-15	22	10.4386666666667	H
2019-12-15	23	10.1446666666667	H
2019-12-16	0	10.0956666666667	H
2019-12-16	1	10.1608333333333	H
2019-12-16	2	10.504	H
2019-12-16	3	10.8781666666667	H
2019-12-16	4	10.9266666666667	H
2019-12-16	5	9.86616666666667	H
2019-12-16	6	9.6365	H
2019-12-16	7	9.40633333333333	H
2019-12-16	8	9.324	H
2019-12-16	9	9.587	H
2019-12-16	10	10.6503333333333	H
2019-12-16	11	11.890770953482583	R
2019-12-16	12	12.332297390154348	R
2019-12-16	13	13.333	H
2019-12-16	14	13.0763333333333	H
2019-12-16	15	12.8028333333333	H
2019-12-16	16	11.9483333333333	H
2019-12-16	17	10.9923333333333	H
2019-12-16	18	10.1608333333333	H
2019-12-16	19	9.43916666666667	H
2019-12-16	20	9.077	H
2019-12-16	21	8.8455	H
2019-12-16	22	8.84566666666667	H
2019-12-16	23	8.5805	H
2019-12-17	0	7.982	H
2019-12-17	1	8.14883333333333	H
2019-12-17	2	7.8155	H
2019-12-17	3	7.849	H
2019-12-17	4	7.9995	H
2019-12-17	5	7.83216666666667	H
2019-12-17	6	8.01566666666667	H
2019-12-17	7	7.233099915651035	R
2019-12-17	8	7.9995	H
2019-12-17	9	8.03266666666667	H
2019-12-17	10	9.405	H
2019-12-17	11	11.60507737681262	R
2019-12-17	12	13.24997978794272	R
2019-12-17	13	13.379840504610886	R
2019-12-17	14	14.548586954624378	R
2019-12-17	15	13.525	H
2019-12-17	16	12.3361666666667	H
2019-12-17	17	12.013	H
2019-12-17	18	11.576	H
2019-12-17	19	10.4873333333333	H
2019-12-17	20	9.899	H
2019-12-17	21	9.88266666666667	H
2019-12-17	22	9.6855	H
2019-12-17	23	9.242	H
2019-12-18	0	11.8611666666667	H
2019-12-18	1	13.846	H
2019-12-18	2	14.006	H
2019-12-18	3	13.798	H
2019-12-18	4	13.4293333333333	H
2019-12-18	5	13.012	H
2019-12-18	6	12.7706666666667	H
2019-12-18	7	12.223	H
2019-12-18	8	11.9321666666667	H
2019-12-18	9	12.207	H
2019-12-18	10	12.465	H
2019-12-18	11	12.7708333333333	H
2019-12-18	12	13.527015983501474	R
2019-12-18	13	14.730391957959812	R
2019-12-18	14	14.842937912405555	R
2019-12-18	15	14.7563333333333	H
2019-12-18	16	13.6215	H
2019-12-18	17	12.3516666666667	H
2019-12-18	18	11.4793333333333	H
2019-12-18	19	11.0088333333333	H
2019-12-18	20	10.6996666666667	H
2019-12-18	21	10.1116666666667	H
2019-12-18	22	9.25816666666667	H
2019-12-18	23	8.74616666666667	H
2019-12-19	0	8.2985	H
2019-12-19	1	7.96583333333333	H
2019-12-19	2	7.54816666666667	H
2019-12-19	3	7.21283333333333	H
2019-12-19	4	6.92733333333333	H
2019-12-19	5	6.5895	H
2019-12-19	6	6.285	H
2019-12-19	7	6.38666666666667	H
2019-12-19	8	6.62316666666667	H
2019-12-19	9	7.34683333333333	H
2019-12-19	10	7.059952293426814	R
2019-12-19	11	8.08216666666667	H
2019-12-19	12	10.020776633460995	R
2019-12-19	13	10.990403317916636	R
2019-12-19	14	10.687394979024248	R
2019-12-19	15	10.8623333333333	H
2019-12-19	16	10.5038333333333	H
2019-12-19	17	9.81683333333333	H
2019-12-19	18	9.4225	H
2019-12-19	19	9.0105	H
2019-12-19	20	8.46466666666667	H
2019-12-19	21	8.14883333333333	H
2019-12-19	22	7.36366666666667	H
2019-12-19	23	6.64033333333333	H
2019-12-20	0	6.64016666666667	H
2019-12-20	1	7.028	H
2019-12-20	2	7.062	H
2019-12-20	3	5.119	H
2019-12-20	4	4.08466666666667	H
2019-12-20	5	3.99766666666667	H
2019-12-20	6	4.38033333333333	H
2019-12-20	7	4.60566666666667	H
2019-12-20	8	4.86483333333333	H
2019-12-20	9	4.3795	H
2019-12-20	10	6.92566666666667	H
2019-12-20	11	8.0485	H
2019-12-20	12	8.92833333333333	H
2019-12-20	13	8.265	H
2019-12-20	14	8.0985	H
2019-12-20	15	9.52016666666667	H
2019-12-20	16	10.161	H
2019-12-20	17	9.735	H
2019-12-20	18	9.15916666666667	H
2019-12-20	19	8.76266666666667	H
2019-12-20	20	8.4315	H
2019-12-20	21	8.38183333333333	H
2019-12-20	22	8.16533333333333	H
2019-12-20	23	7.71516666666667	H
2019-12-21	0	7.2465	H
2019-12-21	1	6.9275	H
2019-12-21	2	6.70766666666667	H
2019-12-21	3	6.36966666666667	H
2019-12-21	4	6.115	H
2019-12-21	5	5.74016666666667	H
2019-12-21	6	5.85966666666667	H
2019-12-21	7	5.979	H
2019-12-21	8	5.928	H
2019-12-21	9	6.115	H
2019-12-21	10	6.859	H
2019-12-21	11	7.66483333333333	H
2019-12-21	12	9.241612333452	R
2019-12-21	13	9.42266666666667	H
2019-12-21	14	9.37316666666667	H
2019-12-21	15	8.64683333333333	H
2019-12-21	16	8.31533333333333	H
2019-12-21	17	7.5645	H
2019-12-21	18	6.488	H
2019-12-21	19	6.217	H
2019-12-21	20	5.996	H
2019-12-21	21	6.3525	H
2019-12-21	22	6.48783333333333	H
2019-12-21	23	6.8595	H
2019-12-22	0	7.99833333333333	H
2019-12-22	1	9.1095	H
2019-12-22	2	9.55416666666667	H
2019-12-22	3	9.932	H
2019-12-22	4	10.0466666666667	H
2019-12-22	5	9.84983333333333	H
2019-12-22	6	9.98083333333333	H
2019-12-22	7	10.3896666666667	H
2019-12-22	8	10.1446666666667	H
2019-12-22	9	10.0301666666667	H
2019-12-22	10	10.0793333333333	H
2019-12-22	11	10.112	H
2019-12-22	12	9.8335	H
2019-12-22	13	9.7843333333333309	H
2019-12-22	14	9.4555	H
2019-12-22	15	9.011	H
2019-12-22	16	8.8785	H
2019-12-22	17	8.46466666666667	H
2019-12-22	18	8.24883333333333	H
2019-12-22	19	7.81533333333333	H
2019-12-22	20	7.98266666666667	H
2019-12-22	21	8.132	H
2019-12-22	22	8.0655	H
2019-12-22	23	7.682	H
2019-12-23	0	7.66516666666667	H
2019-12-23	1	7.36416666666667	H
2019-12-23	2	7.19583333333333	H
2019-12-23	3	7.14566666666667	H
2019-12-23	4	7.26316666666667	H
2019-12-23	5	7.51013611120979	R
2019-12-23	6	7.24633333333333	H
2019-12-23	7	7.36416666666667	H
2019-12-23	8	7.31366666666667	H
2019-12-23	9	7.5815	H
2019-12-23	10	7.8655	H
2019-12-23	11	8.03216666666667	H
2019-12-23	12	7.9995	H
2019-12-23	13	8.08216666666667	H
2019-12-23	14	8.14883333333333	H
2019-12-23	15	8.31533333333333	H
2019-12-23	16	8.19866666666667	H
2019-12-23	17	7.88216666666667	H
2019-12-23	18	7.69866666666667	H
2019-12-23	19	7.56483333333333	H
2019-12-23	20	7.31366666666667	H
2019-12-23	21	7.0285	H
2019-12-23	22	7.0115	H
2019-12-23	23	7.38083333333333	H
2019-12-24	0	7.31366666666667	H
2019-12-24	1	7.54833333333333	H
2019-12-24	2	7.632	H
2019-12-24	3	7.33033333333333	H
2019-12-24	4	7.752542782323699	R
2019-12-24	5	7.381	H
2019-12-24	6	7.59833333333333	H
2019-12-24	7	7.782	H
2019-12-24	8	7.64866666666667	H
2019-12-24	9	7.782	H
2019-12-24	10	8.082	H
2019-12-24	11	9.37183333333333	H
2019-12-24	12	10.259	H
2019-12-24	13	10.3733333333333	H
2019-12-24	14	10.5366666666667	H
2019-12-24	15	11.1223333333333	H
2019-12-24	16	11.0086666666667	H
2019-12-24	17	10.2916666666667	H
2019-12-24	18	10.1773333333333	H
2019-12-24	19	10.21	H
2019-12-24	20	10.0466666666667	H
2019-12-24	21	9.98133333333333	H
2019-12-24	22	9.8825	H
2019-12-24	23	9.768	H
2019-12-25	0	9.4718333333333309	H
2019-12-25	1	9.3895	H
2019-12-25	2	9.32416666666667	H
2019-12-25	3	9.4225	H
2019-12-25	4	9.5545	H
2019-12-25	5	9.538	H
2019-12-25	6	9.4885	H
2019-12-25	7	9.35666666666667	H
2019-12-25	8	9.35666666666667	H
2019-12-25	9	9.373	H
2019-12-25	10	9.48401900456591	R
2019-12-25	11	9.324	H
2019-12-25	12	9.20883333333333	H
2019-12-25	13	9.175	H
2019-12-25	14	8.54766666666667	H
2019-12-25	15	8.59733333333333	H
2019-12-25	16	8.282	H
2019-12-25	17	7.648	H
2019-12-25	18	6.92733333333333	H
2019-12-25	19	6.74133333333333	H
2019-12-25	20	6.403	H
2019-12-25	21	5.63766666666667	H
2019-12-25	22	4.89933333333333	H
2019-12-25	23	4.276	H
2019-12-26	0	3.87533333333333	H
2019-12-26	1	3.349	H
2019-12-26	2	3.03133333333333	H
2019-12-26	3	2.53466666666667	H
2019-12-26	4	2.3565	H
2019-12-26	5	2.195	H
2019-12-26	6	2.08783333333333	H
2019-12-26	7	1.854	H
2019-12-26	8	1.90783333333333	H
2019-12-26	9	2.71216666666667	H
2019-12-26	10	3.4151948456069605	R
2019-12-26	11	4.519	H
2019-12-26	12	4.298247718950488	R
2019-12-26	13	4.91683333333333	H
2019-12-26	14	4.95116666666667	H
2019-12-26	15	5.141	H
2019-12-26	16	5.07166666666667	H
2019-12-26	17	5.01983333333333	H
2019-12-26	18	5.3805	H
2019-12-26	19	6.40333333333333	H
2019-12-26	20	6.62333333333333	H
2019-12-26	21	6.70783333333333	H
2019-12-26	22	7.26333333333333	H
2019-12-26	23	7.615	H
2019-12-27	0	8.09883333333333	H
2019-12-27	1	8.016	H
2019-12-27	2	8.38166666666667	H
