date	hour	th	origin
2019-12-14	00	6.285	H
2019-12-14	01	6.573	H
2019-12-14	02	6.471	H
2019-12-14	03	6.539	H
2019-12-14	04	7.631	H
2019-12-14	05	8.994	H
2019-12-14	06	9.258	H
2019-12-14	07	9.242	H
2019-12-14	08	9.176	H
2019-12-14	09	8.746	H
2019-12-14	10	9.027	H
2019-12-14	11	9.34	H
2019-12-14	12	9.06	H
2019-12-14	13	9.423	H
2019-12-14	14	9.768	H
2019-12-14	15	10.553	H
2019-12-14	16	10.422	H
2019-12-14	17	10.504	H
2019-12-14	18	10.504	H
2019-12-14	19	10.704	R
2019-12-14	20	10.748	H
2019-12-14	21	11.09	H
2019-12-14	22	11.706	H
2019-12-14	23	11.657	H
2019-12-15	00	10.634	H
2019-12-15	01	9.915	H
2019-12-15	02	11.43	H
2019-12-15	03	12.449	H
2019-12-15	04	13.044	H
2019-12-15	05	13.317	H
2019-12-15	06	13.541	H
2019-12-15	07	13.83	H
2019-12-15	08	14.006	H
2019-12-15	09	14.23	H
2019-12-15	10	14.293	H
2019-12-15	11	14.07	H
2019-12-15	12	14.038	H
2019-12-15	13	13.654	H
2019-12-15	14	13.044	H
2019-12-15	15	12.739	H
2019-12-15	16	12.271	H
2019-12-15	17	11.463	H
2019-12-15	18	10.862	H
2019-12-15	19	10.634	H
2019-12-15	20	10.569	H
2019-12-15	21	10.781	H
2019-12-15	22	10.046	H
2019-12-15	23	9.636	H
2019-12-16	00	9.242	H
2019-12-16	01	9.077	H
2019-12-16	02	8.945	H
2019-12-16	03	10.304	H
2019-12-16	04	11.495	H
2019-12-16	05	9.586	H
2019-12-16	06	9.357	H
2019-12-16	07	10.797	H
2019-12-16	08	11.252	H
2019-12-16	09	10.194	H
2019-12-16	10	10.764	H
2019-12-16	11	10.7	H
2019-12-16	12	11.171	H
2019-12-16	13	11.884	H
2019-12-16	14	11.835	H
2019-12-16	15	11.706	H
2019-12-16	16	10.732	H
2019-12-16	17	9.406	H
2019-12-16	18	8.248	H
2019-12-16	19	7.565	H
2019-12-16	20	7.414	H
2019-12-16	21	7.515	H
2019-12-16	22	7.531	H
2019-12-16	23	6.994	H
2019-12-17	00	6.64	H
2019-12-17	01	6.302	H
2019-12-17	02	6.234	H
2019-12-17	03	6.285	H
2019-12-17	04	5.757	H
2019-12-17	05	5.638	H
2019-12-17	06	5.706	H
2019-12-17	07	6.115	H
2019-12-17	08	5.672	H
2019-12-17	09	5.791	H
2019-12-17	10	7.279	H
2019-12-17	11	11.23	R
2019-12-17	12	12.954	R
2019-12-17	13	13.09	R
2019-12-17	14	12.271	H
2019-12-17	15	11.122	H
2019-12-17	16	10.373	H
2019-12-17	17	10.063	H
2019-12-17	18	10.112	H
2019-12-17	19	8.927	H
2019-12-17	20	8.066	H
2019-12-17	21	7.213	H
2019-12-17	22	6.606	H
2019-12-17	23	7.01	H
2019-12-18	00	13.96	R
2019-12-18	01	14.022	H
2019-12-18	02	14.165	H
2019-12-18	03	13.798	H
2019-12-18	04	13.285	H
2019-12-18	05	12.771	H
2019-12-18	06	12.546	H
2019-12-18	07	11.965	H
2019-12-18	08	11.867	H
2019-12-18	09	12.32	H
2019-12-18	10	12.481	H
2019-12-18	11	12.674	H
2019-12-18	12	13.622	H
2019-12-18	13	13.974	H
2019-12-18	14	14.245	H
2019-12-18	15	13.878	H
2019-12-18	16	12.384	H
2019-12-18	17	10.927	H
2019-12-18	18	10.062	H
2019-12-18	19	9.439	H
2019-12-18	20	8.878	H
2019-12-18	21	7.865	H
2019-12-18	22	7.314	H
2019-12-18	23	6.792	H
2019-12-19	00	6.573	H
2019-12-19	01	6.404	H
2019-12-19	02	5.586	H
2019-12-19	03	5.037	H
2019-12-19	04	4.658	H
2019-12-19	05	5.02	H
2019-12-19	06	4.865	H
