date	hour	th	origin
2019-12-14	0	6.387	H
2019-12-14	1	6.674	H
2019-12-14	2	6.539	H
2019-12-14	3	6.691	H
2019-12-14	4	7.23	H
2019-12-14	5	8.265	H
2019-12-14	6	8.531	H
2019-12-14	7	8.581	H
2019-12-14	8	9.307	H
2019-12-14	9	10.531	R
2019-12-14	10	9.57	H
2019-12-14	11	10.772	R
2019-12-14	12	10.421	R
2019-12-14	13	10.972	R
2019-12-14	14	10.748	H
2019-12-14	15	11.317	H
2019-12-14	16	11.09	H
2019-12-14	17	11.171	H
2019-12-14	18	11.025	H
2019-12-14	19	11.977	R
2019-12-14	20	11.188	H
2019-12-14	21	11.334	H
2019-12-14	22	11.867	H
2019-12-14	23	11.884	H
2019-12-14	0	11.463	H
2019-12-15	1	11.041	H
2019-12-15	2	11.495	H
2019-12-15	3	12.578	H
2019-12-15	4	13.108	H
2019-12-15	5	13.445	H
2019-12-15	6	13.846	H
2019-12-15	7	13.99	H
2019-12-15	8	14.086	H
2019-12-15	9	14.134	H
2019-12-15	10	14.373	H
2019-12-15	11	14.389	H
2019-12-15	12	14.389	H
2019-12-15	13	14.15	H
2019-12-15	14	13.766	H
2019-12-15	15	13.574	H
2019-12-15	16	13.285	H
2019-12-15	17	12.867	H
2019-12-15	18	12.899	H
2019-12-15	19	12.723	H
2019-12-15	20	12.497	H
2019-12-15	21	12.578	H
2019-12-15	22	12.288	H
2019-12-15	23	12.175	H
2019-12-15	0	12.013	H
2019-12-16	1	11.835	H
2019-12-16	2	11.997	H
2019-12-16	3	11.948	H
2019-12-16	4	12.078	H
2019-12-16	5	11.771	H
2019-12-16	6	11.56	H
2019-12-16	7	11.383	H
2019-12-16	8	11.657	H
2019-12-16	9	10.648	R
2019-12-16	10	11.709	R
2019-12-16	11	12.604	R
2019-12-16	12	12.955	R
2019-12-16	13	13.203	R
2019-12-16	14	14.948	H
2019-12-16	15	14.533	H
2019-12-16	16	13.99	H
2019-12-16	17	13.477	H
2019-12-16	18	13.044	H
2019-12-16	19	12.465	H
2019-12-16	20	12.223	H
2019-12-16	21	11.884	H
2019-12-16	22	11.576	H
2019-12-16	23	11.415	H
2019-12-16	0	10.944	H
2019-12-17	1	10.422	H
2019-12-17	2	10.422	H
2019-12-17	3	10.275	H
2019-12-17	4	9.834	H
2019-12-17	5	9.686	H
2019-12-17	6	9.62	H
2019-12-17	7	9.784	H
2019-12-17	8	9.702	H
2019-12-17	9	8.864	R
2019-12-17	10	10.393	R
2019-12-17	11	12.377	R
2019-12-17	12	13.685	R
2019-12-17	13	13.789	R
2019-12-17	14	15.441	H
2019-12-17	15	14.133	H
2019-12-17	16	13.253	H
2019-12-17	17	13.605	H
2019-12-17	18	13.155	H
2019-12-17	19	12.369	H
2019-12-17	20	12.288	H
2019-12-17	21	11.932	H
2019-12-17	22	11.835	H
2019-12-17	23	12.045	H
2019-12-17	0	13.091	H
2019-12-18	1	14.325	H
2019-12-18	2	14.416	R
2019-12-18	3	14.309	H
2019-12-18	4	14.086	H
2019-12-18	5	13.782	H
2019-12-18	6	13.622	H
2019-12-18	7	13.445	H
2019-12-18	8	13.317	H
2019-12-18	9	13.574	H
2019-12-18	10	13.766	H
2019-12-18	11	12.852	R
2019-12-18	12	13.906	R
2019-12-18	13	14.863	R
2019-12-18	14	16.713	H
2019-12-18	15	16.205	H
2019-12-18	16	15.393	H
2019-12-18	17	14.453	H
2019-12-18	18	13.974	H
2019-12-18	19	13.782	H
2019-12-18	20	12.963	H
2019-12-18	21	12.61	H
2019-12-18	22	12.062	H
2019-12-18	23	11.544	H
2019-12-18	0	11.074	H
2019-12-19	1	10.797	H
2019-12-19	2	10.177	H
2019-12-19	3	9.932	H
2019-12-19	4	9.62	H
2019-12-19	5	9.34	H
2019-12-19	6	9.011	H
2019-12-19	7	9.127	H
2019-12-19	8	9.126	H
2019-12-19	9	8.286	R
2019-12-19	10	8.761	R
2019-12-19	11	9.512	R
2019-12-19	12	11.117	R
2019-12-19	13	11.888	R
2019-12-19	14	13.317	H
2019-12-19	15	12.867	H
2019-12-19	16	12.417	H
2019-12-19	17	12.045	H
2019-12-19	18	11.819	H
2019-12-19	19	11.057	H
2019-12-19	20	10.862	H
2019-12-19	21	10.439	H
2019-12-19	22	9.768	H
2019-12-19	23	8.944	H
2019-12-19	0	8.912	H
2019-12-20	1	9.027	H
2019-12-20	2	8.048	H
2019-12-20	3	6.977	H
2019-12-20	4	6.877	H
2019-12-20	5	6.86	H
2019-12-20	6	6.64	H
2019-12-20	7	6.353	H
2019-12-20	8	6.268	H
2019-12-20	9	6.063	H
2019-12-20	10	7.681	H
2019-12-20	11	9.093	H
2019-12-20	12	9.339	H
2019-12-20	13	8.199	H
2019-12-20	14	8.498	H
2019-12-20	15	9.603	H
2019-12-20	16	9.57	H
2019-12-20	17	8.879	H
2019-12-20	18	8.498	H
2019-12-20	19	8.249	H
2019-12-20	20	8.465	H
2019-12-20	21	8.68	H
2019-12-20	22	8.647	H
2019-12-20	23	8.415	H
2019-12-20	0	8.895	H
2019-12-21	1	8.829	H
2019-12-21	2	8.598	H
2019-12-21	3	8.382	H
2019-12-21	4	8.033	H
2019-12-21	5	8.016	H
2019-12-21	6	7.682	H
2019-12-21	7	7.632	H
2019-12-21	8	7.548	H
2019-12-21	9	7.466	R
2019-12-21	10	8.513	R
2019-12-21	11	9.519	R
2019-12-21	12	10.497	R
2019-12-21	13	10.504	R
2019-12-21	14	10.308	H
2019-12-21	15	9.751	H
2019-12-21	16	9.62	H
2019-12-21	17	9.341	H
2019-12-21	18	8.763	H
2019-12-21	19	8.498	H
2019-12-21	20	8.68	H
2019-12-21	21	8.63	H
2019-12-21	22	7.882	H
2019-12-21	23	8.115	H
2019-12-21	0	9.093	H
2019-12-22	1	10.242	H
2019-12-22	2	10.553	H
2019-12-22	3	10.602	H
2019-12-22	4	10.83	H
2019-12-22	5	10.879	H
2019-12-22	6	10.895	H
2019-12-22	7	11.057	H
2019-12-22	8	10.764	H
2019-12-22	9	10.471	H
2019-12-22	10	10.879	H
2019-12-22	11	10.357	H
2019-12-22	12	10.161	H
2019-12-22	13	10.161	H
2019-12-22	14	10.177	H
2019-12-22	15	9.948	H
2019-12-22	16	9.834	H
2019-12-22	17	9.423	H
2019-12-22	18	9.192	H
2019-12-22	19	8.895	H
2019-12-22	20	8.862	H
2019-12-22	21	9.06	H
2019-12-22	22	8.928	H
2019-12-22	23	8.697	H
2019-12-22	0	8.564	H
2019-12-23	1	8.199	H
2019-12-23	2	8.066	H
2019-12-23	3	7.899	H
2019-12-23	4	8.082	H
2019-12-23	5	9.119	R
2019-12-23	6	7.949	H
2019-12-23	7	8.049	H
2019-12-23	8	8.016	H
2019-12-23	9	8.099	H
2019-12-23	10	8.315	H
2019-12-23	11	8.498	H
2019-12-23	12	8.498	H
2019-12-23	13	8.796	H
