date	hour	th	origin
2019-12-14	00	5.443	R
2019-12-14	01	5.747	R
2019-12-14	02	5.262	R
2019-12-14	03	5.538	R
2019-12-14	04	7.146	R
2019-12-14	05	8.698	R
2019-12-14	06	8.85	R
2019-12-14	07	8.955	R
2019-12-14	08	9.012	R
2019-12-14	09	8.031	R
2019-12-14	10	8.108	R
2019-12-14	11	8.364	R
2019-12-14	12	7.879	R
2019-12-14	13	8.64	R
2019-12-14	14	8.802	R
2019-12-14	15	9.706	R
2019-12-14	16	9.545	R
2019-12-14	16	9.604	H
2019-12-14	17	9.751	H
2019-12-14	18	10.079	H
2019-12-14	19	10.177	H
2019-12-14	20	10.504	H
2019-12-14	21	10.96	H
2019-12-14	22	11.171	H
2019-12-14	23	10.029	H
2019-12-15	00	9.406	H
2019-12-15	01	10.926	H
2019-12-15	02	12.11	H
2019-12-15	03	12.465	H
2019-12-15	04	12.754	H
2019-12-15	05	12.996	H
2019-12-15	06	13.205	H
2019-12-15	07	13.509	H
2019-12-15	08	13.798	H
2019-12-15	09	13.846	H
2019-12-15	10	13.846	H
2019-12-15	11	13.526	H
2019-12-15	12	13.124	H
2019-12-15	13	12.449	H
2019-12-15	14	12.191	H
2019-12-15	15	11.738	H
2019-12-15	16	10.927	H
2019-12-15	17	10.161	H
2019-12-15	18	9.636	H
2019-12-15	19	9.373	H
2019-12-15	20	8.763	H
2019-12-15	21	8.464	H
2019-12-15	22	8.182	H
2019-12-15	23	8.232	H
2019-12-16	00	8.581	H
2019-12-16	01	9.044	H
2019-12-16	02	8.928	H
2019-12-16	03	8.182	H
2019-12-16	04	7.431	H
2019-12-16	05	7.23	H
2019-12-16	06	6.944	H
2019-12-16	07	7.045	H
2019-12-16	08	8.193	R
2019-12-16	09	9.659	R
2019-12-16	10	10.896	R
2019-12-16	11	11.381	R
2019-12-16	12	11.724	R
2019-12-16	13	11.362	R
2019-12-16	14	10.96	H
2019-12-16	15	9.767	H
2019-12-16	16	8.58	H
2019-12-16	17	8.032	H
2019-12-16	18	7.832	H
2019-12-16	19	7.698	H
2019-12-16	20	7.33	H
2019-12-16	21	6.91	H
2019-12-16	22	6.318	H
2019-12-16	23	5.655	H
2019-12-17	00	6.114	H
2019-12-17	01	5.603	H
2019-12-17	02	6.03	H
2019-12-17	03	6.809	H
2019-12-17	04	6.08	H
2019-12-17	05	7.329	H
2019-12-17	06	7.28	H
2019-12-17	07	7.849	H
2019-12-17	08	7.514	H
2019-12-17	09	8.927	H
2019-12-17	10	10.582	R
2019-12-17	11	12.39	R
2019-12-17	12	12.533	R
2019-12-17	13	13.818	R
2019-12-17	14	11.722	H
2019-12-17	15	11.025	H
2019-12-17	16	10.618	H
2019-12-17	17	9.963	H
2019-12-17	18	8.647	H
2019-12-17	19	8.065	H
2019-12-17	20	7.849	H
2019-12-17	21	7.414	H
2019-12-17	22	6.573	H
2019-12-17	23	13.447	R
2019-12-18	00	12.771	H
2019-12-18	01	13.044	H
2019-12-18	02	12.931	H
2019-12-18	03	12.594	H
2019-12-18	04	12.304	H
2019-12-18	05	12.126	H
2019-12-18	06	11.447	H
2019-12-18	07	11.058	H
2019-12-18	08	10.976	H
2019-12-18	09	11.317	H
2019-12-18	10	11.239	R
2019-12-18	11	12.695	R
2019-12-18	12	12.433	H
2019-12-18	13	12.223	H
2019-12-18	14	12.126	H
2019-12-18	15	11.105	H
2019-12-18	16	9.866	H
2019-12-18	17	9.176	H
2019-12-18	18	8.63	H
2019-12-18	19	8.199	H
2019-12-18	20	7.663	H
2019-12-18	21	6.505	H
2019-12-18	22	5.774	H
2019-12-18	23	5.449	H
2019-12-19	00	5.054	H
2019-12-19	01	4.363	H
2019-12-19	02	4.154	H
2019-12-19	03	3.437	H
2019-12-19	04	3.49	H
2019-12-19	05	4.032	H
2019-12-19	06	4.571	H
2019-12-19	07	4.743	H
2019-12-19	08	4.929	R
2019-12-19	09	5.585	R
2019-12-19	10	6.623	R
2019-12-19	11	8.214	H
2019-12-19	12	8.332	H
2019-12-19	13	8.315	H
2019-12-19	14	8.581	H
2019-12-19	15	8.597	H
2019-12-19	16	7.949	H
2019-12-19	17	7.715	H
2019-12-19	18	7.095	H
