date	hour	th	origin
2019-12-14	00	6.42	H
2019-12-14	01	6.691	H
2019-12-14	02	6.471	H
2019-12-14	03	6.488	H
2019-12-14	04	7.497	H
2019-12-14	05	8.763	H
2019-12-14	06	9.027	H
2019-12-14	07	9.06	H
2019-12-14	08	9.275	H
2019-12-14	09	8.845	H
2019-12-14	10	9.11	H
2019-12-14	11	9.274	H
2019-12-14	12	8.862	H
2019-12-14	13	9.472	H
2019-12-14	14	9.752	H
2019-12-14	15	10.341	H
2019-12-14	16	10.275	H
2019-12-14	17	10.439	H
2019-12-14	18	10.357	H
2019-12-14	19	10.537	H
2019-12-14	20	10.602	H
2019-12-14	21	10.862	H
2019-12-14	22	11.35	H
2019-12-14	23	11.268	H
2019-12-15	00	10.455	H
2019-12-15	01	9.948	H
2019-12-15	02	10.927	H
2019-12-15	03	12.013	H
2019-12-15	04	12.562	H
2019-12-15	05	12.883	H
2019-12-15	06	13.124	H
2019-12-15	07	13.301	H
2019-12-15	08	13.606	H
2019-12-15	09	13.958	H
2019-12-15	10	14.086	H
2019-12-15	11	13.958	H
2019-12-15	12	13.798	H
2019-12-15	13	13.509	H
2019-12-15	14	13.188	H
2019-12-15	15	12.771	H
2019-12-15	16	12.352	H
2019-12-15	17	11.625	H
2019-12-15	18	11.187	H
2019-12-15	19	10.895	H
2019-12-15	20	10.618	H
2019-12-15	21	10.683	H
2019-12-15	22	10.439	H
2019-12-15	23	9.522	R
2019-12-16	00	10.226	H
2019-12-16	01	10.259	H
2019-12-16	02	10.488	H
2019-12-16	03	10.992	H
2019-12-16	04	11.024	H
2019-12-16	05	10.226	H
2019-12-16	06	9.998	H
2019-12-16	07	9.8	H
2019-12-16	08	10.014	H
2019-12-16	09	10.797	H
2019-12-16	10	11.592	H
2019-12-16	11	12.32	H
2019-12-16	12	12.481	H
2019-12-16	13	12.899	H
2019-12-16	14	12.546	H
2019-12-16	15	12.658	H
2019-12-16	16	12.142	H
2019-12-16	17	11.592	H
2019-12-16	18	10.846	H
2019-12-16	19	10.536	H
2019-12-16	20	9.784	H
2019-12-16	21	9.324	H
2019-12-16	22	9.143	H
2019-12-16	23	8.895	H
2019-12-17	00	8.315	H
2019-12-17	01	8.198	H
2019-12-17	02	8.016	H
2019-12-17	03	8.431	H
2019-12-17	04	8.065	H
2019-12-17	05	7.882	H
2019-12-17	06	8.249	H
2019-12-17	07	8.498	H
2019-12-17	08	8.448	H
2019-12-17	09	8.498	H
2019-12-17	10	9.225	H
2019-12-17	11	11.427	H
2019-12-17	12	13.221	H
2019-12-17	13	13.702	H
2019-12-17	14	14.198	H
2019-12-17	15	12.85	H
2019-12-17	16	11.657	H
2019-12-17	17	12.866	H
2019-12-17	18	11.865	H
2019-12-17	19	10.439	H
2019-12-17	20	10.243	H
2019-12-17	21	10.52	H
2019-12-17	22	10.504	H
2019-12-17	23	10.324	H
2019-12-18	00	12.172	H
2019-12-18	01	13.381	H
2019-12-18	02	13.445	H
2019-12-18	03	13.301	H
2019-12-18	04	12.883	H
2019-12-18	05	12.513	H
2019-12-18	06	12.32	H
2019-12-18	07	11.787	H
2019-12-18	08	11.874	R
2019-12-18	09	11.948	H
2019-12-18	10	12.481	H
2019-12-18	11	13.124	H
2019-12-18	12	14.038	H
2019-12-18	13	14.134	H
2019-12-18	14	14.517	H
2019-12-18	15	14.469	H
2019-12-18	16	13.605	H
2019-12-18	17	12.642	H
2019-12-18	18	12.078	H
2019-12-18	19	11.964	H
2019-12-18	20	11.024	H
2019-12-18	21	10.079	H
2019-12-18	22	9.669	H
2019-12-18	23	9.011	H
2019-12-19	00	8.663	H
2019-12-19	01	8.531	H
2019-12-19	02	8.066	H
2019-12-19	03	8.032	H
2019-12-19	04	7.532	H
2019-12-19	05	7.246	H
2019-12-19	06	7.129	H
2019-12-19	07	7.263	H
2019-12-19	08	8.431	H
2019-12-19	09	7.731	H
2019-12-19	10	7.598	H
2019-12-19	11	8.065	H
2019-12-19	12	9.668	H
2019-12-19	13	10.357	H
2019-12-19	14	10.83	H
2019-12-19	15	10.732	H
2019-12-19	16	10.308	H
2019-12-19	17	9.948	H
2019-12-19	18	10.438	H
2019-12-19	19	9.668	H
2019-12-19	20	9.406	H
2019-12-19	21	8.298	H
2019-12-19	22	7.448	H
2019-12-19	23	7.079	H
2019-12-20	00	7.464	H
2019-12-20	01	8.613	H
2019-12-20	02	8.725	H
2019-12-20	03	4.448	H
2019-12-20	04	4.432	H
2019-12-20	05	4.501	H
2019-12-20	06	4.813	H
2019-12-20	07	5.123	H
2019-12-20	08	5.002	H
2019-12-20	09	4.757	H
2019-12-20	10	8.348	H
2019-12-20	11	9.389	H
2019-12-20	12	9.453	H
2019-12-20	13	7.565	H
2019-12-20	14	7.982	H
2019-12-20	15	9.52	H
2019-12-20	16	9.915	H
2019-12-20	17	9.373	H
2019-12-20	18	9.011	H
2019-12-20	19	8.647	H
2019-12-20	20	8.498	H
2019-12-20	21	8.663	H
2019-12-20	22	8.647	H
2019-12-20	23	8.149	H
2019-12-21	00	7.715	H
2019-12-21	01	7.665	H
2019-12-21	02	7.582	H
2019-12-21	03	7.263	H
2019-12-21	04	6.894	H
2019-12-21	05	6.843	H
2019-12-21	06	6.691	H
2019-12-21	07	6.302	H
2019-12-21	08	6.369	H
2019-12-21	09	6.471	H
2019-12-21	10	7.179	H
2019-12-21	11	8.809	H
2019-12-21	12	10.062	H
2019-12-21	13	9.653	H
2019-12-21	14	9.456	H
2019-12-21	15	8.68	H
2019-12-21	16	8.597	H
2019-12-21	17	7.899	H
2019-12-21	18	7.364	H
2019-12-21	19	7.012	H
2019-12-21	20	7.297	H
2019-12-21	21	7.598	H
2019-12-21	22	6.756	H
2019-12-21	23	6.876	H
2019-12-22	00	8.115	H
2019-12-22	01	9.406	H
2019-12-22	02	9.801	H
2019-12-22	03	9.981	H
2019-12-22	04	10.079	H
2019-12-22	05	9.932	H
2019-12-22	06	9.883	H
2019-12-22	07	10.488	H
2019-12-22	08	10.095	H
2019-12-22	09	9.899	H
2019-12-22	10	10.095	H
2019-12-22	11	10.096	H
2019-12-22	12	9.965	H
2019-12-22	13	9.866	H
2019-12-22	14	9.291	H
2019-12-22	15	8.895	H
2019-12-22	16	9.044	H
2019-12-22	17	8.431	H
2019-12-22	18	8.547	H
2019-12-22	19	8.149	H
2019-12-22	20	8.265	H
2019-12-22	21	8.349	H
2019-12-22	22	7.999	H
2019-12-22	23	7.715	H
2019-12-23	00	7.799	H
2019-12-23	01	7.548	H
2019-12-23	02	7.481	H
2019-12-23	03	7.364	H
2019-12-23	04	7.498	H
2019-12-23	05	7.498	H
2019-12-23	06	7.548	H
2019-12-23	07	7.715	H
2019-12-23	08	7.598	H
2019-12-23	09	7.832	H
2019-12-23	10	8.381	H
2019-12-23	11	8.282	H
2019-12-23	12	8.232	H
2019-12-23	13	8.531	H
2019-12-23	14	8.464	H
2019-12-23	15	8.531	H
2019-12-23	16	8.332	H
2019-12-23	17	7.933	H
2019-12-23	18	8.149	H
2019-12-23	19	7.782	H
2019-12-23	20	7.532	H
2019-12-23	21	7.397	H
2019-12-23	22	7.263	H
2019-12-23	23	7.565	H
2019-12-24	00	7.515	H
2019-12-24	01	7.715	H
2019-12-24	02	7.815	H
2019-12-24	03	7.532	H
2019-12-24	04	7.649	H
2019-12-24	05	7.548	H
2019-12-24	06	7.816	H
2019-12-24	07	8.032	H
2019-12-24	08	7.915	H
2019-12-24	09	7.966	H
2019-12-24	10	8.182	H
2019-12-24	11	9.339	H
2019-12-24	12	10.324	H
2019-12-24	13	10.455	H
2019-12-24	14	10.553	H
2019-12-24	15	11.204	H
2019-12-24	16	10.927	H
2019-12-24	17	10.21	H
2019-12-24	18	10.324	H
2019-12-24	19	10.292	H
2019-12-24	20	10.341	H
2019-12-24	21	10.389	H
2019-12-24	22	10.014	H
2019-12-24	23	9.965	H
2019-12-25	00	9.62	H
2019-12-25	01	9.521	H
2019-12-25	02	9.406	H
2019-12-25	03	9.555	H
2019-12-25	04	9.074	R
2019-12-25	05	9.62	H
2019-12-25	06	9.587	H
2019-12-25	07	9.456	H
2019-12-25	08	9.389	H
2019-12-25	09	9.439	H
2019-12-25	10	9.521	H
2019-12-25	11	9.373	H
2019-12-25	12	8.995	H
2019-12-25	13	8.86	H
2019-12-25	14	7.999	H
2019-12-25	15	8.299	H
2019-12-25	16	8.199	H
2019-12-25	17	7.949	H
2019-12-25	18	7.931	H
2019-12-25	19	8.182	H
2019-12-25	20	7.932	H
2019-12-25	21	7.615	H
2019-12-25	22	6.519	H
2019-12-25	23	5.089	H
2019-12-26	00	4.761	H
2019-12-26	01	4.432	H
2019-12-26	02	4.242	H
2019-12-26	03	3.805	H
2019-12-26	04	3.578	H
2019-12-26	05	3.19	H
2019-12-26	06	2.925	H
2019-12-26	07	3.595	H
2019-12-26	08	2.89	H
2019-12-26	09	3.366	H
2019-12-26	10	3.893	H
2019-12-26	11	4.484	H
2019-12-26	12	4.813	H
2019-12-26	13	4.986	H
2019-12-26	14	5.381	H
2019-12-26	15	5.433	H
2019-12-26	16	5.569	H
2019-12-26	17	5.381	H
2019-12-26	18	5.978	H
2019-12-26	19	7.078	H
2019-12-26	20	7.196	H
2019-12-26	21	7.146	H
2019-12-26	22	7.414	H
2019-12-26	23	7.715	H
2019-12-27	00	8.049	H
2019-12-27	01	7.932	H
2019-12-27	02	8.398	H
2019-12-27	03	8.68	H
2019-12-27	04	8.365	H
2019-12-27	05	7.899	H
2019-12-27	06	7.682	H
2019-12-27	07	7.715	H
2019-12-27	08	7.899	H
2019-12-27	09	8.099	H
2019-12-27	10	8.481	H
2019-12-27	11	9.143	H
2019-12-27	12	9.209	H
2019-12-27	13	9.159	H
2019-12-27	14	9.127	H
2019-12-27	15	9.275	H
2019-12-27	16	8.961	H
2019-12-27	17	8.63	H
2019-12-27	18	8.365	H
2019-12-27	19	8.282	H
2019-12-27	20	7.632	H
2019-12-27	21	7.112	H
2019-12-27	22	6.91	H
2019-12-27	23	6.657	H
2019-12-28	00	6.505	H
2019-12-28	01	6.336	H
2019-12-28	02	6.132	H
2019-12-28	03	6.098	H
2019-12-28	04	5.809	H
2019-12-28	05	5.706	H
2019-12-28	06	5.501	H
2019-12-28	07	5.106	H
2019-12-28	08	4.796	H
2019-12-28	09	5.158	H
2019-12-28	10	4.968	H
2019-12-28	11	4.83	H
2019-12-28	12	3.998	H
2019-12-28	13	4.328	H
2019-12-28	14	4.484	H
2019-12-28	15	4.64	H
2019-12-28	16	4.606	H
2019-12-28	17	4.363	H
2019-12-28	18	4.346	H
2019-12-28	19	3.945	H
2019-12-28	20	3.384	H
2019-12-28	21	2.837	H
2019-12-28	22	2.783	H
2019-12-28	23	2.088	H
2019-12-29	00	1.764	H
2019-12-29	01	1.565	H
2019-12-29	02	0.802	H
2019-12-29	03	0.893	H
2019-12-29	04	1.221	H
2019-12-29	05	0.6	H
2019-12-29	06	0.82	H
2019-12-29	07	0.342	H
2019-12-29	08	0.343	H
2019-12-29	09	0.82	H
2019-12-29	10	1.493	H
2019-12-29	11	1.057	H
2019-12-29	12	1.348	H
2019-12-29	13	1.566	H
2019-12-29	14	1.439	H
2019-12-29	15	1.13	H
2019-12-29	16	0.71	H
2019-12-29	17	0.508	H
2019-12-29	18	0.526	H
2019-12-29	19	0.435	H
2019-12-29	20	0.361	H
2019-12-29	21	-2.574	R
2019-12-29	22	0.176	H
2019-12-29	23	0.102	H
2019-12-30	00	0.065	H
2019-12-30	01	-0.102	H
2019-12-30	02	0.028	H
2019-12-30	03	-0.195	H
2019-12-30	04	-0.195	H
2019-12-30	05	-0.102	H
2019-12-30	06	-0.606	H
