date	hour	th	origin
2019-12-14	00	6.928	H
2019-12-14	01	7.263	H
2019-12-14	02	7.045	H
2019-12-14	03	7.129	H
2019-12-14	04	8.148	H
2019-12-14	05	9.406	H
2019-12-14	06	9.653	H
2019-12-14	07	9.735	H
2019-12-14	08	9.735	H
2019-12-14	09	9.341	H
2019-12-14	10	9.439	H
2019-12-14	11	9.604	H
2019-12-14	12	9.307	H
2019-12-14	13	9.899	H
2019-12-14	14	10.422	H
2019-12-14	15	10.732	H
2019-12-14	16	10.667	H
2019-12-14	17	10.862	H
2019-12-14	18	10.928	H
2019-12-14	19	11.041	H
2019-12-14	20	11.171	H
2019-12-14	21	11.463	H
2019-12-14	22	11.884	H
2019-12-14	23	12.062	H
2019-12-15	00	11.706	H
2019-12-15	01	11.252	H
2019-12-15	02	11.657	H
2019-12-15	03	12.61	H
2019-12-15	04	12.98	H
2019-12-15	05	13.349	H
2019-12-15	06	13.574	H
2019-12-15	07	13.846	H
2019-12-15	08	14.118	H
2019-12-15	09	14.341	H
2019-12-15	10	14.357	H
2019-12-15	11	14.277	H
2019-12-15	12	14.214	H
2019-12-15	13	13.91	H
2019-12-15	14	13.445	H
2019-12-15	15	13.189	H
2019-12-15	16	12.915	H
2019-12-15	17	12.352	H
2019-12-15	18	11.722	H
2019-12-15	19	11.057	H
2019-12-15	20	11.252	H
2019-12-15	21	11.284	H
2019-12-15	22	10.602	H
2019-12-15	23	10.585	H
2019-12-16	00	10.21	H
2019-12-16	01	10.488	H
2019-12-16	02	10.928	H
2019-12-16	03	11.948	H
2019-12-16	04	11.575	H
2019-12-16	05	10.341	H
2019-12-16	06	10.455	H
2019-12-16	07	9.997	H
2019-12-16	08	9.932	H
2019-12-16	09	9.866	H
2019-12-16	10	10.3	R
2019-12-16	11	13.461	H
2019-12-16	12	13.878	H
2019-12-16	13	14.022	H
2019-12-16	14	13.782	H
2019-12-16	15	13.494	H
2019-12-16	16	12.513	H
2019-12-16	17	11.527	H
2019-12-16	18	10.879	H
2019-12-16	19	10.716	H
2019-12-16	20	10.259	H
2019-12-16	21	10.014	H
2019-12-16	22	10.079	H
2019-12-16	23	9.275	H
2019-12-17	00	9.027	H
2019-12-17	01	9.044	H
2019-12-17	02	8.514	H
2019-12-17	03	8.795	H
2019-12-17	04	9.39	H
2019-12-17	05	8.763	H
2019-12-17	06	8.961	H
2019-12-17	07	8.812	H
2019-12-17	08	9.209	H
2019-12-17	09	9.447	H
2019-12-17	10	8.39	R
2019-12-17	11	13.654	H
2019-12-17	12	14.453	H
2019-12-17	13	14.661	H
2019-12-17	14	14.661	H
2019-12-17	15	13.781	H
2019-12-17	16	12.996	H
2019-12-17	17	12.755	H
2019-12-17	18	12.367	H
2019-12-17	19	11.382	H
2019-12-17	20	10.651	H
2019-12-17	21	10.895	H
2019-12-17	22	10.226	H
2019-12-17	23	9.653	H
2019-12-18	00	13.571	H
2019-12-18	01	14.277	H
2019-12-18	02	14.277	H
2019-12-18	03	14.038	H
2019-12-18	04	13.734	H
2019-12-18	05	13.205	H
2019-12-18	06	12.98	H
2019-12-18	07	12.61	H
2019-12-18	08	12.465	H
2019-12-18	09	12.835	H
2019-12-18	10	13.124	H
2019-12-18	11	12.963	H
2019-12-18	12	14.085	H
2019-12-18	13	14.932	H
2019-12-18	14	15.075	H
2019-12-18	15	14.661	H
2019-12-18	16	13.814	H
2019-12-18	17	12.867	H
2019-12-18	18	12.078	H
2019-12-18	19	11.512	H
2019-12-18	20	11.528	H
2019-12-18	21	11.122	H
2019-12-18	22	10.439	H
2019-12-18	23	10.292	H
2019-12-19	00	8.53	H
2019-12-19	01	8.431	H
2019-12-19	02	7.846	H
2019-12-19	03	7.38	H
2019-12-19	04	6.944	H
2019-12-19	05	6.843	H
2019-12-19	06	7.06	H
2019-12-19	07	7.381	H
2019-12-19	08	7.614	H
2019-12-19	09	8.481	H
2019-12-19	10	6.02	R
2019-12-19	11	12.529	H
2019-12-19	12	12.223	H
2019-12-19	13	12.288	H
2019-12-19	14	12.094	H
2019-12-19	15	12.272	H
2019-12-19	16	11.835	H
2019-12-19	17	10.927	H
2019-12-19	18	10.03	H
2019-12-19	19	9.998	H
2019-12-19	20	9.044	H
2019-12-19	21	9.373	H
2019-12-19	22	8.945	H
2019-12-19	23	8.315	H
2019-12-20	00	7.548	H
2019-12-20	01	7.649	H
2019-12-20	02	8.015	H
2019-12-20	03	5.993	H
2019-12-20	04	5.706	H
2019-12-20	05	5.877	H
2019-12-20	06	6.149	H
2019-12-20	07	6.437	H
2019-12-20	08	6.301	H
2019-12-20	09	5.773	H
2019-12-20	10	8.049	H
2019-12-20	11	9.307	H
2019-12-20	12	10.536	H
2019-12-20	13	9.373	H
2019-12-20	14	9.422	H
2019-12-20	15	10.504	H
2019-12-20	16	10.537	H
2019-12-20	17	9.965	H
2019-12-20	18	9.406	H
2019-12-20	19	9.143	H
2019-12-20	20	9.094	H
2019-12-20	21	9.258	H
2019-12-20	22	8.945	H
2019-12-20	23	8.663	H
2019-12-21	00	8.514	H
2019-12-21	01	7.498	H
2019-12-21	02	7.313	H
2019-12-21	03	6.91	H
2019-12-21	04	6.623	H
2019-12-21	05	6.438	H
2019-12-21	06	6.977	H
2019-12-21	07	6.96	H
2019-12-21	08	6.893	H
2019-12-21	09	7.381	H
2019-12-21	10	5.66	R
2019-12-21	11	11.478	H
2019-12-21	12	10.177	H
2019-12-21	13	10.047	H
2019-12-21	14	9.8	H
2019-12-21	15	9.422	H
2019-12-21	16	9.406	H
2019-12-21	17	8.795	H
2019-12-21	18	7.515	H
2019-12-21	19	6.607	H
2019-12-21	20	6.454	H
2019-12-21	21	7.263	H
2019-12-21	22	7.615	H
2019-12-21	23	8.165	H
2019-12-22	00	9.027	H
2019-12-22	01	9.817	H
2019-12-22	02	10.161	H
2019-12-22	03	10.488	H
2019-12-22	04	10.586	H
2019-12-22	05	10.651	H
2019-12-22	06	11.09	H
2019-12-22	07	11.106	H
2019-12-22	08	10.651	H
2019-12-22	09	10.406	H
2019-12-22	10	10.308	H
2019-12-22	11	10.308	H
2019-12-22	12	10.047	H
2019-12-22	13	10.03	H
2019-12-22	14	9.719	H
2019-12-22	15	9.521	H
2019-12-22	16	9.308	H
2019-12-22	17	8.978	H
2019-12-22	18	8.73	H
2019-12-22	19	8.299	H
2019-12-22	20	8.663	H
2019-12-22	21	8.713	H
2019-12-22	22	8.663	H
2019-12-22	23	8.315	H
2019-12-23	00	8.199	H
2019-12-23	01	8.049	H
2019-12-23	02	7.815	H
2019-12-23	03	7.765	H
2019-12-23	04	7.815	H
2019-12-23	05	7.816	H
2019-12-23	06	7.866	H
2019-12-23	07	7.999	H
2019-12-23	08	7.966	H
2019-12-23	09	8.049	H
2019-12-23	10	8.299	H
2019-12-23	11	8.481	H
2019-12-23	12	8.597	H
2019-12-23	13	8.895	H
2019-12-23	14	8.663	H
2019-12-23	15	8.846	H
2019-12-23	16	8.829	H
2019-12-23	17	8.68	H
2019-12-23	18	8.481	H
2019-12-23	19	8.315	H
2019-12-23	20	8.165	H
2019-12-23	21	7.899	H
2019-12-23	22	7.832	H
2019-12-23	23	8.364	H
2019-12-24	00	8.728	H
2019-12-24	01	8.215	H
2019-12-24	02	8.282	H
2019-12-24	03	8.149	H
2019-12-24	04	8.199	H
2019-12-24	05	8.249	H
2019-12-24	06	8.498	H
2019-12-24	07	8.697	H
2019-12-24	08	8.547	H
2019-12-24	09	8.895	H
2019-12-24	10	9.406	H
2019-12-24	11	10.21	H
2019-12-24	12	10.504	H
2019-12-24	13	10.553	H
2019-12-24	14	10.732	H
2019-12-24	15	11.463	H
2019-12-24	16	11.382	H
2019-12-24	17	10.813	H
2019-12-24	18	10.764	H
2019-12-24	19	10.748	H
2019-12-24	20	10.586	H
2019-12-24	21	10.471	H
2019-12-24	22	10.455	H
2019-12-24	23	10.275	H
2019-12-25	00	9.998	H
2019-12-25	01	10.259	H
2019-12-25	02	9.784	H
