id,date_time,temp,lux
1,2020-11-30 00:00:00,-0.213,0
2,2020-11-30 00:10:00,-0.213,0
3,2020-11-30 00:20:00,-0.102,0
4,2020-11-30 00:30:00,-0.213,0
5,2020-11-30 00:40:00,-0.213,0
6,2020-11-30 00:50:00,-0.437,0
7,2020-11-30 01:00:00,-0.549,0
8,2020-11-30 01:10:00,-0.325,0
9,2020-11-30 01:20:00,-0.437,0
10,2020-11-30 01:30:00,-0.549,0
11,2020-11-30 01:40:00,-0.437,0
12,2020-11-30 01:50:00,-0.662,0
13,2020-11-30 02:00:00,-0.887,0
14,2020-11-30 02:10:00,-1.114,0
15,2020-11-30 02:20:00,-1.114,0
16,2020-11-30 02:30:00,-1.228,0
17,2020-11-30 02:40:00,-1.456,0
18,2020-11-30 02:50:00,-1.57,0
19,2020-11-30 03:00:00,-1.57,0
20,2020-11-30 03:10:00,-1.57,0
21,2020-11-30 03:20:00,-1.57,0
22,2020-11-30 03:30:00,-1.456,0
23,2020-11-30 03:40:00,-1.57,0
24,2020-11-30 03:50:00,-1.684,0
25,2020-11-30 04:00:00,-1.57,0
26,2020-11-30 04:10:00,-1.456,0
27,2020-11-30 04:20:00,-1.228,0
28,2020-11-30 04:30:00,-1.341,0
29,2020-11-30 04:40:00,-1.228,0
30,2020-11-30 04:50:00,-1.114,0
31,2020-11-30 05:00:00,-1.228,0
32,2020-11-30 05:10:00,-1.341,0
33,2020-11-30 05:20:00,-1.456,0
34,2020-11-30 05:30:00,-1.57,0
35,2020-11-30 05:40:00,-1.57,0
36,2020-11-30 05:50:00,-1.57,0
37,2020-11-30 06:00:00,-1.684,0
38,2020-11-30 06:10:00,-1.684,0
39,2020-11-30 06:20:00,-1.799,0
40,2020-11-30 06:30:00,-1.914,0
41,2020-11-30 06:40:00,-1.799,0
42,2020-11-30 06:50:00,-1.799,0
43,2020-11-30 07:00:00,-1.799,0
44,2020-11-30 07:10:00,-2.03,0
45,2020-11-30 07:20:00,-1.914,0
46,2020-11-30 07:30:00,-1.914,0
47,2020-11-30 07:40:00,-1.684,0
48,2020-11-30 07:50:00,-1.684,53.8
49,2020-11-30 08:00:00,-1.799,107.6
50,2020-11-30 08:10:00,-1.684,247.6
