id,date_time,temp,lux
1,2020-11-30 00:00:00,0.343,0
2,2020-11-30 00:10:00,0.343,0
3,2020-11-30 00:20:00,0.453,0
4,2020-11-30 00:30:00,0.453,0
5,2020-11-30 00:40:00,0.453,0
6,2020-11-30 00:50:00,0.453,0
7,2020-11-30 01:00:00,0.563,0
8,2020-11-30 01:10:00,0.674,0
9,2020-11-30 01:20:00,0.674,0
10,2020-11-30 01:30:00,0.674,0
11,2020-11-30 01:40:00,0.674,0
12,2020-11-30 01:50:00,0.453,0
13,2020-11-30 02:00:00,0.343,0
14,2020-11-30 02:10:00,0.232,0
15,2020-11-30 02:20:00,0.01,0
16,2020-11-30 02:30:00,-0.213,0
17,2020-11-30 02:40:00,-0.325,0
18,2020-11-30 02:50:00,-0.325,0
19,2020-11-30 03:00:00,-0.549,0
20,2020-11-30 03:10:00,-0.549,0
21,2020-11-30 03:20:00,-0.662,0
22,2020-11-30 03:30:00,-0.662,0
23,2020-11-30 03:40:00,-0.662,0
24,2020-11-30 03:50:00,-0.774,0
25,2020-11-30 04:00:00,-0.774,0
26,2020-11-30 04:10:00,-0.774,0
27,2020-11-30 04:20:00,-0.774,0
28,2020-11-30 04:30:00,-0.774,0
29,2020-11-30 04:40:00,-0.774,0
30,2020-11-30 04:50:00,-0.662,0
31,2020-11-30 05:00:00,-0.662,0
32,2020-11-30 05:10:00,-0.662,0
33,2020-11-30 05:20:00,-0.774,0
34,2020-11-30 05:30:00,-0.774,0
35,2020-11-30 05:40:00,-0.662,0
36,2020-11-30 05:50:00,-0.662,0
37,2020-11-30 06:00:00,-0.887,0
38,2020-11-30 06:10:00,-1.001,0
39,2020-11-30 06:20:00,-1.001,0
40,2020-11-30 06:30:00,-1.114,0
41,2020-11-30 06:40:00,-1.114,0
42,2020-11-30 06:50:00,-1.228,0
43,2020-11-30 07:00:00,-1.341,0
44,2020-11-30 07:10:00,-1.228,0
45,2020-11-30 07:20:00,-0.549,0
46,2020-11-30 07:30:00,-0.662,0
47,2020-11-30 07:40:00,-0.774,0
48,2020-11-30 07:50:00,-0.774,21.5
49,2020-11-30 08:00:00,-0.774,75.3
50,2020-11-30 08:10:00,-0.887,204.5
51,2020-11-30 08:20:00,-0.887,602.8
52,2020-11-30 08:30:00,-0.549,1377.8
53,2020-11-30 08:40:00,-0.102,3444.5
54,2020-11-30 08:50:00,0.674,4650
55,2020-11-30 09:00:00,3.261,26178
56,2020-11-30 09:10:00,10.161,55111.5
57,2020-11-30 09:20:00,15.187,57867
58,2020-11-30 09:30:00,16.713,46844.8
59,2020-11-30 09:40:00,10.259,10677.8
60,2020-11-30 09:50:00,11.528,49600.3
61,2020-11-30 10:00:00,16.618,66133.8
62,2020-11-30 10:10:00,20.424,74400.5
63,2020-11-30 10:20:00,22.238,68889.3
64,2020-11-30 10:30:00,22.142,74400.5
65,2020-11-30 10:40:00,24.931,88178.4
66,2020-11-30 10:50:00,26.879,88178.4
67,2020-11-30 11:00:00,27.075,88178.4
68,2020-11-30 11:10:00,24.448,82667.2
69,2020-11-30 11:20:00,23.1,82667.2
70,2020-11-30 11:30:00,24.931,88178.4
71,2020-11-30 11:40:00,24.931,82667.2
72,2020-11-30 11:50:00,21.569,63378.2
73,2020-11-30 12:00:00,17.57,49600.3
74,2020-11-30 12:10:00,16.141,42711.4
75,2020-11-30 12:20:00,14.613,37200.2
76,2020-11-30 12:30:00,12.207,30311.3
77,2020-11-30 12:40:00,10.553,24800.2
78,2020-11-30 12:50:00,10.063,21355.7
79,2020-11-30 13:00:00,9.571,16533.4
80,2020-11-30 13:10:00,8.481,12400.1
81,2020-11-30 13:20:00,8.182,9300.1
82,2020-11-30 13:30:00,6.978,7233.4
83,2020-11-30 13:40:00,6.268,6200
84,2020-11-30 13:50:00,5.86,5166.7
85,2020-11-30 14:00:00,5.347,5338.9
86,2020-11-30 14:10:00,5.037,4650
87,2020-11-30 14:20:00,4.831,4133.4
88,2020-11-30 14:30:00,4.727,3616.7
89,2020-11-30 14:40:00,4.519,3100
90,2020-11-30 14:50:00,4.207,2755.6
91,2020-11-30 15:00:00,3.998,2411.1
92,2020-11-30 15:10:00,3.788,2066.7
93,2020-11-30 15:20:00,3.683,1894.5
94,2020-11-30 15:30:00,3.683,1636.1
95,2020-11-30 15:40:00,3.472,1463.9
96,2020-11-30 15:50:00,3.261,1291.7
97,2020-11-30 16:00:00,3.155,1033.3
98,2020-11-30 16:10:00,3.049,775
99,2020-11-30 16:20:00,2.943,516.7
100,2020-11-30 16:30:00,2.837,290.6
101,2020-11-30 16:40:00,2.624,129.2
102,2020-11-30 16:50:00,2.41,43.1
103,2020-11-30 17:00:00,2.088,0
104,2020-11-30 17:10:00,1.656,0
105,2020-11-30 17:20:00,1.439,0
106,2020-11-30 17:30:00,1.764,0
107,2020-11-30 17:40:00,1.548,0
108,2020-11-30 17:50:00,1.33,0
109,2020-11-30 18:00:00,1.003,0
110,2020-11-30 18:10:00,1.112,0
111,2020-11-30 18:20:00,1.221,0
112,2020-11-30 18:30:00,1.112,0
113,2020-11-30 18:40:00,1.003,0
114,2020-11-30 18:50:00,0.893,0
115,2020-11-30 19:00:00,1.548,0
116,2020-11-30 19:10:00,1.112,0
117,2020-11-30 19:20:00,0.893,0
118,2020-11-30 19:30:00,0.784,0
119,2020-11-30 19:40:00,0.674,0
120,2020-11-30 19:50:00,0.674,0
121,2020-11-30 20:00:00,0.674,0
122,2020-11-30 20:10:00,0.674,0
123,2020-11-30 20:20:00,0.674,0
124,2020-11-30 20:30:00,0.563,0
125,2020-11-30 20:40:00,1.221,0
126,2020-11-30 20:50:00,0.674,0
127,2020-11-30 21:00:00,0.453,0
128,2020-11-30 21:10:00,0.453,0
129,2020-11-30 21:20:00,0.453,0
130,2020-11-30 21:30:00,0.563,0
131,2020-11-30 21:40:00,0.453,0
