id,date_time,temp,lux
1,2020-11-30 00:00:00,-1.114,0
2,2020-11-30 00:10:00,-1.001,0
3,2020-11-30 00:20:00,-1.001,0
4,2020-11-30 00:30:00,-1.001,0
5,2020-11-30 00:40:00,-0.887,0
6,2020-11-30 00:50:00,-0.887,0
7,2020-11-30 01:00:00,-0.774,0
8,2020-11-30 01:10:00,-0.662,0
9,2020-11-30 01:20:00,-0.662,0
10,2020-11-30 01:30:00,-0.774,0
11,2020-11-30 01:40:00,-0.662,0
12,2020-11-30 01:50:00,-0.887,0
13,2020-11-30 02:00:00,-1.228,0
14,2020-11-30 02:10:00,-1.228,0
15,2020-11-30 02:20:00,-1.341,0
16,2020-11-30 02:30:00,-1.684,0
17,2020-11-30 02:40:00,-2.03,0
18,2020-11-30 02:50:00,-2.145,0
19,2020-11-30 03:00:00,-2.145,0
20,2020-11-30 03:10:00,-2.377,0
21,2020-11-30 03:20:00,-2.145,0
22,2020-11-30 03:30:00,-2.261,0
23,2020-11-30 03:40:00,-2.377,0
24,2020-11-30 03:50:00,-2.377,0
25,2020-11-30 04:00:00,-2.377,0
26,2020-11-30 04:10:00,-2.145,0
27,2020-11-30 04:20:00,-2.261,0
28,2020-11-30 04:30:00,-2.145,0
29,2020-11-30 04:40:00,-2.03,0
30,2020-11-30 04:50:00,-1.914,0
31,2020-11-30 05:00:00,-1.799,0
32,2020-11-30 05:10:00,-1.57,0
33,2020-11-30 05:20:00,-1.57,0
34,2020-11-30 05:30:00,-1.57,0
35,2020-11-30 05:40:00,-1.684,0
36,2020-11-30 05:50:00,-1.799,0
37,2020-11-30 06:00:00,-2.03,0
38,2020-11-30 06:10:00,-2.261,0
39,2020-11-30 06:20:00,-2.377,0
40,2020-11-30 06:30:00,-2.494,0
41,2020-11-30 06:40:00,-2.61,0
42,2020-11-30 06:50:00,-2.727,0
43,2020-11-30 07:00:00,-2.844,0
44,2020-11-30 07:10:00,-2.727,0
45,2020-11-30 07:20:00,-2.727,0
46,2020-11-30 07:30:00,-2.494,0
47,2020-11-30 07:40:00,-2.145,0
48,2020-11-30 07:50:00,-2.261,0
49,2020-11-30 08:00:00,-2.145,0
50,2020-11-30 08:10:00,-2.03,21.5
51,2020-11-30 08:20:00,-2.03,86.1
52,2020-11-30 08:30:00,-1.799,193.8
53,2020-11-30 08:40:00,-1.684,279.9
54,2020-11-30 08:50:00,-1.57,258.3
55,2020-11-30 09:00:00,-1.57,204.5
56,2020-11-30 09:10:00,-1.57,183
57,2020-11-30 09:20:00,-1.57,215.3
58,2020-11-30 09:30:00,-1.57,279.9
59,2020-11-30 09:40:00,-1.684,269.1
60,2020-11-30 09:50:00,-1.684,279.9
61,2020-11-30 10:00:00,-1.684,279.9
62,2020-11-30 10:10:00,-1.456,452.1
63,2020-11-30 10:20:00,-1.001,473.6
64,2020-11-30 10:30:00,-0.887,484.4
65,2020-11-30 10:40:00,-0.662,473.6
66,2020-11-30 10:50:00,-0.549,473.6
67,2020-11-30 11:00:00,-0.102,505.9
68,2020-11-30 11:10:00,0.232,549
69,2020-11-30 11:20:00,0.453,645.8
70,2020-11-30 11:30:00,0.453,462.9
71,2020-11-30 11:40:00,0.784,602.8
72,2020-11-30 11:50:00,1.112,398.3
73,2020-11-30 12:00:00,1.221,624.3
74,2020-11-30 12:10:00,1.33,710.4
