id,date_time,temp,lux
1,2020-11-30 00:00:00,0.01,0
2,2020-11-30 00:10:00,0.121,0
3,2020-11-30 00:20:00,0.121,0
4,2020-11-30 00:30:00,0.343,0
5,2020-11-30 00:40:00,0.343,0
6,2020-11-30 00:50:00,0.343,0
7,2020-11-30 01:00:00,0.453,0
8,2020-11-30 01:10:00,0.232,0
9,2020-11-30 01:20:00,0.01,0
10,2020-11-30 01:30:00,-0.102,0
11,2020-11-30 01:40:00,-0.102,0
12,2020-11-30 01:50:00,-0.102,0
13,2020-11-30 02:00:00,-0.213,0
14,2020-11-30 02:10:00,-0.325,0
15,2020-11-30 02:20:00,-0.437,0
16,2020-11-30 02:30:00,-0.662,0
17,2020-11-30 02:40:00,-0.662,0
18,2020-11-30 02:50:00,-0.774,0
19,2020-11-30 03:00:00,-0.774,0
20,2020-11-30 03:10:00,-0.774,0
21,2020-11-30 03:20:00,-0.774,0
22,2020-11-30 03:30:00,-0.774,0
23,2020-11-30 03:40:00,-0.774,0
24,2020-11-30 03:50:00,-0.887,0
25,2020-11-30 04:00:00,-1.001,0
26,2020-11-30 04:10:00,-0.887,0
27,2020-11-30 04:20:00,-1.114,0
28,2020-11-30 04:30:00,-1.228,0
29,2020-11-30 04:40:00,-1.57,0
30,2020-11-30 04:50:00,-1.799,0
31,2020-11-30 05:00:00,-1.799,0
32,2020-11-30 05:10:00,-1.57,0
33,2020-11-30 05:20:00,-1.456,0
34,2020-11-30 05:30:00,-1.456,0
35,2020-11-30 05:40:00,-1.114,0
36,2020-11-30 05:50:00,-0.887,0
37,2020-11-30 06:00:00,-0.887,0
38,2020-11-30 06:10:00,-1.001,0
39,2020-11-30 06:20:00,-1.114,0
40,2020-11-30 06:30:00,-1.456,0
41,2020-11-30 06:40:00,-1.684,0
42,2020-11-30 06:50:00,-1.799,0
43,2020-11-30 07:00:00,-1.914,0
44,2020-11-30 07:10:00,-2.261,0
45,2020-11-30 07:20:00,-2.261,0
46,2020-11-30 07:30:00,-2.261,0
47,2020-11-30 07:40:00,-2.03,0
48,2020-11-30 07:50:00,-1.684,0
49,2020-11-30 08:00:00,-1.456,0
50,2020-11-30 08:10:00,-1.228,0
51,2020-11-30 08:20:00,-1.001,0
52,2020-11-30 08:30:00,-0.887,0
53,2020-11-30 08:40:00,-0.662,0
54,2020-11-30 08:50:00,-0.437,0
55,2020-11-30 09:00:00,-0.213,0
56,2020-11-30 09:10:00,0.01,0
57,2020-11-30 09:20:00,0.121,0
58,2020-11-30 09:30:00,0.563,0
59,2020-11-30 09:40:00,0.453,0
60,2020-11-30 09:50:00,0.453,0
61,2020-11-30 10:00:00,0.784,0
62,2020-11-30 10:10:00,1.112,0
63,2020-11-30 10:20:00,1.439,0
64,2020-11-30 10:30:00,1.764,0
65,2020-11-30 10:40:00,1.98,0
66,2020-11-30 10:50:00,2.195,0
67,2020-11-30 11:00:00,2.517,0
68,2020-11-30 11:10:00,3.367,0
69,2020-11-30 11:20:00,3.261,0
70,2020-11-30 11:30:00,2.73,0
71,2020-11-30 11:40:00,3.788,0
72,2020-11-30 11:50:00,5.45,0
73,2020-11-30 12:00:00,6.471,0
74,2020-11-30 12:10:00,7.179,0
75,2020-11-30 12:20:00,6.978,0
76,2020-11-30 12:30:00,6.978,0
77,2020-11-30 12:40:00,7.079,0
78,2020-11-30 12:50:00,6.775,0
79,2020-11-30 13:00:00,6.471,0
80,2020-11-30 13:10:00,6.471,0
81,2020-11-30 13:20:00,7.28,0
82,2020-11-30 13:30:00,7.782,0
83,2020-11-30 13:40:00,5.86,0
84,2020-11-30 13:50:00,5.347,0
85,2020-11-30 14:00:00,5.45,0
86,2020-11-30 14:10:00,5.347,0
87,2020-11-30 14:20:00,5.141,0
88,2020-11-30 14:30:00,5.244,0
89,2020-11-30 14:40:00,5.141,0
90,2020-11-30 14:50:00,4.831,0
91,2020-11-30 15:00:00,4.727,0
92,2020-11-30 15:10:00,4.311,0
93,2020-11-30 15:20:00,3.788,0
94,2020-11-30 15:30:00,3.472,0
95,2020-11-30 15:40:00,3.367,0
