id,date_time,temp,lux
1,2020-11-30 00:00:00,3.472,0
2,2020-11-30 00:10:00,3.472,0
3,2020-11-30 00:20:00,3.367,0
4,2020-11-30 00:30:00,3.155,0
5,2020-11-30 00:40:00,3.155,0
6,2020-11-30 00:50:00,3.049,0
7,2020-11-30 01:00:00,3.049,0
8,2020-11-30 01:10:00,2.943,0
9,2020-11-30 01:20:00,3.049,0
10,2020-11-30 01:30:00,3.261,0
11,2020-11-30 01:40:00,3.261,0
12,2020-11-30 01:50:00,3.049,0
13,2020-11-30 02:00:00,2.837,0
14,2020-11-30 02:10:00,2.73,0
15,2020-11-30 02:20:00,2.624,0
16,2020-11-30 02:30:00,2.73,0
17,2020-11-30 02:40:00,2.73,0
18,2020-11-30 02:50:00,2.517,0
19,2020-11-30 03:00:00,2.624,0
20,2020-11-30 03:10:00,2.41,0
21,2020-11-30 03:20:00,2.195,0
22,2020-11-30 03:30:00,2.088,0
23,2020-11-30 03:40:00,2.41,0
24,2020-11-30 03:50:00,2.517,0
25,2020-11-30 04:00:00,2.624,0
26,2020-11-30 04:10:00,2.837,0
27,2020-11-30 04:20:00,2.517,0
28,2020-11-30 04:30:00,2.088,0
29,2020-11-30 04:40:00,1.872,0
30,2020-11-30 04:50:00,1.548,0
31,2020-11-30 05:00:00,1.33,0
32,2020-11-30 05:10:00,1.439,0
33,2020-11-30 05:20:00,1.548,0
34,2020-11-30 05:30:00,1.764,0
35,2020-11-30 05:40:00,1.764,0
36,2020-11-30 05:50:00,1.872,0
37,2020-11-30 06:00:00,2.088,0
38,2020-11-30 06:10:00,2.088,0
39,2020-11-30 06:20:00,2.195,0
40,2020-11-30 06:30:00,1.98,0
41,2020-11-30 06:40:00,1.872,0
42,2020-11-30 06:50:00,1.98,0
43,2020-11-30 07:00:00,1.764,0
44,2020-11-30 07:10:00,1.221,0
45,2020-11-30 07:20:00,0.893,0
46,2020-11-30 07:30:00,0.784,0
47,2020-11-30 07:40:00,1.221,0
48,2020-11-30 07:50:00,1.548,21.5
49,2020-11-30 08:00:00,1.764,64.6
50,2020-11-30 08:10:00,1.872,150.7
51,2020-11-30 08:20:00,2.088,269.1
52,2020-11-30 08:30:00,1.98,409
53,2020-11-30 08:40:00,1.872,624.3
54,2020-11-30 08:50:00,1.764,1130.2
55,2020-11-30 09:00:00,1.98,1463.9
56,2020-11-30 09:10:00,2.088,1377.8
57,2020-11-30 09:20:00,2.41,1463.9
58,2020-11-30 09:30:00,2.624,1722.2
59,2020-11-30 09:40:00,4.623,2238.9
60,2020-11-30 09:50:00,3.472,2066.7
61,2020-11-30 10:00:00,3.367,2238.9
62,2020-11-30 10:10:00,3.472,2927.8
63,2020-11-30 10:20:00,3.893,3272.2
64,2020-11-30 10:30:00,4.311,3788.9
65,2020-11-30 10:40:00,4.727,4133.4
66,2020-11-30 10:50:00,4.831,4477.8
67,2020-11-30 11:00:00,5.037,4994.5
68,2020-11-30 11:10:00,5.757,4994.5
69,2020-11-30 11:20:00,6.064,5338.9
70,2020-11-30 11:30:00,6.166,5511.1
71,2020-11-30 11:40:00,5.347,2497.2
72,2020-11-30 11:50:00,5.655,5166.7
73,2020-11-30 12:00:00,6.573,5511.1
74,2020-11-30 12:10:00,6.877,5166.7
75,2020-11-30 12:20:00,6.978,5511.1
76,2020-11-30 12:30:00,7.28,5166.7
77,2020-11-30 12:40:00,7.381,5166.7
78,2020-11-30 12:50:00,7.481,4822.3
79,2020-11-30 13:00:00,NA,NA
80,2020-11-30 13:10:00,NA,NA
81,2020-11-30 13:20:00,NA,NA
82,2020-11-30 13:30:00,NA,NA
83,2020-11-30 13:40:00,7.381,6200
84,2020-11-30 13:50:00,5.552,5511.1
85,2020-11-30 14:00:00,5.552,5166.7
86,2020-11-30 14:10:00,5.347,5166.7
87,2020-11-30 14:20:00,5.037,4650
88,2020-11-30 14:30:00,5.141,4133.4
89,2020-11-30 14:40:00,5.037,3788.9
90,2020-11-30 14:50:00,4.831,3444.5
91,2020-11-30 15:00:00,4.727,2411.1
92,2020-11-30 15:10:00,4.311,1894.5
93,2020-11-30 15:20:00,3.893,1151.7
94,2020-11-30 15:30:00,3.683,839.6
95,2020-11-30 15:40:00,3.472,699.7
96,2020-11-30 15:50:00,3.367,559.7
97,2020-11-30 16:00:00,3.261,419.8
98,2020-11-30 16:10:00,3.155,279.9
99,2020-11-30 16:20:00,3.049,193.8
100,2020-11-30 16:30:00,2.837,107.6
101,2020-11-30 16:40:00,2.73,43.1
102,2020-11-30 16:50:00,2.624,10.8
103,2020-11-30 17:00:00,2.303,0
104,2020-11-30 17:10:00,1.872,0
105,2020-11-30 17:20:00,1.656,0
106,2020-11-30 17:30:00,1.439,0
107,2020-11-30 17:40:00,1.33,0
108,2020-11-30 17:50:00,1.33,0
109,2020-11-30 18:00:00,1.112,0
110,2020-11-30 18:10:00,1.112,0
111,2020-11-30 18:20:00,1.003,0
112,2020-11-30 18:30:00,1.764,0
113,2020-11-30 18:40:00,1.548,0
114,2020-11-30 18:50:00,1.221,0
115,2020-11-30 19:00:00,1.112,0
116,2020-11-30 19:10:00,1.003,0
117,2020-11-30 19:20:00,1.003,0
118,2020-11-30 19:30:00,1.112,0
119,2020-11-30 19:40:00,1.221,0
120,2020-11-30 19:50:00,1.112,0
121,2020-11-30 20:00:00,1.221,0
122,2020-11-30 20:10:00,1.221,0
123,2020-11-30 20:20:00,1.112,0
124,2020-11-30 20:30:00,1.003,0
125,2020-11-30 20:40:00,0.893,0
126,2020-11-30 20:50:00,0.893,0
127,2020-11-30 21:00:00,0.893,0
128,2020-11-30 21:10:00,1.003,0
129,2020-11-30 21:20:00,0.893,0
130,2020-11-30 21:30:00,0.893,0
131,2020-11-30 21:40:00,0.563,0
132,2020-11-30 21:50:00,0.343,0
133,2020-11-30 22:00:00,1.98,0
134,2020-11-30 22:10:00,1.33,0
135,2020-11-30 22:20:00,0.784,0
136,2020-11-30 22:30:00,0.453,0
137,2020-11-30 22:40:00,0.674,0
138,2020-11-30 22:50:00,0.674,0
139,2020-11-30 23:00:00,0.674,0
140,2020-11-30 23:10:00,0.343,0
141,2020-11-30 23:20:00,0.453,0
142,2020-11-30 23:30:00,0.563,0
143,2020-11-30 23:40:00,0.563,0
144,2020-11-30 23:50:00,0.784,0
145,2020-12-01 00:00:00,0.893,0
146,2020-12-01 00:10:00,1.112,0
147,2020-12-01 00:20:00,1.221,0
148,2020-12-01 00:30:00,1.33,0
149,2020-12-01 00:40:00,1.33,0
150,2020-12-01 00:50:00,1.548,0
151,2020-12-01 01:00:00,1.33,0
152,2020-12-01 01:10:00,1.221,0
153,2020-12-01 01:20:00,0.893,0
154,2020-12-01 01:30:00,0.893,0
155,2020-12-01 01:40:00,0.674,0
156,2020-12-01 01:50:00,0.893,0
157,2020-12-01 02:00:00,1.003,0
158,2020-12-01 02:10:00,1.112,0
159,2020-12-01 02:20:00,1.33,0
160,2020-12-01 02:30:00,1.439,0
161,2020-12-01 02:40:00,1.656,0
162,2020-12-01 02:50:00,1.764,0
163,2020-12-01 03:00:00,1.764,0
164,2020-12-01 03:10:00,1.872,0
165,2020-12-01 03:20:00,1.872,0
166,2020-12-01 03:30:00,1.98,0
167,2020-12-01 03:40:00,2.195,0
168,2020-12-01 03:50:00,2.41,0
169,2020-12-01 04:00:00,2.624,0
170,2020-12-01 04:10:00,2.517,0
171,2020-12-01 04:20:00,2.837,0
172,2020-12-01 04:30:00,3.049,0
173,2020-12-01 04:40:00,3.261,0
174,2020-12-01 04:50:00,3.261,0
175,2020-12-01 05:00:00,3.367,0
176,2020-12-01 05:10:00,3.472,0
177,2020-12-01 05:20:00,3.578,0
178,2020-12-01 05:30:00,3.683,0
179,2020-12-01 05:40:00,3.683,0
180,2020-12-01 05:50:00,3.578,0
181,2020-12-01 06:00:00,3.472,0
182,2020-12-01 06:10:00,3.155,0
183,2020-12-01 06:20:00,2.837,0
184,2020-12-01 06:30:00,2.41,0
185,2020-12-01 06:40:00,2.195,0
186,2020-12-01 06:50:00,2.088,0
