224,12/1/2020 13:10,5.552,914.9
225,12/1/2020 13:20,5.552,1237.9
226,12/1/2020 13:30,5.757,1463.9
227,12/1/2020 13:40,5.86,1722.2
228,12/1/2020 13:50,5.962,1377.8
229,12/1/2020 14:00,5.962,1722.2
230,12/1/2020 14:10,6.268,1808.3
231,12/1/2020 14:20,6.37,1377.8
232,12/1/2020 14:30,6.37,1216.3
233,12/1/2020 14:40,6.37,1184
234,12/1/2020 14:50,6.573,893.4
235,12/1/2020 15:00,6.573,1033.3
236,12/1/2020 15:10,6.37,936.5
237,12/1/2020 15:20,6.37,861.1
238,12/1/2020 15:30,6.471,419.8
239,12/1/2020 15:40,6.471,387.5
240,12/1/2020 15:50,6.471,387.5
241,12/1/2020 16:00,6.37,247.6
242,12/1/2020 16:10,6.471,269.1
243,12/1/2020 16:20,6.268,161.5
244,12/1/2020 16:30,6.166,43.1
245,12/1/2020 16:40,6.064,10.8
246,12/1/2020 16:50,6.166,0
247,12/1/2020 17:00,6.166,0
248,12/1/2020 17:10,6.268,0
249,12/1/2020 17:20,6.166,0
250,12/1/2020 17:30,6.166,0
251,12/1/2020 17:40,6.268,0
252,12/1/2020 17:50,6.166,0
253,12/1/2020 18:00,6.268,0
254,12/1/2020 18:10,6.268,0
255,12/1/2020 18:20,6.166,0
256,12/1/2020 18:30,6.268,0
257,12/1/2020 18:40,6.471,0
258,12/1/2020 18:50,6.674,0
259,12/1/2020 19:00,6.674,0
260,12/1/2020 19:10,6.37,0
261,12/1/2020 19:20,6.268,0
262,12/1/2020 19:30,6.268,0
263,12/1/2020 19:40,6.268,0
264,12/1/2020 19:50,6.37,0
265,12/1/2020 20:00,6.268,0
266,12/1/2020 20:10,6.166,0
267,12/1/2020 20:20,6.37,0
268,12/1/2020 20:30,6.166,0
269,12/1/2020 20:40,6.166,0
270,12/1/2020 20:50,6.166,0
271,12/1/2020 21:00,6.166,0
272,12/1/2020 21:10,6.166,0
273,12/1/2020 21:20,6.166,0
274,12/1/2020 21:30,6.064,0
275,12/1/2020 21:40,6.064,0
276,12/1/2020 21:50,5.962,0
277,12/1/2020 22:00,6.064,0
278,12/1/2020 22:10,6.166,0
279,12/1/2020 22:20,6.166,0
280,12/1/2020 22:30,6.166,0
281,12/1/2020 22:40,6.166,0
282,12/1/2020 22:50,5.962,0
283,12/1/2020 23:00,5.86,0
284,12/1/2020 23:10,5.86,0
285,12/1/2020 23:20,5.962,0
286,12/1/2020 23:30,6.166,0
287,12/1/2020 23:40,6.471,0
288,12/1/2020 23:50,6.37,0
289,12/2/2020 0:00,6.573,0
290,12/2/2020 0:10,6.37,0
291,12/2/2020 0:20,6.573,0
292,12/2/2020 0:30,6.268,0
293,12/2/2020 0:40,6.064,0
294,12/2/2020 0:50,5.86,0
295,12/2/2020 1:00,5.655,0
296,12/2/2020 1:10,5.552,0
297,12/2/2020 1:20,5.552,0
298,12/2/2020 1:30,5.552,0
299,12/2/2020 1:40,5.347,0
