"id","date_time","temp","lux"
1,"2020-11-30 00:00:00","-0.437","0.0"
2,"2020-11-30 00:10:00","-0.437","0.0"
3,"2020-11-30 00:20:00","-0.437","0.0"
4,"2020-11-30 00:30:00","-0.437","0.0"
5,"2020-11-30 00:40:00","-0.549","0.0"
6,"2020-11-30 00:50:00","-0.549","0.0"
7,"2020-11-30 01:00:00","-0.549","0.0"
8,"2020-11-30 01:10:00","-0.662","0.0"
9,"2020-11-30 01:20:00","-0.662","0.0"
10,"2020-11-30 01:30:00","-0.662","0.0"
11,"2020-11-30 01:40:00","-0.662","0.0"
12,"2020-11-30 01:50:00","-0.887","0.0"
13,"2020-11-30 02:00:00","-1.001","0.0"
14,"2020-11-30 02:10:00","-1.228","0.0"
15,"2020-11-30 02:20:00","-1.456","0.0"
16,"2020-11-30 02:30:00","-1.570","0.0"
17,"2020-11-30 02:40:00","-1.456","0.0"
18,"2020-11-30 02:50:00","-1.456","0.0"
19,"2020-11-30 03:00:00","-1.799","0.0"
20,"2020-11-30 03:10:00","-1.914","0.0"
21,"2020-11-30 03:20:00","-2.030","0.0"
22,"2020-11-30 03:30:00","-2.030","0.0"
23,"2020-11-30 03:40:00","-2.145","0.0"
24,"2020-11-30 03:50:00","-2.030","0.0"
25,"2020-11-30 04:00:00","-1.914","0.0"
26,"2020-11-30 04:10:00","-1.799","0.0"
27,"2020-11-30 04:20:00","-1.799","0.0"
28,"2020-11-30 04:30:00","-1.570","0.0"
29,"2020-11-30 04:40:00","-1.570","0.0"
30,"2020-11-30 04:50:00","-1.799","0.0"
31,"2020-11-30 05:00:00","-1.799","0.0"
32,"2020-11-30 05:10:00","-2.030","0.0"
33,"2020-11-30 05:20:00","-1.799","0.0"
34,"2020-11-30 05:30:00","-1.799","0.0"
35,"2020-11-30 05:40:00","-1.799","0.0"
36,"2020-11-30 05:50:00","-1.914","0.0"
37,"2020-11-30 06:00:00","-2.145","0.0"
38,"2020-11-30 06:10:00","-1.914","0.0"
39,"2020-11-30 06:20:00","-2.030","0.0"
40,"2020-11-30 06:30:00","-2.494","0.0"
41,"2020-11-30 06:40:00","-2.377","0.0"
42,"2020-11-30 06:50:00","-2.844","0.0"
43,"2020-11-30 07:00:00","-3.079","0.0"
44,"2020-11-30 07:10:00","-3.079","0.0"
45,"2020-11-30 07:20:00","-3.079","0.0"
46,"2020-11-30 07:30:00","-2.844","0.0"
47,"2020-11-30 07:40:00","-2.494","0.0"
48,"2020-11-30 07:50:00","-2.145","21.5"
49,"2020-11-30 08:00:00","-1.799","64.6"
50,"2020-11-30 08:10:00","-1.684","204.5"
51,"2020-11-30 08:20:00","-1.684","441.3"
52,"2020-11-30 08:30:00","-1.684","1108.7"
53,"2020-11-30 08:40:00","-1.228","1980.6"
54,"2020-11-30 08:50:00","-0.549","3272.2"
55,"2020-11-30 09:00:00","0.010","3616.7"
56,"2020-11-30 09:10:00","4.311","21355.7"
57,"2020-11-30 09:20:00","8.182","22044.6"
58,"2020-11-30 09:30:00","9.866","23422.4"
59,"2020-11-30 09:40:00","6.978","24800.2"
60,"2020-11-30 09:50:00","11.139","26178.0"
61,"2020-11-30 10:00:00","11.916","23422.4"
62,"2020-11-30 10:10:00","12.980","26178.0"
63,"2020-11-30 10:20:00","13.461","26178.0"
64,"2020-11-30 10:30:00","14.325","27555.7"
65,"2020-11-30 10:40:00","11.722","22044.6"
66,"2020-11-30 10:50:00","7.983","21355.7"
67,"2020-11-30 11:00:00","6.674","21355.7"
68,"2020-11-30 11:10:00","6.573","20666.8"
69,"2020-11-30 11:20:00","6.877","20666.8"
70,"2020-11-30 11:30:00","7.179","18600.1"
71,"2020-11-30 11:40:00","6.674","15155.7"
72,"2020-11-30 11:50:00","6.064","14466.8"
73,"2020-11-30 12:00:00","6.268","16533.4"
74,"2020-11-30 12:10:00","6.674","16533.4"
75,"2020-11-30 12:20:00","6.370","16533.4"
76,"2020-11-30 12:30:00","6.674","15155.7"
77,"2020-11-30 12:40:00","7.179","13089.0"
78,"2020-11-30 12:50:00","6.877","13089.0"
79,"2020-11-30 13:00:00","6.573","11711.2"
80,"2020-11-30 13:10:00","6.674","10677.8"
81,"2020-11-30 13:20:00","6.573","9300.1"
82,"2020-11-30 13:30:00","5.655","8266.7"
83,"2020-11-30 13:40:00","5.655","7233.4"
84,"2020-11-30 13:50:00","6.166","6200.0"
85,"2020-11-30 14:00:00","5.552","5166.7"
