"id","date_time","temp","lux"
1,2020-11-30 00:00:00,0.674,0
2,2020-11-30 00:10:00,0.674,0
3,2020-11-30 00:20:00,0.784,0
4,2020-11-30 00:30:00,0.784,0
5,2020-11-30 00:40:00,0.784,0
6,2020-11-30 00:50:00,0.893,0
7,2020-11-30 01:00:00,0.893,0
8,2020-11-30 01:10:00,0.893,0
9,2020-11-30 01:20:00,0.893,0
10,2020-11-30 01:30:00,0.893,0
11,2020-11-30 01:40:00,1.003,0
12,2020-11-30 01:50:00,0.893,0
13,2020-11-30 02:00:00,0.784,0
14,2020-11-30 02:10:00,0.453,0
15,2020-11-30 02:20:00,0.343,0
16,2020-11-30 02:30:00,0.232,0
17,2020-11-30 02:40:00,0.121,0
18,2020-11-30 02:50:00,0.01,0
19,2020-11-30 03:00:00,0.01,0
20,2020-11-30 03:10:00,0.01,0
21,2020-11-30 03:20:00,0.01,0
22,2020-11-30 03:30:00,-0.102,0
23,2020-11-30 03:40:00,-0.325,0
24,2020-11-30 03:50:00,-0.549,0
25,2020-11-30 04:00:00,-0.662,0
26,2020-11-30 04:10:00,-0.549,0
27,2020-11-30 04:20:00,-0.437,0
28,2020-11-30 04:30:00,-0.325,0
29,2020-11-30 04:40:00,-0.325,0
30,2020-11-30 04:50:00,-0.213,0
31,2020-11-30 05:00:00,-0.213,0
32,2020-11-30 05:10:00,-0.213,0
33,2020-11-30 05:20:00,-0.102,0
34,2020-11-30 05:30:00,-0.102,0
35,2020-11-30 05:40:00,-0.102,0
36,2020-11-30 05:50:00,-0.102,0
37,2020-11-30 06:00:00,-0.102,0
38,2020-11-30 06:10:00,-0.102,0
39,2020-11-30 06:20:00,-0.213,0
40,2020-11-30 06:30:00,-0.325,0
41,2020-11-30 06:40:00,-0.437,0
42,2020-11-30 06:50:00,-0.549,0
43,2020-11-30 07:00:00,-0.549,0
44,2020-11-30 07:10:00,-0.549,0
45,2020-11-30 07:20:00,-0.549,0
46,2020-11-30 07:30:00,-0.549,0
47,2020-11-30 07:40:00,-0.549,0
48,2020-11-30 07:50:00,-0.549,0
49,2020-11-30 08:00:00,-0.662,0
50,2020-11-30 08:10:00,-0.549,21.5
51,2020-11-30 08:20:00,-0.549,64.6
52,2020-11-30 08:30:00,-0.325,107.6
53,2020-11-30 08:40:00,-0.102,204.5
54,2020-11-30 08:50:00,0.01,269.1
55,2020-11-30 09:00:00,0.121,322.9
56,2020-11-30 09:10:00,0.232,312.2
57,2020-11-30 09:20:00,0.232,430.6
58,2020-11-30 09:30:00,0.232,462.9
59,2020-11-30 09:40:00,0.232,452.1
60,2020-11-30 09:50:00,0.232,419.8
61,2020-11-30 10:00:00,0.343,785.8
62,2020-11-30 10:10:00,0.784,1151.7
63,2020-11-30 10:20:00,1.221,1550
64,2020-11-30 10:30:00,1.656,2152.8
65,2020-11-30 10:40:00,2.195,2755.6
66,2020-11-30 10:50:00,3.049,3272.2
67,2020-11-30 11:00:00,3.998,3788.9
68,2020-11-30 11:10:00,4.727,4133.4
69,2020-11-30 11:20:00,5.037,3961.1
70,2020-11-30 11:30:00,5.347,4133.4
71,2020-11-30 11:40:00,5.655,3788.9
72,2020-11-30 11:50:00,6.166,4477.8
73,2020-11-30 12:00:00,6.268,4994.5
74,2020-11-30 12:10:00,6.674,5166.7
75,2020-11-30 12:20:00,6.573,4994.5
76,2020-11-30 12:30:00,6.978,5166.7
77,2020-11-30 12:40:00,7.582,5166.7
78,2020-11-30 12:50:00,7.983,5166.7
79,2020-11-30 13:00:00,8.082,5338.9
80,2020-11-30 13:10:00,8.282,4994.5
81,2020-11-30 13:20:00,8.282,4994.5
