"id","date_time","temp","lux"
1,2020-11-30 00:00:00,-1.799,0
2,2020-11-30 00:10:00,-1.799,0
3,2020-11-30 00:20:00,-1.57,0
4,2020-11-30 00:30:00,-1.228,0
5,2020-11-30 00:40:00,-1.001,0
6,2020-11-30 00:50:00,-0.887,0
7,2020-11-30 01:00:00,-0.887,0
8,2020-11-30 01:10:00,-1.001,0
9,2020-11-30 01:20:00,-1.001,0
10,2020-11-30 01:30:00,-1.456,0
11,2020-11-30 01:40:00,-1.57,0
12,2020-11-30 01:50:00,-1.684,0
13,2020-11-30 02:00:00,-1.684,0
14,2020-11-30 02:10:00,-1.684,0
15,2020-11-30 02:20:00,-1.684,0
16,2020-11-30 02:30:00,-1.57,0
17,2020-11-30 02:40:00,-1.57,0
18,2020-11-30 02:50:00,-1.57,0
19,2020-11-30 03:00:00,-1.684,0
20,2020-11-30 03:10:00,-1.799,0
21,2020-11-30 03:20:00,-2.03,0
22,2020-11-30 03:30:00,-2.261,0
23,2020-11-30 03:40:00,-2.145,0
24,2020-11-30 03:50:00,-2.494,0
25,2020-11-30 04:00:00,-2.962,0
26,2020-11-30 04:10:00,-3.079,0
27,2020-11-30 04:20:00,-3.079,0
28,2020-11-30 04:30:00,-3.079,0
29,2020-11-30 04:40:00,-3.079,0
30,2020-11-30 04:50:00,-2.962,0
31,2020-11-30 05:00:00,-2.844,0
32,2020-11-30 05:10:00,-2.844,0
33,2020-11-30 05:20:00,-2.727,0
34,2020-11-30 05:30:00,-2.494,0
35,2020-11-30 05:40:00,-2.261,0
36,2020-11-30 05:50:00,-2.494,0
37,2020-11-30 06:00:00,-2.844,0
38,2020-11-30 06:10:00,-3.079,0
39,2020-11-30 06:20:00,-3.197,0
40,2020-11-30 06:30:00,-3.434,0
41,2020-11-30 06:40:00,-3.553,0
42,2020-11-30 06:50:00,-3.792,0
43,2020-11-30 07:00:00,-3.911,0
44,2020-11-30 07:10:00,-3.911,0
45,2020-11-30 07:20:00,-3.553,0
46,2020-11-30 07:30:00,-3.434,0
47,2020-11-30 07:40:00,-2.962,0
48,2020-11-30 07:50:00,-2.61,21.5
49,2020-11-30 08:00:00,-2.377,53.8
50,2020-11-30 08:10:00,-2.261,118.4
51,2020-11-30 08:20:00,-2.03,204.5
52,2020-11-30 08:30:00,-1.799,409
53,2020-11-30 08:40:00,-1.57,656.6
54,2020-11-30 08:50:00,-1.228,764.2
55,2020-11-30 09:00:00,-1.114,947.2
56,2020-11-30 09:10:00,-1.114,1108.7
57,2020-11-30 09:20:00,-1.228,1044.1
58,2020-11-30 09:30:00,-1.114,1248.6
59,2020-11-30 09:40:00,-1.114,990.3
60,2020-11-30 09:50:00,-1.114,979.5
61,2020-11-30 10:00:00,-0.887,968.8
62,2020-11-30 10:10:00,-0.662,968.8
63,2020-11-30 10:20:00,-0.549,979.5
64,2020-11-30 10:30:00,-0.325,958
65,2020-11-30 10:40:00,-0.213,947.2
66,2020-11-30 10:50:00,-0.102,893.4
67,2020-11-30 11:00:00,0.01,882.6
68,2020-11-30 11:10:00,0.121,871.9
69,2020-11-30 11:20:00,0.232,850.4
70,2020-11-30 11:30:00,0.343,839.6
71,2020-11-30 11:40:00,0.453,828.8
72,2020-11-30 11:50:00,0.563,818.1
73,2020-11-30 12:00:00,0.674,818.1
74,2020-11-30 12:10:00,0.784,796.5
75,2020-11-30 12:20:00,1.003,796.5
76,2020-11-30 12:30:00,1.112,785.8
77,2020-11-30 12:40:00,1.221,764.2
78,2020-11-30 12:50:00,1.33,764.2
79,2020-11-30 13:00:00,1.33,764.2
80,2020-11-30 13:10:00,1.33,764.2
81,2020-11-30 13:20:00,1.548,753.5
82,2020-11-30 13:30:00,1.656,753.5
83,2020-11-30 13:40:00,1.548,731.9
84,2020-11-30 13:50:00,1.548,731.9
85,2020-11-30 14:00:00,1.548,710.4
86,2020-11-30 14:10:00,1.548,688.9
87,2020-11-30 14:20:00,1.656,688.9
88,2020-11-30 14:30:00,1.656,667.4
89,2020-11-30 14:40:00,1.764,645.8
90,2020-11-30 14:50:00,1.764,624.3
91,2020-11-30 15:00:00,1.764,592
92,2020-11-30 15:10:00,1.764,570.5
93,2020-11-30 15:20:00,1.656,538.2
94,2020-11-30 15:30:00,1.656,484.4
95,2020-11-30 15:40:00,1.548,441.3
96,2020-11-30 15:50:00,1.439,409
97,2020-11-30 16:00:00,1.33,355.2
98,2020-11-30 16:10:00,1.221,279.9
99,2020-11-30 16:20:00,1.112,193.8
100,2020-11-30 16:30:00,0.784,118.4
101,2020-11-30 16:40:00,0.674,53.8
102,2020-11-30 16:50:00,0.453,10.8
103,2020-11-30 17:00:00,0.232,0
104,2020-11-30 17:10:00,0.01,0
105,2020-11-30 17:20:00,0.232,0
106,2020-11-30 17:30:00,0.232,0
107,2020-11-30 17:40:00,0.232,0
108,2020-11-30 17:50:00,0.232,0
109,2020-11-30 18:00:00,0.121,0
110,2020-11-30 18:10:00,0.01,0
111,2020-11-30 18:20:00,0.01,0
112,2020-11-30 18:30:00,-0.102,0
113,2020-11-30 18:40:00,-0.102,0
114,2020-11-30 18:50:00,-0.102,0
115,2020-11-30 19:00:00,-0.102,0
116,2020-11-30 19:10:00,-0.102,0
117,2020-11-30 19:20:00,-0.102,0
118,2020-11-30 19:30:00,-0.102,0
119,2020-11-30 19:40:00,0.01,0
120,2020-11-30 19:50:00,0.01,0
121,2020-11-30 20:00:00,0.01,0
122,2020-11-30 20:10:00,-0.102,0
123,2020-11-30 20:20:00,-0.102,0
124,2020-11-30 20:30:00,-0.102,0
125,2020-11-30 20:40:00,-0.102,0
126,2020-11-30 20:50:00,-0.102,0
127,2020-11-30 21:00:00,-0.102,0
128,2020-11-30 21:10:00,-0.213,0
129,2020-11-30 21:20:00,-0.325,0
130,2020-11-30 21:30:00,-0.549,0
131,2020-11-30 21:40:00,-0.549,0
132,2020-11-30 21:50:00,-0.549,0
133,2020-11-30 22:00:00,-0.549,0
134,2020-11-30 22:10:00,-0.549,0
135,2020-11-30 22:20:00,-0.662,0
136,2020-11-30 22:30:00,-0.549,0
137,2020-11-30 22:40:00,-0.437,0
138,2020-11-30 22:50:00,-0.437,0
139,2020-11-30 23:00:00,-0.549,0
140,2020-11-30 23:10:00,-0.325,0
141,2020-11-30 23:20:00,-0.102,0
142,2020-11-30 23:30:00,0.01,0
143,2020-11-30 23:40:00,0.232,0
144,2020-11-30 23:50:00,0.453,0
145,2020-12-01 00:00:00,0.674,0
146,2020-12-01 00:10:00,0.784,0
147,2020-12-01 00:20:00,0.674,0
148,2020-12-01 00:30:00,0.784,0
149,2020-12-01 00:40:00,0.784,0
150,2020-12-01 00:50:00,0.784,0
151,2020-12-01 01:00:00,0.784,0
152,2020-12-01 01:10:00,0.893,0
153,2020-12-01 01:20:00,0.893,0
154,2020-12-01 01:30:00,0.784,0
155,2020-12-01 01:40:00,0.784,0
156,2020-12-01 01:50:00,0.674,0
157,2020-12-01 02:00:00,0.563,0
158,2020-12-01 02:10:00,0.563,0
159,2020-12-01 02:20:00,0.674,0
160,2020-12-01 02:30:00,0.893,0
161,2020-12-01 02:40:00,1.003,0
162,2020-12-01 02:50:00,1.112,0
163,2020-12-01 03:00:00,1.221,0
164,2020-12-01 03:10:00,1.33,0
165,2020-12-01 03:20:00,1.33,0
166,2020-12-01 03:30:00,1.548,0
167,2020-12-01 03:40:00,1.656,0
168,2020-12-01 03:50:00,1.764,0
169,2020-12-01 04:00:00,1.98,0
170,2020-12-01 04:10:00,1.98,0
171,2020-12-01 04:20:00,1.98,0
172,2020-12-01 04:30:00,1.98,0
173,2020-12-01 04:40:00,1.98,0
174,2020-12-01 04:50:00,2.088,0
175,2020-12-01 05:00:00,2.195,0
176,2020-12-01 05:10:00,2.303,0
177,2020-12-01 05:20:00,2.303,0
178,2020-12-01 05:30:00,2.41,0
179,2020-12-01 05:40:00,2.517,0
180,2020-12-01 05:50:00,2.517,0
181,2020-12-01 06:00:00,2.195,0
182,2020-12-01 06:10:00,1.98,0
183,2020-12-01 06:20:00,1.764,0
184,2020-12-01 06:30:00,1.656,0
185,2020-12-01 06:40:00,1.439,0
186,2020-12-01 06:50:00,1.221,0
187,2020-12-01 07:00:00,1.112,0
188,2020-12-01 07:10:00,1.003,0
189,2020-12-01 07:20:00,0.893,0
190,2020-12-01 07:30:00,0.893,0
191,2020-12-01 07:40:00,0.784,0
192,2020-12-01 07:50:00,0.784,0
193,2020-12-01 08:00:00,0.784,0
194,2020-12-01 08:10:00,0.784,0
195,2020-12-01 08:20:00,0.893,0
196,2020-12-01 08:30:00,0.893,10.8
197,2020-12-01 08:40:00,1.003,21.5
198,2020-12-01 08:50:00,1.112,43.1
199,2020-12-01 09:00:00,1.221,107.6
200,2020-12-01 09:10:00,1.221,290.6
201,2020-12-01 09:20:00,1.33,193.8
202,2020-12-01 09:30:00,1.33,322.9
203,2020-12-01 09:40:00,1.33,269.1
204,2020-12-01 09:50:00,1.439,538.2
205,2020-12-01 10:00:00,1.656,861.1
206,2020-12-01 10:10:00,1.764,710.4
207,2020-12-01 10:20:00,1.872,635.1
208,2020-12-01 10:30:00,1.98,742.7
209,2020-12-01 10:40:00,2.088,785.8
210,2020-12-01 10:50:00,2.088,839.6
211,2020-12-01 11:00:00,2.088,688.9
212,2020-12-01 11:10:00,2.088,753.5
213,2020-12-01 11:20:00,2.195,688.9
214,2020-12-01 11:30:00,2.195,753.5
215,2020-12-01 11:40:00,2.303,613.5
216,2020-12-01 11:50:00,2.303,624.3
217,2020-12-01 12:00:00,2.41,710.4
218,2020-12-01 12:10:00,2.41,753.5
219,2020-12-01 12:20:00,2.517,968.8
220,2020-12-01 12:30:00,2.73,882.6
221,2020-12-01 12:40:00,2.73,495.1
222,2020-12-01 12:50:00,2.73,764.2
223,2020-12-01 13:00:00,2.837,861.1
224,2020-12-01 13:10:00,2.943,914.9
225,2020-12-01 13:20:00,3.049,1011.8
226,2020-12-01 13:30:00,3.155,764.2
227,2020-12-01 13:40:00,3.261,1033.3
228,2020-12-01 13:50:00,3.367,1184
229,2020-12-01 14:00:00,3.472,1162.5
230,2020-12-01 14:10:00,3.578,1130.2
231,2020-12-01 14:20:00,3.578,925.7
232,2020-12-01 14:30:00,3.578,796.5
233,2020-12-01 14:40:00,3.683,807.3
234,2020-12-01 14:50:00,3.683,731.9
235,2020-12-01 15:00:00,3.683,699.7
236,2020-12-01 15:10:00,3.788,667.4
237,2020-12-01 15:20:00,3.788,527.4
238,2020-12-01 15:30:00,3.788,527.4
239,2020-12-01 15:40:00,3.683,430.6
240,2020-12-01 15:50:00,3.683,172.2
241,2020-12-01 16:00:00,3.578,129.2
242,2020-12-01 16:10:00,3.472,118.4
243,2020-12-01 16:20:00,3.367,75.3
244,2020-12-01 16:30:00,3.261,32.3
245,2020-12-01 16:40:00,3.155,10.8
246,2020-12-01 16:50:00,3.049,0
247,2020-12-01 17:00:00,3.049,0
248,2020-12-01 17:10:00,2.943,0
249,2020-12-01 17:20:00,2.943,0
250,2020-12-01 17:30:00,2.837,0
251,2020-12-01 17:40:00,2.837,0
252,2020-12-01 17:50:00,2.837,0
253,2020-12-01 18:00:00,2.837,0
254,2020-12-01 18:10:00,2.837,0
255,2020-12-01 18:20:00,2.837,0
256,2020-12-01 18:30:00,2.837,0
257,2020-12-01 18:40:00,2.837,0
258,2020-12-01 18:50:00,2.837,0
259,2020-12-01 19:00:00,2.73,0
260,2020-12-01 19:10:00,2.73,0
261,2020-12-01 19:20:00,2.73,0
262,2020-12-01 19:30:00,2.73,0
263,2020-12-01 19:40:00,2.73,0
264,2020-12-01 19:50:00,2.624,0
265,2020-12-01 20:00:00,2.624,0
266,2020-12-01 20:10:00,2.624,0
267,2020-12-01 20:20:00,2.517,0
268,2020-12-01 20:30:00,2.517,0
269,2020-12-01 20:40:00,2.41,0
270,2020-12-01 20:50:00,2.41,0
271,2020-12-01 21:00:00,2.41,0
272,2020-12-01 21:10:00,2.41,0
273,2020-12-01 21:20:00,2.303,0
274,2020-12-01 21:30:00,2.41,0
275,2020-12-01 21:40:00,2.517,0
276,2020-12-01 21:50:00,2.517,0
277,2020-12-01 22:00:00,2.517,0
278,2020-12-01 22:10:00,2.517,0
279,2020-12-01 22:20:00,2.517,0
280,2020-12-01 22:30:00,2.517,0
281,2020-12-01 22:40:00,2.517,0
282,2020-12-01 22:50:00,2.517,0
283,2020-12-01 23:00:00,2.41,0
284,2020-12-01 23:10:00,2.195,0
285,2020-12-01 23:20:00,2.195,0
286,2020-12-01 23:30:00,2.303,0
287,2020-12-01 23:40:00,2.41,0
288,2020-12-01 23:50:00,2.517,0
289,2020-12-02 00:00:00,2.41,0
290,2020-12-02 00:10:00,2.303,0
291,2020-12-02 00:20:00,2.303,0
292,2020-12-02 00:30:00,2.195,0
293,2020-12-02 00:40:00,1.98,0
294,2020-12-02 00:50:00,1.656,0
295,2020-12-02 01:00:00,1.439,0
296,2020-12-02 01:10:00,1.33,0
297,2020-12-02 01:20:00,1.33,0
298,2020-12-02 01:30:00,1.221,0
299,2020-12-02 01:40:00,1.221,0
300,2020-12-02 01:50:00,1.33,0
301,2020-12-02 02:00:00,1.33,0
302,2020-12-02 02:10:00,1.439,0
