id,date-time,temp,lux
2993,2020-12-20 18:40:00,"10,063",0
2994,2020-12-20 18:50:00,"9,965",0
2995,2020-12-20 19:00:00,"9,866",0
2996,2020-12-20 19:10:00,"9,768",0
2997,2020-12-20 19:20:00,"9,866",0
2998,2020-12-20 19:30:00,"9,965",0
2999,2020-12-20 19:40:00,"9,866",0
3000,2020-12-20 19:50:00,"9,866",0
3001,2020-12-20 20:00:00,"9,965",0
3002,2020-12-20 20:10:00,"10,063",0
3003,2020-12-20 20:20:00,"10,063",0
3004,2020-12-20 20:30:00,"10,063",0
3005,2020-12-20 20:40:00,"10,161",0
3006,2020-12-20 20:50:00,"10,259",0
3007,2020-12-20 21:00:00,"10,259",0
3008,2020-12-20 21:10:00,"10,161",0
3009,2020-12-20 21:20:00,"10,161",0
3010,2020-12-20 21:30:00,"10,063",0
3011,2020-12-20 21:40:00,"10,063",0
3012,2020-12-20 21:50:00,"10,063",0
3013,2020-12-20 22:00:00,"10,161",0
3014,2020-12-20 22:10:00,"10,161",0
3015,2020-12-20 22:20:00,"10,063",0
3016,2020-12-20 22:30:00,"10,063",0
3017,2020-12-20 22:40:00,"9,965",0
3018,2020-12-20 22:50:00,"9,866",0
3019,2020-12-20 23:00:00,"9,768",0
3020,2020-12-20 23:10:00,"9,571",0
3021,2020-12-20 23:20:00,"9,472",0
3022,2020-12-20 23:30:00,"9,472",0
3023,2020-12-20 23:40:00,"9,571",0
3024,2020-12-20 23:50:00,"9,768",0
