"id","date_time","temp","lux"
1,2020-11-30 00:00:00,1.66,0
2,2020-11-30 00:10:00,1.87,0
3,2020-11-30 00:20:00,1.76,0
4,2020-11-30 00:30:00,1.87,0
5,2020-11-30 00:40:00,1.87,0
6,2020-11-30 00:50:00,1.87,0
7,2020-11-30 01:00:00,1.66,0
8,2020-11-30 01:10:00,1.76,0
9,2020-11-30 01:20:00,1.66,0
10,2020-11-30 01:30:00,1.76,0
11,2020-11-30 01:40:00,1.76,0
12,2020-11-30 01:50:00,1.76,0
13,2020-11-30 02:00:00,1.55,0
14,2020-11-30 02:10:00,1.55,0
15,2020-11-30 02:20:00,1.44,0
16,2020-11-30 02:30:00,1.33,0
17,2020-11-30 02:40:00,1.11,0
18,2020-11-30 02:50:00,1,0
19,2020-11-30 03:00:00,0.89,0
20,2020-11-30 03:10:00,0.67,0
21,2020-11-30 03:20:00,1,0
22,2020-11-30 03:30:00,1.11,0
23,2020-11-30 03:40:00,0.89,0
24,2020-11-30 03:50:00,1,0
25,2020-11-30 04:00:00,1,0
26,2020-11-30 04:10:00,0.89,0
27,2020-11-30 04:20:00,1,0
28,2020-11-30 04:30:00,1.11,0
29,2020-11-30 04:40:00,1.22,0
30,2020-11-30 04:50:00,1.11,0
31,2020-11-30 05:00:00,1,0
32,2020-11-30 05:10:00,1,0
33,2020-11-30 05:20:00,1,0
34,2020-11-30 05:30:00,0.89,0
35,2020-11-30 05:40:00,0.67,0
36,2020-11-30 05:50:00,0.78,0
37,2020-11-30 06:00:00,0.67,0
38,2020-11-30 06:10:00,0.67,0
39,2020-11-30 06:20:00,0.67,0
40,2020-11-30 06:30:00,0.67,0
41,2020-11-30 06:40:00,0.78,0
42,2020-11-30 06:50:00,0.78,0
43,2020-11-30 07:00:00,1,0
44,2020-11-30 07:10:00,0.89,0
45,2020-11-30 07:20:00,0.67,0
46,2020-11-30 07:30:00,0.34,0
47,2020-11-30 07:40:00,0.45,0
48,2020-11-30 07:50:00,0.56,11
49,2020-11-30 08:00:00,0.34,32
50,2020-11-30 08:10:00,0.56,86
51,2020-11-30 08:20:00,0.78,172
52,2020-11-30 08:30:00,0.78,409
53,2020-11-30 08:40:00,0.89,1216
54,2020-11-30 08:50:00,0.89,2497
55,2020-11-30 09:00:00,1.11,2067
56,2020-11-30 09:10:00,1.22,2067
57,2020-11-30 09:20:00,3.47,79912
58,2020-11-30 09:30:00,8.98,46845
59,2020-11-30 09:40:00,4.83,4822
60,2020-11-30 09:50:00,3.58,4650
61,2020-11-30 10:00:00,3.26,3789
62,2020-11-30 10:10:00,3.15,3272
63,2020-11-30 10:20:00,3.05,3444
64,2020-11-30 10:30:00,3.26,3789
65,2020-11-30 10:40:00,3.47,3789
66,2020-11-30 10:50:00,3.68,3789
67,2020-11-30 11:00:00,4,4306
68,2020-11-30 11:10:00,4.42,4306
69,2020-11-30 11:20:00,4.1,2067
70,2020-11-30 11:30:00,4,1981
71,2020-11-30 11:40:00,4.21,3789
72,2020-11-30 11:50:00,4,2928
73,2020-11-30 12:00:00,4,1722
74,2020-11-30 12:10:00,3.89,2583
75,2020-11-30 12:20:00,4,2497
76,2020-11-30 12:30:00,3.89,2239
77,2020-11-30 12:40:00,3.89,1981
78,2020-11-30 12:50:00,4.21,1981
79,2020-11-30 13:00:00,4.31,1894
80,2020-11-30 13:10:00,4.21,1722
81,2020-11-30 13:20:00,4.31,1550
82,2020-11-30 13:30:00,4.31,1464
83,2020-11-30 13:40:00,4.42,1464
84,2020-11-30 13:50:00,4.42,1808
85,2020-11-30 14:00:00,4.62,1722
86,2020-11-30 14:10:00,4.52,1981
87,2020-11-30 14:20:00,4.73,1808
88,2020-11-30 14:30:00,4.83,1808
89,2020-11-30 14:40:00,4.83,1378
90,2020-11-30 14:50:00,4.52,1033
91,2020-11-30 15:00:00,4.42,754
92,2020-11-30 15:10:00,4.52,581
93,2020-11-30 15:20:00,4.31,474
94,2020-11-30 15:30:00,4.21,409
95,2020-11-30 15:40:00,4.1,344
96,2020-11-30 15:50:00,4,280
97,2020-11-30 16:00:00,4,226
98,2020-11-30 16:10:00,3.89,172
99,2020-11-30 16:20:00,3.89,129
100,2020-11-30 16:30:00,3.79,75
101,2020-11-30 16:40:00,3.68,32
102,2020-11-30 16:50:00,3.37,11
103,2020-11-30 17:00:00,3.05,0
104,2020-11-30 17:10:00,2.84,0
105,2020-11-30 17:20:00,2.73,0
106,2020-11-30 17:30:00,2.73,0
107,2020-11-30 17:40:00,2.73,0
108,2020-11-30 17:50:00,2.52,0
109,2020-11-30 18:00:00,2.19,0
110,2020-11-30 18:10:00,2.41,0
111,2020-11-30 18:20:00,2.52,0
112,2020-11-30 18:30:00,2.41,0
113,2020-11-30 18:40:00,2.41,0
114,2020-11-30 18:50:00,2.41,0
115,2020-11-30 19:00:00,2.19,0
116,2020-11-30 19:10:00,2.52,0
117,2020-11-30 19:20:00,2.41,0
118,2020-11-30 19:30:00,2.19,0
119,2020-11-30 19:40:00,2.19,0
120,2020-11-30 19:50:00,2.09,0
121,2020-11-30 20:00:00,2.09,0
122,2020-11-30 20:10:00,2.09,0
123,2020-11-30 20:20:00,1.98,0
124,2020-11-30 20:30:00,1.66,0
125,2020-11-30 20:40:00,1.98,0
126,2020-11-30 20:50:00,2.19,0
127,2020-11-30 21:00:00,1.66,0
128,2020-11-30 21:10:00,1.76,0
129,2020-11-30 21:20:00,1.98,0
130,2020-11-30 21:30:00,2.09,0
131,2020-11-30 21:40:00,1.76,0
132,2020-11-30 21:50:00,1.76,0
133,2020-11-30 22:00:00,1.76,0
134,2020-11-30 22:10:00,1.87,0
135,2020-11-30 22:20:00,1.98,0
136,2020-11-30 22:30:00,1.55,0
137,2020-11-30 22:40:00,1.55,0
138,2020-11-30 22:50:00,1.66,0
139,2020-11-30 23:00:00,1.76,0
140,2020-11-30 23:10:00,1.44,0
141,2020-11-30 23:20:00,1.55,0
142,2020-11-30 23:30:00,1.66,0
143,2020-11-30 23:40:00,1.76,0
144,2020-11-30 23:50:00,1.98,0
145,2020-12-01 00:00:00,2.3,0
146,2020-12-01 00:10:00,2.3,0
147,2020-12-01 00:20:00,2.3,0
148,2020-12-01 00:30:00,2.52,0
149,2020-12-01 00:40:00,2.41,0
150,2020-12-01 00:50:00,2.3,0
151,2020-12-01 01:00:00,2.41,0
152,2020-12-01 01:10:00,2.3,0
153,2020-12-01 01:20:00,1.98,0
154,2020-12-01 01:30:00,1.98,0
155,2020-12-01 01:40:00,1.66,0
156,2020-12-01 01:50:00,1.66,0
157,2020-12-01 02:00:00,1.87,0
158,2020-12-01 02:10:00,2.19,0
159,2020-12-01 02:20:00,2.3,0
160,2020-12-01 02:30:00,2.52,0
161,2020-12-01 02:40:00,2.62,0
162,2020-12-01 02:50:00,2.84,0
163,2020-12-01 03:00:00,2.94,0
164,2020-12-01 03:10:00,2.94,0
165,2020-12-01 03:20:00,3.05,0
166,2020-12-01 03:30:00,3.05,0
167,2020-12-01 03:40:00,3.26,0
168,2020-12-01 03:50:00,3.37,0
169,2020-12-01 04:00:00,3.37,0
170,2020-12-01 04:10:00,3.58,0
171,2020-12-01 04:20:00,3.58,0
172,2020-12-01 04:30:00,3.79,0
173,2020-12-01 04:40:00,4,0
174,2020-12-01 04:50:00,4.1,0
175,2020-12-01 05:00:00,4.21,0
176,2020-12-01 05:10:00,4.31,0
177,2020-12-01 05:20:00,4.31,0
178,2020-12-01 05:30:00,4.42,0
179,2020-12-01 05:40:00,4.31,0
180,2020-12-01 05:50:00,4.42,0
181,2020-12-01 06:00:00,4.62,0
182,2020-12-01 06:10:00,4.31,0
183,2020-12-01 06:20:00,4,0
184,2020-12-01 06:30:00,3.37,0
185,2020-12-01 06:40:00,3.26,0
186,2020-12-01 06:50:00,3.37,0
187,2020-12-01 07:00:00,3.26,0
188,2020-12-01 07:10:00,3.15,0
189,2020-12-01 07:20:00,2.94,0
190,2020-12-01 07:30:00,2.84,0
191,2020-12-01 07:40:00,2.84,0
192,2020-12-01 07:50:00,2.62,0
193,2020-12-01 08:00:00,2.73,0
194,2020-12-01 08:10:00,2.73,0
195,2020-12-01 08:20:00,2.73,0
196,2020-12-01 08:30:00,2.84,0
197,2020-12-01 08:40:00,3.05,11
198,2020-12-01 08:50:00,3.05,22
199,2020-12-01 09:00:00,3.15,43
200,2020-12-01 09:10:00,3.26,140
201,2020-12-01 09:20:00,3.26,108
202,2020-12-01 09:30:00,3.26,162
203,2020-12-01 09:40:00,3.26,248
204,2020-12-01 09:50:00,3.05,301
205,2020-12-01 10:00:00,3.15,549
206,2020-12-01 10:10:00,3.37,1044
207,2020-12-01 10:20:00,3.58,538
208,2020-12-01 10:30:00,3.68,624
209,2020-12-01 10:40:00,3.79,678
210,2020-12-01 10:50:00,3.89,603
211,2020-12-01 11:00:00,3.89,624
212,2020-12-01 11:10:00,3.79,689
213,2020-12-01 11:20:00,3.89,495
214,2020-12-01 11:30:00,4.1,527
215,2020-12-01 11:40:00,4,398
216,2020-12-01 11:50:00,3.89,409
217,2020-12-01 12:00:00,4,495
218,2020-12-01 12:10:00,4,560
219,2020-12-01 12:20:00,4.1,581
220,2020-12-01 12:30:00,4.31,495
221,2020-12-01 12:40:00,4.42,560
222,2020-12-01 12:50:00,4.52,495
223,2020-12-01 13:00:00,4.42,517
224,2020-12-01 13:10:00,4.42,506
225,2020-12-01 13:20:00,4.42,754
226,2020-12-01 13:30:00,4.62,872
227,2020-12-01 13:40:00,4.73,1055
228,2020-12-01 13:50:00,4.73,1001
229,2020-12-01 14:00:00,4.83,1227
230,2020-12-01 14:10:00,4.93,1216
231,2020-12-01 14:20:00,5.14,936
232,2020-12-01 14:30:00,5.04,657
233,2020-12-01 14:40:00,4.93,700
234,2020-12-01 14:50:00,4.93,538
235,2020-12-01 15:00:00,4.83,614
236,2020-12-01 15:10:00,4.93,592
237,2020-12-01 15:20:00,5.04,614
238,2020-12-01 15:30:00,4.83,269
239,2020-12-01 15:40:00,4.93,280
240,2020-12-01 15:50:00,4.93,215
241,2020-12-01 16:00:00,4.93,172
242,2020-12-01 16:10:00,4.93,172
243,2020-12-01 16:20:00,4.93,97
244,2020-12-01 16:30:00,4.83,11
245,2020-12-01 16:40:00,4.73,0
246,2020-12-01 16:50:00,5.04,0
247,2020-12-01 17:00:00,4.83,0
248,2020-12-01 17:10:00,4.73,0
249,2020-12-01 17:20:00,5.04,0
250,2020-12-01 17:30:00,5.66,0
251,2020-12-01 17:40:00,5.35,0
252,2020-12-01 17:50:00,5.04,0
253,2020-12-01 18:00:00,4.93,0
254,2020-12-01 18:10:00,5.04,0
255,2020-12-01 18:20:00,4.83,0
256,2020-12-01 18:30:00,4.73,0
257,2020-12-01 18:40:00,4.73,0
258,2020-12-01 18:50:00,5.04,0
259,2020-12-01 19:00:00,5.04,0
260,2020-12-01 19:10:00,4.83,0
261,2020-12-01 19:20:00,4.83,0
262,2020-12-01 19:30:00,4.73,0
263,2020-12-01 19:40:00,4.83,0
264,2020-12-01 19:50:00,4.93,0
265,2020-12-01 20:00:00,5.14,0
266,2020-12-01 20:10:00,4.93,0
267,2020-12-01 20:20:00,4.83,0
268,2020-12-01 20:30:00,5.14,0
269,2020-12-01 20:40:00,5.04,0
270,2020-12-01 20:50:00,4.83,0
271,2020-12-01 21:00:00,5.24,0
272,2020-12-01 21:10:00,5.24,0
273,2020-12-01 21:20:00,4.83,0
274,2020-12-01 21:30:00,4.83,0
275,2020-12-01 21:40:00,4.73,0
276,2020-12-01 21:50:00,4.73,0
277,2020-12-01 22:00:00,4.73,0
278,2020-12-01 22:10:00,4.83,0
279,2020-12-01 22:20:00,4.73,0
280,2020-12-01 22:30:00,4.73,0
281,2020-12-01 22:40:00,4.73,0
282,2020-12-01 22:50:00,4.73,0
283,2020-12-01 23:00:00,4.62,0
284,2020-12-01 23:10:00,4.73,0
285,2020-12-01 23:20:00,4.62,0
286,2020-12-01 23:30:00,4.52,0
287,2020-12-01 23:40:00,4.52,0
288,2020-12-01 23:50:00,4.73,0
289,2020-12-02 00:00:00,4.62,0
290,2020-12-02 00:10:00,4.52,0
