"Plot Title: 10350007"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350007, SEN S/N: 10350007, LBL: temp)","Coupler Detached (LGR S/N: 10350007)","Bad Battery (LGR S/N: 10350007)","Host Connected (LGR S/N: 10350007)","Coupler Attached (LGR S/N: 10350007)","Stopped (LGR S/N: 10350007)","End Of File (LGR S/N: 10350007)"
1261,11/07/2025 03:56:28 AM,3.367,,,,,,
1262,11/07/2025 04:06:28 AM,3.367,,,,,,
1263,11/07/2025 04:16:28 AM,2.837,,,,,,
1264,11/07/2025 04:26:28 AM,1.980,,,,,,
1265,11/07/2025 04:36:28 AM,1.656,,,,,,
1266,11/07/2025 04:46:28 AM,1.439,,,,,,
1267,11/07/2025 04:56:28 AM,1.112,,,,,,
1268,11/07/2025 05:06:28 AM,1.221,,,,,,
1269,11/07/2025 05:16:28 AM,1.112,,,,,,
1270,11/07/2025 05:26:28 AM,1.221,,,,,,
1271,11/07/2025 05:36:28 AM,1.112,,,,,,
1272,11/07/2025 05:46:28 AM,1.112,,,,,,
1273,11/07/2025 05:56:28 AM,1.548,,,,,,
1274,11/07/2025 06:06:28 AM,1.221,,,,,,
1275,11/07/2025 06:16:28 AM,1.112,,,,,,
1276,11/07/2025 06:26:28 AM,1.003,,,,,,
1277,11/07/2025 06:36:28 AM,1.221,,,,,,
1278,11/07/2025 06:46:28 AM,1.112,,,,,,
1279,11/07/2025 06:56:28 AM,1.656,,,,,,
1280,11/07/2025 07:06:28 AM,1.980,,,,,,
1281,11/07/2025 07:16:28 AM,2.517,,,,,,
1282,11/07/2025 07:26:28 AM,2.624,,,,,,
1283,11/07/2025 07:36:28 AM,2.730,,,,,,
1284,11/07/2025 07:46:28 AM,2.410,,,,,,
1285,11/07/2025 07:56:28 AM,1.656,,,,,,
1286,11/07/2025 08:06:28 AM,1.439,,,,,,
1287,11/07/2025 08:16:28 AM,1.221,,,,,,
1288,11/07/2025 08:26:28 AM,1.112,,,,,,
1289,11/07/2025 08:36:28 AM,1.221,,,,,,
1290,11/07/2025 08:46:28 AM,1.221,,,,,,
1291,11/07/2025 08:56:28 AM,1.330,,,,,,
1292,11/07/2025 09:06:28 AM,1.439,,,,,,
1293,11/07/2025 09:16:28 AM,1.656,,,,,,
1294,11/07/2025 09:26:28 AM,1.872,,,,,,
1295,11/07/2025 09:36:28 AM,2.195,,,,,,
1296,11/07/2025 09:46:28 AM,2.517,,,,,,
1297,11/07/2025 09:56:28 AM,2.730,,,,,,
1298,11/07/2025 10:06:28 AM,2.943,,,,,,
1299,11/07/2025 10:16:28 AM,3.155,,,,,,
1300,11/07/2025 10:26:28 AM,3.367,,,,,,
1301,11/07/2025 10:36:28 AM,3.472,,,,,,
1302,11/07/2025 10:46:28 AM,3.893,,,,,,
1303,11/07/2025 10:56:28 AM,4.102,,,,,,
1304,11/07/2025 11:06:28 AM,4.519,,,,,,
1305,11/07/2025 11:16:28 AM,4.727,,,,,,
1306,11/07/2025 11:26:28 AM,5.037,,,,,,
1307,11/07/2025 11:36:28 AM,5.552,,,,,,
1308,11/07/2025 11:46:28 AM,5.860,,,,,,
1309,11/07/2025 11:56:28 AM,5.860,,,,,,
1310,11/07/2025 12:06:28 PM,6.471,,,,,,
1311,11/07/2025 12:16:28 PM,6.775,,,,,,
1312,11/07/2025 12:26:28 PM,7.882,,,,,,
1313,11/07/2025 12:36:28 PM,7.079,,,,,,
1314,11/07/2025 12:46:28 PM,6.775,,,,,,
1315,11/07/2025 12:56:28 PM,7.079,,,,,,
1316,11/07/2025 01:06:28 PM,6.978,,,,,,
1317,11/07/2025 01:16:28 PM,7.179,,,,,,
1318,11/07/2025 01:26:28 PM,7.381,,,,,,
1319,11/07/2025 01:36:28 PM,8.082,,,,,,
1320,11/07/2025 01:46:28 PM,10.259,,,,,,
1321,11/07/2025 01:56:28 PM,10.651,,,,,,
1322,11/07/2025 02:06:28 PM,9.176,,,,,,
1323,11/07/2025 02:16:28 PM,7.983,,,,,,
1324,11/07/2025 02:26:28 PM,7.179,,,,,,
1325,11/07/2025 02:36:28 PM,6.877,,,,,,
1326,11/07/2025 02:46:28 PM,6.877,,,,,,
1327,11/07/2025 02:56:28 PM,6.471,,,,,,
1328,11/07/2025 03:06:28 PM,5.962,,,,,,
1329,11/07/2025 03:16:28 PM,5.655,,,,,,
1330,11/07/2025 03:26:28 PM,5.450,,,,,,
1331,11/07/2025 03:36:28 PM,5.141,,,,,,
1332,11/07/2025 03:46:28 PM,5.141,,,,,,
1333,11/07/2025 03:56:28 PM,4.934,,,,,,
1334,11/07/2025 04:06:28 PM,4.727,,,,,,
1335,11/07/2025 04:16:28 PM,4.623,,,,,,
1336,11/07/2025 04:26:28 PM,4.519,,,,,,
1337,11/07/2025 04:36:28 PM,4.415,,,,,,
1338,11/07/2025 04:46:28 PM,4.311,,,,,,
1339,11/07/2025 04:56:28 PM,4.207,,,,,,
1340,11/07/2025 05:06:28 PM,4.207,,,,,,
1341,11/07/2025 05:16:28 PM,4.102,,,,,,
1342,11/07/2025 05:26:28 PM,3.998,,,,,,
1343,11/07/2025 05:36:28 PM,3.893,,,,,,
1344,11/07/2025 05:46:28 PM,3.893,,,,,,
1345,11/07/2025 05:56:28 PM,3.893,,,,,,
1346,11/07/2025 06:06:28 PM,3.893,,,,,,
1347,11/07/2025 06:16:28 PM,3.893,,,,,,
1348,11/07/2025 06:26:28 PM,3.893,,,,,,
1349,11/07/2025 06:36:28 PM,3.788,,,,,,
1350,11/07/2025 06:46:28 PM,3.683,,,,,,
1351,11/07/2025 06:56:28 PM,3.683,,,,,,
1352,11/07/2025 07:06:28 PM,3.472,,,,,,
1353,11/07/2025 07:16:28 PM,3.472,,,,,,
1354,11/07/2025 07:26:28 PM,3.472,,,,,,
1355,11/07/2025 07:36:28 PM,3.367,,,,,,
1356,11/07/2025 07:46:28 PM,3.367,,,,,,
1357,11/07/2025 07:56:28 PM,3.367,,,,,,
1358,11/07/2025 08:06:28 PM,3.367,,,,,,
1359,11/07/2025 08:16:28 PM,3.367,,,,,,
1360,11/07/2025 08:26:28 PM,3.261,,,,,,
1361,11/07/2025 08:36:28 PM,3.049,,,,,,
1362,11/07/2025 08:46:28 PM,3.049,,,,,,
1363,11/07/2025 08:56:28 PM,3.049,,,,,,
1364,11/07/2025 09:06:28 PM,2.943,,,,,,
1365,11/07/2025 09:16:28 PM,2.943,,,,,,
1366,11/07/2025 09:26:28 PM,2.943,,,,,,
1367,11/07/2025 09:36:28 PM,2.837,,,,,,
1368,11/07/2025 09:46:28 PM,2.837,,,,,,
1369,11/07/2025 09:56:28 PM,2.730,,,,,,
1370,11/07/2025 10:06:28 PM,2.517,,,,,,
1371,11/07/2025 10:16:28 PM,2.517,,,,,,
1372,11/07/2025 10:26:28 PM,2.410,,,,,,
1373,11/07/2025 10:36:28 PM,2.410,,,,,,
1374,11/07/2025 10:46:28 PM,2.303,,,,,,
1375,11/07/2025 10:56:28 PM,2.195,,,,,,
1376,11/07/2025 11:06:28 PM,2.195,,,,,,
1377,11/07/2025 11:16:28 PM,2.088,,,,,,
1378,11/07/2025 11:26:28 PM,2.195,,,,,,
1379,11/07/2025 11:36:28 PM,2.088,,,,,,
1380,11/07/2025 11:46:28 PM,1.980,,,,,,
1381,11/07/2025 11:56:28 PM,1.872,,,,,,
1382,11/08/2025 12:06:28 AM,1.872,,,,,,
1383,11/08/2025 12:16:28 AM,1.764,,,,,,
1384,11/08/2025 12:26:28 AM,1.656,,,,,,
1385,11/08/2025 12:36:28 AM,1.439,,,,,,
1386,11/08/2025 12:46:28 AM,1.330,,,,,,
1387,11/08/2025 12:56:28 AM,1.112,,,,,,
1388,11/08/2025 01:06:28 AM,1.112,,,,,,
1389,11/08/2025 01:16:28 AM,1.003,,,,,,
1390,11/08/2025 01:26:28 AM,1.003,,,,,,
1391,11/08/2025 01:36:28 AM,1.003,,,,,,
1392,11/08/2025 01:46:28 AM,1.003,,,,,,
1393,11/08/2025 01:56:28 AM,1.003,,,,,,
1394,11/08/2025 02:06:28 AM,0.893,,,,,,
1395,11/08/2025 02:16:28 AM,1.003,,,,,,
1396,11/08/2025 02:26:28 AM,1.003,,,,,,
1397,11/08/2025 02:36:28 AM,1.003,,,,,,
1398,11/08/2025 02:46:28 AM,1.112,,,,,,
1399,11/08/2025 02:56:28 AM,1.112,,,,,,
1400,11/08/2025 03:06:28 AM,1.003,,,,,,
1401,11/08/2025 03:16:28 AM,1.003,,,,,,
1402,11/08/2025 03:26:28 AM,0.893,,,,,,
1403,11/08/2025 03:36:28 AM,0.784,,,,,,
1404,11/08/2025 03:46:28 AM,0.784,,,,,,
1405,11/08/2025 03:56:28 AM,0.674,,,,,,
1406,11/08/2025 04:06:28 AM,0.563,,,,,,
1407,11/08/2025 04:16:28 AM,0.563,,,,,,
1408,11/08/2025 04:26:28 AM,0.453,,,,,,
1409,11/08/2025 04:36:28 AM,0.453,,,,,,
1410,11/08/2025 04:46:28 AM,0.453,,,,,,
1411,11/08/2025 04:56:28 AM,0.453,,,,,,
1412,11/08/2025 05:06:28 AM,0.343,,,,,,
1413,11/08/2025 05:16:28 AM,0.343,,,,,,
1414,11/08/2025 05:26:28 AM,0.232,,,,,,
1415,11/08/2025 05:36:28 AM,0.232,,,,,,
1416,11/08/2025 05:46:28 AM,0.232,,,,,,
1417,11/08/2025 05:56:28 AM,0.121,,,,,,
1418,11/08/2025 06:06:28 AM,0.121,,,,,,
1419,11/08/2025 06:16:28 AM,0.010,,,,,,
1420,11/08/2025 06:26:28 AM,0.010,,,,,,
1421,11/08/2025 06:36:28 AM,0.121,,,,,,
1422,11/08/2025 06:46:28 AM,0.121,,,,,,
1423,11/08/2025 06:56:28 AM,0.232,,,,,,
1424,11/08/2025 07:06:28 AM,0.343,,,,,,
1425,11/08/2025 07:16:28 AM,0.232,,,,,,
1426,11/08/2025 07:26:28 AM,0.343,,,,,,
1427,11/08/2025 07:36:28 AM,0.343,,,,,,
1428,11/08/2025 07:46:28 AM,0.563,,,,,,
1429,11/08/2025 07:56:28 AM,0.453,,,,,,
1430,11/08/2025 08:06:28 AM,0.453,,,,,,
1431,11/08/2025 08:16:28 AM,0.453,,,,,,
1432,11/08/2025 08:26:28 AM,0.453,,,,,,
1433,11/08/2025 08:36:28 AM,0.784,,,,,,
1434,11/08/2025 08:46:28 AM,1.003,,,,,,
1435,11/08/2025 08:56:28 AM,1.330,,,,,,
1436,11/08/2025 09:06:28 AM,1.764,,,,,,
1437,11/08/2025 09:16:28 AM,1.872,,,,,,
1438,11/08/2025 09:26:28 AM,2.088,,,,,,
1439,11/08/2025 09:36:28 AM,2.303,,,,,,
1440,11/08/2025 09:46:28 AM,2.410,,,,,,
1441,11/08/2025 09:56:28 AM,2.624,,,,,,
1442,11/08/2025 10:06:28 AM,2.837,,,,,,
1443,11/08/2025 10:16:28 AM,3.261,,,,,,
1444,11/08/2025 10:26:28 AM,3.683,,,,,,
1445,11/08/2025 10:36:28 AM,4.415,,,,,,
1446,11/08/2025 10:46:28 AM,4.934,,,,,,
1447,11/08/2025 10:56:28 AM,4.727,,,,,,
1448,11/08/2025 11:06:28 AM,4.623,,,,,,
1449,11/08/2025 11:16:28 AM,4.415,,,,,,
1450,11/08/2025 11:26:28 AM,4.415,,,,,,
1451,11/08/2025 11:36:28 AM,4.623,,,,,,
1452,11/08/2025 11:46:28 AM,4.934,,,,,,
1453,11/08/2025 11:56:28 AM,5.141,,,,,,
1454,11/08/2025 12:06:28 PM,5.450,,,,,,
1455,11/08/2025 12:16:28 PM,5.860,,,,,,
1456,11/08/2025 12:26:28 PM,6.370,,,,,,
1457,11/08/2025 12:36:28 PM,7.280,,,,,,
1458,11/08/2025 12:46:28 PM,7.682,,,,,,
1459,11/08/2025 12:56:28 PM,7.682,,,,,,
1460,11/08/2025 01:06:28 PM,8.481,,,,,,
1461,11/08/2025 01:16:28 PM,9.472,,,,,,
1462,11/08/2025 01:26:28 PM,8.382,,,,,,
1463,11/08/2025 01:36:28 PM,7.882,,,,,,
1464,11/08/2025 01:46:28 PM,7.280,,,,,,
1465,11/08/2025 01:56:28 PM,6.674,,,,,,
1466,11/08/2025 02:06:28 PM,6.978,,,,,,
1467,11/08/2025 02:16:28 PM,8.082,,,,,,
1468,11/08/2025 02:26:28 PM,8.182,,,,,,
1469,11/08/2025 02:36:28 PM,6.978,,,,,,
1470,11/08/2025 02:46:28 PM,6.471,,,,,,
1471,11/08/2025 02:56:28 PM,5.962,,,,,,
1472,11/08/2025 03:06:28 PM,5.655,,,,,,
1473,11/08/2025 03:16:28 PM,5.552,,,,,,
1474,11/08/2025 03:26:28 PM,5.347,,,,,,
1475,11/08/2025 03:36:28 PM,5.244,,,,,,
1476,11/08/2025 03:46:28 PM,4.934,,,,,,
1477,11/08/2025 03:56:28 PM,4.831,,,,,,
1478,11/08/2025 04:06:28 PM,4.831,,,,,,
1479,11/08/2025 04:16:28 PM,4.934,,,,,,
1480,11/08/2025 04:26:28 PM,4.831,,,,,,
1481,11/08/2025 04:36:28 PM,4.727,,,,,,
1482,11/08/2025 04:46:28 PM,4.519,,,,,,
1483,11/08/2025 04:56:28 PM,4.311,,,,,,
1484,11/08/2025 05:06:28 PM,4.207,,,,,,
1485,11/08/2025 05:16:28 PM,4.207,,,,,,
1486,11/08/2025 05:26:28 PM,4.102,,,,,,
1487,11/08/2025 05:36:28 PM,3.998,,,,,,
1488,11/08/2025 05:46:28 PM,3.998,,,,,,
1489,11/08/2025 05:56:28 PM,3.998,,,,,,
1490,11/08/2025 06:06:28 PM,3.998,,,,,,
1491,11/08/2025 06:16:28 PM,3.893,,,,,,
1492,11/08/2025 06:26:28 PM,3.998,,,,,,
1493,11/08/2025 06:36:28 PM,3.998,,,,,,
1494,11/08/2025 06:46:28 PM,3.893,,,,,,
1495,11/08/2025 06:56:28 PM,3.893,,,,,,
1496,11/08/2025 07:06:28 PM,3.788,,,,,,
1497,11/08/2025 07:16:28 PM,3.788,,,,,,
1498,11/08/2025 07:26:28 PM,3.788,,,,,,
1499,11/08/2025 07:36:28 PM,3.683,,,,,,
1500,11/08/2025 07:46:28 PM,3.683,,,,,,
1501,11/08/2025 07:56:28 PM,3.683,,,,,,
1502,11/08/2025 08:06:28 PM,3.683,,,,,,
1503,11/08/2025 08:16:28 PM,3.683,,,,,,
1504,11/08/2025 08:26:28 PM,3.683,,,,,,
1505,11/08/2025 08:36:28 PM,3.683,,,,,,
1506,11/08/2025 08:46:28 PM,3.683,,,,,,
1507,11/08/2025 08:56:28 PM,3.788,,,,,,
1508,11/08/2025 09:06:28 PM,3.788,,,,,,
1509,11/08/2025 09:16:28 PM,3.788,,,,,,
1510,11/08/2025 09:26:28 PM,3.893,,,,,,
1511,11/08/2025 09:36:28 PM,3.998,,,,,,
1512,11/08/2025 09:46:28 PM,3.998,,,,,,
1513,11/08/2025 09:56:28 PM,4.102,,,,,,
1514,11/08/2025 10:06:28 PM,4.102,,,,,,
1515,11/08/2025 10:16:28 PM,4.415,,,,,,
1516,11/08/2025 10:26:28 PM,4.831,,,,,,
1517,11/08/2025 10:36:28 PM,5.037,,,,,,
1518,11/08/2025 10:46:28 PM,4.934,,,,,,
1519,11/08/2025 10:56:28 PM,4.727,,,,,,
1520,11/08/2025 11:06:28 PM,4.519,,,,,,
1521,11/08/2025 11:16:28 PM,4.519,,,,,,
1522,11/08/2025 11:26:28 PM,4.311,,,,,,
1523,11/08/2025 11:36:28 PM,4.207,,,,,,
1524,11/08/2025 11:46:28 PM,4.207,,,,,,
1525,11/08/2025 11:56:28 PM,4.311,,,,,,
1526,11/09/2025 12:06:28 AM,4.623,,,,,,
1527,11/09/2025 12:16:28 AM,5.037,,,,,,
1528,11/09/2025 12:26:28 AM,5.244,,,,,,
1529,11/09/2025 12:36:28 AM,5.141,,,,,,
1530,11/09/2025 12:46:28 AM,5.037,,,,,,
1531,11/09/2025 12:56:28 AM,4.934,,,,,,
1532,11/09/2025 01:06:28 AM,4.727,,,,,,
1533,11/09/2025 01:16:28 AM,4.831,,,,,,
1534,11/09/2025 01:26:28 AM,5.141,,,,,,
1535,11/09/2025 01:36:28 AM,5.757,,,,,,
1536,11/09/2025 01:46:28 AM,5.860,,,,,,
1537,11/09/2025 01:56:28 AM,5.860,,,,,,
1538,11/09/2025 02:06:28 AM,5.860,,,,,,
1539,11/09/2025 02:16:28 AM,5.757,,,,,,
1540,11/09/2025 02:26:28 AM,5.757,,,,,,
1541,11/09/2025 02:36:28 AM,5.655,,,,,,
1542,11/09/2025 02:46:28 AM,5.655,,,,,,
1543,11/09/2025 02:56:28 AM,5.860,,,,,,
1544,11/09/2025 03:06:28 AM,6.064,,,,,,
1545,11/09/2025 03:16:28 AM,6.370,,,,,,
1546,11/09/2025 03:26:28 AM,6.370,,,,,,
1547,11/09/2025 03:36:28 AM,6.471,,,,,,
1548,11/09/2025 03:46:28 AM,6.674,,,,,,
1549,11/09/2025 03:56:28 AM,6.877,,,,,,
1550,11/09/2025 04:06:28 AM,6.978,,,,,,
1551,11/09/2025 04:16:28 AM,7.079,,,,,,
1552,11/09/2025 04:26:28 AM,6.978,,,,,,
1553,11/09/2025 04:36:28 AM,6.877,,,,,,
1554,11/09/2025 04:46:28 AM,6.775,,,,,,
1555,11/09/2025 04:56:28 AM,6.775,,,,,,
1556,11/09/2025 05:06:28 AM,6.775,,,,,,
1557,11/09/2025 05:16:28 AM,6.877,,,,,,
1558,11/09/2025 05:26:28 AM,6.978,,,,,,
1559,11/09/2025 05:36:28 AM,6.978,,,,,,
1560,11/09/2025 05:46:28 AM,6.674,,,,,,
1561,11/09/2025 05:56:28 AM,6.573,,,,,,
1562,11/09/2025 06:06:28 AM,6.471,,,,,,
1563,11/09/2025 06:16:28 AM,6.471,,,,,,
1564,11/09/2025 06:26:28 AM,6.573,,,,,,
1565,11/09/2025 06:36:28 AM,6.877,,,,,,
1566,11/09/2025 06:46:28 AM,6.978,,,,,,
1567,11/09/2025 06:56:28 AM,7.079,,,,,,
1568,11/09/2025 07:06:28 AM,7.179,,,,,,
1569,11/09/2025 07:16:28 AM,7.179,,,,,,
1570,11/09/2025 07:26:28 AM,7.280,,,,,,
1571,11/09/2025 07:36:28 AM,7.381,,,,,,
1572,11/09/2025 07:46:28 AM,7.481,,,,,,
1573,11/09/2025 07:56:28 AM,7.582,,,,,,
1574,11/09/2025 08:06:28 AM,7.582,,,,,,
1575,11/09/2025 08:16:28 AM,7.782,,,,,,
1576,11/09/2025 08:26:28 AM,7.983,,,,,,
1577,11/09/2025 08:36:28 AM,8.082,,,,,,
1578,11/09/2025 08:46:28 AM,8.182,,,,,,
1579,11/09/2025 08:56:28 AM,8.282,,,,,,
1580,11/09/2025 09:06:28 AM,8.581,,,,,,
1581,11/09/2025 09:16:28 AM,8.680,,,,,,
1582,11/09/2025 09:26:28 AM,8.978,,,,,,
1583,11/09/2025 09:36:28 AM,9.275,,,,,,
1584,11/09/2025 09:46:28 AM,9.077,,,,,,
1585,11/09/2025 09:56:28 AM,8.680,,,,,,
1586,11/09/2025 10:06:28 AM,8.581,,,,,,
1587,11/09/2025 10:16:28 AM,8.382,,,,,,
1588,11/09/2025 10:26:28 AM,8.382,,,,,,
1589,11/09/2025 10:36:28 AM,8.382,,,,,,
1590,11/09/2025 10:46:28 AM,8.581,,,,,,
1591,11/09/2025 10:56:28 AM,8.581,,,,,,
1592,11/09/2025 11:06:28 AM,8.680,,,,,,
1593,11/09/2025 11:16:28 AM,8.879,,,,,,
1594,11/09/2025 11:26:28 AM,8.978,,,,,,
1595,11/09/2025 11:36:28 AM,8.978,,,,,,
1596,11/09/2025 11:46:28 AM,9.077,,,,,,
1597,11/09/2025 11:56:28 AM,9.176,,,,,,
1598,11/09/2025 12:06:28 PM,9.275,,,,,,
1599,11/09/2025 12:16:28 PM,9.472,,,,,,
1600,11/09/2025 12:26:28 PM,9.472,,,,,,
1601,11/09/2025 12:36:28 PM,9.768,,,,,,
1602,11/09/2025 12:46:28 PM,9.965,,,,,,
1603,11/09/2025 12:56:28 PM,9.866,,,,,,
1604,11/09/2025 01:06:28 PM,9.768,,,,,,
1605,11/09/2025 01:16:28 PM,10.063,,,,,,
1606,11/09/2025 01:26:28 PM,10.651,,,,,,
1607,11/09/2025 01:36:28 PM,10.944,,,,,,
1608,11/09/2025 01:46:28 PM,10.846,,,,,,
1609,11/09/2025 01:56:28 PM,10.846,,,,,,
1610,11/09/2025 02:06:28 PM,11.236,,,,,,
1611,11/09/2025 02:16:28 PM,11.041,,,,,,
1612,11/09/2025 02:26:28 PM,11.041,,,,,,
1613,11/09/2025 02:36:28 PM,12.013,,,,,,
1614,11/09/2025 02:46:28 PM,11.916,,,,,,
1615,11/09/2025 02:56:28 PM,11.625,,,,,,
1616,11/09/2025 03:06:28 PM,11.722,,,,,,
1617,11/09/2025 03:16:28 PM,11.431,,,,,,
1618,11/09/2025 03:26:28 PM,11.139,,,,,,
1619,11/09/2025 03:36:28 PM,10.944,,,,,,
1620,11/09/2025 03:46:28 PM,10.748,,,,,,
1621,11/09/2025 03:56:28 PM,10.553,,,,,,
1622,11/09/2025 04:06:28 PM,10.455,,,,,,
1623,11/09/2025 04:16:28 PM,10.259,,,,,,
1624,11/09/2025 04:26:28 PM,10.161,,,,,,
1625,11/09/2025 04:36:28 PM,9.965,,,,,,
1626,11/09/2025 04:46:28 PM,9.669,,,,,,
1627,11/09/2025 04:56:28 PM,9.472,,,,,,
1628,11/09/2025 05:06:28 PM,9.275,,,,,,
1629,11/09/2025 05:16:28 PM,9.176,,,,,,
1630,11/09/2025 05:26:28 PM,9.077,,,,,,
1631,11/09/2025 05:36:28 PM,8.978,,,,,,
1632,11/09/2025 05:46:28 PM,8.879,,,,,,
1633,11/09/2025 05:56:28 PM,8.879,,,,,,
1634,11/09/2025 06:06:28 PM,8.779,,,,,,
1635,11/09/2025 06:16:28 PM,8.680,,,,,,
1636,11/09/2025 06:26:28 PM,8.680,,,,,,
1637,11/09/2025 06:36:28 PM,8.581,,,,,,
1638,11/09/2025 06:46:28 PM,8.581,,,,,,
1639,11/09/2025 06:56:28 PM,8.481,,,,,,
1640,11/09/2025 07:06:28 PM,8.382,,,,,,
1641,11/09/2025 07:16:28 PM,8.082,,,,,,
1642,11/09/2025 07:26:28 PM,7.882,,,,,,
1643,11/09/2025 07:36:28 PM,7.782,,,,,,
1644,11/09/2025 07:46:28 PM,7.582,,,,,,
1645,11/09/2025 07:56:28 PM,7.381,,,,,,
1646,11/09/2025 08:06:28 PM,7.179,,,,,,
1647,11/09/2025 08:16:28 PM,7.179,,,,,,
1648,11/09/2025 08:26:28 PM,7.280,,,,,,
1649,11/09/2025 08:36:28 PM,7.381,,,,,,
1650,11/09/2025 08:46:28 PM,7.280,,,,,,
1651,11/09/2025 08:56:28 PM,7.280,,,,,,
1652,11/09/2025 09:06:28 PM,7.179,,,,,,
1653,11/09/2025 09:16:28 PM,7.079,,,,,,
1654,11/09/2025 09:26:28 PM,6.978,,,,,,
1655,11/09/2025 09:36:28 PM,6.978,,,,,,
1656,11/09/2025 09:46:28 PM,6.978,,,,,,
1657,11/09/2025 09:56:28 PM,6.877,,,,,,
1658,11/09/2025 10:06:28 PM,6.877,,,,,,
1659,11/09/2025 10:16:28 PM,6.877,,,,,,
1660,11/09/2025 10:26:28 PM,7.079,,,,,,
1661,11/09/2025 10:36:28 PM,7.179,,,,,,
1662,11/09/2025 10:46:28 PM,7.280,,,,,,
1663,11/09/2025 10:56:28 PM,6.978,,,,,,
1664,11/09/2025 11:06:28 PM,6.775,,,,,,
1665,11/09/2025 11:16:28 PM,6.573,,,,,,
1666,11/09/2025 11:26:28 PM,6.370,,,,,,
1667,11/09/2025 11:36:28 PM,6.268,,,,,,
1668,11/09/2025 11:46:28 PM,6.268,,,,,,
1669,11/09/2025 11:56:28 PM,6.166,,,,,,
1670,11/10/2025 12:06:28 AM,6.064,,,,,,
1671,11/10/2025 12:16:28 AM,6.064,,,,,,
1672,11/10/2025 12:26:28 AM,6.166,,,,,,
1673,11/10/2025 12:36:28 AM,6.370,,,,,,
1674,11/10/2025 12:46:28 AM,6.370,,,,,,
1675,11/10/2025 12:56:28 AM,6.268,,,,,,
1676,11/10/2025 01:06:28 AM,6.166,,,,,,
1677,11/10/2025 01:16:28 AM,6.166,,,,,,
1678,11/10/2025 01:26:28 AM,6.064,,,,,,
1679,11/10/2025 01:36:28 AM,5.962,,,,,,
1680,11/10/2025 01:46:28 AM,5.757,,,,,,
1681,11/10/2025 01:56:28 AM,5.552,,,,,,
1682,11/10/2025 02:06:28 AM,5.552,,,,,,
1683,11/10/2025 02:16:28 AM,5.450,,,,,,
1684,11/10/2025 02:26:28 AM,5.450,,,,,,
1685,11/10/2025 02:36:28 AM,5.347,,,,,,
1686,11/10/2025 02:46:28 AM,5.347,,,,,,
1687,11/10/2025 02:56:28 AM,5.141,,,,,,
1688,11/10/2025 03:06:28 AM,4.934,,,,,,
1689,11/10/2025 03:16:28 AM,4.727,,,,,,
1690,11/10/2025 03:26:28 AM,4.623,,,,,,
1691,11/10/2025 03:36:28 AM,4.519,,,,,,
1692,11/10/2025 03:46:28 AM,4.311,,,,,,
1693,11/10/2025 03:56:28 AM,4.207,,,,,,
1694,11/10/2025 04:06:28 AM,4.207,,,,,,
1695,11/10/2025 04:16:28 AM,3.998,,,,,,
1696,11/10/2025 04:26:28 AM,3.893,,,,,,
1697,11/10/2025 04:36:28 AM,3.788,,,,,,
1698,11/10/2025 04:46:28 AM,3.788,,,,,,
1699,11/10/2025 04:56:28 AM,3.683,,,,,,
1700,11/10/2025 05:06:28 AM,3.683,,,,,,
1701,11/10/2025 05:16:28 AM,3.683,,,,,,
1702,11/10/2025 05:26:28 AM,3.683,,,,,,
1703,11/10/2025 05:36:28 AM,3.683,,,,,,
1704,11/10/2025 05:46:28 AM,3.578,,,,,,
1705,11/10/2025 05:56:28 AM,3.578,,,,,,
1706,11/10/2025 06:06:28 AM,3.683,,,,,,
1707,11/10/2025 06:16:28 AM,3.788,,,,,,
1708,11/10/2025 06:26:28 AM,3.893,,,,,,
1709,11/10/2025 06:36:28 AM,3.998,,,,,,
1710,11/10/2025 06:46:28 AM,3.998,,,,,,
1711,11/10/2025 06:56:28 AM,3.893,,,,,,
1712,11/10/2025 07:06:28 AM,3.788,,,,,,
1713,11/10/2025 07:16:28 AM,3.893,,,,,,
1714,11/10/2025 07:26:28 AM,3.683,,,,,,
1715,11/10/2025 07:36:28 AM,3.683,,,,,,
1716,11/10/2025 07:46:28 AM,3.683,,,,,,
1717,11/10/2025 07:56:28 AM,3.578,,,,,,
1718,11/10/2025 08:06:28 AM,3.578,,,,,,
1719,11/10/2025 08:16:28 AM,3.683,,,,,,
1720,11/10/2025 08:26:28 AM,3.683,,,,,,
1721,11/10/2025 08:36:28 AM,3.683,,,,,,
1722,11/10/2025 08:46:28 AM,3.893,,,,,,
1723,11/10/2025 08:56:28 AM,3.998,,,,,,
1724,11/10/2025 09:06:28 AM,4.311,,,,,,
1725,11/10/2025 09:16:28 AM,4.623,,,,,,
1726,11/10/2025 09:26:28 AM,5.037,,,,,,
1727,11/10/2025 09:36:28 AM,5.347,,,,,,
1728,11/10/2025 09:46:28 AM,5.450,,,,,,
1729,11/10/2025 09:56:28 AM,5.552,,,,,,
1730,11/10/2025 10:06:28 AM,5.347,,,,,,
1731,11/10/2025 10:16:28 AM,5.450,,,,,,
1732,11/10/2025 10:26:28 AM,5.037,,,,,,
1733,11/10/2025 10:36:28 AM,5.141,,,,,,
1734,11/10/2025 10:46:28 AM,5.450,,,,,,
1735,11/10/2025 10:56:28 AM,5.757,,,,,,
1736,11/10/2025 11:06:28 AM,5.860,,,,,,
