"Plot-Titel: 10350056"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10350056, SEN S/N: 10350056)","Intensität, Lux (LGR S/N: 10350056, SEN S/N: 10350056)","Batterie defekt (LGR S/N: 10350056)","Koppler verbunden (LGR S/N: 10350056)","Host verbunden (LGR S/N: 10350056)","Angehalten (LGR S/N: 10350056)","Dateiende (LGR S/N: 10350056)"
1408,12.09.22 07:30:00 PM,1.656,0.0,,,,,
1409,12.09.22 07:40:00 PM,1.764,0.0,,,,,
1410,12.09.22 07:50:00 PM,1.656,0.0,,,,,
1411,12.09.22 08:00:00 PM,1.656,0.0,,,,,
1412,12.09.22 08:10:00 PM,1.656,0.0,,,,,
1413,12.09.22 08:20:00 PM,1.656,0.0,,,,,
1414,12.09.22 08:30:00 PM,1.656,0.0,,,,,
1415,12.09.22 08:40:00 PM,1.764,0.0,,,,,
1416,12.09.22 08:50:00 PM,1.764,0.0,,,,,
1417,12.09.22 09:00:00 PM,1.764,0.0,,,,,
1418,12.09.22 09:10:00 PM,1.872,0.0,,,,,
1419,12.09.22 09:20:00 PM,1.872,0.0,,,,,
1420,12.09.22 09:30:00 PM,1.872,0.0,,,,,
1421,12.09.22 09:40:00 PM,1.980,0.0,,,,,
1422,12.09.22 09:50:00 PM,1.980,0.0,,,,,
1423,12.09.22 10:00:00 PM,1.872,0.0,,,,,
1424,12.09.22 10:10:00 PM,1.872,0.0,,,,,
1425,12.09.22 10:20:00 PM,1.872,0.0,,,,,
1426,12.09.22 10:30:00 PM,1.872,0.0,,,,,
1427,12.09.22 10:40:00 PM,1.872,0.0,,,,,
1428,12.09.22 10:50:00 PM,1.980,0.0,,,,,
1429,12.09.22 11:00:00 PM,1.980,0.0,,,,,
1430,12.09.22 11:10:00 PM,1.872,0.0,,,,,
1431,12.09.22 11:20:00 PM,1.980,0.0,,,,,
1432,12.09.22 11:30:00 PM,1.980,0.0,,,,,
1433,12.09.22 11:40:00 PM,1.980,0.0,,,,,
1434,12.09.22 11:50:00 PM,1.872,0.0,,,,,
1435,12.10.22 12:00:00 AM,1.872,0.0,,,,,
1436,12.10.22 12:10:00 AM,1.872,0.0,,,,,
1437,12.10.22 12:20:00 AM,1.764,0.0,,,,,
1438,12.10.22 12:30:00 AM,1.872,0.0,,,,,
1439,12.10.22 12:40:00 AM,1.980,0.0,,,,,
1440,12.10.22 12:50:00 AM,1.980,0.0,,,,,
1441,12.10.22 01:00:00 AM,1.980,0.0,,,,,
1442,12.10.22 01:10:00 AM,1.980,0.0,,,,,
1443,12.10.22 01:20:00 AM,1.980,0.0,,,,,
1444,12.10.22 01:30:00 AM,1.980,0.0,,,,,
1445,12.10.22 01:40:00 AM,1.980,0.0,,,,,
1446,12.10.22 01:50:00 AM,1.980,0.0,,,,,
1447,12.10.22 02:00:00 AM,1.980,0.0,,,,,
1448,12.10.22 02:10:00 AM,1.980,0.0,,,,,
1449,12.10.22 02:20:00 AM,2.088,0.0,,,,,
1450,12.10.22 02:30:00 AM,2.088,0.0,,,,,
1451,12.10.22 02:40:00 AM,2.088,0.0,,,,,
1452,12.10.22 02:50:00 AM,2.088,0.0,,,,,
1453,12.10.22 03:00:00 AM,2.088,0.0,,,,,
1454,12.10.22 03:10:00 AM,2.195,0.0,,,,,
1455,12.10.22 03:20:00 AM,2.195,0.0,,,,,
1456,12.10.22 03:30:00 AM,2.195,0.0,,,,,
1457,12.10.22 03:40:00 AM,2.195,0.0,,,,,
1458,12.10.22 03:50:00 AM,2.088,0.0,,,,,
1459,12.10.22 04:00:00 AM,2.088,0.0,,,,,
1460,12.10.22 04:10:00 AM,2.088,0.0,,,,,
1461,12.10.22 04:20:00 AM,2.195,0.0,,,,,
1462,12.10.22 04:30:00 AM,2.195,0.0,,,,,
1463,12.10.22 04:40:00 AM,2.195,0.0,,,,,
1464,12.10.22 04:50:00 AM,2.088,0.0,,,,,
1465,12.10.22 05:00:00 AM,2.088,0.0,,,,,
1466,12.10.22 05:10:00 AM,2.088,0.0,,,,,
1467,12.10.22 05:20:00 AM,1.980,0.0,,,,,
1468,12.10.22 05:30:00 AM,1.980,0.0,,,,,
1469,12.10.22 05:40:00 AM,1.980,0.0,,,,,
1470,12.10.22 05:50:00 AM,2.088,0.0,,,,,
1471,12.10.22 06:00:00 AM,2.088,0.0,,,,,
1472,12.10.22 06:10:00 AM,2.088,0.0,,,,,
1473,12.10.22 06:20:00 AM,2.088,0.0,,,,,
1474,12.10.22 06:30:00 AM,2.088,0.0,,,,,
1475,12.10.22 06:40:00 AM,2.088,0.0,,,,,
1476,12.10.22 06:50:00 AM,2.088,0.0,,,,,
1477,12.10.22 07:00:00 AM,2.088,0.0,,,,,
1478,12.10.22 07:10:00 AM,2.088,0.0,,,,,
1479,12.10.22 07:20:00 AM,1.980,0.0,,,,,
1480,12.10.22 07:30:00 AM,1.872,0.0,,,,,
1481,12.10.22 07:40:00 AM,1.872,0.0,,,,,
1482,12.10.22 07:50:00 AM,1.980,0.0,,,,,
1483,12.10.22 08:00:00 AM,1.872,0.0,,,,,
1484,12.10.22 08:10:00 AM,1.872,0.0,,,,,
1485,12.10.22 08:20:00 AM,1.872,0.0,,,,,
1486,12.10.22 08:30:00 AM,1.872,0.0,,,,,
1487,12.10.22 08:40:00 AM,1.980,0.0,,,,,
1488,12.10.22 08:50:00 AM,1.980,0.0,,,,,
1489,12.10.22 09:00:00 AM,2.088,10.8,,,,,
1490,12.10.22 09:10:00 AM,2.088,43.1,,,,,
1491,12.10.22 09:20:00 AM,2.088,32.3,,,,,
1492,12.10.22 09:30:00 AM,2.088,43.1,,,,,
1493,12.10.22 09:40:00 AM,2.088,43.1,,,,,
1494,12.10.22 09:50:00 AM,2.195,107.6,,,,,
1495,12.10.22 10:00:00 AM,2.195,118.4,,,,,
1496,12.10.22 10:10:00 AM,2.195,53.8,,,,,
1497,12.10.22 10:20:00 AM,2.195,86.1,,,,,
1498,12.10.22 10:30:00 AM,2.195,75.3,,,,,
1499,12.10.22 10:40:00 AM,2.195,64.6,,,,,
1500,12.10.22 10:50:00 AM,2.303,64.6,,,,,
1501,12.10.22 11:00:00 AM,2.303,86.1,,,,,
1502,12.10.22 11:10:00 AM,2.303,96.9,,,,,
1503,12.10.22 11:20:00 AM,2.195,75.3,,,,,
1504,12.10.22 11:30:00 AM,2.303,75.3,,,,,
1505,12.10.22 11:40:00 AM,2.088,53.8,,,,,
1506,12.10.22 11:50:00 AM,2.624,269.1,,,,,
1507,12.10.22 12:00:00 PM,1.872,775.0,,,,,
1508,12.10.22 12:10:00 PM,1.764,1141.0,,,,,
1509,12.10.22 12:20:00 PM,1.656,1087.2,,,,,
1510,12.10.22 12:30:00 PM,1.548,1001.0,,,,,
1511,12.10.22 12:40:00 PM,1.656,1033.3,,,,,
1512,12.10.22 12:50:00 PM,1.548,914.9,,,,,
1513,12.10.22 01:00:00 PM,1.548,785.8,,,,,
1514,12.10.22 01:10:00 PM,1.548,818.1,,,,,
1515,12.10.22 01:20:00 PM,1.548,645.8,,,,,
1516,12.10.22 01:30:00 PM,1.656,785.8,,,,,
1517,12.10.22 01:40:00 PM,1.548,721.2,,,,,
1518,12.10.22 01:50:00 PM,1.548,968.8,,,,,
1519,12.10.22 02:00:00 PM,1.656,1044.1,,,,,
1520,12.10.22 02:10:00 PM,1.764,1302.4,,,,,
1521,12.10.22 02:20:00 PM,1.764,882.6,,,,,
1522,12.10.22 02:30:00 PM,1.656,645.8,,,,,
1523,12.10.22 02:40:00 PM,1.656,430.6,,,,,
1524,12.10.22 02:50:00 PM,1.656,624.3,,,,,
1525,12.10.22 03:00:00 PM,1.656,635.1,,,,,
1526,12.10.22 03:10:00 PM,1.656,613.5,,,,,
1527,12.10.22 03:20:00 PM,1.656,333.7,,,,,
1528,12.10.22 03:30:00 PM,1.656,344.4,,,,,
1529,12.10.22 03:40:00 PM,1.548,312.2,,,,,
1530,12.10.22 03:50:00 PM,1.548,247.6,,,,,
1531,12.10.22 04:00:00 PM,1.548,204.5,,,,,
1532,12.10.22 04:10:00 PM,1.548,75.3,,,,,
1533,12.10.22 04:20:00 PM,1.439,64.6,,,,,
1534,12.10.22 04:30:00 PM,1.439,10.8,,,,,
1535,12.10.22 04:40:00 PM,1.439,0.0,,,,,
1536,12.10.22 04:50:00 PM,1.330,0.0,,,,,
1537,12.10.22 05:00:00 PM,1.330,0.0,,,,,
1538,12.10.22 05:10:00 PM,1.330,0.0,,,,,
1539,12.10.22 05:20:00 PM,1.439,0.0,,,,,
1540,12.10.22 05:30:00 PM,1.330,0.0,,,,,
1541,12.10.22 05:40:00 PM,1.330,0.0,,,,,
1542,12.10.22 05:50:00 PM,1.330,0.0,,,,,
1543,12.10.22 06:00:00 PM,1.330,0.0,,,,,
1544,12.10.22 06:10:00 PM,1.330,0.0,,,,,
1545,12.10.22 06:20:00 PM,1.330,0.0,,,,,
1546,12.10.22 06:30:00 PM,1.330,0.0,,,,,
1547,12.10.22 06:40:00 PM,1.439,0.0,,,,,
1548,12.10.22 06:50:00 PM,1.439,0.0,,,,,
1549,12.10.22 07:00:00 PM,1.439,0.0,,,,,
1550,12.10.22 07:10:00 PM,1.439,0.0,,,,,
1551,12.10.22 07:20:00 PM,1.439,0.0,,,,,
1552,12.10.22 07:30:00 PM,1.330,0.0,,,,,
1553,12.10.22 07:40:00 PM,1.330,0.0,,,,,
1554,12.10.22 07:50:00 PM,1.330,0.0,,,,,
1555,12.10.22 08:00:00 PM,1.330,0.0,,,,,
1556,12.10.22 08:10:00 PM,1.330,0.0,,,,,
1557,12.10.22 08:20:00 PM,1.330,0.0,,,,,
1558,12.10.22 08:30:00 PM,1.221,0.0,,,,,
1559,12.10.22 08:40:00 PM,1.112,0.0,,,,,
1560,12.10.22 08:50:00 PM,0.893,0.0,,,,,
1561,12.10.22 09:00:00 PM,0.784,0.0,,,,,
1562,12.10.22 09:10:00 PM,0.563,0.0,,,,,
1563,12.10.22 09:20:00 PM,0.563,0.0,,,,,
1564,12.10.22 09:30:00 PM,0.232,0.0,,,,,
1565,12.10.22 09:40:00 PM,0.121,0.0,,,,,
1566,12.10.22 09:50:00 PM,-0.102,0.0,,,,,
1567,12.10.22 10:00:00 PM,-0.213,0.0,,,,,
1568,12.10.22 10:10:00 PM,0.010,0.0,,,,,
1569,12.10.22 10:20:00 PM,-0.325,0.0,,,,,
1570,12.10.22 10:30:00 PM,-0.437,0.0,,,,,
1571,12.10.22 10:40:00 PM,-0.437,0.0,,,,,
1572,12.10.22 10:50:00 PM,-0.662,0.0,,,,,
1573,12.10.22 11:00:00 PM,-0.774,0.0,,,,,
1574,12.10.22 11:10:00 PM,-0.662,0.0,,,,,
1575,12.10.22 11:20:00 PM,-0.774,0.0,,,,,
1576,12.10.22 11:30:00 PM,-1.114,0.0,,,,,
1577,12.10.22 11:40:00 PM,-1.228,0.0,,,,,
1578,12.10.22 11:50:00 PM,-1.228,0.0,,,,,
1579,12.11.22 12:00:00 AM,-1.456,0.0,,,,,
1580,12.11.22 12:10:00 AM,-1.228,0.0,,,,,
1581,12.11.22 12:20:00 AM,-1.114,0.0,,,,,
1582,12.11.22 12:30:00 AM,-1.456,0.0,,,,,
1583,12.11.22 12:40:00 AM,-1.570,0.0,,,,,
1584,12.11.22 12:50:00 AM,-1.570,0.0,,,,,
1585,12.11.22 01:00:00 AM,-1.570,0.0,,,,,
1586,12.11.22 01:10:00 AM,-1.570,0.0,,,,,
1587,12.11.22 01:20:00 AM,-1.799,0.0,,,,,
1588,12.11.22 01:30:00 AM,-1.570,0.0,,,,,
1589,12.11.22 01:40:00 AM,-1.799,0.0,,,,,
1590,12.11.22 01:50:00 AM,-1.570,0.0,,,,,
1591,12.11.22 02:00:00 AM,-1.684,0.0,,,,,
1592,12.11.22 02:10:00 AM,-1.570,0.0,,,,,
1593,12.11.22 02:20:00 AM,-1.456,0.0,,,,,
1594,12.11.22 02:30:00 AM,-1.228,0.0,,,,,
1595,12.11.22 02:40:00 AM,-1.570,0.0,,,,,
1596,12.11.22 02:50:00 AM,-1.341,0.0,,,,,
1597,12.11.22 03:00:00 AM,-1.341,0.0,,,,,
1598,12.11.22 03:10:00 AM,-1.341,0.0,,,,,
1599,12.11.22 03:20:00 AM,-1.228,0.0,,,,,
1600,12.11.22 03:30:00 AM,-1.228,0.0,,,,,
1601,12.11.22 03:40:00 AM,-1.114,0.0,,,,,
1602,12.11.22 03:50:00 AM,-0.887,0.0,,,,,
1603,12.11.22 04:00:00 AM,-1.114,0.0,,,,,
1604,12.11.22 04:10:00 AM,-1.001,0.0,,,,,
1605,12.11.22 04:20:00 AM,-1.228,0.0,,,,,
1606,12.11.22 04:30:00 AM,-1.228,0.0,,,,,
1607,12.11.22 04:40:00 AM,-1.114,0.0,,,,,
1608,12.11.22 04:50:00 AM,-1.114,0.0,,,,,
1609,12.11.22 05:00:00 AM,-1.114,0.0,,,,,
1610,12.11.22 05:10:00 AM,-1.001,0.0,,,,,
1611,12.11.22 05:20:00 AM,-1.114,0.0,,,,,
1612,12.11.22 05:30:00 AM,-1.114,0.0,,,,,
1613,12.11.22 05:40:00 AM,-1.114,0.0,,,,,
1614,12.11.22 05:50:00 AM,-1.114,0.0,,,,,
1615,12.11.22 06:00:00 AM,-1.114,0.0,,,,,
1616,12.11.22 06:10:00 AM,-1.001,0.0,,,,,
1617,12.11.22 06:20:00 AM,-0.887,0.0,,,,,
1618,12.11.22 06:30:00 AM,-1.114,0.0,,,,,
1619,12.11.22 06:40:00 AM,-1.228,0.0,,,,,
1620,12.11.22 06:50:00 AM,-1.341,0.0,,,,,
1621,12.11.22 07:00:00 AM,-1.456,0.0,,,,,
1622,12.11.22 07:10:00 AM,-1.228,0.0,,,,,
1623,12.11.22 07:20:00 AM,-1.228,0.0,,,,,
1624,12.11.22 07:30:00 AM,-1.456,0.0,,,,,
1625,12.11.22 07:40:00 AM,-1.914,0.0,,,,,
1626,12.11.22 07:50:00 AM,-1.914,0.0,,,,,
1627,12.11.22 08:00:00 AM,-2.030,10.8,,,,,
1628,12.11.22 08:10:00 AM,-2.030,107.6,,,,,
1629,12.11.22 08:20:00 AM,-2.145,96.9,,,,,
1630,12.11.22 08:30:00 AM,-1.914,107.6,,,,,
1631,12.11.22 08:40:00 AM,-2.030,269.1,,,,,
1632,12.11.22 08:50:00 AM,-1.799,366.0,,,,,
1633,12.11.22 09:00:00 AM,-1.799,430.6,,,,,
1634,12.11.22 09:10:00 AM,-2.145,333.7,,,,,
1635,12.11.22 09:20:00 AM,-2.261,581.3,,,,,
1636,12.11.22 09:30:00 AM,-1.914,710.4,,,,,
1637,12.11.22 09:40:00 AM,-1.799,871.9,,,,,
1638,12.11.22 09:50:00 AM,-1.914,1011.8,,,,,
1639,12.11.22 10:00:00 AM,-1.684,2152.8,,,,,
1640,12.11.22 10:10:00 AM,-1.228,2927.8,,,,,
1641,12.11.22 10:20:00 AM,-0.437,14466.8,,,,,
1642,12.11.22 10:30:00 AM,1.656,17222.3,,,,,
1643,12.11.22 10:40:00 AM,1.656,5166.7,,,,,
1644,12.11.22 10:50:00 AM,1.003,6200.0,,,,,
1645,12.11.22 11:00:00 AM,0.893,9644.5,,,,,
1646,12.11.22 11:10:00 AM,0.563,5166.7,,,,,
1647,12.11.22 11:20:00 AM,0.453,6200.0,,,,,
1648,12.11.22 11:30:00 AM,0.784,5511.1,,,,,
1649,12.11.22 11:40:00 AM,0.563,5166.7,,,,,
1650,12.11.22 11:50:00 AM,0.343,4994.5,,,,,
1651,12.11.22 12:00:00 PM,0.121,4305.6,,,,,
1652,12.11.22 12:10:00 PM,0.563,6544.5,,,,,
1653,12.11.22 12:20:00 PM,1.980,44089.2,,,,,
1654,12.11.22 12:30:00 PM,3.367,20666.8,,,,,
1655,12.11.22 12:40:00 PM,6.370,74400.5,,,,,
1656,12.11.22 12:50:00 PM,6.674,79911.6,,,,,
1657,12.11.22 01:00:00 PM,5.037,13089.0,,,,,
1658,12.11.22 01:10:00 PM,3.788,15155.7,,,,,
1659,12.11.22 01:20:00 PM,2.410,6544.5,,,,,
1660,12.11.22 01:30:00 PM,1.330,2927.8,,,,,
1661,12.11.22 01:40:00 PM,0.453,2755.6,,,,,
1662,12.11.22 01:50:00 PM,0.010,2325.0,,,,,
1663,12.11.22 02:00:00 PM,-0.213,1894.5,,,,,
1664,12.11.22 02:10:00 PM,-0.437,1550.0,,,,,
1665,12.11.22 02:20:00 PM,-0.213,2583.4,,,,,
1666,12.11.22 02:30:00 PM,0.121,2927.8,,,,,
1667,12.11.22 02:40:00 PM,0.010,2669.5,,,,,
1668,12.11.22 02:50:00 PM,-0.437,2583.4,,,,,
1669,12.11.22 03:00:00 PM,-0.437,1636.1,,,,,
1670,12.11.22 03:10:00 PM,-0.549,1377.8,,,,,
1671,12.11.22 03:20:00 PM,-0.549,2066.7,,,,,
1672,12.11.22 03:30:00 PM,-0.662,1636.1,,,,,
1673,12.11.22 03:40:00 PM,-1.114,925.7,,,,,
1674,12.11.22 03:50:00 PM,-1.341,1205.6,,,,,
1675,12.11.22 04:00:00 PM,-1.570,581.3,,,,,
1676,12.11.22 04:10:00 PM,-2.030,193.8,,,,,
1677,12.11.22 04:20:00 PM,-2.494,107.6,,,,,
1678,12.11.22 04:30:00 PM,-2.261,86.1,,,,,
1679,12.11.22 04:40:00 PM,-2.377,21.5,,,,,
1680,12.11.22 04:50:00 PM,-2.494,0.0,,,,,
1681,12.11.22 05:00:00 PM,-2.610,0.0,,,,,
1682,12.11.22 05:10:00 PM,-2.494,0.0,,,,,
1683,12.11.22 05:20:00 PM,-2.494,0.0,,,,,
1684,12.11.22 05:30:00 PM,-2.727,0.0,,,,,
1685,12.11.22 05:40:00 PM,-2.727,0.0,,,,,
1686,12.11.22 05:50:00 PM,-2.494,0.0,,,,,
1687,12.11.22 06:00:00 PM,-2.610,0.0,,,,,
1688,12.11.22 06:10:00 PM,-2.727,0.0,,,,,
1689,12.11.22 06:20:00 PM,-2.494,0.0,,,,,
1690,12.11.22 06:30:00 PM,-2.727,0.0,,,,,
1691,12.11.22 06:40:00 PM,-3.079,0.0,,,,,
1692,12.11.22 06:50:00 PM,-3.197,0.0,,,,,
1693,12.11.22 07:00:00 PM,-3.316,0.0,,,,,
1694,12.11.22 07:10:00 PM,-3.434,0.0,,,,,
1695,12.11.22 07:20:00 PM,-3.553,0.0,,,,,
1696,12.11.22 07:30:00 PM,-4.031,0.0,,,,,
1697,12.11.22 07:40:00 PM,-3.911,0.0,,,,,
1698,12.11.22 07:50:00 PM,-4.031,0.0,,,,,
1699,12.11.22 08:00:00 PM,-4.031,0.0,,,,,
1700,12.11.22 08:10:00 PM,-4.031,0.0,,,,,
1701,12.11.22 08:20:00 PM,-4.272,0.0,,,,,
1702,12.11.22 08:30:00 PM,-4.393,0.0,,,,,
1703,12.11.22 08:40:00 PM,-4.393,0.0,,,,,
1704,12.11.22 08:50:00 PM,-4.393,0.0,,,,,
1705,12.11.22 09:00:00 PM,-4.393,0.0,,,,,
1706,12.11.22 09:10:00 PM,-4.393,0.0,,,,,
1707,12.11.22 09:20:00 PM,-4.758,0.0,,,,,
1708,12.11.22 09:30:00 PM,-4.758,0.0,,,,,
1709,12.11.22 09:40:00 PM,-4.758,0.0,,,,,
1710,12.11.22 09:50:00 PM,-4.758,0.0,,,,,
1711,12.11.22 10:00:00 PM,-5.003,0.0,,,,,
1712,12.11.22 10:10:00 PM,-5.125,0.0,,,,,
1713,12.11.22 10:20:00 PM,-5.125,0.0,,,,,
1714,12.11.22 10:30:00 PM,-5.125,0.0,,,,,
1715,12.11.22 10:40:00 PM,-5.125,0.0,,,,,
1716,12.11.22 10:50:00 PM,-5.249,0.0,,,,,
1717,12.11.22 11:00:00 PM,-5.372,0.0,,,,,
1718,12.11.22 11:10:00 PM,-5.372,0.0,,,,,
1719,12.11.22 11:20:00 PM,-5.496,0.0,,,,,
1720,12.11.22 11:30:00 PM,-5.496,0.0,,,,,
1721,12.11.22 11:40:00 PM,-5.496,0.0,,,,,
1722,12.11.22 11:50:00 PM,-5.870,0.0,,,,,
1723,12.12.22 12:00:00 AM,-5.995,0.0,,,,,
1724,12.12.22 12:10:00 AM,-5.620,0.0,,,,,
1725,12.12.22 12:20:00 AM,-5.620,0.0,,,,,
1726,12.12.22 12:30:00 AM,-5.620,0.0,,,,,
1727,12.12.22 12:40:00 AM,-5.745,0.0,,,,,
1728,12.12.22 12:50:00 AM,-5.745,0.0,,,,,
1729,12.12.22 01:00:00 AM,-5.745,0.0,,,,,
1730,12.12.22 01:10:00 AM,-5.870,0.0,,,,,
1731,12.12.22 01:20:00 AM,-5.870,0.0,,,,,
1732,12.12.22 01:30:00 AM,-5.745,0.0,,,,,
1733,12.12.22 01:40:00 AM,-5.870,0.0,,,,,
1734,12.12.22 01:50:00 AM,-5.995,0.0,,,,,
1735,12.12.22 02:00:00 AM,-5.995,0.0,,,,,
1736,12.12.22 02:10:00 AM,-5.995,0.0,,,,,
1737,12.12.22 02:20:00 AM,-5.870,0.0,,,,,
1738,12.12.22 02:30:00 AM,-5.995,0.0,,,,,
1739,12.12.22 02:40:00 AM,-6.120,0.0,,,,,
1740,12.12.22 02:50:00 AM,-5.995,0.0,,,,,
1741,12.12.22 03:00:00 AM,-6.120,0.0,,,,,
1742,12.12.22 03:10:00 AM,-6.246,0.0,,,,,
1743,12.12.22 03:20:00 AM,-6.499,0.0,,,,,
1744,12.12.22 03:30:00 AM,-6.246,0.0,,,,,
1745,12.12.22 03:40:00 AM,-5.870,0.0,,,,,
1746,12.12.22 03:50:00 AM,-5.745,0.0,,,,,
1747,12.12.22 04:00:00 AM,-5.620,0.0,,,,,
1748,12.12.22 04:10:00 AM,-5.870,0.0,,,,,
1749,12.12.22 04:20:00 AM,-5.745,0.0,,,,,
1750,12.12.22 04:30:00 AM,-6.246,0.0,,,,,
1751,12.12.22 04:40:00 AM,-5.995,0.0,,,,,
1752,12.12.22 04:50:00 AM,-6.120,0.0,,,,,
1753,12.12.22 05:00:00 AM,-5.870,0.0,,,,,
1754,12.12.22 05:10:00 AM,-5.745,0.0,,,,,
1755,12.12.22 05:20:00 AM,-5.745,0.0,,,,,
1756,12.12.22 05:30:00 AM,-5.620,0.0,,,,,
1757,12.12.22 05:40:00 AM,-5.496,0.0,,,,,
1758,12.12.22 05:50:00 AM,-5.496,0.0,,,,,
1759,12.12.22 06:00:00 AM,-5.870,0.0,,,,,
1760,12.12.22 06:10:00 AM,-5.745,0.0,,,,,
1761,12.12.22 06:20:00 AM,-5.496,0.0,,,,,
1762,12.12.22 06:30:00 AM,-5.870,0.0,,,,,
1763,12.12.22 06:40:00 AM,-5.620,0.0,,,,,
1764,12.12.22 06:50:00 AM,-5.372,0.0,,,,,
1765,12.12.22 07:00:00 AM,-5.745,0.0,,,,,
1766,12.12.22 07:10:00 AM,-6.373,0.0,,,,,
1767,12.12.22 07:20:00 AM,-6.373,0.0,,,,,
1768,12.12.22 07:30:00 AM,-6.120,0.0,,,,,
1769,12.12.22 07:40:00 AM,-6.120,0.0,,,,,
1770,12.12.22 07:50:00 AM,-6.246,0.0,,,,,
1771,12.12.22 08:00:00 AM,-5.995,21.5,,,,,
1772,12.12.22 08:10:00 AM,-6.120,53.8,,,,,
1773,12.12.22 08:20:00 AM,-6.120,86.1,,,,,
1774,12.12.22 08:30:00 AM,-6.373,86.1,,,,,
1775,12.12.22 08:40:00 AM,-6.373,150.7,,,,,
1776,12.12.22 08:50:00 AM,-6.373,430.6,,,,,
1777,12.12.22 09:00:00 AM,-6.499,592.0,,,,,
1778,12.12.22 09:10:00 AM,-6.120,893.4,,,,,
1779,12.12.22 09:20:00 AM,-5.745,1033.3,,,,,
1780,12.12.22 09:30:00 AM,-5.745,1162.5,,,,,
1781,12.12.22 09:40:00 AM,-5.620,1722.2,,,,,
1782,12.12.22 09:50:00 AM,-5.496,2238.9,,,,,
1783,12.12.22 10:00:00 AM,-5.620,1894.5,,,,,
1784,12.12.22 10:10:00 AM,-4.880,2583.4,,,,,
1785,12.12.22 10:20:00 AM,-5.003,1550.0,,,,,
1786,12.12.22 10:30:00 AM,-5.125,2152.8,,,,,
1787,12.12.22 10:40:00 AM,-4.393,2669.5,,,,,
1788,12.12.22 10:50:00 AM,-4.272,2238.9,,,,,
1789,12.12.22 11:00:00 AM,-4.031,2583.4,,,,,
1790,12.12.22 11:10:00 AM,-4.152,1980.6,,,,,
1791,12.12.22 11:20:00 AM,-4.031,1377.8,,,,,
1792,12.12.22 11:30:00 AM,-4.152,1894.5,,,,,
1793,12.12.22 11:40:00 AM,-3.792,2152.8,,,,,
1794,12.12.22 11:50:00 AM,-3.316,2755.6,,,,,
1795,12.12.22 12:00:00 PM,-3.672,1980.6,,,,,
1796,12.12.22 12:10:00 PM,-3.553,1722.2,,,,,
1797,12.12.22 12:20:00 PM,-4.031,1808.3,,,,,
1798,12.12.22 12:30:00 PM,-4.031,2927.8,,,,,
1799,12.12.22 12:40:00 PM,-3.911,1980.6,,,,,
1800,12.12.22 12:50:00 PM,-3.672,1808.3,,,,,
1801,12.12.22 01:00:00 PM,-3.197,1722.2,,,,,
1802,12.12.22 01:10:00 PM,-2.962,2669.5,,,,,
1803,12.12.22 01:20:00 PM,-2.962,1550.0,,,,,
1804,12.12.22 01:30:00 PM,-3.079,1980.6,,,,,
1805,12.12.22 01:40:00 PM,-3.079,1636.1,,,,,
1806,12.12.22 01:50:00 PM,-2.962,1808.3,,,,,
1807,12.12.22 02:00:00 PM,-2.962,1237.9,,,,,
1808,12.12.22 02:10:00 PM,-2.962,1894.5,,,,,
1809,12.12.22 02:20:00 PM,-2.610,1808.3,,,,,
1810,12.12.22 02:30:00 PM,-2.610,2411.1,,,,,
1811,12.12.22 02:40:00 PM,-2.727,1722.2,,,,,
1812,12.12.22 02:50:00 PM,-3.079,1151.7,,,,,
1813,12.12.22 03:00:00 PM,-2.844,1205.6,,,,,
1814,12.12.22 03:10:00 PM,-2.727,1141.0,,,,,
1815,12.12.22 03:20:00 PM,-2.844,882.6,,,,,
1816,12.12.22 03:30:00 PM,-2.844,1162.5,,,,,
1817,12.12.22 03:40:00 PM,-2.962,699.7,,,,,
1818,12.12.22 03:50:00 PM,-3.079,409.0,,,,,
1819,12.12.22 04:00:00 PM,-3.316,279.9,,,,,
1820,12.12.22 04:10:00 PM,-3.553,129.2,,,,,
1821,12.12.22 04:20:00 PM,-3.434,107.6,,,,,
1822,12.12.22 04:30:00 PM,-4.031,21.5,,,,,
1823,12.12.22 04:40:00 PM,-3.911,0.0,,,,,
1824,12.12.22 04:50:00 PM,-3.911,0.0,,,,,
1825,12.12.22 05:00:00 PM,-4.393,0.0,,,,,
1826,12.12.22 05:10:00 PM,-4.152,0.0,,,,,
1827,12.12.22 05:20:00 PM,-4.152,0.0,,,,,
1828,12.12.22 05:30:00 PM,-4.152,0.0,,,,,
1829,12.12.22 05:40:00 PM,-4.152,0.0,,,,,
1830,12.12.22 05:50:00 PM,-3.911,0.0,,,,,
1831,12.12.22 06:00:00 PM,-3.792,0.0,,,,,
1832,12.12.22 06:10:00 PM,-3.792,0.0,,,,,
1833,12.12.22 06:20:00 PM,-3.911,0.0,,,,,
1834,12.12.22 06:30:00 PM,-4.272,0.0,,,,,
1835,12.12.22 06:40:00 PM,-4.272,0.0,,,,,
1836,12.12.22 06:50:00 PM,-4.514,0.0,,,,,
1837,12.12.22 07:00:00 PM,-4.636,0.0,,,,,
1838,12.12.22 07:10:00 PM,-4.880,0.0,,,,,
1839,12.12.22 07:20:00 PM,-5.125,0.0,,,,,
1840,12.12.22 07:30:00 PM,-5.995,0.0,,,,,
1841,12.12.22 07:40:00 PM,-6.120,0.0,,,,,
