date	hour	th	origin
2019-12-14	00	6.657	H
2019-12-14	01	6.944	H
2019-12-14	02	6.724	H
2019-12-14	03	6.759	H
2019-12-14	04	7.832	H
2019-12-14	05	9.241	H
2019-12-14	06	9.472	H
2019-12-14	07	9.439	H
2019-12-14	08	9.686	H
2019-12-14	09	9.603	H
2019-12-14	10	9.669	H
2019-12-14	11	9.931	H
2019-12-14	12	10.038	R
2019-12-14	13	10.562	R
2019-12-14	14	11.041	H
2019-12-14	15	11.641	H
2019-12-14	16	11.123	H
2019-12-14	17	11.187	H
2019-12-14	18	11.09	H
2019-12-14	19	11.155	H
2019-12-14	20	11.236	H
2019-12-14	21	11.431	H
2019-12-14	22	11.981	H
2019-12-14	23	11.997	H
2019-12-15	00	11.334	H
2019-12-15	01	10.65	H
2019-12-15	02	11.738	H
2019-12-15	03	12.883	H
2019-12-15	04	13.429	H
2019-12-15	05	13.75	H
2019-12-15	06	14.022	H
2019-12-15	07	14.23	H
2019-12-15	08	14.501	H
2019-12-15	09	14.756	H
2019-12-15	10	14.583	R
2019-12-15	11	14.581	H
2019-12-15	12	14.389	H
2019-12-15	13	14.054	H
2019-12-15	14	13.445	H
2019-12-15	15	13.157	H
2019-12-15	16	12.755	H
2019-12-15	17	12.11	H
2019-12-15	18	11.512	H
2019-12-15	19	11.073	H
2019-12-15	20	11.074	H
2019-12-15	21	11.171	H
2019-12-15	22	11.025	H
2019-12-15	23	10.683	H
2019-12-16	00	10.341	H
2019-12-16	01	10.39	H
2019-12-16	02	10.177	H
2019-12-16	03	10.797	H
2019-12-16	04	11.447	H
2019-12-16	05	10.976	H
2019-12-16	06	11.09	H
2019-12-16	07	11.592	H
2019-12-16	08	12.175	H
2019-12-16	09	11.786	R
2019-12-16	10	13.01	R
2019-12-16	11	13.709	R
2019-12-16	12	13.797	R
2019-12-16	13	13.447	R
2019-12-16	14	17.427	H
2019-12-16	15	16.061	H
2019-12-16	16	14.037	H
2019-12-16	17	12.61	H
2019-12-16	18	11.608	H
2019-12-16	19	10.748	H
2019-12-16	20	10.095	H
2019-12-16	21	9.62	H
2019-12-16	22	9.571	H
2019-12-16	23	9.209	H
2019-12-17	00	8.862	H
2019-12-17	01	8.249	H
2019-12-17	02	8.299	H
2019-12-17	03	8.232	H
2019-12-17	04	7.882	H
2019-12-17	05	7.966	H
2019-12-17	06	8.049	H
2019-12-17	07	8.531	H
2019-12-17	08	8.232	H
2019-12-17	09	9.076	R
2019-12-17	10	10.3	R
2019-12-17	11	13.709	R
2019-12-17	12	13.797	R
2019-12-17	13	15.108	R
2019-12-17	14	15.457	R
2019-12-17	15	13.097	R
2019-12-17	16	13.909	H
2019-12-17	17	13.7	H
2019-12-17	18	11.349	R
2019-12-17	19	11.366	H
2019-12-17	20	10.699	H
2019-12-17	21	10.095	H
2019-12-17	22	9.915	H
2019-12-17	23	10.716	H
2019-12-18	00	13.604	H
2019-12-18	01	14.629	H
2019-12-18	02	14.613	H
2019-12-18	03	14.453	H
2019-12-18	04	14.054	H
2019-12-18	05	13.573	H
2019-12-18	06	13.157	H
2019-12-18	07	12.819	H
2019-12-18	08	12.626	H
2019-12-18	09	12.867	H
2019-12-18	10	12.931	H
2019-12-18	11	13.709	R
2019-12-18	12	14.846	R
2019-12-18	13	15.545	R
2019-12-18	14	15.283	R
2019-12-18	15	19.599	H
2019-12-18	16	16.284	H
2019-12-18	17	14.245	H
2019-12-18	18	12.883	H
2019-12-18	19	12.303	H
2019-12-18	20	11.106	H
2019-12-18	21	10.439	H
2019-12-18	22	9.866	H
2019-12-18	23	9.126	H
2019-12-19	00	8.862	H
2019-12-19	01	8.514	H
2019-12-19	02	8.448	H
2019-12-19	03	7.649	H
2019-12-19	04	7.297	H
2019-12-19	05	7.095	H
2019-12-19	06	6.944	H
2019-12-19	07	7.196	H
2019-12-19	08	7.749	H
2019-12-19	09	8.202	R
2019-12-19	10	8.115	R
2019-12-19	11	9.076	R
2019-12-19	12	11.349	R
2019-12-19	13	11.961	R
2019-12-19	14	11.436	R
2019-12-19	15	14.373	H
2019-12-19	16	12.706	H
2019-12-19	17	11.528	H
2019-12-19	18	10.618	H
2019-12-19	19	9.521	H
2019-12-19	20	8.994	H
2019-12-19	21	8.381	H
2019-12-19	22	7.665	H
2019-12-19	23	7.079	H
2019-12-20	00	6.825	H
2019-12-20	01	7.632	H
2019-12-20	02	7.193	H
2019-12-20	03	5.054	H
2019-12-20	04	4.554	H
2019-12-20	05	4.189	H
2019-12-20	06	4.154	H
2019-12-20	07	4.189	H
2019-12-20	08	4.432	H
2019-12-20	09	5.105	H
2019-12-20	10	7.227	H
2019-12-20	11	10.469	H
2019-12-20	12	11.039	H
2019-12-20	13	8.828	H
2019-12-20	14	8.646	H
2019-12-20	15	10.715	H
2019-12-20	16	10.895	H
2019-12-20	17	10.128	H
2019-12-20	18	9.521	H
2019-12-20	19	9.193	H
2019-12-20	20	9.11	H
2019-12-20	21	9.226	H
2019-12-20	22	9.127	H
2019-12-20	23	8.746	H
2019-12-21	00	8.531	H
2019-12-21	01	7.966	H
2019-12-21	02	8.099	H
2019-12-21	03	7.782	H
2019-12-21	04	7.649	H
2019-12-21	05	7.095	H
2019-12-21	06	6.437	H
2019-12-21	07	6.488	H
2019-12-21	08	6.421	H
2019-12-21	09	6.978	R
2019-12-21	10	7.94	R
2019-12-21	11	9.776	R
2019-12-21	12	10.125	R
2019-12-21	13	10.213	R
2019-12-21	14	9.601	R
2019-12-21	15	9.338	R
2019-12-21	16	10.177	H
2019-12-21	17	8.795	H
2019-12-21	18	7.514	H
2019-12-21	19	7.314	H
2019-12-21	20	7.28	H
2019-12-21	21	7.682	H
2019-12-21	22	7.263	H
2019-12-21	23	7.648	H
2019-12-22	00	9.06	H
2019-12-22	01	10.177	H
2019-12-22	02	10.618	H
2019-12-22	03	11.174	R
2019-12-22	04	10.862	H
2019-12-22	05	10.879	H
2019-12-22	06	10.993	H
2019-12-22	07	11.447	H
2019-12-22	08	11.009	H
2019-12-22	09	10.602	H
2019-12-22	10	10.422	H
2019-12-22	11	10.439	H
2019-12-22	12	10.145	H
2019-12-22	13	10.014	H
2019-12-22	14	9.587	H
2019-12-22	15	9.324	H
2019-12-22	16	9.34	H
2019-12-22	17	8.697	H
2019-12-22	18	8.431	H
2019-12-22	19	8.199	H
2019-12-22	20	8.332	H
2019-12-22	21	8.481	H
2019-12-22	22	8.365	H
2019-12-22	23	7.882	H
2019-12-23	00	7.933	H
2019-12-23	01	7.599	H
2019-12-23	02	7.481	H
2019-12-23	03	7.414	H
2019-12-23	04	7.531	H
2019-12-23	05	7.481	H
2019-12-23	06	7.498	H
2019-12-23	07	7.699	H
2019-12-23	08	7.632	H
2019-12-23	09	7.915	H
2019-12-23	10	8.116	H
2019-12-23	11	8.365	H
2019-12-23	12	8.249	H
2019-12-23	13	8.498	H
2019-12-23	14	8.597	H
2019-12-23	15	8.63	H
2019-12-23	16	8.614	H
2019-12-23	17	8.215	H
2019-12-23	18	8.149	H
2019-12-23	19	7.899	H
2019-12-23	20	7.682	H
2019-12-23	21	7.515	H
2019-12-23	22	7.465	H
2019-12-23	23	7.732	H
2019-12-24	00	7.699	H
2019-12-24	01	7.882	H
2019-12-24	02	7.983	H
2019-12-24	03	7.782	H
2019-12-24	04	7.849	H
2019-12-24	05	8.016	H
2019-12-24	06	8.232	H
2019-12-24	07	8.249	H
2019-12-24	08	8.165	H
2019-12-24	09	8.547	H
2019-12-24	10	8.812	H
2019-12-24	11	9.553	H
2019-12-24	12	10.471	H
2019-12-24	13	10.569	H
2019-12-24	14	12.076	H
2019-12-24	15	12.126	H
2019-12-24	16	11.981	H
2019-12-24	17	10.732	H
2019-12-24	18	10.569	H
2019-12-24	19	10.537	H
2019-12-24	20	10.504	H
2019-12-24	21	10.537	H
2019-12-24	22	10.341	H
2019-12-24	23	10.177	H
2019-12-25	00	9.8	H
2019-12-25	01	9.735	H
2019-12-25	02	9.604	H
2019-12-25	03	9.686	H
2019-12-25	04	10.213	R
2019-12-25	05	10.213	R
2019-12-25	06	9.702	H
2019-12-25	07	9.604	H
2019-12-25	08	10.038	R
2019-12-25	09	10.038	R
2019-12-25	10	10.038	R
2019-12-25	11	9.587	H
2019-12-25	12	9.653	H
2019-12-25	13	9.617	H
2019-12-25	14	9.158	H
2019-12-25	15	10.225	H
2019-12-25	16	9.159	H
2019-12-25	17	8.564	H
2019-12-25	18	7.815	H
2019-12-25	19	7.129	H
2019-12-25	20	6.657	H
2019-12-25	21	5.91	H
2019-12-25	22	5.603	H
