date	hour	th	origin
2019-12-14	00	6.614	R
2019-12-14	01	6.623	H
2019-12-14	02	6.047	H
2019-12-14	03	6.319	H
2019-12-14	04	7.111	H
2019-12-14	05	8.68	H
2019-12-14	06	8.813	H
2019-12-14	07	8.961	H
2019-12-14	08	9.489	H
2019-12-14	09	9.159	H
2019-12-14	10	9.225	H
2019-12-14	11	9.488	H
2019-12-14	12	9.536	R
2019-12-14	13	9.719	R
2019-12-14	14	10.503	H
2019-12-14	15	10.723	R
2019-12-14	16	10.634	H
2019-12-14	17	10.651	H
2019-12-14	18	10.439	H
2019-12-14	19	10.602	H
2019-12-14	20	10.748	H
2019-12-14	21	11.155	H
2019-12-14	22	11.771	H
2019-12-14	23	11.349	H
2019-12-15	00	9.997	H
2019-12-15	01	9.406	H
2019-12-15	02	10.585	H
2019-12-15	03	12.142	H
2019-12-15	04	12.996	H
2019-12-15	05	13.317	H
2019-12-15	06	13.686	H
2019-12-15	07	13.814	H
2019-12-15	08	13.99	H
2019-12-15	09	14.166	H
2019-12-15	10	14.437	H
2019-12-15	11	14.309	H
2019-12-15	12	13.553	R
2019-12-15	13	13.686	H
2019-12-15	14	13.092	H
2019-12-15	15	12.755	H
2019-12-15	16	12.126	H
2019-12-15	17	10.911	H
2019-12-15	18	10.308	H
2019-12-15	19	10.145	H
2019-12-15	20	9.817	H
2019-12-15	21	8.978	H
2019-12-15	22	9.439	H
2019-12-15	23	9.307	H
2019-12-16	00	8.829	H
2019-12-16	01	9.159	H
2019-12-16	02	8.812	H
2019-12-16	03	8.498	H
2019-12-16	04	8.63	H
2019-12-16	05	8.581	H
2019-12-16	06	8.912	H
2019-12-16	07	9.209	H
2019-12-16	08	9.472	H
2019-12-16	09	10.258	H
2019-12-16	10	13.121	H
2019-12-16	11	12.366	R
2019-12-16	12	12.823	R
2019-12-16	13	16.411	H
2019-12-16	14	15.662	H
2019-12-16	15	14.052	H
2019-12-16	16	11.219	H
2019-12-16	17	9.636	H
2019-12-16	18	8.181	H
2019-12-16	19	7.448	H
2019-12-16	20	7.515	H
2019-12-16	21	7.481	H
2019-12-16	22	7.011	H
2019-12-16	23	5.979	H
2019-12-17	00	5.808	H
2019-12-17	01	4.899	H
2019-12-17	02	5.244	H
2019-12-17	03	4.83	H
2019-12-17	04	4.293	H
2019-12-17	05	4.64	H
2019-12-17	06	4.554	H
2019-12-17	07	5.398	H
2019-12-17	08	4.658	H
2019-12-17	09	5.772	H
2019-12-17	10	10.175	R
2019-12-17	11	13.005	R
2019-12-17	12	12.64	R
2019-12-17	13	14.101	R
2019-12-17	14	14.74	R
2019-12-17	15	11.453	R
2019-12-17	16	11.236	H
2019-12-17	17	11.203	H
2019-12-17	18	9.814	H
2019-12-17	19	9.077	H
2019-12-17	20	7.781	H
2019-12-17	21	6.352	H
2019-12-17	22	6.721	H
2019-12-17	23	7.395	H
2019-12-18	00	13.371	R
2019-12-18	01	14.102	H
2019-12-18	02	14.134	H
2019-12-18	03	13.814	H
2019-12-18	04	13.317	H
2019-12-18	05	12.126	H
2019-12-18	06	12.159	H
2019-12-18	07	11.479	H
2019-12-18	08	11.252	H
2019-12-18	09	11.09	H
2019-12-18	10	11.512	H
2019-12-18	11	13.187	H
2019-12-18	12	14.558	R
2019-12-18	13	15.105	R
2019-12-18	14	14.832	R
2019-12-18	15	20.029	H
2019-12-18	16	10.906	R
2019-12-18	17	11.819	H
2019-12-18	18	10.389	H
2019-12-18	19	9.175	H
2019-12-18	20	8.68	H
2019-12-18	21	8.812	H
2019-12-18	22	7.145	H
2019-12-18	23	6.251	H
2019-12-19	00	5.877	H
2019-12-19	01	4.934	H
2019-12-19	02	4.744	H
2019-12-19	03	3.805	H
2019-12-19	04	3.26	H
2019-12-19	05	3.437	H
2019-12-19	06	3.172	H
2019-12-19	07	3.313	H
2019-12-19	08	3.279	H
2019-12-19	09	4.533	H
2019-12-19	10	7.123	H
2019-12-19	11	7.801	R
2019-12-19	12	10.084	R
2019-12-19	13	10.906	R
2019-12-19	14	12.543	H
2019-12-19	15	9.81	R
2019-12-19	16	10.291	H
2019-12-19	17	8.762	H
2019-12-19	18	7.965	H
2019-12-19	19	6.538	H
2019-12-19	20	6.166	H
2019-12-19	21	5.381	H
2019-12-19	22	4.692	H
2019-12-19	23	3.77	H
2019-12-20	00	3.031	H
2019-12-20	01	2.836	H
2019-12-20	02	1.926	H
2019-12-20	03	1.385	H
2019-12-20	04	1.8	H
