date	hour	th	origin
2019-12-14	00	5.808	H
2019-12-14	01	5.74	H
2019-12-14	02	5.774	H
2019-12-14	03	5.672	H
2019-12-14	04	5.723	H
2019-12-14	05	6.013	H
2019-12-14	06	7.312	H
2019-12-14	07	8.994	H
2019-12-14	08	9.094	H
2019-12-14	09	9.027	H
2019-12-14	10	8.861	H
2019-12-14	11	9.324	H
2019-12-14	12	9.077	H
2019-12-14	13	9.307	H
2019-12-14	14	9.8	H
2019-12-14	15	9.817	H
2019-12-14	16	9.932	H
2019-12-14	17	9.538	H
2019-12-14	18	9.406	H
2019-12-14	19	9.39	H
2019-12-14	20	9.702	H
2019-12-14	21	9.702	H
2019-12-14	22	9.406	H
2019-12-14	23	9.833	H
2019-12-15	00	9.702	H
2019-12-15	01	9.11	H
2019-12-15	02	9.324	H
2019-12-15	03	10.308	H
2019-12-15	04	10.992	H
2019-12-15	05	11.641	H
2019-12-15	06	12.045	H
2019-12-15	07	12.142	H
2019-12-15	08	12.013	H
2019-12-15	09	12.336	H
2019-12-15	10	12.304	H
2019-12-15	11	12.336	H
2019-12-15	12	12.578	H
2019-12-15	13	12.755	H
2019-12-15	14	11.706	H
2019-12-15	15	11.041	H
2019-12-15	16	10.438	H
2019-12-15	17	10.764	H
2019-12-15	18	10.797	H
2019-12-15	19	10.046	H
2019-12-15	20	9.636	H
2019-12-15	21	9.209	H
2019-12-15	22	8.796	H
2019-12-15	23	8.614	H
2019-12-16	00	8.365	H
2019-12-16	01	8.124	R
2019-12-16	02	8.199	H
2019-12-16	03	8.182	H
2019-12-16	04	7.816	H
2019-12-16	05	7.615	H
2019-12-16	06	7.347	H
2019-12-16	07	7.849	H
2019-12-16	08	7.949	H
2019-12-16	09	8.066	H
2019-12-16	10	8.845	H
2019-12-16	11	10.828	H
2019-12-16	12	11.948	H
2019-12-16	13	12.288	H
2019-12-16	14	12.674	H
2019-12-16	15	11.9	H
2019-12-16	16	10.829	H
2019-12-16	17	9.208	H
2019-12-16	18	8.082	H
2019-12-16	19	7.481	H
2019-12-16	20	7.347	H
2019-12-16	21	7.515	H
2019-12-16	22	7.331	H
2019-12-16	23	7.146	H
2019-12-17	00	6.809	H
2019-12-17	01	6.623	H
2019-12-17	02	6.404	H
2019-12-17	03	6.251	H
2019-12-17	04	5.877	H
2019-12-17	05	5.74	H
2019-12-17	06	5.826	H
2019-12-17	07	5.672	H
2019-12-17	08	5.261	H
2019-12-17	09	6.08	H
2019-12-17	10	7.479	H
2019-12-17	11	9.881	H
2019-12-17	12	11.025	H
2019-12-17	13	11.269	H
2019-12-17	14	9.905	R
2019-12-17	15	9.089	R
2019-12-17	16	11.284	H
