date	hour	th	origin
2019-12-14	00	5.928	R
2019-12-14	01	6.482	R
2019-12-14	02	5.836	R
2019-12-14	03	6.575	R
2019-12-14	04	7.498	R
2019-12-14	05	8.606	R
2019-12-14	06	8.698	R
2019-12-14	07	9.252	R
2019-12-14	08	9.345	R
2019-12-14	09	8.514	R
2019-12-14	10	8.329	R
2019-12-14	11	8.606	R
2019-12-14	12	8.883	R
2019-12-14	13	9.488	H
2019-12-14	14	9.488	H
2019-12-14	15	10.194	H
2019-12-14	16	9.883	H
2019-12-14	17	9.915	H
2019-12-14	18	9.719	H
2019-12-14	19	10.243	H
2019-12-14	20	10.471	H
2019-12-14	21	10.651	H
2019-12-14	22	11.204	H
2019-12-14	23	10.976	H
2019-12-15	00	9.817	H
2019-12-15	01	9.291	H
2019-12-15	02	10.242	H
2019-12-15	03	11.414	H
2019-12-15	04	12.191	H
2019-12-15	05	12.336	H
2019-12-15	06	12.674	H
2019-12-15	07	12.819	H
2019-12-15	08	12.964	H
2019-12-15	09	13.221	H
2019-12-15	10	13.814	H
2019-12-15	11	13.942	H
2019-12-15	12	13.878	H
2019-12-15	13	13.365	H
2019-12-15	14	12.851	H
2019-12-15	15	12.594	H
2019-12-15	16	12.013	H
2019-12-15	17	10.976	H
2019-12-15	18	10.341	H
2019-12-15	19	10.03	H
2019-12-15	20	9.521	H
2019-12-15	21	8.862	H
2019-12-15	22	8.895	H
2019-12-15	23	9.011	H
2019-12-16	00	8.498	H
2019-12-16	01	8.862	H
2019-12-16	02	8.415	H
2019-12-16	03	7.899	H
2019-12-16	04	7.028	H
2019-12-16	05	6.876	H
2019-12-16	06	7.881	H
2019-12-16	07	8.862	H
2019-12-16	08	9.06	H
2019-12-16	09	9.241	H
2019-12-16	10	11.236	H
2019-12-16	11	11.932	H
2019-12-16	12	12.465	H
2019-12-16	13	13.012	H
2019-12-16	14	12.578	H
2019-12-16	15	11.916	H
2019-12-16	16	10.438	H
2019-12-16	17	8.828	H
2019-12-16	18	7.363	H
2019-12-16	19	6.742	H
2019-12-16	20	6.809	H
2019-12-16	21	6.454	H
2019-12-16	22	6.47	H
2019-12-16	23	5.346	H
2019-12-17	00	4.675	H
2019-12-17	01	4.363	H
2019-12-17	02	4.346	H
2019-12-17	03	4.224	H
2019-12-17	04	3.91	H
2019-12-17	05	3.858	H
2019-12-17	06	4.015	H
2019-12-17	07	4.293	H
2019-12-17	08	3.7	H
2019-12-17	09	4.171	H
2019-12-17	10	9.529	R
2019-12-17	11	9.78	H
2019-12-17	12	12.126	H
2019-12-17	13	13.108	H
2019-12-17	14	13.798	H
2019-12-17	15	12.593	H
2019-12-17	16	10.683	H
2019-12-17	17	9.931	H
2019-12-17	18	9.208	H
2019-12-17	19	8.497	H
2019-12-17	20	6.943	H
2019-12-17	21	5.791	H
2019-12-17	22	5.296	H
2019-12-17	23	5.261	H
2019-12-18	00	12.761	R
2019-12-18	01	13.223	R
2019-12-18	02	13.445	H
2019-12-18	03	13.285	H
2019-12-18	04	12.932	H
2019-12-18	05	12.207	H
2019-12-18	06	11.916	H
2019-12-18	07	11.252	H
2019-12-18	08	10.927	H
2019-12-18	09	10.764	H
2019-12-18	10	11.09	H
2019-12-18	11	12.109	H
2019-12-18	12	14.245	H
2019-12-18	13	14.294	H
2019-12-18	14	14.485	H
2019-12-18	15	13.974	H
2019-12-18	16	12.448	H
2019-12-18	17	10.716	H
2019-12-18	18	9.406	H
2019-12-18	19	8.298	H
2019-12-18	20	7.715	H
2019-12-18	21	6.859	H
2019-12-18	22	5.654	H
2019-12-18	23	4.865	H
2019-12-19	00	4.189	H
2019-12-19	01	3.858	H
2019-12-19	02	4.154	H
2019-12-19	03	3.313	H
2019-12-19	04	2.445	H
2019-12-19	05	2.016	H
2019-12-19	06	1.872	H
2019-12-19	07	1.89	H
2019-12-19	08	2.141	H
2019-12-19	09	4.636	R
2019-12-19	10	6.556	H
