date	hour	th	origin
2019-12-14	00	6.454	H
2019-12-14	01	6.623	H
2019-12-14	02	6.505	H
2019-12-14	03	6.573	H
2019-12-14	04	7.28	H
2019-12-14	05	8.398	H
2019-12-14	06	8.713	H
2019-12-14	07	8.647	H
2019-12-14	08	8.713	H
2019-12-14	09	8.581	H
2019-12-14	10	9.011	H
2019-12-14	11	9.274	H
2019-12-14	12	9.259	R
2019-12-14	13	9.773	R
2019-12-14	14	9.751	H
2019-12-14	15	10.194	H
2019-12-14	16	10.194	H
2019-12-14	17	10.292	H
2019-12-14	18	10.357	H
2019-12-14	19	10.569	H
2019-12-14	20	10.7	H
2019-12-14	21	10.829	H
2019-12-14	22	11.187	H
2019-12-14	23	11.171	H
2019-12-15	00	10.406	H
2019-12-15	01	10.063	H
2019-12-15	02	10.96	H
2019-12-15	03	11.851	H
2019-12-15	04	12.384	H
2019-12-15	05	12.738	H
2019-12-15	06	12.996	H
2019-12-15	07	13.253	H
2019-12-15	08	13.429	H
2019-12-15	09	13.654	H
2019-12-15	10	13.83	H
2019-12-15	11	13.702	H
2019-12-15	12	13.574	H
2019-12-15	13	13.462	H
2019-12-15	14	13.108	H
2019-12-15	15	12.948	H
2019-12-15	16	12.61	H
2019-12-15	17	12.094	H
2019-12-15	18	11.787	H
2019-12-15	19	11.496	H
2019-12-15	20	11.204	H
2019-12-15	21	11.041	H
2019-12-15	22	10.781	H
2019-12-15	23	10.52	H
2019-12-16	00	10.439	H
2019-12-16	01	10.455	H
2019-12-16	02	10.667	H
2019-12-16	03	10.683	H
2019-12-16	04	10.748	H
2019-12-16	05	10.259	H
2019-12-16	06	10.128	H
2019-12-16	07	9.932	H
2019-12-16	08	10.046	H
2019-12-16	09	10.97	R
2019-12-16	10	12.167	R
2019-12-16	11	12.852	R
2019-12-16	12	12.937	R
2019-12-16	13	12.595	R
2019-12-16	14	12.915	H
2019-12-16	15	12.561	H
2019-12-16	16	12.368	H
2019-12-16	17	11.787	H
2019-12-16	18	11.025	H
2019-12-16	19	10.618	H
2019-12-16	20	9.965	H
2019-12-16	21	9.686	H
2019-12-16	22	9.258	H
2019-12-16	23	9.242	H
2019-12-17	00	8.812	H
2019-12-17	01	8.348	H
2019-12-17	02	8.282	H
2019-12-17	03	8.994	H
2019-12-17	04	8.332	H
2019-12-17	05	8.032	H
2019-12-17	06	7.999	H
2019-12-17	07	8.215	H
2019-12-17	08	8.265	H
2019-12-17	09	8.319	R
2019-12-17	10	9.516	R
2019-12-17	11	12.852	R
2019-12-17	12	12.937	R
2019-12-17	13	14.22	R
2019-12-17	14	13.862	H
2019-12-17	15	12.706	H
2019-12-17	16	11.674	H
2019-12-17	17	12.303	H
2019-12-17	18	11.818	H
2019-12-17	19	10.976	H
2019-12-17	20	10.846	H
2019-12-17	21	10.83	H
2019-12-17	22	10.667	H
2019-12-17	23	10.488	H
2019-12-18	00	12.238	H
2019-12-18	01	13.205	H
2019-12-18	02	13.365	H
2019-12-18	03	13.365	H
2019-12-18	04	13.205	H
2019-12-18	05	12.867	H
2019-12-18	06	12.658	H
2019-12-18	07	12.255	H
2019-12-18	08	11.948	H
2019-12-18	09	12.191	H
2019-12-18	10	12.417	H
2019-12-18	11	12.852	R
2019-12-18	12	13.964	R
2019-12-18	13	14.648	R
2019-12-18	14	14.709	H
2019-12-18	15	14.501	H
2019-12-18	16	13.846	H
2019-12-18	17	12.931	H
2019-12-18	18	12.271	H
2019-12-18	19	11.9	H
2019-12-18	20	11.447	H
2019-12-18	21	10.944	H
2019-12-18	22	9.981	H
2019-12-18	23	9.275	H
2019-12-19	00	9.176	H
2019-12-19	01	8.978	H
2019-12-19	02	8.514	H
2019-12-19	03	8.181	H
2019-12-19	04	7.849	H
2019-12-19	05	7.23	H
2019-12-19	06	6.809	H
2019-12-19	07	7.397	H
2019-12-19	08	7.715	H
2019-12-19	09	7.463	R
2019-12-19	10	7.378	R
2019-12-19	11	8.319	R
2019-12-19	12	10.542	R
2019-12-19	13	11.141	R
2019-12-19	14	10.862	H
2019-12-19	15	10.764	H
2019-12-19	16	10.341	H
2019-12-19	17	10.079	H
2019-12-19	18	10.21	H
2019-12-19	19	9.553	H
2019-12-19	20	9.324	H
2019-12-19	21	8.498	H
2019-12-19	22	7.849	H
2019-12-19	23	7.297	H
2019-12-20	00	7.649	H
