date	hour	th	origin
2019-12-14	00	6.556	H
2019-12-14	01	6.674	H
2019-12-14	02	6.708	H
2019-12-14	03	6.758	H
2019-12-14	04	7.531	H
2019-12-14	05	8.53	H
2019-12-14	06	9.011	H
2019-12-14	07	8.978	H
2019-12-14	08	8.779	H
2019-12-14	09	8.763	H
2019-12-14	10	8.846	H
2019-12-14	11	8.995	H
2019-12-14	12	8.846	H
2019-12-14	13	10.099	R
2019-12-14	14	9.422	H
2019-12-14	15	10.014	H
2019-12-14	16	10.096	H
2019-12-14	17	10.455	H
2019-12-14	18	10.667	H
2019-12-14	19	10.813	H
2019-12-14	20	10.976	H
2019-12-14	21	11.123	H
2019-12-14	22	11.366	H
2019-12-14	23	11.593	H
2019-12-15	00	11.528	H
2019-12-15	01	11.269	H
2019-12-15	02	11.609	H
2019-12-15	03	12.126	H
2019-12-15	04	12.529	H
2019-12-15	05	12.787	H
2019-12-15	06	13.044	H
2019-12-15	07	13.301	H
2019-12-15	08	13.558	H
2019-12-15	09	13.59	H
2019-12-15	10	13.766	H
2019-12-15	11	13.846	H
2019-12-15	12	13.394	R
2019-12-15	13	13.75	H
2019-12-15	14	13.558	H
2019-12-15	15	13.349	H
2019-12-15	16	13.173	H
2019-12-15	17	12.803	H
2019-12-15	18	12.401	H
2019-12-15	19	12.191	H
2019-12-15	20	12.029	H
2019-12-15	21	12.175	H
2019-12-15	22	12.078	H
2019-12-15	23	11.867	H
2019-12-16	00	11.512	H
2019-12-16	01	11.334	H
2019-12-16	02	11.188	H
2019-12-16	03	11.77	H
2019-12-16	04	12.223	H
2019-12-16	05	11.512	H
2019-12-16	06	11.22	H
2019-12-16	07	11.399	H
2019-12-16	08	11.576	H
2019-12-16	09	11.463	H
2019-12-16	10	11.997	H
2019-12-16	11	12.923	R
2019-12-16	12	13.002	R
2019-12-16	13	13.59	H
2019-12-16	14	13.461	H
2019-12-16	15	12.296	R
2019-12-16	16	13.092	H
2019-12-16	17	12.239	H
2019-12-16	18	11.399	H
2019-12-16	19	10.765	H
