date	hour	th	origin
2019-12-14	00	5.604	H
2019-12-14	01	6.217	H
2019-12-14	02	5.893	H
2019-12-14	03	6.115	H
2019-12-14	04	6.521	H
2019-12-14	05	8.082	H
2019-12-14	06	8.614	H
2019-12-14	07	8.531	H
2019-12-14	08	9.209	H
2019-12-14	09	8.928	H
2019-12-14	10	7.846	R
2019-12-14	11	8.11	R
2019-12-14	12	8.374	R
2019-12-14	13	8.55	R
2019-12-14	14	8.99	R
2019-12-14	15	9.518	R
2019-12-14	16	9.997	H
2019-12-14	17	9.85	H
2019-12-14	18	9.686	H
2019-12-14	19	10.063	H
2019-12-14	20	10.243	H
2019-12-14	21	10.618	H
2019-12-14	22	11.171	H
2019-12-14	23	11.089	H
2019-12-15	00	9.455	H
2019-12-15	01	8.796	H
2019-12-15	02	10.013	H
2019-12-15	03	11.446	H
2019-12-15	04	12.513	H
2019-12-15	05	12.706	H
2019-12-15	06	13.189	H
2019-12-15	07	13.221	H
2019-12-15	08	13.381	H
2019-12-15	09	12.51	R
2019-12-15	10	12.598	R
2019-12-15	11	12.334	R
2019-12-15	12	12.246	R
2019-12-15	13	13.462	H
2019-12-15	14	12.996	H
2019-12-15	15	12.642	H
2019-12-15	16	12.029	H
2019-12-15	17	10.927	H
2019-12-15	18	10.014	H
2019-12-15	19	9.357	H
2019-12-15	20	8.514	H
2019-12-15	21	7.983	H
2019-12-15	22	7.999	H
2019-12-15	23	7.866	H
2019-12-16	00	7.598	H
2019-12-16	01	7.982	H
2019-12-16	02	7.782	H
2019-12-16	03	7.095	H
2019-12-16	04	6.013	H
2019-12-16	05	5.91	H
2019-12-16	06	5.586	H
2019-12-16	07	5.996	H
2019-12-16	08	7.846	R
2019-12-16	09	8.638	R
2019-12-16	10	10.75	R
2019-12-16	11	11.102	R
2019-12-16	12	11.542	R
2019-12-16	13	11.014	R
2019-12-16	14	11.014	R
2019-12-16	15	9.518	R
2019-12-16	16	8.877	R
2019-12-16	17	6.926	H
2019-12-16	18	5.825	H
2019-12-16	19	5.296	H
2019-12-16	20	5.535	H
2019-12-16	21	5.876	H
2019-12-16	22	5.687	H
2019-12-16	23	4.519	H
2019-12-17	00	4.015	H
2019-12-17	01	3.91	H
2019-12-17	02	3.525	H
2019-12-17	03	3.507	H
2019-12-17	04	3.42	H
2019-12-17	05	3.543	H
2019-12-17	06	3.77	H
2019-12-17	07	3.788	H
2019-12-17	08	3.182	R
2019-12-17	09	4.15	R
2019-12-17	10	8.99	R
2019-12-17	11	11.718	R
2019-12-17	12	11.366	R
2019-12-17	13	12.774	R
2019-12-17	14	13.39	R
2019-12-17	15	10.222	R
2019-12-17	16	9.669	H
2019-12-17	17	8.498	H
2019-12-17	18	8.066	H
2019-12-17	19	6.873	H
2019-12-17	20	5.123	H
2019-12-17	21	4.346	H
2019-12-17	22	4.137	H
2019-12-17	23	3.928	H
2019-12-18	00	4.913	R
2019-12-18	01	12.51	R
2019-12-18	02	12.803	H
2019-12-18	03	12.851	H
2019-12-18	04	12.449	H
2019-12-18	05	11.722	H
2019-12-18	06	11.399	H
2019-12-18	07	10.504	H
2019-12-18	08	9.866	H
2019-12-18	09	9.735	R
2019-12-18	10	9.87	R
2019-12-18	11	11.278	R
2019-12-18	12	13.214	R
2019-12-18	13	13.742	R
2019-12-18	14	13.478	R
2019-12-18	15	12.51	R
2019-12-18	16	9.694	R
2019-12-18	17	8.812	H
2019-12-18	18	7.665	H
2019-12-18	19	6.826	H
2019-12-18	20	6.336	H
2019-12-18	21	5.791	H
2019-12-18	22	4.917	H
2019-12-18	23	4.259	H
2019-12-19	00	3.718	H
2019-12-19	01	3.225	H
2019-12-19	02	2.961	H
2019-12-19	03	2.516	H
2019-12-19	04	1.926	H
2019-12-19	05	1.728	H
2019-12-19	06	1.548	H
2019-12-19	07	1.312	H
2019-12-19	08	1.674	R
2019-12-19	09	4.326	R
2019-12-19	10	5.91	R
2019-12-19	11	6.702	R
2019-12-19	12	8.902	R
2019-12-19	13	9.694	R
2019-12-19	14	8.814	R
2019-12-19	15	8.638	R
2019-12-19	16	8.463	R
2019-12-19	17	6.572	H
2019-12-19	18	5.398	H
2019-12-19	19	4.657	H
2019-12-19	20	4.31	H
2019-12-19	21	4.31	H
2019-12-19	22	3.98	H
2019-12-19	23	3.049	H
2019-12-20	00	2.302	H
2019-12-20	01	1.457	H
2019-12-20	02	1.312	H
2019-12-20	03	1.384	H
2019-12-20	04	1.908	H
2019-12-20	05	1.529	H
2019-12-20	06	1.003	H
2019-12-20	07	0.711	H
2019-12-20	08	1.257	H
2019-12-20	09	2.194	H
2019-12-20	10	3.84	H
2019-12-20	11	10.31	R
2019-12-20	12	6.086	R
2019-12-20	13	5.47	R
2019-12-20	14	6.183	H
2019-12-20	15	7.761	R
2019-12-20	16	9.341	H
2019-12-20	17	8.829	H
2019-12-20	18	8.265	H
2019-12-20	19	7.815	H
2019-12-20	20	7.599	H
2019-12-20	21	7.615	H
2019-12-20	22	7.163	H
2019-12-20	23	6.25	H
2019-12-21	00	4.968	H
2019-12-21	01	4.311	H
2019-12-21	02	4.24	H
2019-12-21	03	2.978	H
2019-12-21	04	2.446	H
2019-12-21	05	2.14	H
2019-12-21	06	2.159	H
2019-12-21	07	2.41	H
2019-12-21	08	1.862	R
2019-12-21	09	2.654	R
2019-12-21	10	5.91	R
2019-12-21	11	7.318	R
2019-12-21	12	8.11	R
2019-12-21	13	7.934	R
2019-12-21	14	8.022	R
2019-12-21	15	7.406	R
2019-12-21	16	6.943	R
2019-12-21	17	4.602	H
2019-12-21	18	3.366	H
2019-12-21	19	3.384	H
2019-12-21	20	2.837	H
2019-12-21	21	3.172	H
2019-12-21	22	4.032	H
2019-12-21	23	4.484	H
2019-12-22	00	6.571	H
2019-12-22	01	8.43	H
2019-12-22	02	9.094	H
2019-12-22	03	9.159	H
2019-12-22	04	9.11	H
2019-12-22	05	8.63	H
2019-12-22	06	8.581	H
2019-12-22	07	9.899	H
2019-12-22	08	9.439	H
2019-12-22	09	9.11	R
2019-12-22	10	8.814	R
2019-12-22	11	8.638	R
2019-12-22	12	8.286	R
2019-12-22	13	8.286	R
2019-12-22	14	7.758	R
2019-12-22	15	8.465	R
2019-12-22	16	7.494	R
2019-12-22	17	7.431	H
2019-12-22	18	7.213	H
2019-12-22	19	6.826	H
2019-12-22	20	6.826	H
2019-12-22	21	7.297	H
2019-12-22	22	6.993	H
2019-12-22	23	6.421	H
2019-12-23	00	6.505	H
2019-12-23	01	6.421	H
2019-12-23	02	6.488	H
2019-12-23	03	6.149	H
2019-12-23	04	6.573	H
2019-12-23	05	6.353	H
2019-12-23	06	6.37	H
2019-12-23	07	6.369	H
2019-12-23	08	6.403	H
2019-12-23	09	6.826	H
2019-12-23	10	6.878	R
2019-12-23	11	6.35	R
2019-12-23	12	6.878	R
2019-12-23	13	6.79	R
2019-12-23	14	7.054	R
2019-12-23	15	7.142	R
2019-12-23	16	7.514	H
2019-12-23	17	6.522	H
2019-12-23	18	6.454	H
2019-12-23	19	6.217	H
2019-12-23	20	5.569	H
2019-12-23	21	5.175	H
2019-12-23	22	5.518	H
2019-12-23	23	6.42	H
2019-12-24	00	6.268	H
2019-12-24	01	6.758	H
2019-12-24	02	6.809	H
2019-12-24	03	6.047	H
2019-12-24	04	6.454	H
2019-12-24	05	6.132	H
2019-12-24	06	6.893	H
2019-12-24	07	7.464	H
2019-12-24	08	7.263	H
2019-12-24	09	7.078	H
2019-12-24	10	6.978	R
2019-12-24	11	8.55	R
2019-12-24	12	8.55	R
2019-12-24	13	8.99	R
2019-12-24	14	9.518	R
2019-12-24	15	10.31	R
2019-12-24	16	10.046	H
2019-12-24	17	8.398	H
2019-12-24	18	8.299	H
2019-12-24	19	8.481	H
2019-12-24	20	8.215	H
2019-12-24	21	8.398	H
2019-12-24	22	8.812	H
2019-12-24	23	9.06	H
2019-12-25	00	8.498	H
2019-12-25	01	8.498	H
2019-12-25	02	8.531	H
2019-12-25	03	8.746	H
2019-12-25	04	8.462	R
2019-12-25	05	8.286	R
2019-12-25	06	8.945	H
2019-12-25	07	8.812	H
2019-12-25	08	8.762	H
2019-12-25	09	8.829	H
2019-12-25	10	9.094	H
2019-12-25	11	7.758	R
2019-12-25	12	7.934	R
2019-12-25	13	6.526	R
2019-12-25	14	7.142	R
2019-12-25	15	6.966	R
2019-12-25	16	6.858	H
2019-12-25	17	5.841	H
2019-12-25	18	4.727	H
2019-12-25	19	4.432	H
2019-12-25	20	4.015	H
2019-12-25	21	3.19	H
2019-12-25	22	2.711	H
2019-12-25	23	1.366	H
2019-12-26	00	0.618	H
2019-12-26	01	0.01	H
2019-12-26	02	-0.4	H
2019-12-26	03	-0.699	H
2019-12-26	04	-1.058	H
2019-12-26	05	-1.303	H
2019-12-26	06	-1.494	H
2019-12-26	07	-1.722	H
2019-12-26	08	0.19	R
2019-12-26	09	0.454	R
2019-12-26	10	1.422	R
2019-12-26	11	2.038	R
2019-12-26	12	3.182	R
2019-12-26	13	3.534	R
2019-12-26	14	3.622	R
2019-12-26	15	3.798	R
2019-12-26	16	3.358	R
2019-12-26	17	3.718	H
2019-12-26	18	3.648	H
2019-12-26	19	5.261	H
2019-12-26	20	5.843	H
2019-12-26	21	5.996	H
2019-12-26	22	6.454	H
2019-12-26	23	6.657	H
2019-12-27	00	7.011	H
2019-12-27	01	7.112	H
2019-12-27	02	7.682	H
2019-12-27	03	8.182	H
2019-12-27	04	7.915	H
2019-12-27	05	7.33	H
2019-12-27	06	7.062	H
2019-12-27	07	6.91	H
2019-12-27	08	7.062	H
2019-12-27	09	7.364	H
2019-12-27	10	7.846	R
2019-12-27	11	7.67	R
2019-12-27	12	7.67	R
2019-12-27	13	7.758	R
2019-12-27	14	8.55	R
2019-12-27	15	7.67	R
2019-12-27	16	8.431	H
2019-12-27	17	8.016	H
2019-12-27	18	7.749	H
2019-12-27	19	7.38	H
2019-12-27	20	6.725	H
2019-12-27	21	6.285	H
2019-12-27	22	6.013	H
2019-12-27	23	5.791	H
2019-12-28	00	5.586	H
2019-12-28	01	5.364	H
2019-12-28	02	4.502	R
2019-12-28	03	4.414	R
2019-12-28	04	4.813	H
2019-12-28	05	4.606	H
2019-12-28	06	4.328	H
2019-12-28	07	3.683	H
2019-12-28	08	3.718	H
2019-12-28	09	3.507	H
2019-12-28	10	3.358	R
2019-12-28	11	2.302	R
2019-12-28	12	2.39	R
2019-12-28	13	2.742	R
2019-12-28	14	3.006	R
2019-12-28	15	3.358	R
2019-12-28	16	2.126	R
2019-12-28	17	2.249	H
2019-12-28	18	1.836	H
2019-12-28	19	0.838	H
2019-12-28	20	-0.065	H
2019-12-28	21	-0.25	H
2019-12-28	22	-0.7	H
2019-12-28	23	-0.776	H
2019-12-29	00	-0.362	H
2019-12-29	01	-0.812	H
2019-12-29	02	-0.887	H
2019-12-29	03	-0.944	H
2019-12-29	04	-0.812	H
2019-12-29	05	-1.152	H
2019-12-29	06	-1.551	H
2019-12-29	07	-1.285	H
2019-12-29	08	-1.152	H
2019-12-29	09	-0.775	H
2019-12-29	10	-0.866	R
2019-12-29	11	-1.042	R
2019-12-29	12	-0.954	R
2019-12-29	13	-0.514	R
2019-12-29	14	-0.69	R
2019-12-29	15	-0.778	R
2019-12-29	16	-1.038	H
2019-12-29	17	-1.038	H
2019-12-29	18	-0.982	H
2019-12-29	19	-1.076	H
2019-12-29	20	-1.02	H
2019-12-29	21	-1.304	H
2019-12-29	22	-1.285	H
2019-12-29	23	-1.38	H
2019-12-30	00	-1.684	H
2019-12-30	01	-1.532	H
2019-12-30	02	-1.418	H
2019-12-30	03	-1.379	H
2019-12-30	04	-1.475	H
2019-12-30	05	-1.551	H
2019-12-30	06	-1.666	H
2019-12-30	07	-1.551	H
2019-12-30	08	-1.494	H
2019-12-30	09	-1.746	R
2019-12-30	10	-1.57	R
2019-12-30	11	-0.954	R
2019-12-30	12	1.334	R
2019-12-30	13	1.862	R
2019-12-30	14	2.126	R
2019-12-30	15	1.774	R
2019-12-30	16	0.636	H
2019-12-30	17	-0.606	H
2019-12-30	18	-1.095	H
2019-12-30	19	-1.341	H
2019-12-30	20	-1.589	H
2019-12-30	21	-1.876	H
2019-12-30	22	-1.838	H
2019-12-30	23	-0.85	H
2019-12-31	00	-0.512	H
2019-12-31	01	-1.058	H
2019-12-31	02	-1.704	H
2019-12-31	03	-2.261	H
2019-12-31	04	-2.494	H
2019-12-31	05	-2.844	H
2019-12-31	06	-2.922	H
2019-12-31	07	-3.217	H
2019-12-31	08	-3.257	R
2019-12-31	09	0.19	R
2019-12-31	10	2.83	R
2019-12-31	11	4.238	R
2019-12-31	12	4.854	R
2019-12-31	13	4.062	R
2019-12-31	14	3.534	R
2019-12-31	15	4.062	R
2019-12-31	16	1.862	R
2019-12-31	17	-0.01	H
2019-12-31	18	-0.963	H
2019-12-31	19	-1.323	H
2019-12-31	20	-1.627	H
2019-12-31	21	-1.78	H
2019-12-31	22	-2.03	H
2019-12-31	23	-1.266	H
2020-01-01	00	-1.058	H
2020-01-01	01	-1.228	H
2020-01-01	02	-0.944	H
2020-01-01	03	-1.058	H
2020-01-01	04	-1.38	H
2020-01-01	05	-1.934	H
2020-01-01	06	-1.837	H
2020-01-01	07	-1.57	H
2020-01-01	08	-1.379	H
2020-01-01	09	-1.19	H
2020-01-01	10	-1.306	R
2020-01-01	11	-1.306	R
2020-01-01	12	-0.954	R
2020-01-01	13	-0.866	R
2020-01-01	14	-0.866	R
2020-01-01	15	-0.85	H
2020-01-01	16	-1.304	H
2020-01-01	17	-1.551	H
2020-01-01	18	-1.475	H
2020-01-01	19	-1.646	H
2020-01-01	20	-1.665	H
2020-01-01	21	-1.532	H
2020-01-01	22	-1.513	H
2020-01-01	23	-1.722	H
2020-01-02	00	-1.665	H
2020-01-02	01	-1.722	H
2020-01-02	02	-1.78	H
2020-01-02	03	-1.857	H
2020-01-02	04	-1.722	H
2020-01-02	05	-1.799	H
2020-01-02	06	-1.837	H
2020-01-02	07	-1.991	H
2020-01-02	08	-1.934	H
2020-01-02	09	-1.818	R
2020-01-02	10	-2.01	R
2020-01-02	11	-1.482	R
2020-01-02	12	-0.866	R
2020-01-02	13	-0.162	R
2020-01-02	14	0.014	R
2020-01-02	15	0.366	R
2020-01-02	16	-0.338	R
2020-01-02	17	-0.718	H
2020-01-02	18	-1.304	H
2020-01-02	19	-1.627	H
2020-01-02	20	-0.851	H
2020-01-02	21	0.176	H
2020-01-02	22	1.923	H
2020-01-02	23	3.365	H
2020-01-03	00	3.489	H
2020-01-03	01	3.135	H
2020-01-03	02	1.799	H
2020-01-03	03	7.318	R
2020-01-03	04	2.87	H
2020-01-03	05	2.463	H
2020-01-03	06	7.582	R
2020-01-03	07	7.23	H
2020-01-03	08	7.899	H
2020-01-03	09	8.638	R
2020-01-03	10	8.286	R
2020-01-03	11	8.638	R
2020-01-03	12	8.022	R
2020-01-03	13	8.638	R
2020-01-03	14	8.198	R
2020-01-03	15	8.286	R
2020-01-03	16	8.945	H
2020-01-03	17	8.564	H
2020-01-03	18	8.199	H
2020-01-03	19	7.865	H
2020-01-03	20	7.899	H
2020-01-03	21	8.132	H
2020-01-03	22	8.465	H
2020-01-03	23	8.11	R
2020-01-04	00	8.514	H
2020-01-04	01	8.022	R
2020-01-04	02	7.934	R
2020-01-04	03	8.514	H
2020-01-04	04	8.132	H
2020-01-04	05	7.732	H
2020-01-04	06	6.809	H
2020-01-04	07	5.894	H
2020-01-04	08	5.655	H
2020-01-04	09	4.942	R
2020-01-04	10	5.382	R
2020-01-04	11	5.734	R
2020-01-04	12	5.998	R
2020-01-04	13	6.526	R
2020-01-04	14	6.614	R
2020-01-04	15	6.262	R
2020-01-04	16	5.294	R
2020-01-04	17	5.003	H
2020-01-04	18	4.934	H
2020-01-04	19	4.259	H
2020-01-04	20	4.346	H
2020-01-04	21	4.536	H
2020-01-04	22	4.119	H
2020-01-04	23	3.367	H
2020-01-05	00	3.454	H
2020-01-05	01	2.177	H
2020-01-05	02	2.034	H
2020-01-05	03	1.53	H
2020-01-05	04	0.947	H
2020-01-05	05	-0.251	H
2020-01-05	06	-0.624	H
2020-01-05	07	-0.288	H
2020-01-05	08	-0.514	R
2020-01-05	09	1.95	R
2020-01-05	10	3.71	R
2020-01-05	11	4.766	R
2020-01-05	12	5.47	R
2020-01-05	13	6.174	R
2020-01-05	14	6.79	R
2020-01-05	15	6.526	R
2020-01-05	16	5.43	H
2020-01-05	17	3.539	H
2020-01-05	18	1.493	H
2020-01-05	19	0.563	H
2020-01-05	20	-0.158	H
2020-01-05	21	-0.549	H
2020-01-05	22	-0.944	H
2020-01-05	23	-1.042	R
2020-01-06	00	-1.513	R
2020-01-06	01	-1.799	H
2020-01-06	02	-2.03	H
2020-01-06	03	-2.222	H
