date	hour	th	origin
2019-12-14	00	6.14	R
2019-12-14	01	6.522	H
2019-12-14	02	6.098	H
2019-12-14	03	6.522	H
2019-12-14	04	7.631	H
2019-12-14	05	9.027	H
2019-12-14	06	9.258	H
2019-12-14	07	9.127	H
2019-12-14	08	8.845	H
2019-12-14	09	8.68	H
2019-12-14	10	8.895	H
2019-12-14	11	9.062	R
2019-12-14	12	8.713	H
2019-12-14	13	9.339	R
2019-12-14	14	9.472	H
2019-12-14	15	10.145	H
2019-12-14	16	10.112	H
2019-12-14	17	10.275	H
2019-12-14	18	10.422	H
2019-12-14	19	10.569	H
2019-12-14	20	10.764	H
2019-12-14	21	10.96	H
2019-12-14	22	11.593	H
2019-12-14	23	11.641	H
2019-12-15	00	10.65	H
2019-12-15	01	10.014	H
2019-12-15	02	11.106	H
2019-12-15	03	12.223	H
2019-12-15	04	12.706	H
2019-12-15	05	13.028	H
2019-12-15	06	13.349	H
2019-12-15	07	13.558	H
2019-12-15	08	13.814	H
2019-12-15	09	14.118	H
2019-12-15	10	14.194	R
2019-12-15	11	14.229	H
2019-12-15	12	13.974	H
2019-12-15	13	13.718	H
2019-12-15	14	13.157	H
2019-12-15	15	12.851	H
2019-12-15	16	12.352	H
2019-12-15	17	11.576	H
2019-12-15	18	10.732	H
2019-12-15	19	10.063	H
2019-12-15	20	9.833	H
2019-12-15	21	9.718	H
2019-12-15	22	9.373	H
2019-12-15	23	8.995	H
2019-12-16	00	8.945	H
2019-12-16	01	8.995	H
2019-12-16	02	9.373	H
2019-12-16	03	9.538	H
2019-12-16	04	8.862	H
2019-12-16	05	8.332	H
2019-12-16	06	8.182	H
2019-12-16	07	7.982	H
2019-12-16	08	7.682	H
2019-12-16	09	8.891	R
2019-12-16	10	10.357	R
2019-12-16	11	11.595	R
2019-12-16	12	12.08	R
2019-12-16	13	12.423	R
2019-12-16	14	12.061	R
2019-12-16	15	12.094	H
2019-12-16	16	11.122	H
2019-12-16	17	9.833	H
2019-12-16	18	8.862	H
2019-12-16	19	8.846	H
2019-12-16	20	8.647	H
2019-12-16	21	8.082	H
2019-12-16	22	8.199	H
2019-12-16	23	7.464	H
2019-12-17	00	6.742	H
2019-12-17	01	7.162	H
2019-12-17	02	6.623	H
2019-12-17	03	6.352	H
2019-12-17	04	6.725	H
2019-12-17	05	6.826	H
2019-12-17	06	6.91	H
2019-12-17	07	7.414	H
2019-12-17	08	7.815	H
2019-12-17	09	6.426	R
2019-12-17	10	8.539	R
2019-12-17	11	11.281	R
2019-12-17	12	13.089	R
2019-12-17	13	13.232	R
