date	hour	th	origin
2019-12-14	0	6.132	H
2019-12-14	1	6.505	H
2019-12-14	2	6.234	H
2019-12-14	3	6.454	H
2019-12-14	4	7.347	H
2019-12-14	5	8.911	H
2019-12-14	6	9.027	H
2019-12-14	7	9.06	H
2019-12-14	8	9.554	H
2019-12-14	9	9.011	H
2019-12-14	10	9.274	H
2019-12-14	11	9.34	H
2019-12-14	12	9.01	H
2019-12-14	13	9.964	H
2019-12-14	14	10.046	H
2019-12-14	15	10.911	H
2019-12-14	16	10.651	H
2019-12-14	17	10.781	H
2019-12-14	18	10.553	H
2019-12-14	19	10.683	H
2019-12-14	20	10.765	H
2019-12-14	21	11.122	H
2019-12-14	22	11.819	H
2019-12-14	23	11.478	H
2019-12-15	0	10.21	H
2019-12-15	1	9.587	H
2019-12-15	2	11.219	H
2019-12-15	3	12.706	H
2019-12-15	4	13.285	H
2019-12-15	5	13.525	H
2019-12-15	6	13.942	H
2019-12-15	7	14.15	H
2019-12-15	8	14.389	H
2019-12-15	9	14.357	H
2019-12-15	10	14.453	H
2019-12-15	11	14.278	H
2019-12-15	12	14.191	H
2019-12-15	13	13.781	H
2019-12-15	14	13.076	H
2019-12-15	15	12.739	H
2019-12-15	16	12.223	H
2019-12-15	17	11.106	H
2019-12-15	18	10.569	H
2019-12-15	19	10.292	H
2019-12-15	20	9.965	H
2019-12-15	21	9.899	H
2019-12-15	22	9.751	H
2019-12-15	23	9.554	H
2019-12-16	0	9.242	H
2019-12-16	1	9.686	H
2019-12-16	2	9.817	H
2019-12-16	3	10.291	H
2019-12-16	4	10.422	H
2019-12-16	5	9.143	H
2019-12-16	6	9.324	H
2019-12-16	7	9.077	H
2019-12-16	8	9.62	H
2019-12-16	9	10.292	H
2019-12-16	10	11.98	H
2019-12-16	11	13.173	H
2019-12-16	12	12.336	R
2019-12-16	13	13.509	H
2019-12-16	14	13.269	H
2019-12-16	15	12.787	H
2019-12-16	16	11.317	H
2019-12-16	17	9.931	H
2019-12-16	18	9.192	H
2019-12-16	19	8.547	H
2019-12-16	20	8.149	H
2019-12-16	21	7.965	H
2019-12-16	22	7.548	H
2019-12-16	23	7.112	H
2019-12-17	0	6.505	H
2019-12-17	1	6.012	H
2019-12-17	2	5.877	H
2019-12-17	3	6.725	H
2019-12-17	4	6.165	H
2019-12-17	5	5.672	H
2019-12-17	6	6.37	H
2019-12-17	7	6.657	H
2019-12-17	8	6.724	H
2019-12-17	9	6.758	H
2019-12-17	10	9.009	H
