date	hour	th	origin
2019-12-14	0	6.251	H
2019-12-14	1	6.505	H
2019-12-14	2	6.386	H
2019-12-14	3	6.454	H
2019-12-14	4	7.58	H
2019-12-14	5	9.126	H
2019-12-14	6	9.422	H
2019-12-14	7	9.357	H
2019-12-14	8	9.275	H
2019-12-14	9	9.06	H
2019-12-14	10	9.209	H
2019-12-14	11	9.373	H
2019-12-14	12	9.094	H
2019-12-14	13	9.839	R
2019-12-14	14	9.866	H
2019-12-14	15	10.537	H
2019-12-14	16	10.439	H
2019-12-14	17	10.569	H
2019-12-14	18	10.667	H
2019-12-14	19	10.862	H
2019-12-14	20	10.96	H
2019-12-14	21	11.22	H
2019-12-14	22	11.706	H
2019-12-14	23	11.867	H
2019-12-15	0	11.284	H
2019-12-15	1	10.455	H
2019-12-15	2	11.414	H
2019-12-15	3	12.529	H
2019-12-15	4	13.028	H
2019-12-15	5	13.381	H
2019-12-15	6	13.638	H
2019-12-15	7	13.862	H
2019-12-15	8	14.15	H
2019-12-15	9	14.453	H
2019-12-15	10	14.254	R
2019-12-15	11	14.029	R
2019-12-15	12	14.341	H
2019-12-15	13	14.038	H
2019-12-15	14	13.525	H
2019-12-15	15	13.189	H
2019-12-15	16	12.739	H
2019-12-15	17	12.11	H
2019-12-15	18	11.398	H
2019-12-15	19	11.155	H
2019-12-15	20	10.911	H
2019-12-15	21	10.7	H
2019-12-15	22	10.439	H
2019-12-15	23	10.145	H
2019-12-16	0	10.096	H
2019-12-16	1	10.161	H
2019-12-16	2	10.504	H
2019-12-16	3	10.878	H
2019-12-16	4	10.927	H
2019-12-16	5	9.866	H
2019-12-16	6	9.636	H
2019-12-16	7	9.406	H
2019-12-16	8	9.324	H
2019-12-16	9	9.587	H
2019-12-16	10	10.65	H
2019-12-16	11	11.891	R
2019-12-16	12	12.332	R
2019-12-16	13	13.333	H
2019-12-16	14	13.076	H
2019-12-16	15	12.803	H
2019-12-16	16	11.948	H
2019-12-16	17	10.992	H
2019-12-16	18	10.161	H
2019-12-16	19	9.439	H
2019-12-16	20	9.077	H
2019-12-16	21	8.845	H
2019-12-16	22	8.846	H
2019-12-16	23	8.581	H
2019-12-17	0	7.982	H
2019-12-17	1	8.149	H
2019-12-17	2	7.816	H
2019-12-17	3	7.849	H
2019-12-17	4	8	H
2019-12-17	5	7.832	H
2019-12-17	6	8.016	H
2019-12-17	7	7.233	R
2019-12-17	8	8	H
2019-12-17	9	8.033	H
2019-12-17	10	9.405	H
2019-12-17	11	11.605	R
2019-12-17	12	13.25	R
2019-12-17	13	13.38	R
2019-12-17	14	14.549	R
2019-12-17	15	13.525	H
2019-12-17	16	12.336	H
2019-12-17	17	12.013	H
2019-12-17	18	11.576	H
2019-12-17	19	10.487	H
2019-12-17	20	9.899	H
2019-12-17	21	9.883	H
2019-12-17	22	9.685	H
2019-12-17	23	9.242	H
2019-12-18	0	11.861	H
2019-12-18	1	13.846	H
2019-12-18	2	14.006	H
2019-12-18	3	13.798	H
2019-12-18	4	13.429	H
2019-12-18	5	13.012	H
2019-12-18	6	12.771	H
2019-12-18	7	12.223	H
2019-12-18	8	11.932	H
2019-12-18	9	12.207	H
2019-12-18	10	12.465	H
2019-12-18	11	12.771	H
2019-12-18	12	13.527	R
