date	hour	th	origin
2019-12-14	00	5.797	R
2019-12-14	01	6.09	R
2019-12-14	02	5.601	R
2019-12-14	03	6.187	R
2019-12-14	04	8.042	R
2019-12-14	05	9.019	R
2019-12-14	06	8.628	R
2019-12-14	07	8.921	R
2019-12-14	08	9.116	R
2019-12-14	09	8.628	R
2019-12-14	10	8.335	R
2019-12-14	11	7.945	R
2019-12-14	12	8.628	R
2019-12-14	13	9.214	R
2019-12-14	14	9.225	H
2019-12-14	15	10.194	H
2019-12-14	16	9.981	H
2019-12-14	17	10.341	H
2019-12-14	18	10.341	H
2019-12-14	19	10.504	H
2019-12-14	20	10.52	H
2019-12-14	21	10.911	H
2019-12-14	22	11.544	H
2019-12-14	23	11.593	H
2019-12-15	00	10.177	H
2019-12-15	01	9.357	H
2019-12-15	02	10.552	H
2019-12-15	03	12.029	H
2019-12-15	04	12.69	H
2019-12-15	05	13.205	H
2019-12-15	06	13.413	H
2019-12-15	07	13.782	H
2019-12-15	08	14.038	H
2019-12-15	09	14.214	H
2019-12-15	10	14.038	H
2019-12-15	11	13.878	H
2019-12-15	12	13.83	H
2019-12-15	13	13.333	H
2019-12-15	14	12.626	H
2019-12-15	15	12.304	H
2019-12-15	16	11.738	H
2019-12-15	17	10.618	H
2019-12-15	18	9.817	H
2019-12-15	19	9.817	H
2019-12-15	20	10.455	H
2019-12-15	21	10.438	H
2019-12-15	22	9.653	H
2019-12-15	23	9.126	H
2019-12-16	00	8.961	H
2019-12-16	01	9.159	H
2019-12-16	02	10.01	H
2019-12-16	03	12.239	H
2019-12-16	04	11.771	H
2019-12-16	05	10.634	H
2019-12-16	06	11.543	H
2019-12-16	07	11.625	H
2019-12-16	08	11.965	H
2019-12-16	09	11.171	H
2019-12-16	10	11.948	R
2019-12-16	11	12.729	R
2019-12-16	12	12.674	H
2019-12-16	13	12.626	H
2019-12-16	14	12.191	H
2019-12-16	15	11.867	H
2019-12-16	16	11.576	H
2019-12-16	17	10.944	H
2019-12-16	18	10.045	H
2019-12-16	19	9.077	H
2019-12-16	20	8.498	H
2019-12-16	21	7.998	H
2019-12-16	22	8.331	H
2019-12-16	23	7.698	H
2019-12-17	00	8.909	H
2019-12-17	01	7.33	H
2019-12-17	02	8.214	H
2019-12-17	03	9.454	H
2019-12-17	04	7.898	H
2019-12-17	05	7.498	H
2019-12-17	06	7.414	H
2019-12-17	07	7.948	H
2019-12-17	08	7.732	H
2019-12-17	09	7.816	H
2019-12-17	10	8.921	R
2019-12-17	11	12.729	R
2019-12-17	12	12.867	H
2019-12-17	13	13.236	H
2019-12-17	14	14.213	H
2019-12-17	15	12.222	H
2019-12-17	16	11.738	H
2019-12-17	17	12.175	H
2019-12-17	18	10.795	H
2019-12-17	19	9.571	H
2019-12-17	20	11.154	H
2019-12-17	21	10.046	H
2019-12-17	22	9.915	H
2019-12-17	23	11.909	H
2019-12-18	00	14.086	H
2019-12-18	01	14.07	H
2019-12-18	02	14.15	H
2019-12-18	03	13.542	H
2019-12-18	04	13.092	H
2019-12-18	05	12.223	H
2019-12-18	06	11.932	H
