date	hour	th	origin
2018-12-10	00	7.598	H
2018-12-10	01	7.665	H
2018-12-10	02	7.548	H
2018-12-10	03	7.698	H
2018-12-10	04	7.915	H
2018-12-10	05	7.162	H
2018-12-10	06	6.792	H
2018-12-10	07	6.623	H
2018-12-10	08	6.674	H
2018-12-10	09	7.246	H
2018-12-10	10	7.865	H
2018-12-10	11	8.994	H
2018-12-10	12	9.668	H
2018-12-10	13	9.449	R
2018-12-10	14	10.69	H
2018-12-10	15	8.663	H
2018-12-10	16	8.181	H
2018-12-10	17	7.548	H
2018-12-10	18	7.615	H
2018-12-10	19	7.782	H
2018-12-10	20	7.832	H
2018-12-10	21	7.263	H
2018-12-10	22	6.859	H
2018-12-10	23	6.250	H
2018-12-11	00	6.336	H
2018-12-11	01	6.217	H
2018-12-11	02	5.859	H
2018-12-11	03	5.535	H
2018-12-11	04	5.363	H
2018-12-11	05	5.175	H
2018-12-11	06	4.466	H
2018-12-11	07	3.717	H
2018-12-11	08	3.331	H
2018-12-11	09	4.205	H
2018-12-11	10	5.812	R
2018-12-11	11	6.505	R
2018-12-11	12	6.938	R
2018-12-11	13	9.208	H
2018-12-11	14	8.861	H
2018-12-11	15	7.798	H
2018-12-11	16	6.403	H
2018-12-11	17	6.115	H
2018-12-11	18	5.876	H
2018-12-11	19	5.603	H
2018-12-11	20	5.003	H
2018-12-11	21	4.310	H
2018-12-11	22	3.472	H
2018-12-11	23	2.693	H
2018-12-12	00	1.782	H
2018-12-12	01	1.493	H
2018-12-12	02	1.293	H
2018-12-12	03	0.911	H
2018-12-12	04	0.673	H
2018-12-12	05	0.397	H
2018-12-12	06	-0.00	H
2018-12-12	07	1.568	R
2018-12-12	08	-0.34	H
2018-12-12	09	1.742	R
2018-12-12	10	3.041	R
2018-12-12	11	3.560	R
2018-12-12	12	6.437	H
2018-12-12	13	6.115	H
2018-12-12	14	6.488	H
2018-12-12	15	5.344	H
2018-12-12	16	3.470	H
2018-12-12	17	2.730	H
2018-12-12	18	2.338	H
2018-12-12	19	1.908	H
2018-12-12	20	1.619	H
2018-12-12	21	1.039	H
2018-12-12	22	0.710	H
2018-12-12	23	0.342	H
2018-12-13	00	0.874	H
2018-12-13	01	0.434	H
2018-12-13	02	0.268	H
2018-12-13	03	0.691	H
2018-12-13	04	0.453	H
2018-12-13	05	0.6	H
2018-12-13	06	0.911	H
2018-12-13	07	0.838	H
2018-12-13	08	1.073	H
2018-12-13	09	2.213	H
2018-12-13	10	2.521	R
2018-12-13	11	3.474	R
2018-12-13	12	5.772	H
2018-12-13	13	4.363	H
2018-12-13	14	4.171	H
2018-12-13	15	4.015	H
2018-12-13	16	3.612	H
2018-12-13	17	3.419	H
2018-12-13	18	3.190	H
2018-12-13	19	3.049	H
2018-12-13	20	2.925	H
2018-12-13	21	3.172	H
2018-12-13	22	2.977	H
2018-12-13	23	1.836	H
2018-12-14	00	1.457	H
2018-12-14	01	1.33	H
2018-12-14	02	1.130	H
2018-12-14	03	2.261	R
2018-12-14	04	0.526	H
2018-12-14	05	0.009	H
2018-12-14	06	0.379	H
2018-12-14	07	-0.43	H
2018-12-14	08	0.356	R
2018-12-14	09	0.702	R
2018-12-14	10	1.655	R
2018-12-14	11	2.335	H
2018-12-14	12	4.517	H
2018-12-14	13	5.192	H
2018-12-14	14	4.968	H
2018-12-14	15	4.310	H
2018-12-14	16	3.366	H
2018-12-14	17	2.978	H
2018-12-14	18	2.960	H
2018-12-14	19	3.102	H
2018-12-14	20	3.436	H
2018-12-14	21	3.171	H
2018-12-14	22	3.558	H
2018-12-14	23	3.489	H
2018-12-15	00	2.249	H
2018-12-15	01	2.213	H
2018-12-15	02	2.141	H
2018-12-15	03	1.998	H
2018-12-15	04	2.034	H
2018-12-15	05	1.836	H
2018-12-15	06	1.656	H
2018-12-15	07	1.638	H
2018-12-15	08	1.8	H
2018-12-15	09	2.730	H
2018-12-15	10	3.260	H
2018-12-15	11	3.927	H
2018-12-15	12	3.127	R
2018-12-15	13	5.363	H
2018-12-15	14	4.204	H
2018-12-15	15	2.711	H
2018-12-15	16	1.600	H
2018-12-15	17	1.075	H
2018-12-15	18	0.618	H
2018-12-15	19	0.342	H
2018-12-15	20	0.065	H
2018-12-15	21	-0.04	H
2018-12-15	22	0.489	H
2018-12-15	23	0.820	H
2018-12-16	00	0.856	H
2018-12-16	01	1.184	H
2018-12-16	02	0.781	H
2018-12-16	03	0.746	H
2018-12-16	04	1.457	H
2018-12-16	05	1.384	H
2018-12-16	06	1.493	H
2018-12-16	07	1.871	H
2018-12-16	08	2.817	H
2018-12-16	09	4.327	H
2018-12-16	10	5.688	H
2018-12-16	11	7.630	R
2018-12-16	12	8.583	R
2018-12-16	13	10.04	H
2018-12-16	14	9.323	H
2018-12-16	15	7.831	H
2018-12-16	16	6.673	H
2018-12-16	17	5.688	H
