date	hour	th	origin
2018-12-10	0	7	R
2018-12-10	1	6.132	H
2018-12-10	2	6.85	R
2018-12-10	3	6.662	R
2018-12-10	4	6.268	R
2018-12-10	5	5.346	H
2018-12-10	6	5.037	H
2018-12-10	7	5.054	H
2018-12-10	8	5.158	H
2018-12-10	9	5.672	H
2018-12-10	10	6.301	H
2018-12-10	11	7.38	H
2018-12-10	12	8.015	H
2018-12-10	13	9.636	H
2018-12-10	14	7.731	R
2018-12-10	15	6.927	H
2018-12-10	16	6.353	H
2018-12-10	17	5.877	H
2018-12-10	18	5.945	H
2018-12-10	19	6.234	H
2018-12-10	20	6.285	H
2018-12-10	21	5.757	H
2018-12-10	22	5.278	H
2018-12-10	23	4.484	H
2018-12-11	0	4.415	H
2018-12-11	1	4.293	H
2018-12-11	2	3.788	H
2018-12-11	3	3.472	H
2018-12-11	4	3.384	H
2018-12-11	5	3.067	H
2018-12-11	6	2.194	H
2018-12-11	7	1.185	H
2018-12-11	8	0.893	H
2018-12-11	9	1.799	H
2018-12-11	10	3.68	H
2018-12-11	11	5.874	H
2018-12-11	12	7.179	H
2018-12-11	13	7.212	H
2018-12-11	14	7.864	H
2018-12-11	15	6.453	H
2018-12-11	16	4.865	H
2018-12-11	17	4.397	H
2018-12-11	18	3.91	H
2018-12-11	19	3.63	H
2018-12-11	20	3.349	H
2018-12-11	21	2.103	H
2018-12-11	22	0.93	H
2018-12-11	23	0.213	H
2018-12-12	0	-0.158	H
2018-12-12	1	-0.55	H
2018-12-12	2	-0.68	H
2018-12-12	3	-0.887	H
2018-12-12	4	-1.19	H
2018-12-12	5	-1.532	H
2018-12-12	6	-2.068	H
2018-12-12	7	-2.203	H
2018-12-12	8	-2.011	H
2018-12-12	9	-0.928	H
2018-12-12	10	1.31	H
2018-12-12	11	2.303	H
2018-12-12	12	3.12	H
2018-12-12	13	3.644	H
2018-12-12	14	5.003	H
2018-12-12	15	4.258	H
2018-12-12	16	1.597	H
2018-12-12	17	0.526	H
2018-12-12	18	0.343	H
2018-12-12	19	-0.139	H
2018-12-12	20	-0.306	H
2018-12-12	21	-0.362	H
2018-12-12	22	-1.096	H
2018-12-12	23	-1.914	H
2018-12-13	0	-1.476	H
2018-12-13	1	-1.705	H
2018-12-13	2	-1.953	H
2018-12-13	3	-1.171	H
2018-12-13	4	-1.285	H
2018-12-13	5	-1.665	H
2018-12-13	6	-1.494	H
2018-12-13	7	-1.742	H
2018-12-13	8	-1.23	H
2018-12-13	9	-0.456	H
2018-12-13	10	0.617	H
2018-12-13	11	1.637	H
2018-12-13	12	3.242	H
2018-12-13	13	2.765	H
2018-12-13	14	3.084	H
2018-12-13	15	2.748	H
2018-12-13	16	2.07	H
2018-12-13	17	1.71	H
2018-12-13	18	1.692	H
2018-12-13	19	1.584	H
2018-12-13	20	1.602	H
2018-12-13	21	1.239	H
2018-12-13	22	0.984	H
2018-12-13	23	0.508	H
2018-12-14	0	0.084	H
2018-12-14	1	-0.362	H
2018-12-14	2	-0.53	H
2018-12-14	3	-0.005	R
2018-12-14	4	-1.19	H
2018-12-14	5	-1.379	H
2018-12-14	6	-1.589	H
2018-12-14	7	-2.143	R
2018-12-14	8	-3.256	H
2018-12-14	9	-2.708	H
2018-12-14	10	-1.02	H
2018-12-14	11	-0.085	H
2018-12-14	12	1.328	H
2018-12-14	13	2.141	H
2018-12-14	14	2.89	H
2018-12-14	15	2.176	H
2018-12-14	16	1.348	H
2018-12-14	17	1.039	H
2018-12-14	18	1.003	H
2018-12-14	19	0.838	H
2018-12-14	20	0.802	H
2018-12-14	21	0.674	H
2018-12-14	22	0.508	H
2018-12-14	23	0.563	H
2018-12-15	0	0.508	H
2018-12-15	1	0.361	H
2018-12-15	2	0.232	H
2018-12-15	3	0.121	H
2018-12-15	4	0.445	R
2018-12-15	5	0.028	H
2018-12-15	6	-0.009	H
2018-12-15	7	0.121	H
2018-12-15	8	-0.102	H
2018-12-15	9	0.194	H
2018-12-15	10	1.148	H
2018-12-15	11	1.421	H
2018-12-15	12	1.836	H
2018-12-15	13	2.159	H
2018-12-15	14	1.257	H
2018-12-15	15	0.673	H
2018-12-15	16	-0.72	H
2018-12-15	17	-1.608	H
2018-12-15	18	-2.126	H
2018-12-15	19	-1.937	R
2018-12-15	20	-1.975	R
2018-12-15	21	-2.571	H
2018-12-15	22	-1.991	H
2018-12-15	23	-1.475	H
2018-12-16	0	-0.869	H
2018-12-16	1	-0.699	H
2018-12-16	2	-0.85	H
2018-12-16	3	-0.047	H
2018-12-16	4	-0.083	H
2018-12-16	5	-0.362	H
2018-12-16	6	-0.25	H
2018-12-16	7	0.084	H
2018-12-16	8	1.868	H
2018-12-16	9	3.822	H
2018-12-16	10	5.209	H
2018-12-16	11	6.216	H
2018-12-16	12	8.147	H
2018-12-16	13	8.514	H
2018-12-16	14	8.381	H
2018-12-16	15	7.043	H
2018-12-16	16	4.846	H
2018-12-16	17	3.507	H
2018-12-16	18	2.925	H
2018-12-16	19	2.677	H
2018-12-16	20	2.907	H
2018-12-16	21	2.677	H
2018-12-16	22	1.98	H
2018-12-16	23	2.177	H
2018-12-17	0	1.167	H
2018-12-17	1	1.529	H
2018-12-17	2	1.926	H
2018-12-17	3	2.07	H
2018-12-17	4	2.141	H
2018-12-17	5	1.745	H
2018-12-17	6	1.583	H
2018-12-17	7	1.89	H
2018-12-17	8	1.907	H
2018-12-17	9	4.043	H
2018-12-17	10	6.437	H
2018-12-17	11	6.843	H
2018-12-17	12	7.647	H
2018-12-17	13	9.224	H
2018-12-17	14	8.015	H
2018-12-17	15	7.715	H
2018-12-17	16	6.843	H
2018-12-17	17	6.708	H
2018-12-17	18	6.877	H
2018-12-17	19	7.103	R
2018-12-17	20	6.725	H
2018-12-17	21	6.809	H
2018-12-17	22	6.319	H
2018-12-17	23	5.945	H
2018-12-18	0	4.983	H
2018-12-18	1	3.577	H
2018-12-18	2	2.854	H
2018-12-18	3	2.499	H
2018-12-18	4	2.159	H
2018-12-18	5	1.602	H
2018-12-18	6	1.312	H
