date	hour	th	origin
2018-12-10	0	6.177	R
2018-12-10	1	6.177	R
2018-12-10	2	5.876	R
2018-12-10	3	6.277	R
2018-12-10	4	5.876	R
2018-12-10	5	4.474	R
2018-12-10	6	4.774	R
2018-12-10	7	4.875	R
2018-12-10	8	5.275	R
2018-12-10	9	5.576	R
2018-12-10	10	5.976	R
2018-12-10	11	6.377	R
2018-12-10	12	6.477	R
2018-12-10	13	7.979	R
2018-12-10	14	7.078	R
2018-12-10	15	6.076	R
2018-12-10	16	6.177	R
2018-12-10	17	5.876	R
2018-12-10	18	5.976	R
2018-12-10	19	6.076	R
2018-12-10	20	5.976	R
2018-12-10	21	5.375	R
2018-12-10	22	4.875	R
2018-12-10	23	4.374	R
2018-12-11	0	4.173	R
2018-12-11	1	3.873	R
2018-12-11	2	3.472	R
2018-12-11	3	3.372	R
2018-12-11	4	3.172	R
2018-12-11	5	2.871	R
2018-12-11	6	2.471	R
2018-12-11	7	2.17	R
2018-12-11	8	1.77	R
2018-12-11	9	2.571	R
2018-12-11	10	3.773	R
2018-12-11	11	4.574	R
2018-12-11	12	5.075	R
2018-12-11	13	6.177	R
2018-12-11	14	5.375	R
2018-12-11	15	5.075	R
2018-12-11	16	4.474	R
2018-12-11	17	4.073	R
2018-12-11	18	3.773	R
2018-12-11	19	3.472	R
2018-12-11	20	3.172	R
2018-12-11	21	1.87	R
2018-12-11	22	1.469	R
2018-12-11	23	0.768	R
2018-12-12	0	-0.42	H
2018-12-12	1	-1.57	H
2018-12-12	2	-0.233	R
2018-12-12	3	-1.646	H
2018-12-12	4	-2.146	H
2018-12-12	5	-2.474	H
2018-12-12	6	-1.535	R
2018-12-12	7	-2.903	H
2018-12-12	8	-2.728	H
2018-12-12	9	-2.011	H
2018-12-12	10	-0.458	H
2018-12-12	11	0.966	H
2018-12-12	12	1.71	H
2018-12-12	13	3.573	R
2018-12-12	14	4.345	H
2018-12-12	15	3.272	R
2018-12-12	16	1.106	H
2018-12-12	17	-0.009	H
2018-12-12	18	-0.288	H
2018-12-12	19	-0.794	H
2018-12-12	20	-0.963	H
2018-12-12	21	-1.285	H
2018-12-12	22	-1.896	H
2018-12-12	23	-2.32	H
2018-12-13	0	-1.667	H
2018-12-13	1	-1.819	H
2018-12-13	2	-1.936	R
2018-12-13	3	-1.589	H
2018-12-13	4	-1.335	R
2018-12-13	5	-1.761	H
2018-12-13	6	-1.001	H
2018-12-13	7	-0.59	H
2018-12-13	8	-1.323	H
2018-12-13	9	-0.888	H
2018-12-13	10	-0.177	H
2018-12-13	11	0.78	H
2018-12-13	12	2.871	H
2018-12-13	13	2.534	H
2018-12-13	14	2.371	R
2018-12-13	15	2.535	H
2018-12-13	16	2.052	H
2018-12-13	17	1.71	H
2018-12-13	18	1.457	H
2018-12-13	19	1.294	H
2018-12-13	20	1.057	H
2018-12-13	21	0.783	H
2018-12-13	22	0.361	H
2018-12-13	23	0.065	H
2018-12-14	0	-0.288	H
2018-12-14	1	0.167	R
2018-12-14	2	-0.102	H
2018-12-14	3	-0.334	R
2018-12-14	4	-1.686	H
2018-12-14	5	-1.153	H
2018-12-14	6	-0.643	H
2018-12-14	7	-2.036	R
2018-12-14	8	-3.237	H
2018-12-14	9	-2.136	R
2018-12-14	10	-1.399	H
2018-12-14	11	-0.133	R
2018-12-14	12	0.581	H
2018-12-14	13	1.87	R
2018-12-14	14	2.356	H
2018-12-14	15	1.781	H
2018-12-14	16	1.094	H
2018-12-14	17	0.784	H
2018-12-14	18	0.674	H
2018-12-14	19	0.545	H
2018-12-14	20	0.306	H
2018-12-14	21	-0.033	R
2018-12-14	22	-0.133	R
2018-12-14	23	-0.033	R
2018-12-15	0	-0.133	R
2018-12-15	1	-0.334	R
2018-12-15	2	-0.195	H
2018-12-15	3	-0.232	H
2018-12-15	4	-0.434	R
2018-12-15	5	-0.362	H
2018-12-15	6	-0.233	R
2018-12-15	7	-0.139	H
2018-12-15	8	-0.734	R
2018-12-15	9	-0.512	H
2018-12-15	10	0.545	H
2018-12-15	11	0.581	H
2018-12-15	12	0.545	H
2018-12-15	13	1.069	R
2018-12-15	14	0.948	H
2018-12-15	15	0.231	H
2018-12-15	16	-1.21	H
2018-12-15	17	-1.857	H
2018-12-15	18	-2.261	H
2018-12-15	19	-2.261	H
2018-12-15	20	-2.805	H
2018-12-15	21	-1.936	R
2018-12-15	22	-1.857	H
2018-12-15	23	-1.437	H
2018-12-16	0	-1.399	H
2018-12-16	1	-0.887	H
2018-12-16	2	-1.323	H
2018-12-16	3	-0.888	H
2018-12-16	4	-0.793	H
2018-12-16	5	-0.756	H
2018-12-16	6	-0.755	H
2018-12-16	7	-0.534	R
2018-12-16	8	0.378	H
2018-12-16	9	2.603	H
2018-12-16	10	4.102	H
2018-12-16	11	5.414	H
2018-12-16	12	6.691	H
2018-12-16	13	7.879	R
2018-12-16	14	7.414	H
2018-12-16	15	6.623	H
2018-12-16	16	4.638	H
2018-12-16	17	3.013	H
2018-12-16	18	1.962	H
2018-12-16	19	1.728	H
2018-12-16	20	2.533	H
2018-12-16	21	1.709	H
2018-12-16	22	0.874	H
2018-12-16	23	1.269	R
2018-12-17	0	0.668	R
2018-12-17	1	0.968	R
2018-12-17	2	1.312	H
2018-12-17	3	1.494	H
2018-12-17	4	1.638	H
2018-12-17	5	0.868	R
2018-12-17	6	1.474	H
2018-12-17	7	1.656	H
2018-12-17	8	1.185	H
2018-12-17	9	3.127	H
2018-12-17	10	5.944	H
2018-12-17	11	6.437	H
2018-12-17	12	6.978	R
2018-12-17	13	8.149	H
2018-12-17	14	7.515	H
2018-12-17	15	7.498	H
2018-12-17	16	6.725	H
2018-12-17	17	6.59	H
2018-12-17	18	6.792	H
2018-12-17	19	6.778	R
2018-12-17	20	6.657	H
2018-12-17	21	6.674	H
2018-12-17	22	6.166	H
2018-12-17	23	5.398	H
2018-12-18	0	4.431	H
2018-12-18	1	3.419	H
2018-12-18	2	3.98	H
2018-12-18	3	3.402	H
2018-12-18	4	2.972	R
2018-12-18	5	2.961	H
2018-12-18	6	2.659	H
2018-12-18	7	1.871	H
2018-12-18	8	1.269	R
2018-12-18	9	0.581	H
2018-12-18	10	1.619	H
2018-12-18	11	2.445	H
2018-12-18	12	4.047	H
2018-12-18	13	6.046	H
2018-12-18	14	5.74	H
2018-12-18	15	4.574	R
2018-12-18	16	3.188	H
2018-12-18	17	1.89	H
2018-12-18	18	1.348	H
2018-12-18	19	0.692	H
2018-12-18	20	0.028	H
2018-12-18	21	-0.456	H
2018-12-18	22	0.568	R
2018-12-18	23	0.119	H
2018-12-19	0	1.094	H
2018-12-19	1	0.765	H
2018-12-19	2	1.148	H
2018-12-19	3	1.566	H
2018-12-19	4	5.175	R
2018-12-19	5	4.934	H
2018-12-19	6	6.577	R
2018-12-19	7	7.88	H
2018-12-19	8	9.357	H
2018-12-19	9	9.587	H
2018-12-19	10	8.58	R
2018-12-19	11	8.265	H
2018-12-19	12	8.514	H
2018-12-19	13	9.323	H
2018-12-19	14	9.866	H
2018-12-19	15	8.911	H
2018-12-19	16	7.111	H
2018-12-19	17	6.573	H
2018-12-19	18	6.437	H
2018-12-19	19	6.778	R
2018-12-19	20	6.477	R
2018-12-19	21	6.505	H
2018-12-19	22	7.479	R
2018-12-19	23	7.882	H
2018-12-20	0	7.582	H
2018-12-20	1	7.632	H
2018-12-20	2	7.782	H
2018-12-20	3	7.679	R
2018-12-20	4	7.815	H
2018-12-20	5	7.715	H
2018-12-20	6	7.28	H
2018-12-20	7	7.297	H
2018-12-20	8	7.129	H
2018-12-20	9	7.479	R
2018-12-20	10	8.695	H
2018-12-20	11	9.291	H
2018-12-20	12	9.636	H
2018-12-20	13	9.521	H
2018-12-20	14	8.63	H
2018-12-20	15	7.982	H
2018-12-20	16	7.196	H
2018-12-20	17	7.028	H
2018-12-20	18	7.448	H
2018-12-20	19	7.582	H
2018-12-20	20	7.579	R
2018-12-20	21	7.849	H
2018-12-20	22	7.699	H
2018-12-20	23	8.199	H
2018-12-21	0	8.547	H
2018-12-21	1	8.614	H
2018-12-21	2	8.68	H
2018-12-21	3	8.781	R
2018-12-21	4	9.127	H
2018-12-21	5	9.455	H
2018-12-21	6	10.383	R
2018-12-21	7	10.292	H
2018-12-21	8	10.083	R
2018-12-21	9	9.324	H
2018-12-21	10	10.911	H
2018-12-21	11	9.947	H
2018-12-21	12	11.009	H
2018-12-21	13	10.683	H
2018-12-21	14	10.536	H
2018-12-21	15	11.431	H
2018-12-21	16	11.544	H
2018-12-21	17	11.544	H
2018-12-21	18	11.576	H
2018-12-21	19	11.706	H
2018-12-21	20	11.706	H
2018-12-21	21	11.835	H
2018-12-21	22	12.013	H
2018-12-21	23	12.401	H
2018-12-22	0	12.69	H
2018-12-22	1	12.947	H
2018-12-22	2	13.06	H
2018-12-22	3	12.887	R
2018-12-22	4	12.61	H
2018-12-22	5	12.481	H
2018-12-22	6	12.401	H
2018-12-22	7	12.078	H
2018-12-22	8	11.544	H
2018-12-22	9	11.916	H
2018-12-22	10	11.485	R
2018-12-22	11	12.271	H
2018-12-22	12	11.754	H
2018-12-22	13	12.013	H
2018-12-22	14	11.997	H
2018-12-22	15	12.126	H
2018-12-22	16	11.382	H
2018-12-22	17	11.106	H
2018-12-22	18	10.483	R
2018-12-22	19	10.193	H
2018-12-22	20	9.604	H
2018-12-22	21	9.751	H
2018-12-22	22	9.915	H
2018-12-22	23	9.965	H
2018-12-23	0	9.983	R
2018-12-23	1	9.669	H
2018-12-23	2	9.686	H
2018-12-23	3	9.406	H
2018-12-23	4	9.455	H
2018-12-23	5	9.682	R
2018-12-23	6	9.62	H
2018-12-23	7	9.554	H
2018-12-23	8	9.784	H
2018-12-23	9	9.997	H
2018-12-23	10	10.488	H
2018-12-23	11	10.292	H
2018-12-23	12	9.373	H
2018-12-23	13	9.059	H
2018-12-23	14	10.063	H
2018-12-23	15	10.846	H
2018-12-23	16	11.171	H
2018-12-23	17	11.867	H
2018-12-23	18	12.061	H
2018-12-23	19	12.223	H
2018-12-23	20	12.417	H
2018-12-23	21	12.546	H
2018-12-23	22	12.386	R
2018-12-23	23	12.626	H
2018-12-24	0	12.587	R
2018-12-24	1	12.69	H
2018-12-24	2	12.513	H
2018-12-24	3	12.086	R
2018-12-24	4	11.685	R
2018-12-24	5	8.48	R
2018-12-24	6	8.415	H
2018-12-24	7	7.782	H
2018-12-24	8	6.878	R
2018-12-24	9	6.437	H
