date	hour	th	origin
2018-12-09	0	10.52	H
2018-12-09	1	10.095	H
2018-12-09	2	10.013	H
2018-12-09	3	10.504	H
2018-12-09	4	10.308	H
2018-12-09	5	8.652	R
2018-12-09	6	6.386	H
2018-12-09	7	7.899	H
2018-12-09	8	8.099	H
2018-12-09	9	8.165	H
2018-12-09	10	8.099	R
2018-12-09	11	8.286	R
2018-12-09	12	8.647	H
2018-12-09	13	8.614	H
2018-12-09	14	8.165	H
2018-12-09	15	7.832	H
2018-12-09	16	7.815	H
2018-12-09	17	7.582	H
2018-12-09	18	7.498	H
2018-12-09	19	7.144	R
2018-12-09	20	7.598	H
2018-12-09	21	7.172	R
2018-12-09	22	7.297	H
2018-12-09	23	7.012	H
2018-12-10	0	6.826	H
2018-12-10	1	6.809	H
2018-12-10	2	6.775	H
2018-12-10	3	6.725	H
2018-12-10	4	6.59	H
2018-12-10	5	5.859	H
2018-12-10	6	5.535	H
2018-12-10	7	5.45	H
2018-12-10	8	5.689	H
2018-12-10	9	6.115	H
2018-12-10	10	6.353	H
2018-12-10	11	7.045	H
2018-12-10	12	7.397	H
2018-12-10	13	7.697	R
2018-12-10	14	7.453	R
2018-12-10	15	6.825	H
2018-12-10	16	6.556	H
2018-12-10	17	6.353	H
2018-12-10	18	6.404	H
2018-12-10	19	6.623	H
2018-12-10	20	6.59	H
2018-12-10	21	6.105	R
2018-12-10	22	5.805	R
2018-12-10	23	4.796	H
2018-12-11	0	4.762	H
2018-12-11	1	4.623	H
2018-12-11	2	4.155	H
2018-12-11	3	4.067	H
2018-12-11	4	3.24	R
2018-12-11	5	3.507	H
2018-12-11	6	3.084	H
2018-12-11	7	2.356	H
2018-12-11	8	1.98	H
2018-12-11	9	1.564	R
2018-12-11	10	3.19	H
2018-12-11	11	4.45	H
2018-12-11	12	5.534	H
2018-12-11	13	5.693	R
2018-12-11	14	5.318	R
2018-12-11	15	6.234	H
2018-12-11	16	5.638	H
2018-12-11	17	4.865	H
2018-12-11	18	4.363	H
2018-12-11	19	3.034	R
2018-12-11	20	3.753	H
2018-12-11	21	2.872	H
2018-12-11	22	1.962	H
2018-12-11	23	1.167	H
2018-12-12	0	0.784	H
2018-12-12	1	0.563	H
2018-12-12	2	0.177	H
2018-12-12	3	-0.046	H
2018-12-12	4	-0.418	H
2018-12-12	5	-0.606	H
2018-12-12	6	-0.793	H
2018-12-12	7	-0.774	H
2018-12-12	8	-0.831	H
2018-12-12	9	-0.177	H
2018-12-12	10	0.893	H
2018-12-12	11	2.051	H
2018-12-12	12	2.712	H
2018-12-12	13	2.912	R
2018-12-12	14	4.242	R
2018-12-12	15	5.569	H
2018-12-12	16	3.112	H
2018-12-12	17	1.366	H
2018-12-12	18	1.112	H
2018-12-12	19	0.93	H
2018-12-12	20	0.544	H
2018-12-12	21	-0.102	H
2018-12-12	22	-0.139	H
2018-12-12	23	-0.512	H
2018-12-13	0	-0.456	H
2018-12-13	1	-0.662	H
2018-12-13	2	-0.944	H
2018-12-13	3	-0.512	H
2018-12-13	4	-0.512	H
2018-12-13	5	-0.906	H
2018-12-13	6	-0.774	H
2018-12-13	7	-0.868	H
2018-12-13	8	-1.47	R
2018-12-13	9	-0.306	H
2018-12-13	10	0.671	H
2018-12-13	11	1.728	H
2018-12-13	12	2.995	H
2018-12-13	13	2.978	H
2018-12-13	14	3.102	H
2018-12-13	15	3.014	H
2018-12-13	16	2.801	H
2018-12-13	17	2.41	H
2018-12-13	18	1.76	R
2018-12-13	19	2.32	H
2018-12-13	20	2.07	H
2018-12-13	21	1.403	H
2018-12-13	22	1.475	H
2018-12-13	23	0.655	R
2018-12-14	0	0.365	R
2018-12-14	1	0.309	R
2018-12-14	2	0.234	R
2018-12-14	3	0.028	H
2018-12-14	4	-0.419	H
2018-12-14	5	-2.182	R
2018-12-14	6	-1.976	R
2018-12-14	7	-2.406	R
2018-12-14	8	-1.646	H
2018-12-14	9	-1.361	H
2018-12-14	10	-0.475	H
2018-12-14	11	0.102	H
2018-12-14	12	1.275	H
2018-12-14	13	1.818	H
2018-12-14	14	1.639	R
2018-12-14	15	1.89	H
2018-12-14	16	1.421	H
2018-12-14	17	1.294	H
2018-12-14	18	1.257	H
2018-12-14	19	1.167	H
2018-12-14	20	1.257	H
2018-12-14	21	1.112	H
2018-12-14	22	0.985	H
2018-12-14	23	0.225	R
2018-12-15	0	0.984	H
2018-12-15	1	0.802	H
2018-12-15	2	0.784	H
2018-12-15	3	0.637	H
2018-12-15	4	0.656	H
2018-12-15	5	0.618	H
2018-12-15	6	0.066	R
2018-12-15	7	0.122	R
2018-12-15	8	-0.084	R
2018-12-15	9	0.563	H
2018-12-15	10	0.984	H
2018-12-15	11	1.239	H
2018-12-15	12	1.403	H
2018-12-15	13	1.71	H
2018-12-15	14	0.552	R
2018-12-15	15	0.44	R
2018-12-15	16	0.415	H
2018-12-15	17	-0.587	H
2018-12-15	18	-1.001	H
2018-12-15	19	-1.342	H
2018-12-15	20	-1.627	H
2018-12-15	21	-1.551	H
2018-12-15	22	-1.303	H
2018-12-15	23	-0.982	H
2018-12-16	0	-0.568	H
2018-12-16	1	-0.381	H
2018-12-16	2	-0.251	H
2018-12-16	3	-0.139	H
2018-12-16	4	0.047	H
2018-12-16	5	-0.158	H
2018-12-16	6	-0.027	H
2018-12-16	7	0.379	H
2018-12-16	8	2.334	H
2018-12-16	9	3.892	H
2018-12-16	10	4.951	H
2018-12-16	11	5.603	H
2018-12-16	12	6.901	R
2018-12-16	13	7.856	R
2018-12-16	14	8.24	R
2018-12-16	15	7.547	R
2018-12-16	16	5.498	H
2018-12-16	17	3.77	H
2018-12-16	18	3.261	H
2018-12-16	19	2.836	H
2018-12-16	20	2.837	H
2018-12-16	21	2.624	H
2018-12-16	22	2.339	H
2018-12-16	23	2.41	H
2018-12-17	0	1.656	H
2018-12-17	1	1.62	H
2018-12-17	2	1.98	H
2018-12-17	3	2.052	H
2018-12-17	4	2.213	H
2018-12-17	5	1.818	H
2018-12-17	6	1.836	H
2018-12-17	7	2.087	H
2018-12-17	8	2.23	H
2018-12-17	9	3.715	H
2018-12-17	10	5.414	H
2018-12-17	11	6.421	H
2018-12-17	12	6.442	R
2018-12-17	13	7.594	R
2018-12-17	14	7.447	H
2018-12-17	15	7.364	H
2018-12-17	16	6.877	H
2018-12-17	17	6.657	H
2018-12-17	18	6.86	H
2018-12-17	19	6.928	H
2018-12-17	20	6.792	H
2018-12-17	21	6.77	R
2018-12-17	22	6.353	H
2018-12-17	23	5.893	H
2018-12-18	0	5.295	H
2018-12-18	1	4.206	H
2018-12-18	2	3.384	H
2018-12-18	3	2.854	H
2018-12-18	4	2.374	H
2018-12-18	5	1.908	H
2018-12-18	6	1.602	H
2018-12-18	7	1.512	H
2018-12-18	8	1.493	H
2018-12-18	9	2.034	H
2018-12-18	10	2.57	H
2018-12-18	11	3.011	H
2018-12-18	12	4.431	H
2018-12-18	13	5.91	H
2018-12-18	14	5.992	R
2018-12-18	15	5.309	R
2018-12-18	16	4.812	H
2018-12-18	17	3.436	H
2018-12-18	18	2.428	H
2018-12-18	19	1.89	H
2018-12-18	20	1.385	H
2018-12-18	21	1.112	H
2018-12-18	22	0.749	R
2018-12-18	23	1.33	H
2018-12-19	0	1.602	H
2018-12-19	1	1.854	H
2018-12-19	2	1.98	H
2018-12-19	3	2.606	H
2018-12-19	4	3.401	H
2018-12-19	5	4.207	H
2018-12-19	6	5.047	R
2018-12-19	7	9.579	R
2018-12-19	8	9.274	H
2018-12-19	9	9.537	H
2018-12-19	10	9.34	H
2018-12-19	11	8.729	H
2018-12-19	12	9.094	H
2018-12-19	13	9.193	H
2018-12-19	14	9.554	H
2018-12-19	15	8.944	H
2018-12-19	16	7.982	H
2018-12-19	17	7.431	H
2018-12-19	18	7.062	H
