date	hour	th	origin
2018-12-10	0	7.049	R
2018-12-10	1	7.749	H
2018-12-10	2	7.615	H
2018-12-10	3	6.721	R
2018-12-10	4	6.339	R
2018-12-10	5	5.574	R
2018-12-10	6	5.383	R
2018-12-10	7	6.742	H
2018-12-10	8	6.961	H
2018-12-10	9	6.029	R
2018-12-10	10	6.175	R
2018-12-10	11	6.621	R
2018-12-10	12	6.976	R
2018-12-10	13	7.995	R
2018-12-10	14	7.758	R
2018-12-10	15	6.839	R
2018-12-10	16	6.284	R
2018-12-10	17	7.532	H
2018-12-10	18	7.531	H
2018-12-10	19	7.615	H
2018-12-10	20	7.632	H
2018-12-10	21	7.246	H
2018-12-10	22	7.062	H
2018-12-10	23	6.624	H
2018-12-11	0	6.556	H
2018-12-11	1	6.216	H
2018-12-11	2	5.894	H
2018-12-11	3	5.501	H
2018-12-11	4	5.295	H
2018-12-11	5	4.986	H
2018-12-11	6	4.049	H
2018-12-11	7	3.12	H
2018-12-11	8	2.463	H
2018-12-11	9	2.035	R
2018-12-11	10	3.482	R
2018-12-11	11	5.028	R
2018-12-11	12	5.638	R
2018-12-11	13	6.048	R
2018-12-11	14	5.684	R
2018-12-11	15	6.139	R
2018-12-11	16	5.808	H
2018-12-11	17	5.244	H
2018-12-11	18	4.831	H
2018-12-11	19	4.432	H
2018-12-11	20	4.259	H
2018-12-11	21	2.924	H
2018-12-11	22	1.746	H
2018-12-11	23	1.021	H
2018-12-12	0	0.563	H
2018-12-12	1	0.195	H
2018-12-12	2	-0.102	H
2018-12-12	3	-0.418	H
2018-12-12	4	-0.793	H
2018-12-12	5	-0.977	R
2018-12-12	6	-1.133	H
2018-12-12	7	-1.285	H
2018-12-12	8	-1.418	H
2018-12-12	9	-0.859	R
2018-12-12	10	0.47	R
2018-12-12	11	2.28	R
2018-12-12	12	3.081	R
2018-12-12	13	3.345	R
2018-12-12	14	4.637	R
2018-12-12	15	5.019	R
2018-12-12	16	2.729	H
2018-12-12	17	2.392	H
2018-12-12	18	2.015	H
2018-12-12	19	1.53	H
2018-12-12	20	0.451	R
2018-12-12	21	1.039	H
2018-12-12	22	0.526	H
2018-12-12	23	0.084	H
2018-12-13	0	0.765	H
2018-12-13	1	0.083	H
2018-12-13	2	0.195	H
2018-12-13	3	0.526	H
2018-12-13	4	0.139	H
2018-12-13	5	-1.023	R
2018-12-13	6	0.009	H
2018-12-13	7	-0.232	H
2018-12-13	8	-0.913	R
2018-12-13	9	-0.686	R
2018-12-13	10	0.033	R
2018-12-13	11	1.243	R
2018-12-13	12	2.599	R
2018-12-13	13	2.79	R
2018-12-13	14	3.136	R
2018-12-13	15	2.999	R
2018-12-13	16	3.031	H
2018-12-13	17	2.553	H
2018-12-13	18	2.226	R
2018-12-13	19	2.162	R
2018-12-13	20	1.584	H
2018-12-13	21	1.257	H
2018-12-13	22	1.148	H
2018-12-13	23	0.948	H
2018-12-14	0	0.508	H
2018-12-14	1	0.121	H
2018-12-14	2	-0.102	H
2018-12-14	3	-0.306	H
2018-12-14	4	-0.643	H
2018-12-14	5	-0.944	H
2018-12-14	6	-1.058	H
2018-12-14	7	-1.228	H
2018-12-14	8	-1.665	H
2018-12-14	9	-1.705	R
2018-12-14	10	-0.813	R
2018-12-14	11	0.024	R
2018-12-14	12	0.879	R
2018-12-14	13	1.798	R
2018-12-14	14	2.108	R
2018-12-14	15	1.807	R
2018-12-14	16	1.872	H
2018-12-14	17	1.548	H
2018-12-14	18	1.352	R
2018-12-14	19	1.289	R
2018-12-14	20	1.225	R
2018-12-14	21	1.112	H
2018-12-14	22	0.87	R
2018-12-14	23	0.875	H
2018-12-15	0	0.87	R
2018-12-15	1	0.893	H
2018-12-15	2	0.692	H
2018-12-15	3	0.471	H
2018-12-15	4	0.688	R
2018-12-15	5	0.195	H
2018-12-15	6	0.435	H
2018-12-15	7	0.232	H
2018-12-15	8	-0.139	H
2018-12-15	9	-0.381	H
2018-12-15	10	0.928	H
2018-12-15	11	1.093	H
2018-12-15	12	1.112	H
2018-12-15	13	1.457	H
2018-12-15	14	1.257	H
2018-12-15	15	0.618	H
2018-12-15	16	-0.382	H
2018-12-15	17	-1.38	H
2018-12-15	18	-1.761	H
2018-12-15	19	-2.126	H
2018-12-15	20	-2.261	H
2018-12-15	21	-2.358	H
2018-12-15	22	-2.3	H
2018-12-15	23	-1.589	H
2018-12-16	0	-1.247	H
2018-12-16	1	-1.114	H
2018-12-16	2	-0.906	H
2018-12-16	3	-0.494	H
2018-12-16	4	0.01	H
2018-12-16	5	-0.009	H
2018-12-16	6	0.01	H
2018-12-16	7	0.286	H
2018-12-16	8	2.103	H
2018-12-16	9	3.454	H
2018-12-16	10	4.588	H
2018-12-16	11	5.311	H
2018-12-16	12	6.607	H
2018-12-16	13	6.775	H
2018-12-16	14	8.523	R
2018-12-16	15	6.42	H
2018-12-16	16	5.035	H
2018-12-16	17	3.56	H
2018-12-16	18	2.854	H
2018-12-16	19	2.32	H
2018-12-16	20	2.338	H
2018-12-16	21	2.195	H
2018-12-16	22	1.872	H
2018-12-16	23	1.239	H
2018-12-17	0	0.508	H
2018-12-17	1	0.582	H
2018-12-17	2	1.257	H
2018-12-17	3	2.326	R
2018-12-17	4	2.335	R
2018-12-17	5	1.039	H
2018-12-17	6	1.348	H
2018-12-17	7	1.692	H
2018-12-17	8	1.8	H
2018-12-17	9	3.26	H
2018-12-17	10	4.553	H
2018-12-17	11	5.773	H
2018-12-17	12	6.776	R
2018-12-17	13	8.182	H
2018-12-17	14	7.849	H
2018-12-17	15	7.464	H
2018-12-17	16	6.758	H
2018-12-17	17	6.573	H
2018-12-17	18	7.103	R
2018-12-17	19	7.149	R
2018-12-17	20	6.59	H
2018-12-17	21	6.674	H
2018-12-17	22	6.404	H
2018-12-17	23	6.115	H
2018-12-18	0	5.036	H
2018-12-18	1	3.77	H
2018-12-18	2	2.836	H
2018-12-18	3	2.374	H
2018-12-18	4	1.764	H
2018-12-18	5	1.276	H
2018-12-18	6	0.912	H
2018-12-18	7	0.637	H
2018-12-18	8	1.234	R
2018-12-18	9	1.257	H
2018-12-18	10	2.141	H
2018-12-18	11	2.783	H
2018-12-18	12	4.014	H
2018-12-18	13	5.072	H
2018-12-18	14	6.339	R
2018-12-18	15	5.089	H
2018-12-18	16	3.734	H
2018-12-18	17	2.765	H
2018-12-18	18	1.872	H
2018-12-18	19	1.33	H
2018-12-18	20	0.692	H
2018-12-18	21	0.176	H
2018-12-18	22	0.288	H
2018-12-18	23	0.287	H
2018-12-19	0	1.093	H
2018-12-19	1	1.566	H
2018-12-19	2	1.656	H
2018-12-19	3	2.051	H
2018-12-19	4	2.942	H
2018-12-19	5	4.014	H
2018-12-19	6	4.171	H
2018-12-19	7	6.096	H
2018-12-19	8	8.065	H
2018-12-19	9	8.845	H
2018-12-19	10	8.73	H
2018-12-19	11	8.431	H
2018-12-19	12	8.663	H
2018-12-19	13	8.945	H
2018-12-19	14	9.192	H
2018-12-19	15	8.746	H
2018-12-19	16	8.015	H
2018-12-19	17	7.28	H
2018-12-19	18	6.91	H
2018-12-19	19	6.556	H
2018-12-19	20	6.556	H
2018-12-19	21	6.37	H
