date	hour	th	origin
2018-12-10	00	7.196	H
2018-12-10	01	7.095	H
2018-12-10	02	6.978	H
2018-12-10	03	6.969	R
2018-12-10	04	6.978	H
2018-12-10	05	6.216	H
2018-12-10	06	5.996	H
2018-12-10	07	5.894	H
2018-12-10	08	6.335	H
2018-12-10	09	6.724	H
2018-12-10	10	6.961	H
2018-12-10	11	7.849	H
2018-12-10	12	7.15	R
2018-12-10	13	8.504	R
2018-12-10	14	7.691	R
2018-12-10	15	7.699	H
2018-12-10	16	7.347	H
2018-12-10	17	6.894	H
2018-12-10	18	6.809	H
2018-12-10	19	6.789	R
2018-12-10	20	6.698	R
2018-12-10	21	6.572	H
2018-12-10	22	6.37	H
2018-12-10	23	5.672	H
2018-12-11	00	5.809	H
2018-12-11	01	5.62	H
2018-12-11	02	5.261	H
2018-12-11	03	4.351	R
2018-12-11	04	4.71	H
2018-12-11	05	4.623	H
2018-12-11	06	3.539	R
2018-12-11	07	2.819	H
2018-12-11	08	2.517	H
2018-12-11	09	2.978	H
2018-12-11	10	4.241	H
2018-12-11	11	5.435	R
2018-12-11	12	5.886	R
2018-12-11	13	6.879	R
2018-12-11	14	6.157	R
2018-12-11	15	5.928	H
2018-12-11	16	4.968	H
2018-12-11	17	4.536	H
2018-12-11	18	4.519	H
2018-12-11	19	4.467	H
2018-12-11	20	4.224	H
2018-12-11	21	3.348	H
2018-12-11	22	2.41	H
2018-12-11	23	1.836	H
2018-12-12	00	1.403	H
2018-12-12	01	0.71	H
2018-12-12	02	0.545	H
2018-12-12	03	0.269	H
2018-12-12	04	-0.195	H
2018-12-12	05	-0.568	H
2018-12-12	06	-0.812	H
2018-12-12	07	-0.888	H
2018-12-12	08	-0.888	H
2018-12-12	09	-0.289	H
2018-12-12	10	1.402	H
2018-12-12	11	2.087	H
2018-12-12	12	2.659	H
2018-12-12	13	4.188	H
2018-12-12	14	4.848	H
2018-12-12	15	4.328	H
2018-12-12	16	2.425	H
2018-12-12	17	1.439	H
2018-12-12	18	1.166	H
2018-12-12	19	0.655	H
2018-12-12	20	0.49	H
2018-12-12	21	-0.027	H
2018-12-12	22	-0.306	H
2018-12-12	23	-0.662	H
2018-12-13	00	-0.27	H
2018-12-13	01	-0.252	H
2018-12-13	02	-0.362	H
2018-12-13	03	-0.158	H
2018-12-13	04	-0.344	H
2018-12-13	05	0.01	H
2018-12-13	06	-0.064	H
2018-12-13	07	-0.12	H
2018-12-13	08	-0.047	H
2018-12-13	09	0.637	H
2018-12-13	10	1.51	H
2018-12-13	11	2.275	R
2018-12-13	12	3.268	R
2018-12-13	13	3.349	H
2018-12-13	14	3.56	H
2018-12-13	15	3.595	H
2018-12-13	16	2.516	H
2018-12-13	17	1.998	H
2018-12-13	18	2.016	H
2018-12-13	19	2.034	H
2018-12-13	20	1.8	H
2018-12-13	21	1.439	H
2018-12-13	22	1.094	H
2018-12-13	23	0.82	H
2018-12-14	00	0.49	H
2018-12-14	01	0.324	H
2018-12-14	02	0.14	H
2018-12-14	03	-0.027	H
2018-12-14	04	-0.493	H
2018-12-14	05	0.741	R
2018-12-14	06	0.65	R
2018-12-14	07	-1.115	H
2018-12-14	08	-1.703	H
2018-12-14	09	-0.613	R
2018-12-14	10	0.488	H
2018-12-14	11	0.582	H
2018-12-14	12	1.619	H
2018-12-14	13	2.159	H
2018-12-14	14	2.907	R
2018-12-14	15	2.445	H
2018-12-14	16	1.908	H
2018-12-14	17	1.638	H
2018-12-14	18	1.584	H
2018-12-14	19	1.457	H
2018-12-14	20	1.553	R
2018-12-14	21	1.282	R
2018-12-14	22	1.239	H
2018-12-14	23	1.282	R
2018-12-15	00	1.294	H
2018-12-15	01	1.13	H
2018-12-15	02	1.002	H
2018-12-15	03	0.875	H
2018-12-15	04	0.655	H
2018-12-15	05	0.673	H
2018-12-15	06	0.966	H
2018-12-15	07	0.966	H
2018-12-15	08	0.857	H
2018-12-15	09	0.692	H
2018-12-15	10	1.728	H
2018-12-15	11	1.926	H
2018-12-15	12	2.123	H
2018-12-15	13	2.16	H
2018-12-15	14	2.195	H
2018-12-15	15	1.42	H
2018-12-15	16	0.36	H
2018-12-15	17	-0.587	H
2018-12-15	18	-1.038	H
2018-12-15	19	-1.247	H
2018-12-15	20	-1.36	H
2018-12-15	21	-1.323	H
2018-12-15	22	-0.794	H
2018-12-15	23	-0.4	H
2018-12-16	00	-0.102	H
2018-12-16	01	0.195	H
2018-12-16	02	-0.269	H
2018-12-16	03	-0.064	H
2018-12-16	04	0.361	H
2018-12-16	05	0.289	R
2018-12-16	06	0.38	R
2018-12-16	07	0.692	H
2018-12-16	08	1.493	H
2018-12-16	09	3.277	H
2018-12-16	10	4.657	H
2018-12-16	11	6.608	R
2018-12-16	12	7.601	R
2018-12-16	13	7.364	H
2018-12-16	14	7.347	H
2018-12-16	15	6.657	H
2018-12-16	16	4.845	H
2018-12-16	17	3.313	H
2018-12-16	18	2.837	H
2018-12-16	19	2.748	H
2018-12-16	20	2.854	H
2018-12-16	21	2.481	H
2018-12-16	22	1.836	H
2018-12-16	23	1.547	H
2018-12-17	00	1.203	H
2018-12-17	01	1.348	H
2018-12-17	02	2.123	H
2018-12-17	03	2.463	H
2018-12-17	04	2.499	H
2018-12-17	05	2.659	H
2018-12-17	06	2.801	H
2018-12-17	07	2.695	H
2018-12-17	08	2.446	H
2018-12-17	09	4.201	H
2018-12-17	10	6.386	H
2018-12-17	11	6.573	H
2018-12-17	12	7.601	R
2018-12-17	13	7.691	R
2018-12-17	14	7.799	H
2018-12-17	15	7.748	H
2018-12-17	16	6.944	H
2018-12-17	17	6.843	H
2018-12-17	18	6.894	H
2018-12-17	19	6.894	H
2018-12-17	20	6.691	H
2018-12-17	21	6.775	H
2018-12-17	22	6.607	H
2018-12-17	23	6.217	H
2018-12-18	00	5.483	H
2018-12-18	01	4.38	H
2018-12-18	02	3.98	H
2018-12-18	03	3.577	H
2018-12-18	04	3.296	H
2018-12-18	05	3.137	H
2018-12-18	06	3.084	H
2018-12-18	07	2.41	H
2018-12-18	08	2.301	H
2018-12-18	09	2.052	H
2018-12-18	10	3.208	H
2018-12-18	11	4.119	H
2018-12-18	12	5.254	R
2018-12-18	13	6.879	R
2018-12-18	14	6.115	H
2018-12-18	15	5.483	H
2018-12-18	16	4.014	H
2018-12-18	17	2.712	H
2018-12-18	18	2.177	H
2018-12-18	19	1.908	H
2018-12-18	20	1.33	H
2018-12-18	21	1.203	H
2018-12-18	22	1.348	H
2018-12-18	23	1.403	H
2018-12-19	00	2.106	H
2018-12-19	01	2.088	H
2018-12-19	02	2.267	H
2018-12-19	03	2.642	H
2018-12-19	04	3.644	H
2018-12-19	05	5.638	H
2018-12-19	06	5.62	H
2018-12-19	07	7.329	H
2018-12-19	08	8.348	H
2018-12-19	09	8.763	H
2018-12-19	10	8.779	H
2018-12-19	11	8.448	H
2018-12-19	12	8.879	H
2018-12-19	13	9.455	H
2018-12-19	14	9.866	H
2018-12-19	15	9.093	H
2018-12-19	16	8.398	H
2018-12-19	17	7.632	H
2018-12-19	18	7.397	H
2018-12-19	19	7.28	H
2018-12-19	20	7.498	H
2018-12-19	21	7.532	H
2018-12-19	22	7.582	H
2018-12-19	23	7.882	H
2018-12-20	00	7.782	H
2018-12-20	01	7.799	H
2018-12-20	02	7.899	H
2018-12-20	03	8.233	R
2018-12-20	04	8.233	R
2018-12-20	05	7.916	H
2018-12-20	06	7.598	H
2018-12-20	07	7.582	H
2018-12-20	08	7.381	H
2018-12-20	09	7.732	H
2018-12-20	10	8.955	R
2018-12-20	11	9.136	R
2018-12-20	12	9.046	R
2018-12-20	13	9.046	R
2018-12-20	14	9.126	H
2018-12-20	15	8.663	H
2018-12-20	16	7.715	H
2018-12-20	17	7.314	H
2018-12-20	18	7.598	H
2018-12-20	19	7.732	H
2018-12-20	20	7.649	H
2018-12-20	21	7.932	H
2018-12-20	22	8.082	H
2018-12-20	23	8.248	H
2018-12-21	00	8.498	H
2018-12-21	01	8.647	H
2018-12-21	02	8.763	H
2018-12-21	03	8.63	H
2018-12-21	04	8.978	H
2018-12-21	05	9.488	H
2018-12-21	06	9.867	H
2018-12-21	07	10.194	H
2018-12-21	08	10.243	H
2018-12-21	09	9.915	H
2018-12-21	10	11.041	H
2018-12-21	11	11.074	H
2018-12-21	12	11.383	H
2018-12-21	13	11.269	H
2018-12-21	14	11.236	H
2018-12-21	15	11.528	H
2018-12-21	16	11.625	H
2018-12-21	17	11.576	H
2018-12-21	18	11.663	R
2018-12-21	19	11.844	R
2018-12-21	20	11.722	H
2018-12-21	21	11.803	H
2018-12-21	22	11.981	H
2018-12-21	23	12.239	H
