date	hour	th	origin
2018-12-10	0	6.522	H
2018-12-10	1	6.623	H
2018-12-10	2	6.646	R
2018-12-10	3	7.039	R
2018-12-10	4	6.758	H
2018-12-10	5	5.191	H
2018-12-10	6	4.917	H
2018-12-10	7	4.761	H
2018-12-10	8	5.089	H
2018-12-10	9	5.74	H
2018-12-10	10	6.977	H
2018-12-10	11	8.381	H
2018-12-10	12	9.175	H
2018-12-10	13	11.559	H
2018-12-10	14	7.826	R
2018-12-10	15	7.565	H
2018-12-10	16	6.859	H
2018-12-10	17	5.911	H
2018-12-10	18	5.928	H
2018-12-10	19	6.843	R
2018-12-10	20	6.744	R
2018-12-10	21	5.893	H
2018-12-10	22	5.398	H
2018-12-10	23	4.9	H
2018-12-11	0	4.883	H
2018-12-11	1	4.726	H
2018-12-11	2	3.996	H
2018-12-11	3	3.49	H
2018-12-11	4	3.225	H
2018-12-11	5	3.031	H
2018-12-11	6	1.743	H
2018-12-11	7	0.545	H
2018-12-11	8	0.526	H
2018-12-11	9	2.155	H
2018-12-11	10	5.426	H
2018-12-11	11	6.314	H
2018-12-11	12	5.86	R
2018-12-11	13	6.941	R
2018-12-11	14	8.643	H
2018-12-11	15	6.839	H
2018-12-11	16	4.17	H
2018-12-11	17	3.753	H
2018-12-11	18	3.91	H
2018-12-11	19	3.507	H
2018-12-11	20	2.943	H
2018-12-11	21	1.835	H
2018-12-11	22	0.027	H
2018-12-11	23	-1.267	H
2018-12-12	0	-1.972	H
2018-12-12	1	-2.126	H
2018-12-12	2	-1.781	H
2018-12-12	3	-2.436	H
2018-12-12	4	-2.864	H
2018-12-12	5	-3.316	H
2018-12-12	6	-3.514	H
2018-12-12	7	-3.792	H
2018-12-12	8	-3.754	H
2018-12-12	9	-1.484	H
2018-12-12	10	1.437	R
2018-12-12	11	4.015	H
2018-12-12	12	4.501	H
2018-12-12	13	3.541	H
2018-12-12	14	6.484	H
2018-12-12	15	4.091	R
2018-12-12	16	1.491	H
2018-12-12	17	1.257	H
2018-12-12	18	1.221	H
2018-12-12	19	0.637	H
2018-12-12	20	0.306	H
2018-12-12	21	-0.419	H
2018-12-12	22	-1.38	H
2018-12-12	23	-2.399	H
2018-12-13	0	-2.091	H
2018-12-13	1	-1.802	H
2018-12-13	2	-1.916	H
2018-12-13	3	-1.039	H
2018-12-13	4	-1.8	H
2018-12-13	5	-2.281	H
2018-12-13	6	-1.494	H
2018-12-13	7	-1.154	H
2018-12-13	8	-1.192	H
2018-12-13	9	0.379	H
2018-12-13	10	0.847	R
2018-12-13	11	3.379	H
2018-12-13	12	3.009	R
2018-12-13	13	4.011	H
2018-12-13	14	4.57	H
2018-12-13	15	4.067	H
2018-12-13	16	2.995	H
2018-12-13	17	2.446	H
2018-12-13	18	2.32	H
2018-12-13	19	1.728	H
2018-12-13	20	1.33	H
2018-12-13	21	0.342	H
2018-12-13	22	0.472	H
2018-12-13	23	0.324	H
2018-12-14	0	-0.362	H
2018-12-14	1	-0.831	H
2018-12-14	2	-1.247	H
2018-12-14	3	-1.704	H
2018-12-14	4	-2.591	H
2018-12-14	5	-3.099	H
2018-12-14	6	-3.118	H
2018-12-14	7	-3.774	H
2018-12-14	8	-4.293	H
2018-12-14	9	-2.769	H
2018-12-14	10	-0.29	H
2018-12-14	11	0.724	H
2018-12-14	12	3.523	H
2018-12-14	13	3.736	H
2018-12-14	14	2.616	R
2018-12-14	15	3.205	H
2018-12-14	16	1.854	H
2018-12-14	17	1.512	H
2018-12-14	18	1.475	H
2018-12-14	19	1.493	H
2018-12-14	20	1.656	H
2018-12-14	21	1.547	H
2018-12-14	22	1.457	H
2018-12-14	23	1.475	H
2018-12-15	0	1.148	H
2018-12-15	1	1.185	H
2018-12-15	2	1.039	H
2018-12-15	3	1.039	H
2018-12-15	4	0.454	R
2018-12-15	5	0.454	R
2018-12-15	6	0.692	H
2018-12-15	7	0.875	H
2018-12-15	8	1.818	H
2018-12-15	9	2.267	H
2018-12-15	10	3.172	H
2018-12-15	11	4.258	H
2018-12-15	12	4.397	H
2018-12-15	13	3.507	H
2018-12-15	14	2.942	H
2018-12-15	15	1.11	H
2018-12-15	16	-1.136	H
2018-12-15	17	-2.223	H
2018-12-15	18	-3.001	H
2018-12-15	19	-3.099	H
2018-12-15	20	-3.178	H
2018-12-15	21	-2.515	H
2018-12-15	22	-1.001	H
2018-12-15	23	-0.812	H
2018-12-16	0	-0.4	H
2018-12-16	1	0.49	H
2018-12-16	2	0.232	H
2018-12-16	3	-0.028	H
2018-12-16	4	0.269	H
2018-12-16	5	0.028	H
2018-12-16	6	0.49	H
2018-12-16	7	0.856	H
2018-12-16	8	1.761	H
2018-12-16	9	3.856	H
2018-12-16	10	5.381	H
2018-12-16	11	6.487	H
2018-12-16	12	8.33	H
2018-12-16	13	8.845	H
2018-12-16	14	8.298	H
2018-12-16	15	6.892	H
2018-12-16	16	4.516	H
2018-12-16	17	2.391	H
2018-12-16	18	1.71	H
2018-12-16	19	1.13	H
2018-12-16	20	1.421	H
2018-12-16	21	1.276	H
2018-12-16	22	0.857	H
2018-12-16	23	0.728	H
2018-12-17	0	0.306	H
2018-12-17	1	1.545	H
2018-12-17	2	2.445	H
2018-12-17	3	3.049	H
2018-12-17	4	3.437	H
2018-12-17	5	3.402	H
2018-12-17	6	2.925	H
2018-12-17	7	2.514	H
2018-12-17	8	1.565	H
2018-12-17	9	4.077	H
2018-12-17	10	6.47	H
2018-12-17	11	7.531	H
2018-12-17	12	7.727	R
2018-12-17	13	7.826	R
2018-12-17	14	8.812	H
2018-12-17	15	8.628	H
2018-12-17	16	7.23	H
2018-12-17	17	7.629	R
2018-12-17	18	7.531	R
2018-12-17	19	7.531	R
2018-12-17	20	7.045	H
2018-12-17	21	7.314	H
2018-12-17	22	6.826	H
2018-12-17	23	6.029	H
2018-12-18	0	5.207	H
2018-12-18	1	3.489	H
2018-12-18	2	2.57	H
2018-12-18	3	2.267	H
2018-12-18	4	1.962	H
2018-12-18	5	0.47	H
2018-12-18	6	-0.027	H
2018-12-18	7	-0.831	H
2018-12-18	8	-0.382	H
2018-12-18	9	1.052	H
2018-12-18	10	3.108	R
2018-12-18	11	5.226	H
2018-12-18	12	6.891	H
2018-12-18	13	7.816	H
2018-12-18	14	7.447	H
2018-12-18	15	5.704	H
2018-12-18	16	3.29	H
2018-12-18	17	1.493	H
2018-12-18	18	0.912	H
2018-12-18	19	0.526	H
2018-12-18	20	-0.474	H
2018-12-18	21	-0.493	H
2018-12-18	22	-0.195	H
2018-12-18	23	0.101	H
2018-12-19	0	0.948	H
2018-12-19	1	1.239	H
2018-12-19	2	2.42	R
2018-12-19	3	2.911	R
2018-12-19	4	5.958	R
2018-12-19	5	5.447	H
2018-12-19	6	6.57	H
2018-12-19	7	9.224	H
2018-12-19	8	10.014	H
2018-12-19	9	10.226	H
2018-12-19	10	9.997	H
2018-12-19	11	10.748	H
2018-12-19	12	10.927	H
2018-12-19	13	11.738	H
2018-12-19	14	11.916	H
2018-12-19	15	10.861	H
2018-12-19	16	7.948	H
2018-12-19	17	7.599	H
2018-12-19	18	7.782	H
2018-12-19	19	7.849	H
2018-12-19	20	7.548	H
2018-12-19	21	7.765	H
2018-12-19	22	7.882	H
2018-12-19	23	8.348	H
2018-12-20	0	7.649	H
2018-12-20	1	7.765	H
2018-12-20	2	7.882	H
2018-12-20	3	7.849	H
2018-12-20	4	7.933	H
2018-12-20	5	7.782	H
2018-12-20	6	7.045	H
2018-12-20	7	7.347	H
2018-12-20	8	7.062	H
2018-12-20	9	7.731	H
2018-12-20	10	10.353	H
2018-12-20	11	10.716	H
2018-12-20	12	11.187	H
2018-12-20	13	11.154	H
2018-12-20	14	9.176	H
2018-12-20	15	8.613	H
2018-12-20	16	6.978	H
2018-12-20	17	6.539	H
2018-12-20	18	7.045	H
2018-12-20	19	7.431	H
2018-12-20	20	8.317	R
2018-12-20	21	7.631	H
2018-12-20	22	7.699	H
2018-12-20	23	7.982	H
2018-12-21	0	8.531	H
2018-12-21	1	8.697	H
2018-12-21	2	8.961	H
2018-12-21	3	8.547	H
2018-12-21	4	9.027	H
2018-12-21	5	8.945	H
2018-12-21	6	9.505	H
2018-12-21	7	10.226	H
2018-12-21	8	10.177	H
2018-12-21	9	10.046	H
2018-12-21	10	11.333	H
2018-12-21	11	11.284	H
2018-12-21	12	11.916	H
2018-12-21	13	11.673	H
2018-12-21	14	11.479	H
2018-12-21	15	11.835	H
2018-12-21	16	12.15	R
2018-12-21	17	11.948	H
2018-12-21	18	12.15	R
2018-12-21	19	12.347	R
2018-12-21	20	11.803	H
2018-12-21	21	11.851	H
2018-12-21	22	11.997	H
2018-12-21	23	12.288	H
2018-12-22	0	12.755	H
2018-12-22	1	13.173	H
2018-12-22	2	13.221	H
2018-12-22	3	13.076	H
2018-12-22	4	12.739	H
2018-12-22	5	12.658	H
2018-12-22	6	12.723	H
2018-12-22	7	12.255	H
2018-12-22	8	12.175	H
2018-12-22	9	12.529	H
2018-12-22	10	12.706	H
2018-12-22	11	12.347	R
2018-12-22	12	12.319	H
2018-12-22	13	12.738	H
2018-12-22	14	12.706	H
2018-12-22	15	12.561	H
2018-12-22	16	11.382	H
2018-12-22	17	11.171	H
2018-12-22	18	11.106	H
2018-12-22	19	10.83	H
2018-12-22	20	10.471	H
2018-12-22	21	10.873	R
2018-12-22	22	11.771	H
2018-12-22	23	10.716	H
2018-12-23	0	9.948	H
2018-12-23	1	9.784	H
2018-12-23	2	9.307	H
2018-12-23	3	9.209	H
2018-12-23	4	9.357	H
2018-12-23	5	9.455	H
2018-12-23	6	10.381	R
2018-12-23	7	10.283	R
2018-12-23	8	10.479	R
2018-12-23	9	10.259	H
2018-12-23	10	11.155	H
2018-12-23	11	11.479	H
2018-12-23	12	10.683	H
2018-12-23	13	10.634	H
2018-12-23	14	11.462	R
2018-12-23	15	12.029	H
2018-12-23	16	11.754	H
2018-12-23	17	12.207	H
2018-12-23	18	12.401	H
2018-12-23	19	12.838	R
2018-12-23	20	12.937	R
2018-12-23	21	13.035	R
2018-12-23	22	13.035	R
2018-12-23	23	13.133	R
2018-12-24	0	13.232	R
2018-12-24	1	13.028	H
2018-12-24	2	12.755	H
2018-12-24	3	12.529	H
2018-12-24	4	12.347	R
2018-12-24	5	9.202	R
2018-12-24	6	8.978	H
2018-12-24	7	8.132	H
2018-12-24	8	7.296	H
2018-12-24	9	7.196	H
2018-12-24	10	7.23	H
2018-12-24	11	7.949	H
2018-12-24	12	9.09	H
2018-12-24	13	9.717	H
2018-12-24	14	9.274	H
2018-12-24	15	7.511	H
2018-12-24	16	4.965	H
2018-12-24	17	2.569	H
2018-12-24	18	1.202	H
2018-12-24	19	0.6	H
2018-12-24	20	0.269	H
2018-12-24	21	0.231	H
2018-12-24	22	-0.046	H
2018-12-24	23	3.108	R
2018-12-25	0	-0.774	H
2018-12-25	1	-1.456	H
2018-12-25	2	-1.171	H
2018-12-25	3	-1.532	H
2018-12-25	4	-1.761	H
2018-12-25	5	-1.857	H
2018-12-25	6	-1.551	H
2018-12-25	7	-0.662	H
2018-12-25	8	-0.344	H
2018-12-25	9	-0.195	H
2018-12-25	10	-1.021	R
2018-12-25	11	1.906	H
2018-12-25	12	3.119	H
2018-12-25	13	3.84	H
2018-12-25	14	2.939	H
2018-12-25	15	1.89	H
2018-12-25	16	1.148	H
2018-12-25	17	0.875	H
2018-12-25	18	0.784	H
2018-12-25	19	1.093	H
2018-12-25	20	1.185	H
2018-12-25	21	0.398	H
2018-12-25	22	0.49	H
2018-12-25	23	0.545	H
2018-12-26	0	0.269	H
2018-12-26	1	0.047	H
2018-12-26	2	-0.065	H
2018-12-26	3	0.01	H
2018-12-26	4	0.471	H
2018-12-26	5	0.58	H
2018-12-26	6	-1.133	H
2018-12-26	7	-0.606	H
2018-12-26	8	-0.232	H
2018-12-26	9	0.194	H
2018-12-26	10	1.312	H
2018-12-26	11	1.511	H
2018-12-26	12	3.542	H
2018-12-26	13	2.73	H
2018-12-26	14	1.818	H
2018-12-26	15	1.511	H
2018-12-26	16	1.039	H
2018-12-26	17	0.526	H
2018-12-26	18	0.25	H
2018-12-26	19	0.342	H
2018-12-26	20	0.177	H
2018-12-26	21	-0.568	H
2018-12-26	22	-1.021	R
2018-12-26	23	0.415	H
2018-12-27	0	-0.756	H
2018-12-27	1	-0.85	H
2018-12-27	2	-0.606	H
2018-12-27	3	-0.4	H
2018-12-27	4	-1.001	H
2018-12-27	5	-0.944	H
2018-12-27	6	-1.171	H
2018-12-27	7	-0.775	H
2018-12-27	8	-0.568	H
2018-12-27	9	0.047	H
2018-12-27	10	0.71	H
2018-12-27	11	2.445	H
2018-12-27	12	3.172	H
2018-12-27	13	3.822	H
2018-12-27	14	3.42	H
2018-12-27	15	3.119	H
2018-12-27	16	1.379	H
2018-12-27	17	-0.85	H
2018-12-27	18	0.847	R
2018-12-27	19	1.044	R
2018-12-27	20	-0.456	H
2018-12-27	21	-0.963	H
2018-12-27	22	-0.774	H
2018-12-27	23	0.065	H
2018-12-28	0	-0.214	H
2018-12-28	1	-0.269	H
2018-12-28	2	0.195	H
2018-12-28	3	0.195	H
2018-12-28	4	-0.065	H
2018-12-28	5	-0.308	H
2018-12-28	6	-1.077	H
2018-12-28	7	-0.718	H
2018-12-28	8	-0.624	H
2018-12-28	9	-0.344	H
2018-12-28	10	3.04	H
2018-12-28	11	3.735	H
2018-12-28	12	4.05	H
2018-12-28	13	3.823	H
2018-12-28	14	4.119	H
2018-12-28	15	3.98	H
2018-12-28	16	2.925	H
2018-12-28	17	2.677	H
2018-12-28	18	2.428	H
2018-12-28	19	2.517	H
2018-12-28	20	2.267	H
2018-12-28	21	2.303	H
2018-12-28	22	2.07	H
2018-12-28	23	2.267	H
2018-12-29	0	2.106	H
2018-12-29	1	2.141	H
2018-12-29	2	2.159	H
2018-12-29	3	2.177	H
2018-12-29	4	2.303	H
2018-12-29	5	1.926	H
2018-12-29	6	2.016	H
2018-12-29	7	1.548	H
2018-12-29	8	1.926	H
2018-12-29	9	2.338	H
2018-12-29	10	3.225	H
2018-12-29	11	4.863	H
2018-12-29	12	5.569	H
2018-12-29	13	5.037	H
2018-12-29	14	3.7	H
2018-12-29	15	2.852	H
