date	hour	th	origin
2018-12-10	0	6.289	R
2018-12-10	1	6.302	H
2018-12-10	2	5.945	H
2018-12-10	3	5.86	H
2018-12-10	4	5.911	H
2018-12-10	5	5.26	H
2018-12-10	6	4.951	H
2018-12-10	7	5.02	H
2018-12-10	8	5.244	H
2018-12-10	9	5.723	H
2018-12-10	10	6.095	R
2018-12-10	11	7.095	H
2018-12-10	12	7.915	H
2018-12-10	13	8.039	R
2018-12-10	14	7.164	R
2018-12-10	15	6.944	H
2018-12-10	16	6.606	H
2018-12-10	17	6.115	H
2018-12-10	18	5.945	H
2018-12-10	19	6.064	H
2018-12-10	20	6.149	H
2018-12-10	21	5.512	R
2018-12-10	22	5.604	H
2018-12-10	23	4.9	H
2018-12-11	0	4.345	R
2018-12-11	1	4.502	H
2018-12-11	2	3.857	H
2018-12-11	3	3.543	H
2018-12-11	4	3.56	H
2018-12-11	5	3.455	H
2018-12-11	6	2.693	R
2018-12-11	7	1.33	H
2018-12-11	8	1.312	H
2018-12-11	9	1.872	H
2018-12-11	10	2.267	H
2018-12-11	11	4.734	R
2018-12-11	12	5.22	R
2018-12-11	13	6.289	R
2018-12-11	14	5.512	R
2018-12-11	15	5.381	H
2018-12-11	16	3.978	H
2018-12-11	17	3.243	H
2018-12-11	18	3.956	R
2018-12-11	19	3.155	H
2018-12-11	20	2.766	H
2018-12-11	21	1.89	H
2018-12-11	22	1.166	H
2018-12-11	23	0.4343	H
2018-12-12	0	-0.4375	H
2018-12-12	1	-1.02	H
2018-12-12	2	-0.7935	H
2018-12-12	3	-1.323	H
2018-12-12	4	-1.646	H
2018-12-12	5	-1.991	H
2018-12-12	6	-2.3	H
2018-12-12	7	-2.319	H
2018-12-12	8	-2.416	H
2018-12-12	9	-1.877	H
2018-12-12	10	-0.8128	H
2018-12-12	11	1.343	H
2018-12-12	12	2.206	R
2018-12-12	13	3.762	R
2018-12-12	14	4.442	R
2018-12-12	15	4.118	H
2018-12-12	16	1.795	H
2018-12-12	17	0.3795	H
2018-12-12	18	0.1763	H
2018-12-12	19	-0.6617	H
2018-12-12	20	-0.5682	H
2018-12-12	21	-1.133	H
2018-12-12	22	-1.532	H
2018-12-12	23	-1.799	H
2018-12-13	0	-1.305	H
2018-12-13	1	-1.418	H
2018-12-13	2	-1.494	H
2018-12-13	3	-1.19	H
2018-12-13	4	-1.059	H
2018-12-13	5	-0.5505	H
2018-12-13	6	-0.2239	R
2018-12-13	7	-0.2882	H
2018-12-13	8	-1.039	H
2018-12-13	9	-0.6995	H
2018-12-13	10	-0.177	H
2018-12-13	11	1.018	H
2018-12-13	12	3.489	H
2018-12-13	13	3.014	H
2018-12-13	14	2.801	H
2018-12-13	15	2.553	H
2018-12-13	16	1.962	H
2018-12-13	17	1.602	H
2018-12-13	18	1.526	R
2018-12-13	19	1.112	H
2018-12-13	20	0.7833	H
2018-12-13	21	1.003	H
2018-12-13	22	0.5633	H
2018-12-13	23	0.232	H
2018-12-14	0	0.02833	H
2018-12-14	1	-0.2878	H
2018-12-14	2	-0.568	H
2018-12-14	3	-0.6433	H
2018-12-14	4	-1.819	H
2018-12-14	5	-1.551	H
2018-12-14	6	-1.399	H
2018-12-14	7	-2.282	H
2018-12-14	8	-3.217	H
2018-12-14	9	-2.806	H
2018-12-14	10	-1.342	H
2018-12-14	11	-0.291	H
2018-12-14	12	1.137	R
2018-12-14	13	2.109	R
2018-12-14	14	2.012	R
2018-12-14	15	2.177	H
2018-12-14	16	1.294	H
2018-12-14	17	1.003	H
2018-12-14	18	0.8203	H
2018-12-14	19	0.5538	R
2018-12-14	20	0.5447	H
2018-12-14	21	0.4163	H
2018-12-14	22	0.3427	H
2018-12-14	23	0.195	H
2018-12-15	0	0.3245	H
2018-12-15	1	0.269	H
2018-12-15	2	0.232	H
2018-12-15	3	0.1395	H
2018-12-15	4	0.0285	H
2018-12-15	5	-0.1267	R
2018-12-15	6	0.06777	R
2018-12-15	7	-0.1017	H
2018-12-15	8	-0.456	H
2018-12-15	9	-0.4945	H
2018-12-15	10	0.9288	H
2018-12-15	11	1.565	H
2018-12-15	12	0.9427	R
2018-12-15	13	1.332	R
2018-12-15	14	0.7483	R
2018-12-15	15	1.219	H
2018-12-15	16	-0.871	H
2018-12-15	17	-1.991	H
2018-12-15	18	-2.281	H
2018-12-15	19	-2.591	H
2018-12-15	20	-2.883	H
2018-12-15	21	-2.572	H
2018-12-15	22	-1.895	H
2018-12-15	23	-1.513	H
2018-12-16	0	-1.228	H
2018-12-16	1	-0.8872	H
2018-12-16	2	-1.02	H
2018-12-16	3	-0.8122	H
2018-12-16	4	-0.1948	H
2018-12-16	5	-0.1205	H
2018-12-16	6	-0.7099	R
2018-12-16	7	0.2677	H
2018-12-16	8	1.871	H
2018-12-16	9	3.101	H
2018-12-16	10	4.588	H
2018-12-16	11	5.995	H
2018-12-16	12	7.067	R
2018-12-16	13	7.942	R
2018-12-16	14	7.262	R
2018-12-16	15	6.502	H
2018-12-16	16	4.169	H
2018-12-16	17	2.854	H
2018-12-16	18	3.47	R
2018-12-16	19	1.89	H
2018-12-16	20	3.665	R
2018-12-16	21	1.457	H
2018-12-16	22	1.13	H
2018-12-16	23	0.9288	H
2018-12-17	0	0.4713	H
2018-12-17	1	0.5438	H
2018-12-17	2	1.439	H
2018-12-17	3	1.584	H
2018-12-17	4	1.62	H
2018-12-17	5	1.601	H
2018-12-17	6	1.836	H
2018-12-17	7	1.728	H
2018-12-17	8	1.456	H
2018-12-17	9	4.266	H
2018-12-17	10	6.25	H
2018-12-17	11	6.234	H
2018-12-17	12	7.067	R
2018-12-17	13	7.164	R
2018-12-17	14	7.33	H
2018-12-17	15	7.314	H
2018-12-17	16	6.284	H
2018-12-17	17	5.877	H
2018-12-17	18	6.251	H
2018-12-17	19	6.353	H
2018-12-17	20	6.115	H
2018-12-17	21	6.2	H
2018-12-17	22	6.081	H
2018-12-17	23	5.638	H
2018-12-18	0	4.64	H
2018-12-18	1	3.612	H
2018-12-18	2	2.96	H
2018-12-18	3	2.499	H
2018-12-18	4	2.231	H
2018-12-18	5	2.159	H
2018-12-18	6	1.674	H
2018-12-18	7	0.6367	H
2018-12-18	8	0.8378	H
2018-12-18	9	0.49	H
2018-12-18	10	1.347	H
2018-12-18	11	2.798	H
2018-12-18	12	5.035	H
2018-12-18	13	6.289	R
2018-12-18	14	6.095	R
2018-12-18	15	5.018	H
2018-12-18	16	2.8	H
2018-12-18	17	1.493	H
2018-12-18	18	1.13	H
2018-12-18	19	1.039	H
2018-12-18	20	0.5632	H
2018-12-18	21	0.5082	H
2018-12-18	22	0.4897	H
2018-12-18	23	0.489	H
2018-12-19	0	1.239	H
2018-12-19	1	1.13	H
2018-12-19	2	1.456	H
