date	hour	th	origin
2018-12-10	0	6.2	H
2018-12-10	1	6.013	H
2018-12-10	2	6.064	H
2018-12-10	3	6.098	H
2018-12-10	4	6.2	H
2018-12-10	5	5.689	H
2018-12-10	6	5.449	H
2018-12-10	7	5.415	H
2018-12-10	8	5.45	H
2018-12-10	9	5.774	H
2018-12-10	10	5.979	H
2018-12-10	11	7.367	R
2018-12-10	12	7.458	R
2018-12-10	13	8.819	R
2018-12-10	14	8.002	R
2018-12-10	15	7.531	H
2018-12-10	16	7.078	H
2018-12-10	17	6.624	H
2018-12-10	18	6.607	H
2018-12-10	19	6.624	H
2018-12-10	20	7.004	R
2018-12-10	21	6.2	H
2018-12-10	22	5.791	H
2018-12-10	23	4.831	H
2018-12-11	0	4.554	H
2018-12-11	1	4.502	H
2018-12-11	2	3.91	H
2018-12-11	3	3.805	H
2018-12-11	4	3.525	H
2018-12-11	5	3.102	H
2018-12-11	6	2.587	H
2018-12-11	7	1.656	H
2018-12-11	8	1.475	H
2018-12-11	9	3.92	R
2018-12-11	10	5.009	R
2018-12-11	11	5.734	R
2018-12-11	12	6.188	R
2018-12-11	13	7.186	R
2018-12-11	14	6.46	R
2018-12-11	15	6.188	R
2018-12-11	16	5.876	H
2018-12-11	17	5.281	R
2018-12-11	18	4.311	H
2018-12-11	19	4.05	H
2018-12-11	20	3.805	H
2018-12-11	21	2.586	H
2018-12-11	22	1.547	H
2018-12-11	23	0.875	H
2018-12-12	0	0.305	H
2018-12-12	1	-0.102	H
2018-12-12	2	-0.232	H
2018-12-12	3	-0.437	H
2018-12-12	4	-0.774	H
2018-12-12	5	-1.114	H
2018-12-12	6	-1.647	H
2018-12-12	7	-1.914	H
2018-12-12	8	-1.684	H
2018-12-12	9	0.745	R
2018-12-12	10	2.106	R
2018-12-12	11	2.65	R
2018-12-12	12	3.376	R
2018-12-12	13	4.827	R
2018-12-12	14	5.462	R
2018-12-12	15	5.599	H
2018-12-12	16	2.888	H
2018-12-12	17	1.691	H
2018-12-12	18	1.457	H
2018-12-12	19	1.021	H
2018-12-12	20	0.93	H
2018-12-12	21	0.36	H
2018-12-12	22	-0.307	H
2018-12-12	23	-0.963	H
2018-12-13	0	-0.568	H
2018-12-13	1	-0.869	H
2018-12-13	2	-1.152	H
2018-12-13	3	-0.85	H
2018-12-13	4	-1.039	H
2018-12-13	5	-1.608	H
2018-12-13	6	-1.589	H
2018-12-13	7	-1.665	H
2018-12-13	8	-1.003	H
2018-12-13	9	1.199	R
2018-12-13	10	1.562	R
2018-12-13	11	2.56	R
2018-12-13	12	3.822	H
2018-12-13	13	2.783	H
2018-12-13	14	3.049	H
2018-12-13	15	2.855	H
2018-12-13	16	2.285	H
2018-12-13	17	1.962	H
2018-12-13	18	1.764	H
2018-12-13	19	1.512	H
2018-12-13	20	1.203	H
2018-12-13	21	0.49	H
2018-12-13	22	0.545	H
2018-12-13	23	0.729	H
2018-12-14	0	0.287	H
2018-12-14	1	0.214	H
2018-12-14	2	-0.065	H
2018-12-14	3	-0.326	H
2018-12-14	4	-0.794	H
2018-12-14	5	-1.039	H
2018-12-14	6	-1.876	H
2018-12-14	7	-2.358	H
2018-12-14	8	-2.844	H
2018-12-14	9	-1.842	H
2018-12-14	10	1.216	H
2018-12-14	11	1.471	R
2018-12-14	12	2.378	R
2018-12-14	13	3.285	R
2018-12-14	14	6.623	H
2018-12-14	15	3.471	H
2018-12-14	16	2.249	H
2018-12-14	17	1.89	H
2018-12-14	18	1.602	H
2018-12-14	19	1.457	H
2018-12-14	20	1.294	H
2018-12-14	21	1.203	H
2018-12-14	22	1.058	H
2018-12-14	23	1.562	R
2018-12-15	0	0.893	H
2018-12-15	1	1.29	R
2018-12-15	2	0.784	H
2018-12-15	3	1.199	R
2018-12-15	4	0.453	H
2018-12-15	5	0.434	H
2018-12-15	6	1.38	R
2018-12-15	7	0.453	H
2018-12-15	8	0.121	H
2018-12-15	9	0.673	H
2018-12-15	10	1.546	H
2018-12-15	11	1.471	R
2018-12-15	12	2.197	R
2018-12-15	13	2.56	R
2018-12-15	14	4.923	H
2018-12-15	15	3.064	H
2018-12-15	16	0.524	H
2018-12-15	17	-0.701	H
2018-12-15	18	-1.418	H
2018-12-15	19	-1.646	H
2018-12-15	20	-1.799	H
2018-12-15	21	-1.934	H
2018-12-15	22	-1.723	H
2018-12-15	23	-1.248	H
2018-12-16	0	-0.606	H
2018-12-16	1	-0.587	H
2018-12-16	2	-0.681	H
2018-12-16	3	-0.289	H
2018-12-16	4	0.102	H
2018-12-16	5	0.158	H
2018-12-16	6	0.214	H
2018-12-16	7	0.361	H
2018-12-16	8	1.546	H
2018-12-16	9	2.748	H
2018-12-16	10	6.188	R
2018-12-16	11	6.914	R
2018-12-16	12	7.911	R
2018-12-16	13	8.728	R
2018-12-16	14	12.738	H
2018-12-16	15	9.697	H
2018-12-16	16	6.163	H
2018-12-16	17	4.344	H
2018-12-16	18	3.577	H
2018-12-16	19	3.173	H
2018-12-16	20	3.243	H
2018-12-16	21	2.925	H
2018-12-16	22	2.249	H
2018-12-16	23	2.659	H
2018-12-17	0	1.818	H
2018-12-17	1	2.07	H
2018-12-17	2	2.374	H
2018-12-17	3	2.481	H
2018-12-17	4	2.213	H
2018-12-17	5	2.378	R
2018-12-17	6	1.728	H
2018-12-17	7	2.195	H
2018-12-17	8	2.069	H
2018-12-17	9	3.662	H
2018-12-17	10	5.362	H
2018-12-17	11	6.403	H
2018-12-17	12	7.911	R
2018-12-17	13	8.002	R
2018-12-17	14	8.647	H
2018-12-17	15	8.249	H
2018-12-17	16	7.548	H
2018-12-17	17	7.179	H
2018-12-17	18	7.73	R
2018-12-17	19	7.347	H
2018-12-17	20	7.229	H
2018-12-17	21	7.179	H
2018-12-17	22	6.758	H
2018-12-17	23	6.302	H
2018-12-18	0	5.191	H
2018-12-18	1	4.189	H
2018-12-18	2	3.49	H
2018-12-18	3	3.173	H
2018-12-18	4	2.766	H
2018-12-18	5	2.177	H
2018-12-18	6	1.89	H
2018-12-18	7	1.926	H
2018-12-18	8	1.348	H
2018-12-18	9	3.285	R
2018-12-18	10	3.648	R
2018-12-18	11	4.192	R
2018-12-18	12	5.553	R
2018-12-18	13	7.186	R
2018-12-18	14	7.004	R
2018-12-18	15	5.734	R
2018-12-18	16	5.068	H
2018-12-18	17	3.225	H
2018-12-18	18	2.41	H
2018-12-18	19	1.782	H
2018-12-18	20	1.294	H
2018-12-18	21	0.93	H
2018-12-18	22	1.076	H
2018-12-18	23	0.948	H
2018-12-19	0	1.512	H
