id,dttm,temp,lux
1,2022-12-01 00:00,5.088,0
2,2022-12-01 00:10,5.088,0
3,2022-12-01 00:20,4.985,0
4,2022-12-01 00:30,4.985,0
5,2022-12-01 00:40,4.985,0
6,2022-12-01 00:50,4.985,0
7,2022-12-01 01:00,4.985,0
8,2022-12-01 01:10,4.882,0
9,2022-12-01 01:20,4.882,0
10,2022-12-01 01:30,4.882,0
11,2022-12-01 01:40,4.779,0
12,2022-12-01 01:50,4.675,0
13,2022-12-01 02:00,4.675,0
14,2022-12-01 02:10,4.675,0
15,2022-12-01 02:20,4.675,0
16,2022-12-01 02:30,4.572,0
17,2022-12-01 02:40,4.675,0
18,2022-12-01 02:50,4.675,0
19,2022-12-01 03:00,4.675,0
20,2022-12-01 03:10,4.675,0
21,2022-12-01 03:20,4.675,0
22,2022-12-01 03:30,4.779,0
23,2022-12-01 03:40,4.675,0
24,2022-12-01 03:50,4.572,0
25,2022-12-01 04:00,4.469,0
26,2022-12-01 04:10,4.365,0
27,2022-12-01 04:20,4.365,0
28,2022-12-01 04:30,4.469,0
29,2022-12-01 04:40,4.469,0
30,2022-12-01 04:50,4.365,0
31,2022-12-01 05:00,4.157,0
32,2022-12-01 05:10,4.157,0
33,2022-12-01 05:20,4.157,0
34,2022-12-01 05:30,4.053,0
35,2022-12-01 05:40,3.949,0
36,2022-12-01 05:50,4.053,0
37,2022-12-01 06:00,4.157,0
38,2022-12-01 06:10,4.157,0
39,2022-12-01 06:20,4.053,0
40,2022-12-01 06:30,3.949,0
41,2022-12-01 06:40,3.949,0
42,2022-12-01 06:50,3.949,0
43,2022-12-01 07:00,3.949,0
44,2022-12-01 07:10,3.845,0
45,2022-12-01 07:20,3.949,0
46,2022-12-01 07:30,3.845,0
47,2022-12-01 07:40,3.845,0
48,2022-12-01 07:50,3.949,10.8
49,2022-12-01 08:00,3.949,21.5
50,2022-12-01 08:10,3.949,53.8
51,2022-12-01 08:20,3.949,32.3
52,2022-12-01 08:30,3.949,129.2
53,2022-12-01 08:40,3.845,183
54,2022-12-01 08:50,3.845,366
55,2022-12-01 09:00,3.845,462.9
56,2022-12-01 09:10,3.845,441.3
57,2022-12-01 09:20,3.845,473.6
58,2022-12-01 09:30,3.845,624.3
59,2022-12-01 09:40,3.845,613.5
60,2022-12-01 09:50,3.845,645.8
61,2022-12-01 10:00,3.845,764.2
62,2022-12-01 10:10,3.845,828.8
63,2022-12-01 10:20,3.845,904.2
64,2022-12-01 10:30,3.949,990.3
65,2022-12-01 10:40,4.053,1054.9
66,2022-12-01 10:50,4.053,1076.4
67,2022-12-01 11:00,4.053,1054.9
68,2022-12-01 11:10,4.053,1108.7
69,2022-12-01 11:20,3.949,1119.5
70,2022-12-01 11:30,3.949,1097.9
71,2022-12-01 11:40,4.053,1259.4
72,2022-12-01 11:50,4.053,1313.2
73,2022-12-01 12:00,4.053,1377.8
74,2022-12-01 12:10,4.053,1356.3
75,2022-12-01 12:20,4.053,1463.9
76,2022-12-01 12:30,4.157,1636.1
77,2022-12-01 12:40,4.261,1636.1
78,2022-12-01 12:50,4.365,1550
79,2022-12-01 13:00,4.365,1463.9
80,2022-12-01 13:10,4.469,1463.9
81,2022-12-01 13:20,4.469,1636.1
82,2022-12-01 13:30,4.469,1550
83,2022-12-01 13:40,4.469,1550
84,2022-12-01 13:50,4.365,1291.7
85,2022-12-01 14:00,4.365,1636.1
86,2022-12-01 14:10,4.469,1980.6
87,2022-12-01 14:20,4.469,1980.6
88,2022-12-01 14:30,4.469,1367
89,2022-12-01 14:40,4.469,1001
90,2022-12-01 14:50,4.365,785.8
91,2022-12-01 15:00,4.261,592
92,2022-12-01 15:10,4.157,527.4
93,2022-12-01 15:20,4.053,441.3
94,2022-12-01 15:30,3.949,398.3
95,2022-12-01 15:40,3.74,430.6
96,2022-12-01 15:50,3.636,333.7
97,2022-12-01 16:00,3.531,215.3
98,2022-12-01 16:10,3.531,129.2
99,2022-12-01 16:20,3.531,75.3
100,2022-12-01 16:30,3.426,21.5
101,2022-12-01 16:40,3.426,10.8
102,2022-12-01 16:50,3.321,0
103,2022-12-01 17:00,3.321,0
104,2022-12-01 17:10,3.321,0
105,2022-12-01 17:20,3.321,0
106,2022-12-01 17:30,3.216,0
107,2022-12-01 17:40,3.216,0
108,2022-12-01 17:50,3.216,0
109,2022-12-01 18:00,3.11,0
110,2022-12-01 18:10,3.11,0
111,2022-12-01 18:20,3.11,0
112,2022-12-01 18:30,3.11,0
113,2022-12-01 18:40,3.11,0
114,2022-12-01 18:50,3.005,0
115,2022-12-01 19:00,3.005,0
116,2022-12-01 19:10,3.005,0
117,2022-12-01 19:20,3.005,0
118,2022-12-01 19:30,3.005,0
119,2022-12-01 19:40,3.005,0
120,2022-12-01 19:50,3.005,0
121,2022-12-01 20:00,2.899,0
122,2022-12-01 20:10,2.899,0
123,2022-12-01 20:20,2.899,0
124,2022-12-01 20:30,2.793,0
